frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
420,7.0,9,white,506,1605,0.1486,0.938,0.47,-0.47,315.0,corner_3,0,55.0,51.7,,none,0.0,0.0,506.0,1605.0,0,0,left,51.7,59,-13,382,640,462,1638,1.0,828.4,0.16,0,13.97,46.9,23.58,0,9,3,1.0,unclassified,0,0.0,23.8,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.8498365855987974,,,,1,7,1
426,7.1,2,green,466,1639,0.1369,0.9579,0.17,0.0,180.0,corner_3,1,4.0,32.6,,dribble,0.0,0.0,466.0,1639.0,0,0,left,32.6,366,-13,1135,665,462,1639,1.0,843.6,0.06,0,12.87,47.9,24.13,0,9,4,1.0,unclassified,0,0.0,23.7,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,2.0,,2,,1,8,1
426,7.1,8,white,491,1618,0.1442,0.9456,0.83,0.46,126.9,corner_3,0,35.8,32.6,,none,0.0,0.0,491.0,1618.0,0,0,left,32.6,300,-10,459,653,462,1639,1.0,834.0,-0.41,0,13.56,47.28,23.78,0,9,4,1.0,unclassified,0,0.0,23.7,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,2.0,,,,1,8,1
432,7.2,2,green,466,1639,0.1369,0.9579,0.0,-0.17,0.0,corner_3,1,5.0,32.6,,dribble,0.0,0.0,466.0,1639.0,0,0,left,32.6,368,-13,1137,665,461,1639,1.0,843.6,0.0,0,12.87,47.9,24.13,0,9,5,1.0,unclassified,0,0.0,23.6,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,0.3333333333333333,,2,,1,8,1
432,7.2,8,white,491,1618,0.1442,0.9456,0.0,-0.83,0.0,corner_3,0,36.6,32.6,,none,0.0,0.0,491.0,1618.0,0,0,left,32.6,299,-10,456,653,461,1639,1.0,834.0,0.0,0,13.56,47.28,23.78,0,9,5,1.0,unclassified,0,0.0,23.6,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,0.3333333333333333,,,,1,8,1
438,7.3,2,green,465,1640,0.1366,0.9585,0.24,0.24,135.0,corner_3,0,5.0,1.4,,none,0.0,0.0,0.0,0.0,0,0,,,592,-9,936,663,460,1640,1.41,844.2,-0.09,0,12.84,47.93,24.15,0,9,6,1.0,hand_off,0,0.0,23.5,,,,,0.0,0.0,half_court,,,0.0,0,unknown,,,2.0275875100994063,,2,,0,9,0
438,7.3,10,white,466,1639,0.1369,0.9579,0.0,0.0,0.0,corner_3,1,6.1,1.4,,none,0.0,0.0,0.0,0.0,0,0,,,618,404,893,672,460,1640,1.41,843.6,0.0,0,12.87,47.9,24.13,0,9,6,1.0,hand_off,0,0.0,23.5,,,,,0.0,0.0,half_court,,,0.0,0,unknown,,,2.0275875100994063,,,,0,9,0
444,7.4,6,white,490,1620,0.1439,0.9468,4.37,4.2,139.6,corner_3,1,33.8,0.0,,none,0.0,0.0,0.0,0.0,0,0,,,-2,-12,791,667,462,1639,2.24,835.4,-1.25,0,13.53,47.34,23.83,0,9,7,1.0,hand_off,0,0.0,23.4,,,,,0.0,0.1,drive,,,0.0,0,unknown,,,2.1213203435596424,,,,0,10,0
444,7.4,1,green,490,1620,0.1439,0.9468,4.14,3.77,139.9,corner_3,0,33.8,0.0,,none,0.0,0.0,0.0,0.0,0,0,,,111.364624,-5.8168335,667.2717,658.6301,462,1639,2.24,835.4,-1.16,0,13.53,47.34,23.83,0,9,7,0.933,hand_off,0,0.0,23.4,,,,,0.0,0.1,drive,,,0.0,0,unknown,,,2.1213203435596424,,,,0,10,0
450,7.5,2,green,471,1635,0.1384,0.9556,1.3,1.06,320.2,corner_3,0,22.7,19.2,,none,0.0,0.0,0.0,0.0,0,0,,,431,-10,894,665,486,1618,31.89,841.8,0.39,0,13.01,47.78,24.06,0,9,8,1.0,hand_off,0,0.0,23.3,,,,,0.0,0.2,half_court,,,0.0,0,unknown,-84.9549128645404,589.1206774376415,51.568993698841076,,2,,0,11,0
450,7.5,6,white,486,1623,0.1428,0.9486,0.83,-3.54,143.1,corner_3,1,5.0,19.2,157.1,none,0.0,0.0,0.0,0.0,0,0,,,139.85886,-8.746216,754.0823,656.10706,486,1618,31.89,836.6,-0.19,0,13.42,47.43,23.87,0,9,8,0.933,hand_off,0,0.0,23.3,,,,,0.0,0.2,half_court,,,0.0,0,unknown,-84.9549128645404,589.1206774376415,51.568993698841076,,3,,0,11,0
450,7.5,10,white,643,1617,0.1889,0.9451,29.73,29.73,352.9,corner_3,0,157.0,172.9,157.1,none,0.0,0.0,0.0,0.0,0,0,,,618.0,404.0,893.0,672.0,486,1618,31.89,905.4,-12.88,0,17.76,47.25,25.53,0,9,8,0.867,hand_off,0,0.0,23.3,,,,,0.0,0.2,half_court,,,0.0,0,unknown,-84.9549128645404,589.1206774376415,51.568993698841076,,,,0,11,0
456,7.6,2,green,468,1637,0.1375,0.9568,0.6,-0.7,146.3,corner_3,1,16.4,15.6,,pass,0.0,0.0,0.0,0.0,0,0,,,479,-13,941,668,478,1624,10.0,842.5,-0.12,0,12.92,47.84,24.09,0,9,9,1.0,hand_off,0,0.0,23.2,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-84.82804073871188,588.9920905983629,13.370780746754386,,2,,0,6,0
456,7.6,6,white,480,1627,0.141,0.9509,1.2,0.37,146.3,corner_3,0,3.6,15.6,,none,0.0,0.0,0.0,0.0,0,0,,,219.1257,-14.228363,833.3491,650.6249,478,1624,10.0,837.9,-0.22,0,13.25,47.55,23.92,0,9,9,0.867,hand_off,0,0.0,23.2,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-84.82804073871188,588.9920905983629,13.370780746754386,,3,,0,6,0
462,7.7,6,white,472,1634,0.1387,0.955,1.77,0.57,138.8,corner_3,1,206.6,3.0,236.8,shot,0.0,0.0,0.0,0.0,0,0,,,369,-15,925,657,566,1450,194.99,841.3,-0.57,0,13.03,47.75,24.04,0,9,10,1.0,hand_off,0,0.0,23.1,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.55675613927534,611.19245017015,51.63036359008567,,3,,0,11,0
462,7.7,2,green,469,1634,0.1378,0.955,0.53,-0.07,288.4,corner_3,0,208.0,3.0,,none,0.0,0.0,0.0,0.0,0,0,,,445.29376,-11.246826,925.3538,666.90027,566,1450,194.99,840.1,0.4,0,12.95,47.75,24.02,0,9,10,0.933,hand_off,0,0.0,23.1,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.55675613927534,611.19245017015,51.63036359008567,,2,,0,11,0
462,7.7,10,white,707,1605,0.2077,0.938,10.85,-18.88,349.4,corner_3,0,209.5,239.8,236.8,none,0.0,0.0,0.0,0.0,0,0,,,618.0,404.0,893.0,672.0,566,1450,194.99,931.9,-4.73,0,19.52,46.9,26.14,0,9,10,0.733,hand_off,0,0.0,23.1,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.55675613927534,611.19245017015,51.63036359008567,,,,0,11,0
468,7.8,2,green,472,1634,0.1387,0.955,0.5,-0.03,0.0,corner_3,0,209.8,6.4,,none,0.0,0.0,0.0,0.0,0,0,,,397,25,899,667,571,1449,5.1,841.3,-0.19,0,13.03,47.75,24.04,0,9,11,1.0,hand_off,0,0.0,23.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.5704186988143,611.5232810497008,1.6996731711975948,,2,,0,6,0
468,7.8,6,white,467,1638,0.1372,0.9573,1.07,-0.7,141.3,corner_3,0,215.7,6.4,,none,0.0,0.0,0.0,0.0,0,0,,,448.44824,-17.418518,1023.23,652.27606,571,1449,5.1,843.1,-0.31,0,12.9,47.87,24.11,0,9,11,0.933,hand_off,0,0.0,23.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.5704186988143,611.5232810497008,1.6996731711975948,,3,,0,6,0
474,7.9,1,green,487,1622,0.1431,0.948,0.6,-3.54,146.3,corner_3,1,202.6,33.4,,none,0.0,0.0,0.0,0.0,0,0,,,131,236,728,668,582,1443,12.53,836.0,-0.11,0,13.45,47.4,23.85,0,9,12,1.0,hand_off,0,0.0,22.9,,,,,0.0,0.0,double_team,,,0.0,0,unknown,-88.13718250278338,603.1473667129923,4.055175020198813,,,,0,12,0
474,7.9,6,white,461,1643,0.1354,0.9603,1.3,0.23,140.2,corner_3,0,233.8,33.4,266.5,none,0.0,0.0,0.0,0.0,0,0,,,539.65784,-20.51654,1114.4396,649.17804,582,1443,12.53,845.5,-0.41,0,12.73,48.01,24.2,0,9,12,0.867,hand_off,0,0.0,22.9,,,,,0.0,0.0,double_team,,,0.0,0,unknown,-88.13718250278338,603.1473667129923,4.055175020198813,,3,,0,12,0
474,7.9,10,white,722,1589,0.2121,0.9287,3.66,-7.19,313.2,corner_3,0,202.3,237.3,266.5,none,0.0,0.0,0.0,0.0,0,0,,,618.0,404.0,893.0,672.0,582,1443,12.53,928.2,0.58,0,19.94,46.43,25.98,0,9,12,0.6,hand_off,0,0.0,22.9,,,,,0.0,0.0,double_team,,,0.0,0,unknown,-88.13718250278338,603.1473667129923,4.055175020198813,,,,0,12,0
480,8.0,1,green,487,1622,0.1431,0.948,0.0,-0.6,0.0,corner_3,1,309.9,39.8,,none,0.0,0.0,0.0,0.0,0,0,,,167,157,703,667,622,1343,107.7,836.0,0.0,0,13.45,47.4,23.85,0,9,13,1.0,hand_off,0,0.0,22.8,,,,,0.0,0.1,half_court,,,0.0,0,unknown,-87.34137835789016,595.4051559925613,4.13991411612474,,,,0,10,0
480,8.0,6,white,456,1647,0.134,0.9626,1.07,-0.23,141.3,corner_3,0,346.4,39.8,,none,0.0,0.0,0.0,0.0,0,0,,,630.86743,-23.614563,1205.6492,646.08,622,1343,107.7,847.5,-0.32,0,12.59,48.13,24.27,0,9,13,0.8,hand_off,0,0.0,22.8,,,,,0.0,0.1,half_court,,,0.0,0,unknown,-87.34137835789016,595.4051559925613,4.13991411612474,,2,,0,10,0
486,8.1,1,green,488,1622,0.1434,0.948,0.17,0.17,0.0,corner_3,1,5.0,48.4,,none,0.0,0.0,0.0,0.0,0,0,,,190,127,661,667,488,1617,305.01,836.4,-0.07,0,13.48,47.4,23.86,0,9,14,1.0,hand_off,0,0.0,22.7,,,,,0.0,0.2,double_team,,,0.0,0,unknown,83.43555335635476,643.420045863968,46.275143315703396,,,,0,12,0
486,8.1,6,white,450,1652,0.1322,0.9655,1.3,0.23,140.2,corner_3,0,51.7,48.4,189.2,none,0.0,0.0,0.0,0.0,0,0,,,802,-14,1294,664,488,1617,305.01,850.0,-0.43,0,12.43,48.28,24.36,0,9,14,1.0,hand_off,0,0.0,22.7,,,,,0.0,0.2,double_team,,,0.0,0,unknown,83.43555335635476,643.420045863968,46.275143315703396,,2,,0,12,0
486,8.1,10,white,634,1608,0.1863,0.9398,15.0,11.34,167.8,corner_3,0,146.3,146.7,189.2,none,0.0,0.0,0.0,0.0,0,0,,,618.0,404.0,893.0,672.0,488,1617,305.01,893.0,5.23,0,17.51,46.99,25.18,0,9,14,0.467,hand_off,0,0.0,22.7,,,,,0.0,0.2,double_team,,,0.0,0,unknown,83.43555335635476,643.420045863968,46.275143315703396,,,,0,12,0
492,8.2,1,green,488,1621,0.1434,0.9474,0.17,0.0,270.0,corner_3,1,4.0,49.0,,dribble,0.0,0.0,0.0,0.0,0,0,,,184,132,655,667,488,1617,0.0,835.5,0.15,0,13.48,47.37,23.83,0,9,15,1.0,hand_off,0,0.0,22.6,,,,,0.0,0.3,half_court,,,0.0,0,unknown,87.6252569979649,478.16864175185555,1.0,,,,1,10,0
492,8.2,6,white,450,1652,0.1322,0.9655,0.0,-1.3,0.0,corner_3,0,51.7,49.0,,none,0.0,0.0,0.0,0.0,0,0,,,778,-13,1293,661,488,1617,0.0,850.0,0.0,0,12.43,48.28,24.36,0,9,15,1.0,hand_off,0,0.0,22.6,,,,,0.0,0.3,half_court,,,0.0,0,unknown,87.6252569979649,478.16864175185555,1.0,,2,,1,10,0
498,8.3,1,green,491,1619,0.1442,0.9462,0.6,0.43,326.3,corner_3,1,5.1,49.8,,dribble,0.0,0.0,0.0,0.0,0,0,,,156,131,604,668,492,1614,5.0,834.9,0.1,0,13.56,47.31,23.81,0,9,16,1.0,hand_off,0,0.0,22.5,,,,,0.0,0.4,half_court,,,0.0,0,unknown,88.6491464477529,473.5210090859024,6.50213640104372,,,,1,10,0
498,8.3,6,white,452,1650,0.1328,0.9643,0.47,0.47,315.0,corner_3,0,53.8,49.8,,none,0.0,0.0,0.0,0.0,0,0,,,721,-13,1278,666,492,1614,5.0,848.8,0.19,0,12.48,48.22,24.32,0,9,16,1.0,hand_off,0,0.0,22.5,,,,,0.0,0.4,half_court,,,0.0,0,unknown,88.6491464477529,473.5210090859024,6.50213640104372,,2,,1,10,0
504,8.4,1,green,497,1614,0.146,0.9433,1.3,0.7,320.2,corner_3,1,6.3,54.0,,dribble,0.0,0.0,0.0,0.0,0,0,,,101,83,509,666,499,1608,9.22,832.8,0.35,0,13.72,47.17,23.73,0,9,17,1.0,hand_off,0,0.0,22.4,,,,,0.0,0.5,half_court,,,0.0,0,unknown,88.87373953601349,462.47208997265056,12.504443654601795,,,,2,13,0
504,8.4,7,white,455,1648,0.1337,0.9632,0.0,0.0,0.0,corner_3,0,59.5,54.0,,none,0.0,0.0,0.0,0.0,0,0,,,619,-15,1264,668,499,1608,9.22,848.0,0.0,0,12.56,48.16,24.29,0,9,17,1.0,hand_off,0,0.0,22.4,,,,,0.0,0.5,half_court,,,0.0,0,unknown,88.87373953601349,462.47208997265056,12.504443654601795,,,,2,13,0
510,8.5,1,green,503,1609,0.1478,0.9404,1.3,0.0,320.2,corner_3,1,8.9,54.8,,dribble,0.0,0.0,0.0,0.0,0,0,,,13,54,461,663,507,1601,10.63,830.7,0.33,0,13.89,47.02,23.65,0,9,18,1.0,hand_off,0,0.0,22.3,,,,,0.0,0.6,half_court,,,0.0,0,unknown,88.92202540761701,456.55697789942474,11.344357383494424,,,,2,13,0
510,8.5,7,white,460,1643,0.1351,0.9603,1.18,1.18,315.0,corner_3,0,63.0,54.8,,none,0.0,0.0,0.0,0.0,0,0,,,521,-14,1149,652,507,1601,10.63,845.2,0.47,0,12.7,48.01,24.19,0,9,18,1.0,hand_off,0,0.0,22.3,,,,,0.0,0.6,half_court,,,0.0,0,unknown,88.92202540761701,456.55697789942474,11.344357383494424,,,,2,13,0
516,8.6,1,green,508,1604,0.1492,0.9375,1.18,-0.12,315.0,corner_3,1,13.9,59.7,,dribble,0.0,0.0,0.0,0.0,0,0,,,-30.66922,54.539124,413.64655,637.1608,515,1592,12.04,828.3,0.4,0,14.03,46.87,23.57,0,9,19,0.933,hand_off,0,0.0,22.2,,,,,0.0,0.7,half_court,,,0.0,0,unknown,88.79272019459346,459.0305023459289,8.806563209081938,,,,2,13,0
516,8.6,7,white,462,1642,0.1357,0.9597,0.37,-0.81,333.4,corner_3,0,72.9,59.7,,none,0.0,0.0,0.0,0.0,0,0,,,491.29657,-19.713318,1131.3533,653.1805,515,1592,12.04,845.0,0.03,0,12.76,47.98,24.18,0,9,19,0.933,hand_off,0,0.0,22.2,,,,,0.0,0.7,half_court,,,0.0,0,unknown,88.79272019459346,459.0305023459289,8.806563209081938,,,,2,13,0
522,8.7,1,green,515,1598,0.1513,0.934,1.54,0.36,319.4,corner_3,1,20.2,65.3,,dribble,0.0,0.0,0.0,0.0,0,0,,,-86.972015,39.98114,357.34375,622.60284,526,1581,15.56,826.0,0.39,0,14.22,46.7,23.48,0,9,20,0.867,hand_off,0,0.0,22.1,,,,,0.0,0.8,half_court,,,0.0,0,unknown,88.39475424456916,468.0386312903586,9.66235536042383,,,,2,13,0
522,8.7,7,white,465,1640,0.1366,0.9585,0.6,0.23,326.3,corner_3,0,84.9,65.3,,none,0.0,0.0,0.0,0.0,0,0,,,444.52173,-23.439667,1084.5785,649.4541,526,1581,15.56,844.2,0.13,0,12.84,47.93,24.15,0,9,20,0.867,hand_off,0,0.0,22.1,,,,,0.0,0.8,half_court,,,0.0,0,unknown,88.39475424456916,468.0386312903586,9.66235536042383,,,,2,13,0
528,8.8,1,green,523,1590,0.1536,0.9293,1.89,0.35,315.0,corner_3,1,26.6,72.3,,dribble,0.0,0.0,0.0,0.0,0,0,,,-143.27481,25.423157,301.04095,608.04486,538,1568,17.69,822.3,0.59,0,14.44,46.46,23.35,0,9,21,0.8,hand_off,0,0.0,22.0,,,,,0.0,0.9,half_court,,,0.0,0,unknown,86.93926852245842,481.38996059310875,9.78235372721946,,,,2,13,0
528,8.8,7,white,468,1637,0.1375,0.9568,0.71,0.11,315.0,corner_3,0,98.3,72.3,,none,0.0,0.0,0.0,0.0,0,0,,,397.7469,-27.166016,1037.8037,645.7278,538,1568,17.69,842.5,0.28,0,12.92,47.84,24.09,0,9,21,0.8,hand_off,0,0.0,22.0,,,,,0.0,0.9,half_court,,,0.0,0,unknown,86.93926852245842,481.38996059310875,9.78235372721946,,,,2,13,0
534,8.9,1,green,532,1581,0.1563,0.924,2.12,0.23,315.0,corner_3,1,37.8,82.2,,dribble,0.0,0.0,0.0,0.0,0,0,,,-199.5776,10.865173,244.73816,593.4869,555,1551,24.04,818.4,0.64,0,14.69,46.2,23.21,0,9,22,0.733,hand_off,0,0.0,21.9,,,,,0.0,1.0,half_court,,,0.0,0,unknown,-79.07280820772452,420.3181318146042,9.66235536042383,,,,2,13,0
534,8.9,7,white,470,1635,0.1381,0.9556,0.47,-0.24,315.0,corner_3,0,119.5,82.2,,none,0.0,0.0,0.0,0.0,0,0,,,350.97205,-30.892365,991.0288,642.00146,555,1551,24.04,841.4,0.18,0,12.98,47.78,24.05,0,9,22,0.733,hand_off,0,0.0,21.9,,,,,0.0,1.0,half_court,,,0.0,0,unknown,-79.07280820772452,420.3181318146042,9.66235536042383,,,,2,13,0
540,9.0,1,green,504,1608,0.1481,0.9398,6.48,4.36,136.0,corner_3,1,107.6,39.8,,none,0.0,0.0,0.0,0.0,0,0,,,-255.8804,-3.69281,188.43536,578.9289,577,1529,31.11,830.3,-2.11,0,13.92,46.99,23.64,0,9,23,0.667,hand_off,0,0.0,21.8,,,,,0.0,1.1,drive,,,0.0,0,unknown,-88.19413379088132,549.0444325210249,9.66235536042383,,,,2,13,0
540,9.0,7,white,473,1633,0.139,0.9544,0.6,0.13,326.3,corner_3,0,147.1,39.8,,none,0.0,0.0,0.0,0.0,0,0,,,304.1972,-34.618713,944.25397,638.2751,577,1529,31.11,840.7,0.12,0,13.06,47.72,24.03,0,9,23,0.667,hand_off,0,0.0,21.8,,,,,0.0,1.1,drive,,,0.0,0,unknown,-88.19413379088132,549.0444325210249,9.66235536042383,,,,2,13,0
546,9.1,1,green,505,1608,0.1484,0.9398,0.17,-6.31,0.0,corner_3,1,150.0,56.2,,none,0.0,0.0,0.0,0.0,0,0,,,-312.1832,-18.250793,132.13257,564.3709,607,1498,43.14,830.7,-0.07,0,13.95,46.99,23.65,0,9,24,0.6,hand_off,0,0.0,21.7,,,,,0.0,1.2,half_court,,,0.0,0,unknown,-89.07002150836996,576.6489526605487,9.78235372721946,,,,2,13,0
