draw_j,source_name,arm,endpoint,frame_index,pts_s,offset_from_endpoint
5,nba__FnbFGnX4Qgo_s2822.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
5,nba__FnbFGnX4Qgo_s2822.mp4,C_proposed_pts_stop,first_excluded,5993,99.983211,-2
5,nba__FnbFGnX4Qgo_s2822.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
5,nba__FnbFGnX4Qgo_s2822.mp4,C_proposed_pts_stop,first_excluded,5995,100.016578,0
5,nba__FnbFGnX4Qgo_s2822.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
5,nba__FnbFGnX4Qgo_s2822.mp4,C_proposed_pts_stop,first_excluded,5997,100.049944,2
5,nba__FnbFGnX4Qgo_s2822.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999944,-2
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033311,0
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066678,2
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999944,-3
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033311,-1
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066678,1
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
6,nba__H1-Ns9IU-JM_s90.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100044,3
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949844,-3
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983211,-1
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016578,1
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049944,3
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983211,-2
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016578,0
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049944,2
6,nba__H1-Ns9IU-JM_s90.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,last_admitted,5991,99.949844,-3
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,last_admitted,5993,99.983211,-1
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,last_admitted,5995,100.016578,1
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,last_admitted,5997,100.049944,3
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,first_excluded,5993,99.983211,-2
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,first_excluded,5995,100.016578,0
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,first_excluded,5997,100.049944,2
6,nba__H1-Ns9IU-JM_s90.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999956,-2
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033322,0
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066689,2
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999956,-3
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033322,-1
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066689,1
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
7,nba__H1-Ns9IU-JM_s4314.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100056,3
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949856,-3
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983222,-1
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016589,1
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049956,3
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983222,-2
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016589,0
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049956,2
7,nba__H1-Ns9IU-JM_s4314.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,last_admitted,5991,99.949856,-3
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,last_admitted,5993,99.983222,-1
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,last_admitted,5995,100.016589,1
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,last_admitted,5997,100.049956,3
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,first_excluded,5993,99.983222,-2
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,first_excluded,5995,100.016589,0
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,first_excluded,5997,100.049956,2
7,nba__H1-Ns9IU-JM_s4314.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999944,-2
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033311,0
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066678,2
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999944,-3
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033311,-1
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066678,1
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
8,nba__Kh7Fj4ogPN4_s1262.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100044,3
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949844,-3
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983211,-1
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016578,1
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049944,3
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983211,-2
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016578,0
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049944,2
8,nba__Kh7Fj4ogPN4_s1262.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,last_admitted,5991,99.949844,-3
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,last_admitted,5993,99.983211,-1
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,last_admitted,5995,100.016578,1
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,last_admitted,5997,100.049944,3
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,first_excluded,5993,99.983211,-2
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,first_excluded,5995,100.016578,0
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,first_excluded,5997,100.049944,2
8,nba__Kh7Fj4ogPN4_s1262.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999956,-2
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033322,0
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066689,2
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999956,-3
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033322,-1
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066689,1
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
9,nba__Kh7Fj4ogPN4_s4778.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100056,3
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949856,-3
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983222,-1
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016589,1
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049956,3
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983222,-2
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016589,0
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049956,2
9,nba__Kh7Fj4ogPN4_s4778.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,last_admitted,5991,99.949856,-3
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,last_admitted,5993,99.983222,-1
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,last_admitted,5995,100.016589,1
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,last_admitted,5997,100.049956,3
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,first_excluded,5993,99.983222,-2
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,first_excluded,5995,100.016589,0
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,first_excluded,5997,100.049956,2
9,nba__Kh7Fj4ogPN4_s4778.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999956,-2
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033322,0
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066689,2
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999956,-3
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033322,-1
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066689,1
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
10,nba__Ktu6yFS9iMo_s1311.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100056,3
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949856,-3
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983222,-1
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016589,1
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049956,3
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983222,-2
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016589,0
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049956,2
10,nba__Ktu6yFS9iMo_s1311.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,last_admitted,5991,99.949856,-3
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,last_admitted,5993,99.983222,-1
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,last_admitted,5995,100.016589,1
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,last_admitted,5997,100.049956,3
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,first_excluded,5993,99.983222,-2
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,first_excluded,5995,100.016589,0
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,first_excluded,5997,100.049956,2
10,nba__Ktu6yFS9iMo_s1311.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999956,-2
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033322,0
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066689,2
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999956,-3
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033322,-1
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066689,1
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
11,nba__Ktu6yFS9iMo_s4974.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100056,3
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949856,-3
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983222,-1
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016589,1
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049956,3
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983222,-2
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016589,0
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049956,2
11,nba__Ktu6yFS9iMo_s4974.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,last_admitted,5991,99.949856,-3
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,last_admitted,5993,99.983222,-1
