frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
12,0.2,6,green,2959,637,113.36,107.28,184.6,paint,0,,,178.9,none,64057.5,3095.2,718.0,3,0,,0.0,490.0,237.0,662.0,554.0,,,0.0,364.6,-95.85,0,0,13,0,1.0,37.91,113.36,189.5,0.0,37.91,113.36,189.5,0.0,37.91,113.36,189.5,0.0,0,0,0,13,32.23,,,283.2,-30.98,0.0,283.2,-30.98,0.0,283.2,-30.98,0.0,0.0,0,0.0,0
12,0.2,7,green,3349,832,5.1,0.63,348.7,paint,0,,,221.7,none,64057.5,3095.2,718.0,3,0,,0.0,159.4473533630371,238.7164535522461,234.4816017150879,341.2233047485352,,,0.0,101.0,-5.1,0,0,13,0,0.8,53.51,257.99,267.6,0.0,53.51,257.99,267.6,0.0,53.51,257.99,267.6,0.0,0,0,0,13,32.23,,,137.9,-39.82,0.0,137.9,-39.82,0.0,137.9,-39.82,0.0,0.0,0,0.0,0
13,0.217,1,green,2833,764,0.0,0.0,0.0,3pt_arc,0,,,178.2,none,53296.0,3117.8,753.0,3,0,,0.0,514.0,42.0,982.0,553.0,,,0.0,427.7,0.0,0,0,14,0,1.0,5.65,41.77,62.2,0.0,5.65,41.77,62.2,0.0,5.65,41.77,62.2,0.0,0,0,0,14,51.34,,,430.4,3.48,0.0,430.4,3.48,0.0,430.4,3.48,0.0,0.0,0,0.0,0
13,0.217,3,green,3289,636,49.09,38.65,356.5,paint,0,,,225.4,none,53296.0,3117.8,753.0,3,0,,0.0,252.0,281.0,551.0,553.0,,,0.0,222.8,-11.35,0,0,14,0,1.0,15.24,49.09,60.9,0.0,15.24,49.09,60.9,0.0,15.24,49.09,60.9,0.0,0,0,0,14,51.34,,,217.4,-3.19,0.0,217.4,-3.19,0.0,217.4,-3.19,0.0,0.0,0,0.0,0
13,0.217,6,green,3011,756,129.87,16.51,66.4,paint,0,,,178.2,none,53296.0,3117.8,753.0,3,0,,0.0,479.0,288.0,612.0,499.0,,,0.0,259.6,93.63,0,0,14,0,1.0,53.23,129.87,319.4,0.0,53.23,129.87,319.4,0.0,53.23,129.87,319.4,0.0,0,0,0,14,51.34,,,279.3,-10.21,0.0,279.3,-10.21,0.0,279.3,-10.21,0.0,0.0,0,0.0,0
13,0.217,7,green,3338,856,26.4,21.3,114.6,paint,0,,,225.4,none,53296.0,3117.8,753.0,3,0,,0.0,152.0,236.0,228.0,325.0,,,0.0,87.2,10.86,0,0,14,0,1.0,48.99,257.99,294.0,0.0,48.99,257.99,294.0,0.0,48.99,257.99,294.0,0.0,0,0,0,14,51.34,,,129.5,-31.37,0.0,129.5,-31.37,0.0,129.5,-31.37,0.0,0.0,0,0.0,0
14,0.234,1,green,2833,764,0.0,0.0,0.0,3pt_arc,0,,,178.2,none,305513.0,2719.7,822.3,3,0,,0.0,1070.0,325.0,1172.0,515.0,,,0.0,427.7,0.0,0,0,15,0,1.0,5.18,41.77,62.2,0.0,5.18,41.77,62.2,0.0,5.18,41.77,62.2,0.0,0,0,0,15,0.0,,,430.2,3.19,0.0,430.2,3.19,0.0,430.2,3.19,0.0,0.0,0,0.0,0
14,0.234,2,green,1220,1131,0.0,0.0,0.0,mid_range,0,,,1435.2,none,305513.0,2719.7,822.3,3,0,,0.0,1046.0,261.0,1198.0,517.0,,,0.0,1101.8,0.0,0,0,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,0.0,,,1101.8,0.0,0.0,1101.8,0.0,0.0,1101.8,0.0,0.0,0.0,0,0.0,0
14,0.234,6,green,3011,756,0.0,-129.87,0.0,paint,0,,,178.2,none,305513.0,2719.7,822.3,3,0,,0.0,1201.0,290.0,1295.0,483.0,,,0.0,259.6,0.0,0,0,15,0,1.0,45.63,129.87,319.4,0.0,45.63,129.87,319.4,0.0,45.63,129.87,319.4,0.0,0,0,0,15,0.0,,,276.5,-8.75,0.0,276.5,-8.75,0.0,276.5,-8.75,0.0,0.0,0,0.0,0
14,0.234,7,green,3338,856,0.0,-26.4,0.0,paint,0,,,286.4,none,305513.0,2719.7,822.3,3,0,,0.0,146.0,237.0,222.0,321.0,,,0.0,87.2,0.0,0,0,15,0,1.0,41.99,257.99,294.0,0.0,41.99,257.99,294.0,0.0,41.99,257.99,294.0,0.0,0,0,0,15,0.0,,,123.4,-26.89,0.0,123.4,-26.89,0.0,123.4,-26.89,0.0,0.0,0,0.0,0
