captured_at,book,game_id,market_type,side,line,price,home_team,away_team,start_time
2026-05-26T15:02,pin,1631142204,spread,away,7.0,-167,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,216.5,-114,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,216.5,102,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,214.0,-147,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,214.0,127,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,214.5,-139,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,214.5,121,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,215.0,-133,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,215.0,116,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,215.5,-127,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,215.5,111,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,216.0,-121,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,216.0,106,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,217.0,-110,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,217.0,-104,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,217.5,-105,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,217.5,-109,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,218.0,101,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,218.0,-115,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,218.5,105,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,218.5,-121,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,over,219.0,111,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,total,under,219.0,-127,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,moneyline,home,,-167,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,moneyline,away,,150,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-4.0,-109,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,4.0,-101,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-1.5,-160,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,1.5,141,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-2.0,-150,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,2.0,133,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-2.5,-140,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,2.5,124,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-3.0,-130,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,3.0,115,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-3.5,-120,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,3.5,107,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-4.5,-101,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,4.5,-111,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-5.0,107,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,5.0,-121,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-5.5,115,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,5.5,-130,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-6.0,123,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,6.0,-139,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,home,-6.5,132,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,spread,away,6.5,-149,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,217.0,-107,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,217.0,-105,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,214.5,-137,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,214.5,119,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,215.0,-131,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,215.0,114,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,215.5,-125,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,215.5,109,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,216.0,-119,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,216.0,104,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,216.5,-113,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,216.5,-101,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,217.5,-103,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,217.5,-111,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,218.0,102,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,218.0,-117,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,218.5,107,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,218.5,-123,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,219.0,113,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,219.0,-129,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,over,219.5,118,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
2026-05-26T12:33,pin,1631142204,total,under,219.5,-135,Oklahoma City Thunder,San Antonio Spurs,2026-05-27T00:35:00Z
