captured_at,book,game_id,player_id,player_name,stat,line,over_price,under_price,start_time
2026-05-26T12:27,pin,1631142204,,Chet Holmgren,reb,7.5,-111,-119,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Devin Vassell,pts,13.5,-114,-116,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Shai Gilgeous-Alexander,ast,7.5,-144,108,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Jalen Williams,fg3m,0.5,-177,132,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Victor Wembanyama,ast,3.5,-104,-128,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Dylan Harper,fg3m,0.5,-169,127,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,De'Aaron Fox,ast,5.5,106,-140,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,De'Aaron Fox,fg3m,1.5,121,-161,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Jared McCain,pts,10.5,-148,111,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Jalen Williams,pts,14.5,-100,-132,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Luguentz Dort,reb,2.5,-119,-111,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Keldon Johnson,pts,7.5,125,-166,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Chet Holmgren,fg3m,1.5,181,-249,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Devin Vassell,fg3m,2.5,-108,-123,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Devin Vassell,reb,4.5,-131,-101,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Victor Wembanyama,pts,25.5,-129,-102,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,De'Aaron Fox,reb,3.5,-136,103,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Luguentz Dort,pts,5.5,-102,-130,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Julian Champagnie,fg3m,2.5,154,-209,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Shai Gilgeous-Alexander,reb,3.5,-171,128,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Chet Holmgren,pts,13.5,-106,-125,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Dylan Harper,ast,2.5,112,-148,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Stephon Castle,reb,5.5,116,-154,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Dylan Harper,pts,9.5,-102,-130,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Isaiah Hartenstein,reb,7.5,-122,-109,2026-05-27T00:35:00Z
2026-05-26T12:27,pin,1631142204,,Alex Caruso,pts,8.5,-108,-122,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Keldon Johnson,reb,3.5,157,-213,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Luguentz Dort,fg3m,1.5,128,-171,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Victor Wembanyama,reb,13.5,104,-138,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Julian Champagnie,reb,5.5,109,-145,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Chet Holmgren,ast,1.5,121,-162,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Isaiah Hartenstein,pts,6.5,-142,107,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Victor Wembanyama,fg3m,1.5,-176,131,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Shai Gilgeous-Alexander,fg3m,1.5,103,-136,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Stephon Castle,ast,6.5,-112,-118,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Dylan Harper,reb,3.5,114,-152,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Julian Champagnie,pts,8.5,-124,-107,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Jalen Williams,reb,3.5,-162,122,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Cason Wallace,pts,8.5,105,-139,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Shai Gilgeous-Alexander,pts,28.5,-147,111,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Stephon Castle,fg3m,1.5,114,-152,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Stephon Castle,pts,17.5,-103,-128,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Devin Vassell,ast,2.5,139,-187,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,De'Aaron Fox,pts,13.5,-155,117,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Jalen Williams,ast,3.5,-157,118,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Chet Holmgren,reb,7.5,-111,-119,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Devin Vassell,pts,13.5,-114,-116,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Shai Gilgeous-Alexander,ast,7.5,-144,108,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Jalen Williams,fg3m,0.5,-177,132,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Victor Wembanyama,ast,3.5,-104,-128,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Dylan Harper,fg3m,0.5,-169,127,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,De'Aaron Fox,ast,5.5,106,-140,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,De'Aaron Fox,fg3m,1.5,121,-161,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Jared McCain,pts,10.5,-148,111,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Jalen Williams,pts,14.5,-100,-132,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Luguentz Dort,reb,2.5,-119,-111,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Keldon Johnson,pts,7.5,125,-166,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Chet Holmgren,fg3m,1.5,181,-249,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Devin Vassell,fg3m,2.5,-108,-123,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Devin Vassell,reb,4.5,-131,-101,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Victor Wembanyama,pts,25.5,-129,-102,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,De'Aaron Fox,reb,3.5,-136,103,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Luguentz Dort,pts,5.5,-102,-130,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Julian Champagnie,fg3m,2.5,154,-209,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Shai Gilgeous-Alexander,reb,3.5,-171,128,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Chet Holmgren,pts,13.5,-106,-125,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Dylan Harper,ast,2.5,112,-148,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Stephon Castle,reb,5.5,116,-154,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Dylan Harper,pts,9.5,-102,-130,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Isaiah Hartenstein,reb,7.5,-122,-109,2026-05-27T00:35:00Z
2026-05-26T12:28,pin,1631142204,,Alex Caruso,pts,8.5,-108,-122,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Victor Wembanyama,ast,3.5,-100,-110,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jalen Williams,pts,14.5,102,-129,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Dylan Harper,ast,2.5,114,-144,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Julian Champagnie,ast,1.5,140,-178,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Shai Gilgeous-Alexander,fg3m,1.5,105,-116,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Victor Wembanyama,reb,13.5,107,-134,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jared McCain,fg3m,2.5,139,-176,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Cason Wallace,reb,3.5,108,-135,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Dylan Harper,pts,9.5,-105,-111,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Devin Vassell,pts,13.5,-111,-113,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Luguentz Dort,reb,2.5,-114,103,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Shai Gilgeous-Alexander,reb,3.5,-165,131,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Julian Champagnie,reb,5.5,112,-141,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Stephon Castle,reb,5.5,119,-149,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Cason Wallace,ast,2.5,127,-140,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Alex Caruso,reb,2.5,-144,114,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Luke Kornet,reb,3.5,131,-145,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Alex Caruso,fg3m,1.5,111,-122,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jalen Williams,fg3m,0.5,-171,135,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Alex Caruso,pts,8.5,-113,-103,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jared McCain,pts,10.5,-143,114,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Julian Champagnie,fg3m,2.5,162,-180,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Alex Caruso,ast,1.5,-157,125,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Devin Vassell,ast,2.5,142,-180,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jalen Williams,reb,3.5,-157,125,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Chet Holmgren,fg3m,1.5,192,-215,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Devin Vassell,fg3m,2.5,-105,-119,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Shai Gilgeous-Alexander,pts,28.5,-143,113,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Isaiah Hartenstein,pts,6.5,-138,118,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,De'Aaron Fox,reb,3.5,-137,124,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,De'Aaron Fox,pts,13.5,-151,119,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Chet Holmgren,ast,1.5,124,-157,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Cason Wallace,pts,8.5,104,-121,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Luguentz Dort,pts,5.5,101,-126,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Stephon Castle,pts,17.5,107,-125,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jaylin Williams,fg3m,1.5,127,-160,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Cason Wallace,fg3m,1.5,111,-122,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Dylan Harper,fg3m,0.5,-138,125,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Victor Wembanyama,fg3m,1.5,-170,134,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Luke Kornet,pts,3.5,-100,-117,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Keldon Johnson,reb,3.5,160,-205,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jared McCain,reb,2.5,-113,103,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Shai Gilgeous-Alexander,ast,7.5,-139,126,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Dylan Harper,reb,3.5,114,-143,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,De'Aaron Fox,ast,5.5,108,-136,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Isaiah Hartenstein,ast,2.5,117,-129,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Stephon Castle,ast,6.5,-110,-114,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Keldon Johnson,fg3m,0.5,-157,125,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Victor Wembanyama,pts,25.5,-139,119,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jalen Williams,ast,3.5,-136,108,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Devin Vassell,reb,4.5,-128,116,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jared McCain,ast,1.5,111,-140,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jaylin Williams,pts,6.5,101,-126,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Keldon Johnson,pts,7.5,128,-161,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Chet Holmgren,pts,13.5,-103,-122,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Chet Holmgren,reb,7.5,105,-116,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Isaiah Hartenstein,reb,7.5,-118,-106,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Stephon Castle,fg3m,1.5,120,-132,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Jaylin Williams,reb,4.5,-112,102,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,De'Aaron Fox,fg3m,1.5,124,-157,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Luguentz Dort,fg3m,1.5,149,-165,2026-05-27T00:35:00Z
2026-05-26T15:00,pin,1631142204,,Julian Champagnie,pts,8.5,-120,-104,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Victor Wembanyama,ast,3.5,-100,-110,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jalen Williams,pts,14.5,102,-129,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Dylan Harper,ast,2.5,114,-144,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Julian Champagnie,ast,1.5,140,-178,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Shai Gilgeous-Alexander,fg3m,1.5,105,-116,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Victor Wembanyama,reb,13.5,107,-134,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jared McCain,fg3m,2.5,139,-176,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Cason Wallace,reb,3.5,108,-135,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Dylan Harper,pts,9.5,-105,-111,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Devin Vassell,pts,13.5,-111,-113,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Luguentz Dort,reb,2.5,-114,103,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Shai Gilgeous-Alexander,reb,3.5,-165,131,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Julian Champagnie,reb,5.5,112,-141,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Stephon Castle,reb,5.5,119,-149,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Cason Wallace,ast,2.5,127,-140,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Alex Caruso,reb,2.5,-144,114,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Luke Kornet,reb,3.5,131,-145,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Alex Caruso,fg3m,1.5,111,-122,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jalen Williams,fg3m,0.5,-171,135,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Alex Caruso,pts,8.5,-113,-103,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jared McCain,pts,10.5,-143,114,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Julian Champagnie,fg3m,2.5,162,-180,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Alex Caruso,ast,1.5,-157,125,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Devin Vassell,ast,2.5,142,-180,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jalen Williams,reb,3.5,-157,125,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Chet Holmgren,fg3m,1.5,192,-215,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Devin Vassell,fg3m,2.5,-105,-119,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Shai Gilgeous-Alexander,pts,28.5,-143,113,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Isaiah Hartenstein,pts,6.5,-138,118,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,De'Aaron Fox,reb,3.5,-137,124,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,De'Aaron Fox,pts,13.5,-151,119,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Chet Holmgren,ast,1.5,124,-157,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Cason Wallace,pts,8.5,104,-121,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Luguentz Dort,pts,5.5,101,-126,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Stephon Castle,pts,17.5,107,-125,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jaylin Williams,fg3m,1.5,127,-160,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Cason Wallace,fg3m,1.5,111,-122,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Dylan Harper,fg3m,0.5,-138,125,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Victor Wembanyama,fg3m,1.5,-170,134,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Luke Kornet,pts,3.5,-100,-117,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Keldon Johnson,reb,3.5,160,-205,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jared McCain,reb,2.5,-113,103,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Shai Gilgeous-Alexander,ast,7.5,-139,126,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Dylan Harper,reb,3.5,114,-143,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,De'Aaron Fox,ast,5.5,108,-136,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Isaiah Hartenstein,ast,2.5,117,-129,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Stephon Castle,ast,6.5,-110,-114,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Keldon Johnson,fg3m,0.5,-157,125,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Victor Wembanyama,pts,25.5,-139,119,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jalen Williams,ast,3.5,-136,108,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Devin Vassell,reb,4.5,-128,116,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jared McCain,ast,1.5,111,-140,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jaylin Williams,pts,6.5,101,-126,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Keldon Johnson,pts,7.5,128,-161,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Chet Holmgren,pts,13.5,-103,-122,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Chet Holmgren,reb,7.5,105,-116,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Isaiah Hartenstein,reb,7.5,-118,-106,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Stephon Castle,fg3m,1.5,120,-132,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Jaylin Williams,reb,4.5,-112,102,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,De'Aaron Fox,fg3m,1.5,124,-157,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Luguentz Dort,fg3m,1.5,149,-165,2026-05-27T00:35:00Z
2026-05-26T15:01,pin,1631142204,,Julian Champagnie,pts,8.5,-120,-104,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Victor Wembanyama,ast,3.5,-100,-110,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jalen Williams,pts,14.5,102,-129,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Dylan Harper,ast,2.5,114,-144,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Julian Champagnie,ast,1.5,140,-178,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Shai Gilgeous-Alexander,fg3m,1.5,105,-116,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Victor Wembanyama,reb,13.5,107,-134,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jared McCain,fg3m,2.5,139,-176,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Cason Wallace,reb,3.5,108,-135,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Dylan Harper,pts,9.5,-105,-111,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Devin Vassell,pts,13.5,-111,-113,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Luguentz Dort,reb,2.5,-114,103,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Shai Gilgeous-Alexander,reb,3.5,-165,131,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Julian Champagnie,reb,5.5,112,-141,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Stephon Castle,reb,5.5,119,-149,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Cason Wallace,ast,2.5,127,-140,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Alex Caruso,reb,2.5,-144,114,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Luke Kornet,reb,3.5,131,-145,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Alex Caruso,fg3m,1.5,111,-122,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jalen Williams,fg3m,0.5,-171,135,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Alex Caruso,pts,8.5,-113,-103,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jared McCain,pts,10.5,-143,114,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Julian Champagnie,fg3m,2.5,162,-180,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Alex Caruso,ast,1.5,-157,125,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Devin Vassell,ast,2.5,142,-180,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jalen Williams,reb,3.5,-157,125,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Chet Holmgren,fg3m,1.5,192,-215,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Devin Vassell,fg3m,2.5,-105,-119,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Shai Gilgeous-Alexander,pts,28.5,-143,113,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Isaiah Hartenstein,pts,6.5,-138,118,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,De'Aaron Fox,reb,3.5,-137,124,2026-05-27T00:35:00Z
