frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
0,0.0,2,green,45,1648,0.0,0.0,0.0,corner_3,0,,,576.3,none,3474.0,524.3,1667.0,0,0,,0.0,598,-15,740,172,,,0.0,799.8,0.0,0,0,1,0,1.0
0,0.0,6,green,907,1687,0.0,0.0,0.0,corner_3,0,,,286.8,none,3474.0,524.3,1667.0,0,0,,0.0,-15,1,58,648,,,0.0,1122.3,0.0,0,0,1,0,1.0
0,0.0,7,green,621,1666,0.0,0.0,0.0,corner_3,0,,,286.8,none,3474.0,524.3,1667.0,0,0,,0.0,663,-12,1217,649,,,0.0,935.8,0.0,0,0,1,0,1.0
1,0.017,2,green,45,1648,0.0,0.0,0.0,corner_3,0,,,439.0,none,8137.0,450.0,1656.7,0,0,,0.0,180,-15,722,641,,,0.0,799.8,0.0,0,0,2,0,1.0
1,0.017,7,green,821,1678,200.36,200.36,3.4,corner_3,0,,,338.7,none,8137.0,450.0,1656.7,0,0,,0.0,453,-13,732,525,,,0.0,1059.5,-135.38,0,0,2,0,1.0
1,0.017,8,green,484,1644,0.0,0.0,0.0,corner_3,0,,,338.7,none,8137.0,450.0,1656.7,0,0,,0.0,1169,-4,1295,392,,,0.0,855.1,0.0,0,0,2,0,1.0
2,0.033,2,green,45,1648,0.0,0.0,0.0,corner_3,0,,,776.6,none,0.0,433.0,1663.0,0,0,,0.0,184,-15,646,656,,,0.0,799.8,0.0,0,0,3,0,1.0
2,0.033,7,green,821,1678,0.0,-200.36,0.0,corner_3,0,,,776.6,none,0.0,433.0,1663.0,0,0,,0.0,470,-15,717,181,,,0.0,1059.5,0.0,0,0,3,0,1.0
3,0.05,2,green,45,1648,0.0,0.0,0.0,corner_3,0,,,776.6,none,36326.0,576.3,1637.3,0,0,,0.0,618,-15,728,112,,,0.0,799.8,0.0,0,0,4,0,1.0
3,0.05,6,green,863,1586,110.17,110.17,246.5,corner_3,0,,,101.1,none,36326.0,576.3,1637.3,0,0,,0.0,-15,339,138,669,,,0.0,1018.6,103.1,0,0,4,0,1.0
3,0.05,7,green,821,1678,0.0,0.0,0.0,corner_3,0,,,101.1,none,36326.0,576.3,1637.3,0,0,,0.0,381.0869598388672,-201.66545867919922,651.2581329345703,140.49671173095703,,,0.0,1059.5,0.0,0,0,4,0,0.933
4,0.067,2,green,45,1648,0.0,0.0,0.0,corner_3,0,,,820.3,none,0.0,454.0,1617.0,0,0,,0.0,618,-15,730,113,,,0.0,799.8,0.0,0,0,5,0,1.0
4,0.067,6,green,863,1586,0.0,-110.17,0.0,corner_3,0,,,820.3,none,0.0,454.0,1617.0,0,0,,0.0,-15,339,138,669,,,0.0,1018.6,0.0,0,0,5,0,1.0
5,0.083,2,green,213,1522,210.0,210.0,323.1,corner_3,0,,,224.5,none,658657.0,753.2,1320.5,0,0,,0.0,618,-15,730,113,,,0.0,669.2,110.48,0,0,6,0,1.0
5,0.083,3,green,901,983,0.0,0.0,0.0,3pt_arc,0,,,604.2,none,658657.0,753.2,1320.5,0,0,,0.0,181,-15,488,603,,,0.0,758.6,0.0,0,0,6,0,1.0
5,0.083,4,green,22,1404,0.0,0.0,0.0,3pt_arc,0,,,224.5,none,658657.0,753.2,1320.5,0,0,,0.0,570.0808410644531,97.32763671875,903.7330017089844,651.7189331054688,,,0.0,564.0,0.0,0,0,6,0,0.733
5,0.083,5,green,2036,784,0.0,0.0,0.0,mid_range,0,,,1152.3,none,658657.0,753.2,1320.5,0,0,,0.0,928,-15,1224,581,,,0.0,1216.9,0.0,0,0,6,0,1.0
5,0.083,6,green,863,1586,0.0,0.0,0.0,corner_3,0,,,383.4,none,658657.0,753.2,1320.5,0,0,,0.0,-15,340,138,669,,,0.0,1018.6,0.0,0,0,6,0,1.0
5,0.083,8,green,484,1644,0.0,0.0,0.0,corner_3,0,,,297.2,none,658657.0,753.2,1320.5,0,0,,0.0,1169.0,-4.0,1295.0,392.0,,,0.0,855.1,0.0,0,0,6,0,0.733
6,0.1,2,green,213,1522,0.0,-210.0,0.0,corner_3,0,,,297.2,none,565332.0,898.6,1304.4,0,0,,0.0,618,-15,730,113,,,0.0,669.2,0.0,0,0,7,0,1.0
6,0.1,3,green,897,986,5.0,5.0,143.1,3pt_arc,0,,,601.0,none,565332.0,898.6,1304.4,0,0,,0.0,181,-15,488,604,,,0.0,755.2,3.42,0,0,7,0,1.0
6,0.1,5,green,2036,784,0.0,0.0,0.0,mid_range,0,,,1156.8,none,565332.0,898.6,1304.4,0,0,,0.0,928,-15,1224,581,,,0.0,1216.9,0.0,0,0,7,0,1.0
6,0.1,6,green,863,1586,0.0,0.0,0.0,corner_3,0,,,383.4,none,565332.0,898.6,1304.4,0,0,,0.0,-15,340,138,669,,,0.0,1018.6,0.0,0,0,7,0,1.0
6,0.1,8,green,484,1644,0.0,0.0,0.0,corner_3,0,,,297.2,none,565332.0,898.6,1304.4,0,0,,0.0,1169.0,-4.0,1295.0,392.0,,,0.0,855.1,0.0,0,0,7,0,0.667
7,0.117,1,green,873,1050,0.0,0.0,0.0,3pt_arc,0,,,177.9,none,414386.5,862.4,1224.2,0,0,,0.0,-15,25,269,650,,,0.0,745.6,0.0,0,0,8,0,1.0
7,0.117,2,green,210,1524,3.61,3.61,146.3,corner_3,0,,,299.1,none,414386.5,862.4,1224.2,0,0,,0.0,624,-15,717,116,,,0.0,670.9,-1.74,0,0,8,0,1.0
7,0.117,3,green,709,1119,230.29,225.29,144.7,3pt_arc,0,,,177.9,none,414386.5,862.4,1224.2,0,0,,0.0,184,-15,505,656,,,0.0,615.1,112.9,0,0,8,0,1.0
7,0.117,5,green,2036,784,0.0,0.0,0.0,mid_range,0,,,1193.0,none,414386.5,862.4,1224.2,0,0,,0.0,936,-14,1232,534,,,0.0,1216.9,0.0,0,0,8,0,1.0
7,0.117,8,green,484,1644,0.0,0.0,0.0,corner_3,0,,,299.1,none,414386.5,862.4,1224.2,0,0,,0.0,1169.0,-4.0,1295.0,392.0,,,0.0,855.1,0.0,0,0,8,0,0.6
8,0.133,2,green,425,1452,226.74,223.13,341.5,3pt_arc,0,,,405.8,none,247291.0,798.0,1189.8,0,0,,0.0,624,-15,718,116,,,0.0,655.5,-23.64,0,0,9,0,1.0
8,0.133,3,green,709,1119,0.0,-230.29,0.0,3pt_arc,0,,,437.7,none,247291.0,798.0,1189.8,0,0,,0.0,184,-15,505,656,,,0.0,615.1,0.0,0,0,9,0,1.0
8,0.133,4,green,22,1404,0.0,0.0,0.0,3pt_arc,0,,,405.8,none,247291.0,798.0,1189.8,0,0,,0.0,652,-12,958,644,,,0.0,564.0,0.0,0,0,9,0,1.0
8,0.133,5,green,2036,784,0.0,0.0,0.0,mid_range,0,,,1368.6,none,247291.0,798.0,1189.8,0,0,,0.0,794,-4,1235,667,,,0.0,1216.9,0.0,0,0,9,0,1.0
9,0.15,1,green,873,1050,0.0,0.0,0.0,3pt_arc,0,,,177.9,none,648862.0,788.0,1336.9,0,0,,0.0,437,39,776,653,,,0.0,745.6,0.0,0,0,10,0,1.0
9,0.15,2,green,496,1430,74.33,-152.41,342.8,3pt_arc,0,,,214.3,none,648862.0,788.0,1336.9,0,0,,0.0,505,-15,692,130,,,0.0,669.0,-17.49,0,0,10,0,1.0
9,0.15,3,green,709,1119,0.0,0.0,0.0,3pt_arc,0,,,177.9,none,648862.0,788.0,1336.9,0,0,,0.0,191,-10,495,644,,,0.0,615.1,0.0,0,0,10,0,1.0
9,0.15,4,green,22,1404,0.0,0.0,0.0,3pt_arc,0,,,474.7,none,648862.0,788.0,1336.9,0,0,,0.0,661,-13,958,591,,,0.0,564.0,0.0,0,0,10,0,1.0
9,0.15,5,green,2036,784,0.0,0.0,0.0,mid_range,0,,,1193.0,none,648862.0,788.0,1336.9,0,0,,0.0,793,-2,1239,666,,,0.0,1216.9,0.0,0,0,10,0,1.0
9,0.15,6,green,863,1586,0.0,0.0,0.0,corner_3,0,,,101.1,none,648862.0,788.0,1336.9,0,0,,0.0,428,-14,561,146,,,0.0,1018.6,0.0,0,0,10,0,1.0
9,0.15,7,green,821,1678,0.0,0.0,0.0,corner_3,0,,,101.1,none,648862.0,788.0,1336.9,0,0,,0.0,707,-7,980,663,,,0.0,1059.5,0.0,0,0,10,0,1.0
9,0.15,8,green,484,1644,0.0,0.0,0.0,corner_3,0,,,214.3,none,648862.0,788.0,1336.9,0,0,,0.0,787,14,909,132,,,0.0,855.1,0.0,0,0,10,0,1.0
10,0.167,1,green,873,1050,0.0,0.0,0.0,3pt_arc,0,,,177.9,none,595530.0,783.3,1288.1,0,0,,0.0,436,40,775,653,,,0.0,745.6,0.0,0,0,11,0,1.0
