frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
0,0.0,2,green,45,1648,0.0,0.0,0.0,corner_3,0,,,576.3,none,3474.0,524.3,1667.0,0,0,,0.0,598.0,-15.0,740.0,172.0,,,0.0,799.8,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,799.8,0.0,0.0,799.8,0.0,0.0,799.8,0.0,0.0,0.0,0,0.0,0
0,0.0,6,green,907,1687,0.0,0.0,0.0,corner_3,0,,,286.8,none,3474.0,524.3,1667.0,0,0,,0.0,-15.0,1.0,58.0,648.0,,,0.0,1122.3,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,1122.3,0.0,0.0,1122.3,0.0,0.0,1122.3,0.0,0.0,0.0,0,0.0,0
0,0.0,7,green,621,1666,0.0,0.0,0.0,corner_3,0,,,286.8,none,3474.0,524.3,1667.0,0,0,,0.0,663.0,-12.0,1217.0,649.0,,,0.0,935.8,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,935.8,0.0,0.0,935.8,0.0,0.0,935.8,0.0,0.0,0.0,0,0.0,0
1,0.017,2,green,45,1648,0.0,0.0,0.0,corner_3,0,,,439.0,none,8137.0,450.0,1656.7,0,0,,0.0,180.0,-15.0,722.0,641.0,,,0.0,799.8,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,66.79,,,799.8,0.0,0.0,799.8,0.0,0.0,799.8,0.0,0.0,0.0,0,0.0,0
1,0.017,7,green,821,1678,200.36,200.36,3.4,corner_3,0,,,338.7,none,8137.0,450.0,1656.7,0,0,,0.0,453.0,-13.0,732.0,525.0,,,0.0,1059.5,-135.38,0,0,2,0,1.0,100.18,200.36,200.4,0.0,100.18,200.36,200.4,0.0,100.18,200.36,200.4,0.0,0,0,0,2,66.79,,,997.6,-67.69,0.0,997.6,-67.69,0.0,997.6,-67.69,0.0,0.0,0,0.0,0
1,0.017,8,green,484,1644,0.0,0.0,0.0,corner_3,0,,,338.7,none,8137.0,450.0,1656.7,0,0,,0.0,1169.0,-4.0,1295.0,392.0,,,0.0,855.1,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,66.79,,,855.1,0.0,0.0,855.1,0.0,0.0,855.1,0.0,0.0,0.0,0,0.0,0
2,0.033,2,green,45,1648,0.0,0.0,0.0,corner_3,0,,,776.6,none,0.0,433.0,1663.0,0,0,,0.0,184.0,-15.0,646.0,656.0,,,0.0,799.8,0.0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0.0,,,799.8,0.0,0.0,799.8,0.0,0.0,799.8,0.0,0.0,0.0,0,0.0,0
2,0.033,7,green,821,1678,0.0,-200.36,0.0,corner_3,0,,,776.6,none,0.0,433.0,1663.0,0,0,,0.0,470.0,-15.0,717.0,181.0,,,0.0,1059.5,0.0,0,0,3,0,1.0,66.79,200.36,200.4,0.0,66.79,200.36,200.4,0.0,66.79,200.36,200.4,0.0,0,0,0,3,0.0,,,1018.3,-45.13,0.0,1018.3,-45.13,0.0,1018.3,-45.13,0.0,0.0,0,0.0,0
3,0.05,2,green,45,1648,0.0,0.0,0.0,corner_3,0,,,776.6,none,36326.0,576.3,1637.3,0,0,,0.0,618.0,-15.0,728.0,112.0,,,0.0,799.8,0.0,0,0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,36.72,,,799.8,0.0,0.0,799.8,0.0,0.0,799.8,0.0,0.0,0.0,0,0.0,0
3,0.05,6,green,863,1586,110.17,110.17,246.5,corner_3,0,,,101.1,none,36326.0,576.3,1637.3,0,0,,0.0,-15.0,339.0,138.0,669.0,,,0.0,1018.6,103.1,0,0,4,0,1.0,55.08,110.17,110.2,0.0,55.08,110.17,110.2,0.0,55.08,110.17,110.2,0.0,0,0,0,4,36.72,,,1070.4,51.55,0.0,1070.4,51.55,0.0,1070.4,51.55,0.0,0.0,0,0.0,0
