event_id,event_date,corpus_unit,cluster_id,fold,y,p_close,p_elo,p_enet,p_hgb,loss_close,loss_elo,loss_elastic_net,d_elastic_net,loss_hgb_offset,d_hgb_offset
0022400606,2025-01-21,2024-25,NYK,0,0,0.14500000000000002,0.33877543167356716,0.001,0.09453620091647899,0.021025000000000005,0.11476879310561178,1e-06,0.021024000000000004,0.008937093283720884,0.012087906716279122
0022400607,2025-01-21,2024-25,POR,0,0,0.74,0.780370378211171,0.0218786884130795,0.7948680480279395,0.5476,0.608977927189446,0.0004786770066766192,0.5471213229933234,0.6318152137757468,-0.08421521377574681
0022400609,2025-01-21,2024-25,PHI,0,1,0.845,0.8023658031345003,0.976332360058596,0.8163325933708226,0.024025000000000008,0.03905927577067107,0.0005601571803959406,0.02346484281960407,0.03373371625788758,-0.009708716257887575
0022400612,2025-01-22,2024-25,DET,0,0,0.61,0.6924600783504524,0.7084649783323742,0.7132491366426209,0.3721,0.4795009601091147,0.5019226255234914,-0.12982262552349144,0.5087243309214441,-0.1366243309214441
0022400613,2025-01-22,2024-25,PHX,0,0,0.11499999999999999,0.4151747438339636,0.001,0.12600407789707238,0.013224999999999997,0.17237006791759726,1e-06,0.013223999999999998,0.015877027646691484,-0.0026520276466914863
0022400614,2025-01-22,2024-25,MIN,0,0,0.385,0.5849463501973983,0.9921586865650411,0.37963386809537575,0.148225,0.34216223260925727,0.9843788593264675,-0.8361538593264675,0.14412187380505714,0.004103126194942852
0022400615,2025-01-22,2024-25,CLE,0,1,0.48,0.4545380464469812,0.997280226871642,0.6511076443246291,0.27040000000000003,0.2975287427738756,7.39716586973841e-06,0.2703926028341303,0.12172587584870952,0.1486741241512905
0022400616,2025-01-22,2024-25,CHA,0,1,0.8200000000000001,0.8372957705352172,0.999,0.8472300991703784,0.03239999999999998,0.026472666285728697,1.0000000000000019e-06,0.032398999999999976,0.02333864259949242,0.009061357400507557
0022400618,2025-01-22,2024-25,UTA,0,1,0.915,0.9319502520092311,0.6326224154733243,0.9585415427287782,0.007224999999999994,0.004630768201607157,0.13496628961265475,-0.12774128961265477,0.0017188036793097214,0.005506196320690273
0022400620,2025-01-22,2024-25,BOS,0,0,0.135,0.5193003350432075,0.9760417071958154,0.13668898538758037,0.018225,0.26967283797598757,0.9526574141857218,-0.9344324141857218,0.01868387872628616,-0.00045887872628615906
0022400623,2025-01-23,2024-25,TOR,0,0,0.665,0.7974128804003785,0.999,0.7556922583516366,0.44222500000000003,0.6358673018284283,0.998001,-0.555776,0.5710707893325966,-0.12884578933259655
0022400624,2025-01-23,2024-25,MIA,0,1,0.7,0.675762459176315,0.8742502228726563,0.758026445994155,0.09000000000000002,0.10512998287939083,0.015813006447576612,0.07418699355242342,0.058551200838219575,0.03144879916178045
0022400625,2025-01-23,2024-25,DAL,0,0,0.835,0.8359019936306407,0.999,0.9003773084059957,0.697225,0.6987321429556796,0.998001,-0.30077600000000004,0.8106792974924255,-0.11345429749242553
0022400626,2025-01-23,2024-25,SAC,0,1,0.725,0.7128131566638756,0.9736383188533991,0.8364016888252815,0.07562500000000001,0.08247628298536767,0.0006949382328750517,0.07493006176712497,0.02676440741922001,0.04886059258078
0022400628,2025-01-23,2024-25,CHI,0,1,0.625,0.6891761087601578,0.9897850162283368,0.6946686148833445,0.140625,0.09661149136547727,0.00010434589345534231,0.14052065410654466,0.09322725473725538,0.04739774526274462
0022400629,2025-01-23,2024-25,BOS,0,1,0.31499999999999995,0.4706905197097313,0.8381782634049603,0.37201972950067946,0.46922500000000006,0.28016852592515434,0.02618627443463442,0.4430387255653656,0.39435922013639974,0.07486577986360032
0022400630,2025-01-24,2024-25,POR,0,0,0.48,0.5279466673681371,0.0021054376752482618,0.5161889884353995,0.2304,0.2787276835851224,4.432867804354805e-06,0.23039556713219564,0.26645107178196104,-0.03605107178196104
0022400631,2025-01-24,2024-25,CLE,0,1,0.2,0.28585265234452667,0.001,0.1386278159039007,0.6400000000000001,0.5100064341633476,0.998001,-0.3580009999999999,0.7419620395344844,-0.10196203953448424
0022400632,2025-01-24,2024-25,NOP,0,1,0.79,0.781869781182639,0.9842001657568484,0.8590425415917026,0.044099999999999986,0.04758079236130981,0.00024963476211106484,0.04385036523788892,0.0198690050809269,0.024230994919073087
0022400634,2025-01-25,2024-25,DEN,0,1,0.395,0.5161704375991942,0.30941871881662836,0.5178994733501027,0.366025,0.2340910454529552,0.4769025059208669,-0.11087750592086693,0.23242091779610838,0.1336040822038916
0022400635,2025-01-25,2024-25,BOS,0,0,0.23,0.48107126624973645,0.999,0.339249112253603,0.0529,0.23142956321112482,0.998001,-0.945101,0.11508996016485773,-0.06218996016485773
0022400636,2025-01-25,2024-25,MIA,0,0,0.29,0.4345212379387144,0.001,0.3179785173268667,0.0841,0.18880870621979284,1e-06,0.084099,0.10111033748139248,-0.017010337481392482
0022400638,2025-01-25,2024-25,DET,0,1,0.6,0.6098919210796387,0.4629258789587746,0.45797915087636715,0.16000000000000003,0.1521843132389348,0.28844861149220485,-0.12844861149220482,0.29378660088470404,-0.133786600884704
0022400639,2025-01-25,2024-25,TOR,0,0,0.685,0.7661308976096913,0.999,0.769044146358582,0.46922500000000006,0.5869565522722313,0.998001,-0.5287759999999999,0.5914288990484,-0.12220389904839996
0022400640,2025-01-25,2024-25,HOU,1,0,0.655,0.7004658676418754,0.001,0.4846265569606442,0.42902500000000005,0.49065243173128525,1e-06,0.42902400000000007,0.23486289971152854,0.1941621002884715
0022400641,2025-01-25,2024-25,SAC,1,1,0.63,0.6798946398837795,0.04695850233780324,0.5862200027193134,0.1369,0.1024674415751352,0.9082880962662031,-0.7713880962662031,0.171213886149605,-0.03431388614960501
0022400644,2025-01-25,2024-25,LAL,1,0,0.48,0.548454622705735,0.012188863094285286,0.22826086511564897,0.2304,0.3008024731672901,0.00014856838353122988,0.23025143161646877,0.05210302254334449,0.17829697745665551
0022400645,2025-01-25,2024-25,WAS,1,1,0.905,0.88349214126965,0.9984368280921806,0.9025930108708777,0.009024999999999995,0.013574081145931186,2.4435064133957586e-06,0.0090225564935866,0.009488121531200943,-0.0004631215312009482
0022400646,2025-01-25,2024-25,MIL,1,1,0.595,0.6033481759488766,0.7757263880410018,0.4922362356694353,0.16402500000000003,0.15733266952308336,0.0502986530211353,0.11372634697886473,0.25782404036714524,-0.0937990403671452
0022500001,2025-10-21,2025-26,HOU,1,1,0.69,0.7639826520359316,0.19901027880479388,0.7173597162252268,0.09610000000000003,0.05570418853999213,0.6415845334603741,-0.5454845334603741,0.07988553001228435,0.016214469987715682
0022500005,2025-10-23,2025-26,OKC,1,0,0.28500000000000003,0.4397105584555015,0.005579158013436704,0.1945926167458892,0.08122500000000002,0.193345375217249,3.1127004138894985e-05,0.08119387299586113,0.03786628649201252,0.0433587135079875
0022500006,2025-10-23,2025-26,DEN,1,1,0.505,0.6194148753339924,0.011423201371179963,0.7209347428236955,0.245025,0.14484503711704053,0.9772840867872067,-0.7322590867872067,0.07787741776287696,0.16714758223712303
0022500019,2025-10-24,2025-26,MIN,1,1,0.45499999999999996,0.5633331946646692,0.9813120075335187,0.5271772954025309,0.29702500000000004,0.19067789888176365,0.0003492410624272633,0.29667575893757275,0.22356130998286555,0.07346369001713449
0022500028,2025-11-07,2025-26,BOS,1,1,0.5900000000000001,0.4287149788409456,0.7770487939771782,0.6025495282130774,0.16809999999999994,0.32636657540070113,0.04970724026703074,0.1183927597329692,0.15796687752364735,0.01013312247635259
0022500031,2025-11-07,2025-26,DET,1,0,0.18999999999999995,0.3365329899026596,0.23879691610891446,0.08416125679582691,0.03609999999999998,0.1132544532928236,0.05702396714312793,-0.02092396714312795,0.007083117145453121,0.029016882854546858
0022500032,2025-11-07,2025-26,HOU,1,1,0.4,0.44248814297869327,0.837984162192718,0.25158861194168924,0.36,0.3108194707193459,0.02624913170039551,0.3337508682996045,0.5601196057753675,-0.20011960577536747
0022500033,2025-11-07,2025-26,CHA,1,1,0.7,0.7864941774747389,0.999,0.7045972189529204,0.09000000000000002,0.04558473625218828,1.0000000000000019e-06,0.08999900000000002,0.08726280305034886,0.0027371969496511606
0022500035,2025-11-07,2025-26,CHI,1,1,0.605,0.6393053343996253,0.8446374671731223,0.4749347152450179,0.15602500000000002,0.1301006417925661,0.02413751660638266,0.13188748339361736,0.27569355325483047,-0.11966855325483045
0022500037,2025-11-07,2025-26,GSW,1,1,0.78,0.6318993878936028,0.9917186505584389,0.922896167147779,0.04839999999999999,0.1354980606331043,6.858074857324458e-05,0.04833141925142675,0.0059450010405032346,0.042454998959496754
0022500048,2025-11-21,2025-26,IND,1,1,0.875,0.7780377128924116,0.0016322555600304198,0.784054946431955,0.015625,0.049267256898031485,0.9967381531381524,-0.9811131531381524,0.04663226616050585,-0.03100726616050585
0022500050,2025-11-21,2025-26,WAS,1,1,0.885,0.8475782409141899,0.999,0.8876928103923121,0.013224999999999997,0.02323239264281274,1.0000000000000019e-06,0.013223999999999998,0.012612904837577169,0.0006120951624228287
0022500051,2025-11-21,2025-26,MIA,1,0,0.56,0.6376432498043569,0.8614900753111608,0.48563549426080677,0.31360000000000005,0.40658891402106156,0.7421651498596296,-0.4285651498596295,0.23584183328593808,0.07775816671406197
0022500054,2025-11-21,2025-26,DEN,1,0,0.5800000000000001,0.6032426041001117,0.6636786260211156,0.754771380466299,0.3364000000000001,0.36390163940148407,0.44046931863727584,-0.10406931863727575,0.5696798367710026,-0.23327983677100256
0022500009,2025-12-25,2025-26,CLE,1,1,0.615,0.6804178301896984,0.00103166537541948,0.5575736012661211,0.148225,0.10213276326066047,0.997937733582608,-0.849712733582608,0.1957411182966292,-0.04751611829662922
0022500010,2025-12-25,2025-26,SAS,1,0,0.755,0.7762765732547703,0.96254058271828,0.7897091607251958,0.570025,0.6026053181841687,0.9264843733796461,-0.35645937337964606,0.6236405585332931,-0.05361555853329314
0022500011,2025-12-25,2025-26,DAL,1,1,0.735,0.7228404595334263,0.8928363267524706,0.7121662214696044,0.07022500000000001,0.07681741087164227,0.011484052863903249,0.05874094713609676,0.08284828406308482,-0.012623284063084814
0022500012,2025-12-25,2025-26,HOU,1,0,0.485,0.6366981971187503,0.9086490756305915,0.29893470425607377,0.235225,0.40538459421426704,0.8256431426443284,-0.5904181426443283,0.08936195740866629,0.1458630425913337
0022500013,2025-12-25,2025-26,MIN,1,1,0.495,0.6258795603201104,0.001,0.2625828176152107,0.255025,0.13996610338627394,0.998001,-0.7429760000000001,0.5437841008763216,-0.28875910087632156
0022500657,2026-01-26,2025-26,PHI,1,1,0.5549999999999999,0.5271403786065469,0.8673761045106477,0.22899937020502126,0.19802500000000006,0.22359622154435976,0.017589097654770635,0.18043590234522944,0.5944419711442539,-0.39641697114425384
0022500658,2026-01-26,2025-26,ORL,1,1,0.645,0.7242189505520269,0.056489602569165936,0.40112062795584247,0.126025,0.07605518723462538,0.8902118700600905,-0.7641868700600905,0.35865650226000445,-0.23263150226000445
0022500664,2026-01-27,2025-26,POR,1,1,0.315,0.3107510651745321,0.999,0.48538314516139963,0.46922500000000006,0.47506409415804207,1.0000000000000019e-06,0.4692240000000001,0.264830507283973,0.20439449271602705
0022500665,2026-01-27,2025-26,SAC,1,1,0.865,0.7924837883564664,0.9108941413406956,0.8918429721733545,0.018225,0.04306297809488384,0.007939854047411937,0.010285145952588065,0.011697942668293767,0.006527057331706235
0022500666,2026-01-27,2025-26,MIL,1,1,0.765,0.5908380268931229,0.984509768227735,0.7126850483084958,0.055224999999999996,0.1674135202367128,0.00023994728035848966,0.054985052719641506,0.08254988146549141,-0.02732488146549142
0022500667,2026-01-27,2025-26,NOP,1,1,0.855,0.9182032029458527,0.9231077813182641,0.6891125980104152,0.021025000000000005,0.006690716008317365,0.005912413293799896,0.01511258670620011,0.09665097671583367,-0.07562597671583367
0022500668,2026-01-27,2025-26,DET,1,0,0.295,0.5857508246154557,0.9986757497955058,0.38479529780938315,0.08702499999999999,0.34310402853768635,0.9973532532296157,-0.9103282532296156,0.14806742121621186,-0.06104242121621187
0022500669,2026-01-27,2025-26,BKN,1,1,0.725,0.8538347501952422,0.6776899550202284,0.75951569970067,0.07562500000000001,0.021364280250487238,0.10388376509486237,-0.02825876509486236,0.057832698690458324,0.017792301309541687
0022500670,2026-01-27,2025-26,LAC,1,0,0.245,0.34960838587476567,0.9740640258940934,0.15708821443621676,0.060024999999999995,0.12222602347395906,0.948800726541009,-0.888775726541009,0.02467670711475882,0.035348292885241175
0022500671,2026-01-28,2025-26,LAL,1,1,0.605,0.6209503931125718,0.02383099522421701,0.3404276087410061,0.15602500000000002,0.14367860448151384,0.9529059258849425,-0.7968809258849425,0.43503573931110734,-0.2790107393111073
0022500672,2026-01-28,2025-26,CHI,2,1,0.455,0.4843730168585183,0.4860629742803949,0.49474495993993517,0.29702499999999993,0.26587118574358587,0.26413126640551404,0.032893733594485886,0.25528265550609774,0.041742344493902184
0022500673,2026-01-28,2025-26,ATL,2,0,0.655,0.7655646640692938,0.6826152564289641,0.6808700921256441,0.42902500000000005,0.5860892548715306,0.46596358830958046,-0.03693858830958041,0.4635840823511831,-0.034559082351183046
0022500674,2026-01-28,2025-26,ORL,2,0,0.575,0.6631405412427698,0.6051586699509603,0.7018853741331208,0.33062499999999995,0.4397553774397536,0.36621701581681537,-0.035592015816815425,0.49264307842199095,-0.162018078421991
0022500675,2026-01-28,2025-26,NYK,2,0,0.55,0.5987454558193098,0.580638860336683,0.648932962281258,0.30250000000000005,0.35849612086427307,0.33714148613308204,-0.03464148613308199,0.4211139895351286,-0.11861398953512853
0022500676,2026-01-28,2025-26,CHA,2,0,0.435,0.6425866850469536,0.46586471418579534,0.4775694820626127,0.189225,0.41291764779963275,0.21702993192341277,-0.027804931923412768,0.22807261019755215,-0.038847610197552146
0022500677,2026-01-28,2025-26,MIN,2,0,0.265,0.4536259940144167,0.28999365870426286,0.3654108624391212,0.07022500000000001,0.20577654244556765,0.08409632208868449,-0.013871322088684482,0.13352509838850235,-0.06330009838850234
0022500679,2026-01-28,2025-26,SAS,2,0,0.565,0.6258227247245423,0.5953689246893585,0.5493061943216366,0.3192249999999999,0.3916540827816502,0.35446415648576307,-0.035239156485763146,0.3017372951201196,0.017487704879880328
0022500682,2026-01-29,2025-26,HOU,2,0,0.29500000000000004,0.49640246448526176,0.32158514883798905,0.32747037772314874,0.08702500000000002,0.24641540674704157,0.10341700795315158,-0.016392007953151558,0.10723684828614172,-0.020211848286141698
0022500684,2026-01-29,2025-26,BKN,2,1,0.6950000000000001,0.8734614439661572,0.7207783777896243,0.7473009506721482,0.09302499999999997,0.01601200616312997,0.07796471430979378,0.01506028569020619,0.06385680953120008,0.029168190468799884
0022500685,2026-01-29,2025-26,DET,2,1,0.42000000000000004,0.5195628605126861,0.4506493097688937,0.44449342904191935,0.3364,0.23081984499875274,0.3017861808573929,0.03461381914260708,0.3085875503776051,0.027812449622394875
0022500686,2026-01-29,2025-26,OKC,2,1,0.365,0.4301928917954252,0.39436471355830094,0.40121130697513946,0.403225,0.32468014056046,0.36679410018331887,0.03643089981668113,0.3585478988944206,0.044677101105579375
0022500687,2026-01-30,2025-26,TOR,2,1,0.565,0.5567600326350355,0.5953689246893585,0.574743744939315,0.18922500000000006,0.1964616686696948,0.163726307107046,0.02549869289295406,0.18084288246823838,0.008382117531761685
0022500690,2026-01-30,2025-26,POR,2,1,0.7050000000000001,0.6806094607541753,0.7302612156584052,0.7354374464950905,0.08702499999999996,0.1020103165597387,0.0727590117780814,0.01426598822191856,0.06999334471703812,0.01703165528296184
0022500693,2026-01-30,2025-26,CLE,2,1,0.46499999999999997,0.5841474487155388,0.4961241993127443,0.5452236840048343,0.286225,0.17293334440979544,0.25389082251822304,0.03233417748177697,0.20682149759013477,0.07940350240986524
0022500696,2026-01-30,2025-26,DET,2,0,0.5349999999999999,0.51351005016787,0.5658539896827032,0.5928060722202263,0.2862249999999999,0.26369257162340837,0.32019073763983275,-0.03396573763983285,0.3514190392611722,-0.06519403926117229
0022500692,2026-01-31,2025-26,CHI,2,0,0.655,0.6777853467792175,0.6826152564289641,0.6900938856988774,0.42902500000000005,0.4593929763086242,0.46596358830958046,-0.03693858830958041,0.4762295710789753,-0.047204571078975244
0022500697,2026-01-31,2025-26,SAS,2,1,0.39,0.4008606230774191,0.4200455544300779,0.41588374723346305,0.3721,0.3589679929791785,0.3363471589363158,0.035752841063684204,0.3411917967460208,0.030908203253979194
0022500700,2026-01-31,2025-26,MIN,2,0,0.19499999999999995,0.3832730632899978,0.21532571196843475,0.2611749191820196,0.03802499999999998,0.14689824104369864,0.04636516223471333,-0.008340162234713344,0.06821233840973448,-0.030187338409734497
0022500701,2026-01-31,2025-26,DAL,2,1,0.795,0.793873334386237,0.8145813355989829,0.8542582531731175,0.042024999999999986,0.042488202277048075,0.034380081108256993,0.0076449188917429925,0.021240656768151102,0.020784343231848884
0022500704,2026-02-01,2025-26,BKN,2,1,0.875,0.8910683827609148,0.8880162207832354,0.8947629028381595,0.015625,0.011866097234322559,0.012540366807669082,0.0030846331923309184,0.011074846619050656,0.0045501533809493445
0022500706,2026-02-01,2025-26,UTA,2,1,0.775,0.8131189097566356,0.7960015041884005,0.8312522410622257,0.05062499999999999,0.03492454189054851,0.04161538629339516,0.00900961370660483,0.028475806146521176,0.022149193853478813
0022500711,2026-02-01,2025-26,OKC,2,0,0.31499999999999995,0.48278846863598607,0.342511875678915,0.42841957726276053,0.09922499999999997,0.2330847054478805,0.11731438498108852,-0.018089384981088558,0.18354333418200244,-0.08431833418200248
0022500775,2026-02-11,2025-26,ATL,2,1,0.545,0.6111093556636928,0.5757166747940771,0.5845195308001164,0.20702499999999996,0.15123593325230814,0.18001634004779496,0.027008659952205,0.1726240202865554,0.03440097971344455
0022500776,2026-02-11,2025-26,WAS,2,1,0.905,0.8914265901373665,0.915195095163903,0.8889466506483785,0.009024999999999995,0.011788185329199409,0.007191871884259475,0.0018331281157405194,0.012332846402213287,-0.003307846402213292
0022500777,2026-02-11,2025-26,MIL,2,0,0.805,0.6713057483481508,0.8238378061764287,0.8607866211279257,0.6480250000000001,0.4506514077652708,0.6787087308855908,-0.030683730885590732,0.7409536071128311,-0.09292860711283102
0022500778,2026-02-11,2025-26,CHI,2,1,0.855,0.8139970282199843,0.8697888995037554,0.8557983740472074,0.021025000000000005,0.03459710551099731,0.016954930692443117,0.004070069307556889,0.020794108927429115,0.0002308910725708907
0022500779,2026-02-11,2025-26,IND,2,0,0.665,0.521825309172038,0.6921909719850571,0.6399318588992877,0.44222500000000003,0.272301653292493,0.4791283416976181,-0.03690334169761805,0.40951278403429786,0.032712215965702174
0022500780,2026-02-11,2025-26,NYK,2,0,0.435,0.5049665257804804,0.46586471418579534,0.42237662664671055,0.189225,0.25499119215880856,0.21702993192341277,-0.027804931923412768,0.1784020147374547,0.010822985262545298
0022500781,2026-02-11,2025-26,DET,2,0,0.505,0.45413580263698117,0.5361186013913045,0.5737625498077515,0.255025,0.2062393272367351,0.2874231547577685,-0.03239815475776847,0.32920346356189256,-0.07417846356189256
0022500782,2026-02-11,2025-26,LAC,2,0,0.735,0.6664698184320395,0.7585720136950224,0.8239911573811713,0.540225,0.44418201888083564,0.5754314999613211,-0.03520649996132119,0.6789614274423623,-0.13873642744236236
0022500783,2026-02-11,2025-26,POR,2,1,0.705,0.69076454788308,0.7302612156584051,0.7294554437190538,0.08702500000000002,0.09562656484595596,0.07275901177808146,0.01426598822191856,0.07319435693325407,0.013830643066745946
0022500784,2026-02-11,2025-26,MIA,2,0,0.535,0.43796078182492676,0.5658539896827033,0.6405813692327579,0.286225,0.1918096464167011,0.32019073763983286,-0.03396573763983285,0.4103444906081149,-0.12411949060811489
0022500785,2026-02-11,2025-26,OKC,2,0,0.295,0.4292349036270286,0.321585148837989,0.31215625222035476,0.08702499999999999,0.18424260249170452,0.10341700795315154,-0.016392007953151544,0.09744152580025774,-0.010416525800257745
0022500786,2026-02-11,2025-26,SAC,2,1,0.665,0.6398464552845058,0.6921909719850571,0.7755061638370645,0.11222499999999998,0.12971057577113548,0.09474639772750391,0.017478602272496063,0.050397482475150926,0.06182751752484905
0022500787,2026-02-11,2025-26,MEM,2,1,0.845,0.7849820118196476,0.8606425850266889,0.8918467887231666,0.024025000000000008,0.046232735241126185,0.019420489108043636,0.0046045108919563725,0.011697117109491367,0.01232788289050864
0022500788,2026-02-11,2025-26,SAS,3,0,0.315,0.4930684918125374,0.345241406061955,0.28587262710539124,0.09922500000000001,0.24311653761829027,0.11919162845963571,-0.019966628459635705,0.08172315892813807,0.017501841071861937
0022500789,2026-02-12,2025-26,MIL,3,0,0.835,0.8432333230274484,0.8529978408664914,0.8784564614858318,0.697225,0.711042437063913,0.7276053165228963,-0.0303803165228963,0.7716857547262087,-0.07446075472620872
0022500790,2026-02-12,2025-26,POR,3,0,0.295,0.4257936736033939,0.3242301501217322,0.37416156431923026,0.08702499999999999,0.18130025248067352,0.10512519024796098,-0.018100190247960987,0.1399968762138135,-0.052971876213813496
0022500791,2026-02-12,2025-26,DAL,3,1,0.685,0.7914360099996001,0.7137505075072338,0.751998680148256,0.09922499999999997,0.043498937924886925,0.08193877195236622,0.017286228047633745,0.061504654648207036,0.03772034535179293
0022500830,2026-02-23,2025-26,UTA,3,1,0.875,0.8557308761669867,0.8892136183424418,0.8778949417780887,0.015625,0.020813580091545318,0.01227362236077414,0.0033513776392258606,0.014909645243376351,0.0007153547566236488
0022500831,2026-02-24,2025-26,PHI,3,0,0.175,0.46372354497508966,0.1956394921422067,0.1950354777202231,0.030624999999999996,0.215039526164264,0.03827481088566055,-0.007649810885660555,0.03803883756955564,-0.007413837569555642
0022500832,2026-02-24,2025-26,WAS,3,1,0.845,0.7751558902164176,0.8620872210244256,0.8250456088600447,0.024025000000000008,0.050554873704371645,0.01901993460476564,0.005005065395234369,0.030609038979152455,-0.006584038979152447
0022500833,2026-02-24,2025-26,DAL,3,0,0.485,0.4895049949058758,0.5191919365939784,0.5943271703752695,0.235225,0.2396151400378015,0.2695602670242057,-0.03433526702420572,0.3532247854462746,-0.11799978544627462
0022500834,2026-02-24,2025-26,OKC,3,0,0.495,0.4033875117093459,0.529172535675504,0.6172060052134445,0.245025,0.16272148460305766,0.2800235725132426,-0.03499857251324262,0.38094325287153846,-0.13591825287153847
0022500835,2026-02-24,2025-26,NYK,3,1,0.615,0.65112803981291,0.6468456349750661,0.5756023227156931,0.148225,0.12171164460478251,0.12471800553616427,0.023506994463835723,0.18011338848431468,-0.03188838848431469
0022500836,2026-02-24,2025-26,CHA,3,0,0.265,0.507395335081464,0.2924908490892461,0.3449600037283958,0.07022500000000001,0.25745002606243106,0.08555089680094814,-0.015325896800948133,0.11899740417229485,-0.048772404172294836
0022500837,2026-02-24,2025-26,MIA,3,1,0.315,0.5711571241952971,0.345241406061955,0.44900727739863006,0.46922500000000006,0.18390621212844785,0.4287088163357256,0.04051618366427445,0.30359298035967025,0.1656320196403298
0022500838,2026-02-24,2025-26,GSW,3,1,0.475,0.37353981997083924,0.5091839749821823,0.5837130330024196,0.275625,0.3924523571621684,0.24090037041429108,0.03472462958570893,0.17329483889204458,0.10233016110795543
0022500839,2026-02-24,2025-26,BOS,3,0,0.335,0.45483899971294267,0.3661352000505205,0.4798178704960677,0.11222500000000002,0.20687851565987025,0.1340549847160347,-0.021829984716034673,0.23022518884738122,-0.1180001888473812
0022500840,2026-02-24,2025-26,ORL,3,0,0.695,0.6785310392576158,0.7232066008015982,0.7711080766150886,0.4830249999999999,0.4604043712360202,0.5230277874430022,-0.04000278744300223,0.5946076658210214,-0.1115826658210215
0022500841,2026-02-24,2025-26,MIN,3,0,0.335,0.5324875529755706,0.3661352000505205,0.40136759218394824,0.11222500000000002,0.2835429940739111,0.1340549847160347,-0.021829984716034673,0.1610959440555402,-0.04887094405554018
0022500842,2026-02-25,2025-26,OKC,3,1,0.785,0.546747330572501,0.8071923886496848,0.8510836353597735,0.04622499999999999,0.20543798234315366,0.0371747749946142,0.009050225005385791,0.022176083657660904,0.024048916342339084
0022500843,2026-02-25,2025-26,SAS,3,0,0.335,0.43708978481932453,0.3661352000505205,0.30598070646729036,0.11222500000000002,0.19104747999340344,0.1340549847160347,-0.021829984716034673,0.09362419273022211,0.018600807269777905
0022500844,2026-02-25,2025-26,GSW,3,0,0.375,0.4466886942797725,0.4075743202457471,0.4336452794504859,0.140625,0.19953078959736803,0.1661168265237828,-0.02549182652378279,0.18804822838969001,-0.047423228389690014
0022500845,2026-02-25,2025-26,SAC,3,1,0.865,0.8700414896101507,0.8801950175427588,0.9022530747967423,0.018225,0.016889214422748565,0.014353233821579884,0.0038717661784201177,0.00955446138669125,0.008670538613308751
0022500846,2026-02-25,2025-26,CLE,3,1,0.415,0.4141533956445841,0.4485552385459563,0.5582715448039992,0.34222499999999995,0.34321624383477123,0.3040913249351071,0.03813367506489285,0.19512402812984528,0.14710097187015467
0022500847,2026-02-25,2025-26,BOS,3,1,0.58,0.48816752122379486,0.6129185412082319,0.7161156984788989,0.17640000000000003,0.26197248633019454,0.1498320557403633,0.02656794425963674,0.08059029665012345,0.09580970334987658
0022500850,2026-02-26,2025-26,WAS,3,1,0.86,0.7840505445600107,0.8756769100129436,0.8409005898787308,0.019600000000000003,0.04663416730482794,0.015456230703929732,0.004143769296070271,0.025312622300935804,-0.005712622300935801
