event_id,event_date,corpus_unit,cluster_id,fold,y,p_close,p_elo,p_enet,p_hgb,loss_close,loss_elo,loss_elastic_net,d_elastic_net,loss_hgb_offset,d_hgb_offset
0022400436,2024-12-29,2024-25,BKN,0,1,0.77,0.7539467093264689,0.999,0.8667076415786856,0.05289999999999999,0.060542221851273184,1.0000000000000019e-06,0.05289899999999999,0.017766852813516136,0.03513314718648385
0022400437,2024-12-29,2024-25,IND,0,0,0.815,0.766256388857484,0.0024500330852905454,0.8113165381950324,0.664225,0.5871488534649117,6.002662119018309e-06,0.6642189973378809,0.6582345251487713,0.005990474851228611
0022400438,2024-12-29,2024-25,ATL,0,0,0.48,0.357325006060017,0.95689639534447,0.5384654456790725,0.2304,0.12768115995579118,0.9156507114232403,-0.6852507114232402,0.28994503619036216,-0.059545036190362166
0022400439,2024-12-29,2024-25,MIA,0,0,0.755,0.6719313144514747,0.027893855697922302,0.9055570866591272,0.570025,0.45149169134048656,0.0007780671856965124,0.5692469328143035,0.8200336371985659,-0.2500086371985659
0022400440,2024-12-29,2024-25,MEM,0,1,0.765,0.7999131229773006,0.10432104983197932,0.8843217809601308,0.055224999999999996,0.040034758356696856,0.8022407817740876,-0.7470157817740877,0.013381450360235955,0.04184354963976404
0022400441,2024-12-29,2024-25,SAS,0,1,0.6699999999999999,0.7473871078286319,0.001,0.6583467130667715,0.10890000000000005,0.06381327329118323,0.998001,-0.8891009999999999,0.11672696847227897,-0.007826968472278914
0022400493,2025-01-06,2024-25,POR,0,1,0.685,0.6660519328726036,0.9451490925429219,0.7100029806281408,0.09922499999999997,0.11152131153812408,0.0030086220488649462,0.09621637795113502,0.08409827124456247,0.015126728755437496
0022400494,2025-01-06,2024-25,PHX,0,0,0.44499999999999995,0.6166256982435552,0.3570270444724312,0.27880701027340793,0.19802499999999995,0.38022725173435196,0.12746831048471938,0.07055668951528057,0.07773334897759619,0.12029165102240376
0022400495,2025-01-06,2024-25,IND,0,0,0.17500000000000004,0.4367700501247171,0.0015899564502116772,0.12732588462647337,0.030625000000000017,0.1907680766859479,2.5279615135697176e-06,0.030622472038486448,0.016211880895914008,0.01441311910408601
0022400496,2025-01-06,2024-25,ORL,0,0,0.8049999999999999,0.7063282128868265,0.9601658686466629,0.880657173004051,0.6480249999999999,0.498899544319898,0.9219184953140006,-0.27389349531400076,0.775557056363487,-0.1275320563634872
0022400497,2025-01-06,2024-25,MIL,0,0,0.32999999999999996,0.353524150722752,0.9798194895679906,0.3621865601824037,0.10889999999999997,0.12497932514424308,0.9600462321372776,-0.8511462321372776,0.13117910437676195,-0.022279104376761977
0022400498,2025-01-06,2024-25,SAS,0,1,0.41500000000000004,0.624736108879738,0.9411235656185636,0.3086184146516919,0.34222499999999995,0.1408229879787199,0.003466434525471588,0.3387585654745284,0.4780084965587398,-0.13578349655873984
0022400499,2025-01-06,2024-25,DAL,0,1,0.5900000000000001,0.5519879990275383,0.9563558328091629,0.7279669659278231,0.16809999999999994,0.20071475301534905,0.0019048133297817399,0.1661951866702182,0.07400197162651417,0.09409802837348577
0022400500,2025-01-06,2024-25,LAC,0,1,0.54,0.576629645615726,0.06651071636192603,0.6862442859474964,0.21159999999999995,0.1792424569714657,0.8714022426671244,-0.6598022426671244,0.09844264810059639,0.11315735189940357
0022400501,2025-01-06,2024-25,MIA,0,1,0.635,0.5730104224564098,0.06599688672436999,0.6911645762501146,0.13322499999999998,0.18232009933085366,0.8723618156085694,-0.7391368156085694,0.09537931896277126,0.037845681037228726
0022400502,2025-01-07,2024-25,PHX,0,1,0.33,0.3112700922721919,0.6171882931372071,0.23864447527384672,0.4488999999999999,0.47434888579875517,0.14654480291120486,0.30235519708879505,0.5796622350310362,-0.1307622350310363
0022400503,2025-01-07,2024-25,HOU,0,0,0.125,0.22933128280114898,0.001,0.0766527360899002,0.015625,0.05259283727122057,1e-06,0.015624,0.005875641950067888,0.009749358049932112
0022400504,2025-01-07,2024-25,LAL,0,1,0.31,0.6069350310545374,0.999,0.3362969390760451,0.4760999999999999,0.1545000698120975,1.0000000000000019e-06,0.47609899999999994,0.44050175307982703,0.03559824692017288
0022400505,2025-01-07,2024-25,MIN,0,0,0.37,0.3607654265222916,0.1182237740842257,0.4109218766926589,0.1369,0.130151692973811,0.013976860758718037,0.12292313924128195,0.16885678874461676,-0.03195678874461677
0022400506,2025-01-07,2024-25,ATL,0,0,0.325,0.44946410575582496,0.011875214071228834,0.32562456982801324,0.10562500000000001,0.2020179823628834,0.0001410207092375113,0.1054839792907625,0.10603136047567867,-0.00040636047567865763
0022400507,2025-01-07,2024-25,BOS,0,0,0.195,0.5217856208887341,0.9982262308771879,0.2302909528548942,0.038025,0.2722602341662418,0.9964556080112767,-0.9584306080112768,0.053033922966815104,-0.015008922966815101
0022400508,2025-01-07,2024-25,MIA,0,0,0.76,0.6347775358652576,0.9944950856745884,0.8660787213184841,0.5776,0.4029425200391685,0.989020475430907,-0.411420475430907,0.7500923515206603,-0.17249235152066034
0022400509,2025-01-08,2024-25,OKC,0,1,0.575,0.5441253701391717,0.905044668141869,0.6675029435103763,0.18062500000000004,0.20782167815074717,0.009016515048287786,0.17160848495171224,0.11055429257426401,0.07007070742573603
0022400510,2025-01-08,2024-25,CHI,0,1,0.645,0.6821472159560413,0.9724658418609252,0.7607021244779917,0.126025,0.10103039232449543,0.0007581298644275781,0.12526687013557242,0.057263473229346586,0.06876152677065342
0022400511,2025-01-08,2024-25,TOR,0,1,0.86,0.880935546238972,0.9871820087555325,0.9111735610210605,0.019600000000000003,0.014176344149411983,0.00016430089954324483,0.019435699100456758,0.00789013626167926,0.011709863738320742
0022400512,2025-01-08,2024-25,WAS,0,1,0.8,0.8426135967748022,0.18506028489796722,0.7918702599476378,0.03999999999999998,0.024770479920164557,0.6641267392505824,-0.6241267392505825,0.04331798869426385,-0.0033179886942638695
0022400513,2025-01-08,2024-25,DET,0,0,0.215,0.5568442638270237,0.001,0.19613565250413328,0.046224999999999995,0.31007553415705996,1e-06,0.046223999999999994,0.03846919418322212,0.007755805816777872
0022400514,2025-01-08,2024-25,POR,0,0,0.525,0.5885994974431387,0.001,0.5082354551129197,0.275625,0.34644936839031537,1e-06,0.27562400000000004,0.2583032778338366,0.0173217221661634
0022400515,2025-01-08,2024-25,LAC,0,1,0.38,0.624852219935096,0.9940065233575963,0.5144358735563137,0.3844,0.1407358568876256,3.592176226303853e-05,0.384364078237737,0.23577252088902018,0.14862747911097984
0022400516,2025-01-08,2024-25,SAS,0,1,0.635,0.6781127016571993,0.05430233957678967,0.4987105076115487,0.13322499999999998,0.1036114328344272,0.8943440649299337,-0.7611190649299338,0.2512911551790711,-0.1180661551790711
0022400517,2025-01-09,2024-25,TOR,0,1,0.88,0.9286621702972022,0.9424624243348524,0.9441824054199277,0.0144,0.005089085946705377,0.0033105726134225865,0.011089427386577413,0.003115603864705316,0.011284396135294684
0022400518,2025-01-09,2024-25,GSW,0,0,0.45499999999999996,0.5275937248070282,0.8697270681066029,0.409128332097574,0.20702499999999996,0.27835513845575416,0.7564251729973076,-0.5494001729973077,0.1673859921249428,0.03963900787505717
0022400519,2025-01-09,2024-25,MIN,0,0,0.32999999999999996,0.5802749190739893,0.999,0.46525535811629043,0.10889999999999997,0.33671898170632486,0.998001,-0.889101,0.21646254825591765,-0.10756254825591768
0022400520,2025-01-09,2024-25,HOU,0,0,0.5549999999999999,0.553708385068714,0.001,0.6422165902410432,0.30802499999999994,0.3065929756954033,1e-06,0.30802399999999996,0.4124421487808319,-0.10441714878083197
0022400521,2025-01-09,2024-25,POR,0,1,0.735,0.7987783121945202,0.999,0.8066513993077646,0.07022500000000001,0.04049016764328597,1.0000000000000019e-06,0.07022400000000001,0.03738368138964548,0.03284131861035453
0022400522,2025-01-09,2024-25,ATL,0,1,0.69,0.5914804773197309,0.7991596074413186,0.7455921262118517,0.09610000000000003,0.16688820041091493,0.04033686328312523,0.0557631367168748,0.06472336624540641,0.031376633754593625
0022400523,2025-01-09,2024-25,MIA,0,0,0.33499999999999996,0.40903439766107036,0.0029009694324079157,0.33856688245516964,0.11222499999999998,0.16730913846995465,8.415623647765105e-06,0.11221658437635221,0.11462753389541265,-0.002402533895412673
0022400525,2025-01-10,2024-25,GSW,1,1,0.815,0.6469013357552117,0.823290714043414,0.8621318375689044,0.03422500000000002,0.12467866669145375,0.03122617174328647,0.0029988282567135482,0.01900763021212695,0.01521736978787307
0022400526,2025-01-10,2024-25,MIL,1,0,0.32499999999999996,0.6218690735840473,0.33739686306183175,0.30867295872307826,0.10562499999999997,0.38672114468028124,0.11383664320396444,-0.008211643203964475,0.09527899544685918,0.010346004553140789
0022400527,2025-01-10,2024-25,NOP,1,0,0.73,0.7686155259409132,0.7408888957668467,0.7105400067366079,0.5328999999999999,0.5907698267174266,0.5489163558706174,-0.01601635587061745,0.5048671011732588,0.028032898826741093
0022400528,2025-01-10,2024-25,SAC,1,0,0.845,0.7940921202407826,0.8521901040552893,0.8463900338486294,0.7140249999999999,0.6305822954285015,0.7262279734497648,-0.012202973449764842,0.7163760893982841,-0.002351089398284212
0022400529,2025-01-10,2024-25,OKC,1,0,0.42500000000000004,0.43643276339484743,0.43873201150593677,0.4428591866089004,0.18062500000000004,0.1904735569644629,0.19248577792004543,-0.01186077792004539,0.19612425916389686,-0.015499259163896828
0022400530,2025-01-10,2024-25,WAS,1,1,0.795,0.8386670061945726,0.8039714257120095,0.8073823413917817,0.042024999999999986,0.026028334890222084,0.0384272019373822,0.0035977980626177852,0.037101562407712146,0.0049234375922878396
0022400531,2025-01-10,2024-25,BKN,1,1,0.905,0.8175217902577347,0.9097042546389167,0.9263263524268265,0.009024999999999995,0.03329829703074215,0.008153321630313598,0.0008716783696863968,0.0054278063467361765,0.0035971936532638183
0022400533,2025-01-11,2024-25,UTA,1,1,0.835,0.7699508339606284,0.8425675564145686,0.7919856099103892,0.027225000000000013,0.05292261879541038,0.02478497429328004,0.0024400257067199727,0.043269986484352756,-0.016044986484352743
0022400534,2025-01-11,2024-25,TOR,1,1,0.665,0.7648044375699767,0.6773516793716835,0.7709806020269454,0.11222499999999998,0.05531695258677497,0.10410193880427293,0.008123061195727047,0.05244988464794036,0.059775115352059614
0022400535,2025-01-11,2024-25,MEM,1,0,0.53,0.6777098324629417,0.5439154167428439,0.5279124590528352,0.28090000000000004,0.4592906170169485,0.2958439805705416,-0.014943980570541582,0.2786915644232114,0.0022084355767886255
0022400536,2025-01-11,2024-25,MIA,1,0,0.36,0.4214590438782744,0.3729941843878749,0.4419889291373006,0.1296,0.1776277256667892,0.139124661587176,-0.00952466158717602,0.19535421347993773,-0.06575421347993773
0022400539,2025-01-12,2024-25,MIL,1,1,0.635,0.6756057268143393,0.647872091773695,0.6140227624754216,0.13322499999999998,0.10523164447565307,0.12399406375183308,0.009230936248166899,0.14897842788710478,-0.015753427887104793
0022400540,2025-01-12,2024-25,DEN,1,0,0.32999999999999996,0.5817336015003223,0.3424908133946671,0.46175171434605655,0.10889999999999997,0.33841398311453574,0.11729995725974067,-0.0083999572597407,0.2132146457015222,-0.10431464570152224
0022400541,2025-01-12,2024-25,SAC,1,0,0.345,0.5698424895677776,0.3577554123687239,0.42321352108744864,0.11902499999999998,0.32472046291680273,0.12798893507911568,-0.008963935079115706,0.17910968443123634,-0.060084684431236365
0022400542,2025-01-12,2024-25,NOP,1,1,0.9,0.8755130189019913,0.9049258363413178,0.9051469824522792,0.009999999999999995,0.015497008462895978,0.009039096595397879,0.0009609034046021165,0.008997094937908229,0.0010029050620917659
0022400543,2025-01-12,2024-25,IND,1,0,0.775,0.7656552571861505,0.7846095510722693,0.7780965597184863,0.6006250000000001,0.5862279728567902,0.6156121476338279,-0.014987147633827802,0.605434256245744,-0.004809256245743909
0022400544,2025-01-12,2024-25,PHI,1,1,0.5449999999999999,0.6618032053070787,0.5588409731961238,0.5094550725621256,0.20702500000000007,0.11437707194056596,0.19462128693054315,0.012403713069456923,0.24063432583502942,-0.03360932583502935
0022400545,2025-01-12,2024-25,OKC,1,0,0.09499999999999997,0.1019281160433767,0.09992241817376003,0.10123754518499346,0.009024999999999995,0.010389340840152068,0.00998448965369177,-0.0009594896536917752,0.010249040555083593,-0.001224040555083598
0022400546,2025-01-12,2024-25,BKN,1,1,0.585,0.568248326148029,0.5985205434761366,0.6092726309452738,0.17222500000000002,0.18640950787397872,0.16118575401069674,0.011039245989303281,0.15266787692842818,0.01955712307157184
0022400547,2025-01-12,2024-25,CHA,1,1,0.73,0.8297847531377567,0.7408888957668467,0.7277180201883862,0.0729,0.028973230264374435,0.06713856433692404,0.0057614356630759644,0.07413747653013208,-0.0012374765301320784
0022400599,2025-01-20,2024-25,DAL,1,1,0.385,0.3156609326828223,0.3983349222980062,0.38705068647018204,0.378225,0.4683199590565446,0.3620008657261463,0.016224134273853663,0.3757068609566751,0.002518139043324874
0022400600,2025-01-20,2024-25,DET,1,0,0.73,0.7879461537101335,0.7408888957668467,0.7933912335869032,0.5328999999999999,0.6208591411465934,0.5489163558706174,-0.01601635587061745,0.629469649532548,-0.0965696495325481
0022400601,2025-01-20,2024-25,MIN,1,1,0.7050000000000001,0.5981172642667345,0.7165055818068786,0.7636800577763116,0.08702499999999996,0.1615097332804537,0.08036908514665639,0.006655914853343575,0.0558471150926074,0.031177884907392567
0022400602,2025-01-20,2024-25,ATL,1,1,0.725,0.6601558975939543,0.7360176227409598,0.7665852521267201,0.07562500000000001,0.11549401394017086,0.06968669550333421,0.005938304496665797,0.05448244452474681,0.0211425554752532
0022400603,2025-01-20,2024-25,PHX,1,1,0.815,0.8008120087257256,0.823290714043414,0.8347029568259013,0.03422500000000002,0.03967585586788043,0.03122617174328647,0.0029988282567135482,0.027323112482099836,0.0069018875179001835
0022400604,2025-01-20,2024-25,BOS,1,0,0.18999999999999995,0.46865631970001786,0.19876373334937275,0.15867876623691515,0.03609999999999998,0.21963874599476535,0.039507021694980556,-0.0034070216949805762,0.025178950854469563,0.010921049145530416
0022400605,2025-01-20,2024-25,UTA,1,1,0.8049999999999999,0.6802030958105713,0.8136363843800203,0.8506091673114282,0.038025000000000024,0.10227005992914266,0.034731397226951545,0.003293602773048479,0.022317620891384848,0.015707379108615176
0022400611,2025-01-20,2024-25,CHI,1,0,0.7150000000000001,0.7910300856455577,0.7262669965101384,0.7805722575547339,0.5112250000000002,0.6257285963964183,0.5274637502198574,-0.016238750219857212,0.6092930492640939,-0.09806804926409374
0022400606,2025-01-21,2024-25,NYK,1,0,0.14500000000000002,0.33877543167356716,0.15207781094307735,0.11904046098401239,0.021025000000000005,0.11476879310561178,0.023127660581238375,-0.002102660581238369,0.014170631351286175,0.0068543686487138305
0022400607,2025-01-21,2024-25,POR,1,0,0.74,0.780370378211171,0.7506233727932569,0.7172365286976491,0.5476,0.608977927189446,0.5634354477835246,-0.015835447783524637,0.5144282380982536,0.03317176190174642
0022400608,2025-01-21,2024-25,ORL,1,1,0.485,0.37302389190747065,0.4989882882201865,0.48819769200633045,0.265225,0.39309904011885505,0.2510127353405389,0.014212264659461071,0.261941602467647,0.0032833975323530162
0022400609,2025-01-21,2024-25,PHI,1,1,0.845,0.8023658031345003,0.8521901040552893,0.8683131011529378,0.024025000000000008,0.03905927577067107,0.021847765339186212,0.002177234660813796,0.01734143932795639,0.006683560672043617
0022400610,2025-01-21,2024-25,WAS,1,1,0.87,0.8890094837083702,0.8762003149144337,0.876511379615475,0.016900000000000002,0.012318894706682543,0.015326362027285378,0.0015736379727146234,0.015249439364473327,0.0016505606355266753
0022400612,2025-01-22,2024-25,DET,1,0,0.61,0.6924600783504524,0.6232306257304614,0.6599097355579494,0.3721,0.4795009601091147,0.38841641284838246,-0.016316412848382478,0.43548085908416273,-0.06338085908416274
0022400613,2025-01-22,2024-25,PHX,1,0,0.11499999999999999,0.4151747438339636,0.12082036759488096,0.14003077026244468,0.013224999999999997,0.17237006791759726,0.014597561225762161,-0.0013725612257621637,0.019608616620293562,-0.006383616620293565
0022400614,2025-01-22,2024-25,MIN,1,0,0.385,0.5849463501973983,0.3983349222980062,0.4496313690681499,0.148225,0.34216223260925727,0.15867071032215865,-0.010445710322158658,0.2021683680500988,-0.053943368050098806
0022400615,2025-01-22,2024-25,CLE,1,1,0.48,0.4545380464469812,0.4939824029193025,0.5238793786182357,0.27040000000000003,0.2975287427738756,0.2560538085553231,0.014346191444676915,0.2266908461049573,0.043709153895042735
0022400616,2025-01-22,2024-25,CHA,1,1,0.8200000000000001,0.8372957705352172,0.8281138984761912,0.8733309573473658,0.03239999999999998,0.026472666285728697,0.029544831897053103,0.002855168102946875,0.016045046366534872,0.016354953633465105
0022400618,2025-01-22,2024-25,UTA,1,1,0.915,0.9319502520092311,0.9192532517679342,0.940110697667989,0.007224999999999994,0.004630768201607157,0.006520037350052629,0.000704962649947365,0.0035867285338150126,0.003638271466184981
0022400619,2025-01-22,2024-25,GSW,1,1,0.725,0.6348209870522062,0.7360176227409598,0.7559026199504345,0.07562500000000001,0.13335571149752493,0.06968669550333421,0.005938304496665797,0.059583530947062015,0.016041469052937997
0022400620,2025-01-22,2024-25,BOS,1,0,0.135,0.5193003350432075,0.14167056667050312,0.16586411885414246,0.018225,0.26967283797598757,0.02007054946074147,-0.0018455494607414677,0.027510905923261095,-0.009285905923261093
0022400622,2025-01-23,2024-25,POR,1,0,0.7050000000000001,0.7384922469945694,0.7165055818068786,0.6959485978298695,0.4970250000000001,0.5453707988710881,0.5133802487604137,-0.016355248760413554,0.48434445082136146,0.012680549178638645
0022400623,2025-01-23,2024-25,TOR,1,0,0.665,0.7974128804003785,0.6773516793716835,0.7580555483900785,0.44222500000000003,0.6358673018284283,0.45880529754763993,-0.0165802975476399,0.5746482144449826,-0.13242321444498256
0022400624,2025-01-23,2024-25,MIA,1,1,0.7,0.675762459176315,0.7116208231811677,0.6791604648166831,0.09000000000000002,0.10512998287939083,0.08316254962270735,0.006837450377292678,0.10293800733664682,-0.012938007336646795
0022400625,2025-01-23,2024-25,DAL,1,0,0.835,0.8359019936306407,0.8425675564145686,0.8778636398370354,0.697225,0.6987321429556796,0.7099200871224173,-0.012695087122417292,0.7706445701479282,-0.07341957014792821
0022400626,2025-01-23,2024-25,SAC,1,1,0.725,0.7128131566638756,0.7360176227409598,0.7881643010294362,0.07562500000000001,0.08247628298536767,0.06968669550333421,0.005938304496665797,0.044874363358347304,0.030750636641652708
0022400628,2025-01-23,2024-25,CHI,1,1,0.625,0.6891761087601578,0.6380237210000183,0.6385441219121252,0.140625,0.09661149136547727,0.13102682655867262,0.009598173441327379,0.13065035180427664,0.009974648195723357
0022400629,2025-01-23,2024-25,BOS,1,1,0.31499999999999995,0.4706905197097313,0.32720032175201114,0.34581459849566887,0.46922500000000006,0.28016852592515434,0.45265940705059726,0.016565592949402796,0.4279585395413829,0.04126646045861715
0022400983,2025-01-23,2024-25,WAS,1,1,0.895,0.8985538511735439,0.9001448020271035,0.9233663912166865,0.011024999999999997,0.010291321111719477,0.009971060562206363,0.0010539394377936332,0.005872709995153942,0.0051522900048460545
0022400630,2025-01-24,2024-25,POR,1,0,0.48,0.5279466673681371,0.4939824029193025,0.43854886246939084,0.2304,0.2787276835851224,0.24401861439392813,-0.013618614393928141,0.1923251047731967,0.038074895226803296
0022400631,2025-01-24,2024-25,CLE,1,1,0.2,0.28585265234452667,0.2091059085013616,0.14884308493627776,0.6400000000000001,0.5100064341633476,0.6255134639674567,0.014486536032543462,0.7244680940607925,-0.08446809406079236
0022400632,2025-01-24,2024-25,NOP,1,1,0.79,0.781869781182639,0.7991349550144122,0.8289325603429069,0.044099999999999986,0.04758079236130981,0.0403467662970622,0.003753233702937786,0.029264068910833205,0.014835931089166782
0022400634,2025-01-25,2024-25,DEN,1,1,0.395,0.5161704375991942,0.4084512484115394,0.4776616911102665,0.366025,0.2340910454529552,0.3499299255058662,0.016095074494133776,0.27283730893378666,0.09318769106621333
0022400635,2025-01-25,2024-25,BOS,1,0,0.23,0.48107126624973645,0.24006192316899627,0.26981052993803306,0.0529,0.23142956321112482,0.057629726955597066,-0.004729726955597063,0.07279772206544223,-0.019897722065442228
0022400636,2025-01-25,2024-25,MIA,1,0,0.29,0.4345212379387144,0.30165845056164364,0.2731876953109333,0.0841,0.18880870621979284,0.09099782079525161,-0.0068978207952516135,0.07463151686929932,0.009468483130700672
0022400637,2025-01-25,2024-25,NOP,1,1,0.49,0.5006777038328905,0.5039913708320914,0.4574197796738854,0.2601,0.24932275544959467,0.24602456020902783,0.014075439790972172,0.294393295489135,-0.03429329548913501
