game,timestamp,date,outcome,pitcher_id,z,z_std,beta,weight,p_incumbent,p_candidate,market_prob,loss_incumbent,loss_candidate,loss_differential,cluster_id
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:16:49Z,2026-07-11,1.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.4850000000000207,0.29116815999999984,0.14758019549800327,0.14358796450199657,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:16:49Z,2026-07-11,0.0,607259,0.06575938958909917,1.0493833603421612,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:16:49Z,2026-07-11,0.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.54,0.21196816000000007,0.37925683779500263,-0.16728867779500256,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:18:23Z,2026-07-11,0.0,805673,-0.11418734551708849,-1.8851129834386113,1.0,1.0,0.535112,0.47500000000015385,0.6250000000001539,0.28634485254400005,0.22562500000014615,0.0607198525438539,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:18:23Z,2026-07-11,1.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.4850000000000207,0.29116815999999984,0.14758019549800327,0.14358796450199657,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:18:23Z,2026-07-11,0.0,607259,0.06575938958909917,1.0493833603421612,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:18:23Z,2026-07-11,0.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.54,0.21196816000000007,0.37925683779500263,-0.16728867779500256,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:19:49Z,2026-07-11,1.0,519242,0.13914819338302345,2.24617737986483,1.0,1.0,0.4604000000000001,0.6350000000000207,0.4850000000000207,0.29116815999999984,0.1332249999999849,0.15794316000001493,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:19:49Z,2026-07-11,0.0,622491,0.06176046919922702,0.9841706336081895,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:19:49Z,2026-07-11,0.0,519242,0.13914819338302345,2.24617737986483,1.0,1.0,0.4604000000000001,0.6900000000000001,0.54,0.21196816000000007,0.4761000000000001,-0.26413184,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:21:21Z,2026-07-11,0.0,680570,-0.03510507153711394,-0.5954722254934299,1.0,1.0,0.535112,0.4950000000002418,0.6450000000002418,0.28634485254400005,0.24502500000023938,0.041319852543760666,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:21:21Z,2026-07-11,1.0,519242,0.13914819338302345,2.24617737986483,1.0,1.0,0.4604000000000001,0.6350000000000207,0.4850000000000207,0.29116815999999984,0.1332249999999849,0.15794316000001493,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:21:21Z,2026-07-11,0.0,622491,0.06176046919922702,0.9841706336081895,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:21:21Z,2026-07-11,0.0,519242,0.13914819338302345,2.24617737986483,1.0,1.0,0.4604000000000001,0.6900000000000001,0.54,0.21196816000000007,0.4761000000000001,-0.26413184,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:22:58Z,2026-07-11,0.0,680570,0.03510507153711394,0.5494855200642554,1.0,1.0,0.5449999999997953,0.666003647386627,0.6949999999997953,0.2970249999997769,0.4435608583322906,-0.1465358583325137,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:22:58Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:22:58Z,2026-07-11,1.0,519242,-0.13914819338302345,-2.2921640852940044,1.0,1.0,0.4604000000000001,0.3350000000000207,0.4850000000000207,0.29116815999999984,0.44222499999997245,-0.1510568399999726,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:22:58Z,2026-07-11,0.0,622491,-0.06176046919922702,-1.030157339037364,1.0,1.0,0.74,0.617274150515909,0.59,0.5476,0.381027376895137,0.16657262310486298,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:22:58Z,2026-07-11,0.0,519242,-0.13914819338302345,-2.2921640852940044,1.0,1.0,0.4604000000000001,0.39,0.54,0.21196816000000007,0.1521,0.05986816000000006,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:24:31Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:24:31Z,2026-07-11,1.0,519242,-0.13914819338302345,-2.2921640852940044,1.0,1.0,0.4604000000000001,0.3350000000000207,0.4850000000000207,0.29116815999999984,0.44222499999997245,-0.1510568399999726,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:24:31Z,2026-07-11,0.0,622491,-0.06176046919922702,-1.030157339037364,1.0,1.0,0.74,0.617274150515909,0.59,0.5476,0.381027376895137,0.16657262310486298,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:24:31Z,2026-07-11,0.0,519242,-0.13914819338302345,-2.2921640852940044,1.0,1.0,0.4604000000000001,0.39,0.54,0.21196816000000007,0.1521,0.05986816000000006,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:25:58Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:25:58Z,2026-07-11,1.0,519242,-0.13914819338302345,-2.2921640852940044,1.0,1.0,0.4604000000000001,0.3350000000000207,0.4850000000000207,0.29116815999999984,0.44222499999997245,-0.1510568399999726,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:25:58Z,2026-07-11,0.0,622491,-0.06176046919922702,-1.030157339037364,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:25:58Z,2026-07-11,0.0,519242,-0.13914819338302345,-2.2921640852940044,1.0,1.0,0.4604000000000001,0.39,0.54,0.21196816000000007,0.1521,0.05986816000000006,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:27:26Z,2026-07-11,0.0,680570,0.03510507153711394,0.5494855200642554,1.0,1.0,0.535112,0.666003647386627,0.6849999999998286,0.28634485254400005,0.4435608583322906,-0.15721600578829054,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:27:26Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:27:26Z,2026-07-11,1.0,519242,-0.13914819338302345,-2.2921640852940044,1.0,1.0,0.4604000000000001,0.3350000000000207,0.4850000000000207,0.29116815999999984,0.44222499999997245,-0.1510568399999726,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:27:26Z,2026-07-11,0.0,622491,-0.06176046919922702,-1.030157339037364,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:27:26Z,2026-07-11,0.0,519242,-0.13914819338302345,-2.2921640852940044,1.0,1.0,0.4604000000000001,0.39,0.54,0.21196816000000007,0.1521,0.05986816000000006,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:28:56Z,2026-07-11,0.0,680570,0.03510507153711394,0.5494855200642554,1.0,1.0,0.7691424198069606,0.8523258424274525,0.7150000000003277,0.5915800619465069,0.7264593416696665,-0.1348792797231596,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:28:56Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:28:56Z,2026-07-11,1.0,681517,-0.04008238101830578,-0.6766401136788077,1.0,1.0,0.4604000000000001,0.3350000000000207,0.4850000000000207,0.29116815999999984,0.44222499999997245,-0.1510568399999726,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:28:56Z,2026-07-11,0.0,622491,-0.06176046919922702,-1.030157339037364,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:28:56Z,2026-07-11,0.0,681517,-0.04008238101830578,-0.6766401136788077,1.0,1.0,0.4604000000000001,0.39,0.54,0.21196816000000007,0.1521,0.05986816000000006,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:30:27Z,2026-07-11,0.0,680570,0.03510507153711394,0.5494855200642554,1.0,1.0,0.7691424198069606,0.8523258424274525,0.7150000000003277,0.5915800619465069,0.7264593416696665,-0.1348792797231596,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:30:27Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:30:27Z,2026-07-11,1.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.4850000000000207,0.29116815999999984,0.14758019549800327,0.14358796450199657,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:30:27Z,2026-07-11,0.0,622491,-0.06176046919922702,-1.030157339037364,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:30:27Z,2026-07-11,0.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.54,0.21196816000000007,0.37925683779500263,-0.16728867779500256,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:31:54Z,2026-07-11,0.0,680570,0.03510507153711394,0.5494855200642554,1.0,1.0,0.7691424198069606,0.8523258424274525,0.7150000000003277,0.5915800619465069,0.7264593416696665,-0.1348792797231596,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:31:54Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:31:54Z,2026-07-11,1.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.4850000000000207,0.29116815999999984,0.14758019549800327,0.14358796450199657,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:31:54Z,2026-07-11,0.0,607259,-0.06575938958909917,-1.0953700657713357,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:31:54Z,2026-07-11,0.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.54,0.21196816000000007,0.37925683779500263,-0.16728867779500256,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:33:22Z,2026-07-11,0.0,805673,0.11418734551708849,1.8391262780094368,1.0,1.0,0.7691424198069606,0.8349999999998287,0.6849999999998286,0.5915800619465069,0.6972249999997139,-0.10564493805320696,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:33:22Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:33:22Z,2026-07-11,1.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.4850000000000207,0.29116815999999984,0.14758019549800327,0.14358796450199657,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:33:22Z,2026-07-11,0.0,607259,0.06575938958909917,1.0493833603421612,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:33:22Z,2026-07-11,0.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.4604000000000001,0.6158383211484997,0.54,0.21196816000000007,0.37925683779500263,-0.16728867779500256,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:34:46Z,2026-07-11,0.0,805673,-0.11418734551708849,-1.8851129834386113,1.0,1.0,0.7694951115445117,0.5349999999998286,0.6849999999998286,0.5921227266909005,0.2862249999998166,0.3058977266910839,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:34:46Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:34:46Z,2026-07-11,1.0,519242,0.13914819338302345,2.24617737986483,1.0,1.0,0.4604000000000001,0.6350000000000207,0.4850000000000207,0.29116815999999984,0.1332249999999849,0.15794316000001493,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:34:46Z,2026-07-11,0.0,607259,0.06575938958909917,1.0493833603421612,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T00:34:46Z,2026-07-11,0.0,519242,0.13914819338302345,2.24617737986483,1.0,1.0,0.4604000000000001,0.6900000000000001,0.54,0.21196816000000007,0.4761000000000001,-0.26413184,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:36:23Z,2026-07-11,0.0,805673,-0.11418734551708849,-1.8851129834386113,1.0,1.0,0.7694951115445117,0.5299999999998004,0.6799999999998004,0.5921227266909005,0.28089999999978843,0.31122272669111206,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:36:23Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:36:23Z,2026-07-11,1.0,519242,0.13914819338302345,2.24617737986483,1.0,1.0,0.4604000000000001,0.6350000000000207,0.4850000000000207,0.29116815999999984,0.1332249999999849,0.15794316000001493,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:36:23Z,2026-07-11,0.0,607259,0.06575938958909917,1.0493833603421612,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:39:25Z,2026-07-11,0.0,805673,-0.11418734551708849,-1.8851129834386113,1.0,1.0,0.7694951115445117,0.5749999999999551,0.7249999999999551,0.5921227266909005,0.3306249999999484,0.2614977266909521,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:39:25Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:39:25Z,2026-07-11,1.0,519242,-0.13914819338302345,-2.2921640852940044,1.0,1.0,0.4604000000000001,0.3350000000000207,0.4850000000000207,0.29116815999999984,0.44222499999997245,-0.1510568399999726,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:39:25Z,2026-07-11,0.0,642121,-0.00755204709314966,-0.14614898857444472,1.0,1.0,0.7349999999999682,0.7349999999999682,0.5849999999999682,0.5402249999999533,0.5402249999999533,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:40:59Z,2026-07-11,0.0,680570,-0.03510507153711394,-0.5954722254934299,1.0,1.0,0.7698830673495257,0.6484376633726283,0.735000000000152,0.5927199373915144,0.42047140328015403,0.17224853411136037,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:40:59Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:40:59Z,2026-07-11,1.0,681517,-0.04008238101830578,-0.6766401136788077,1.0,1.0,0.4604000000000001,0.3350000000000207,0.4850000000000207,0.29116815999999984,0.44222499999997245,-0.1510568399999726,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:40:59Z,2026-07-11,0.0,642121,-0.00755204709314966,-0.14614898857444472,1.0,1.0,0.7349999999999682,0.7349999999999682,0.5849999999999682,0.5402249999999533,0.5402249999999533,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:42:29Z,2026-07-11,0.0,680570,0.03510507153711394,0.5494855200642554,1.0,1.0,0.7698830673495257,0.8528506742720039,0.735000000000152,0.5927199373915144,0.7273542726062117,-0.13463433521469725,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:42:29Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:42:29Z,2026-07-11,1.0,681517,-0.04008238101830578,-0.6766401136788077,1.0,1.0,0.4604000000000001,0.3350000000000207,0.4850000000000207,0.29116815999999984,0.44222499999997245,-0.1510568399999726,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:42:29Z,2026-07-11,0.0,642121,-0.00755204709314966,-0.14614898857444472,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:44:05Z,2026-07-11,0.0,680570,0.03510507153711394,0.5494855200642554,1.0,1.0,0.7698830673495257,0.8528506742720039,0.7150000000003277,0.5927199373915144,0.7273542726062117,-0.13463433521469725,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:44:05Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:44:05Z,2026-07-11,1.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.47300000000000003,0.6277434386472982,0.4850000000000207,0.2777289999999999,0.13857494747013785,0.13915405252986204,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:44:05Z,2026-07-11,0.0,642121,-0.00755204709314966,-0.14614898857444472,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:45:36Z,2026-07-11,0.0,680570,0.03510507153711394,0.5494855200642554,1.0,1.0,0.7698830673495257,0.8528506742720039,0.7150000000003277,0.5927199373915144,0.7273542726062117,-0.13463433521469725,KXMLBGAME-26JUL102010LAAMIN
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:45:36Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:45:36Z,2026-07-11,1.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.47300000000000003,0.6277434386472982,0.4850000000000207,0.2777289999999999,0.13857494747013785,0.13915405252986204,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:45:36Z,2026-07-11,0.0,622491,0.06176046919922702,0.9841706336081895,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL111605NYYWSH,2026-07-11T00:47:10Z,2026-07-11,0.0,687223,-0.2505218126287266,-4.108398640910065,1.0,1.0,0.40038399999999985,0.22499999999984613,0.3749999999998461,0.1603073474559999,0.05062499999993076,0.10968234745606914,KXMLBGAME-26JUL111605NYYWSH
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T00:47:10Z,2026-07-11,1.0,681517,0.04008238101830578,0.6306534082496332,1.0,1.0,0.47300000000000003,0.6277434386472982,0.4850000000000207,0.2777289999999999,0.13857494747013785,0.13915405252986204,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL121340SEATB,2026-07-11T00:47:10Z,2026-07-11,0.0,660825,-0.10770212678211664,-1.7793547397274196,1.0,1.0,0.74,0.74,0.59,0.5476,0.5476,0.0,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL102010LAAMIN,2026-07-11T00:48:42Z,2026-07-11,0.0,805673,0.11418734551708849,1.8391262780094368,1.0,1.0,0.7698830673495257,0.8449999999997954,0.6949999999997953,0.5927199373915144,0.7140249999996542,-0.12130506260813978,KXMLBGAME-26JUL102010LAAMIN
