frame,evaluated,status,calibration_provenance,emitted_player_rows,camera_lock_id,fresh_solve_count,drift_residual_px,drift_evidence_count
484,True,emitted_players,camera_lock_drift_checked,2,138,12,1.5050402879714966,6
485,True,emitted_players,camera_lock_drift_checked,2,138,12,2.151707410812378,6
486,True,emitted_players,solved,2,138,13,2.388244390487671,4
487,True,unsolved_drift,unavailable,0,139,0,,0
488,True,calibration_unavailable,unavailable,0,139,0,,0
489,True,calibration_unavailable,unavailable,0,139,0,,0
490,True,emitted_players,solved,2,139,1,0.42331281304359436,4
491,True,emitted_players,solved,2,139,2,6.694372177124023,4
492,True,calibration_unavailable,unavailable,0,140,0,,0
493,True,calibration_unavailable,unavailable,0,140,0,,0
494,True,calibration_unavailable,unavailable,0,140,0,,0
495,True,calibration_unavailable,unavailable,0,140,0,,0
