draw_kind,section_id,frame,player_id,position_source,source_branch,matched_event_id,x_position,y_position,bbox_x1,bbox_y1,bbox_x2,bbox_y2,native_width,native_height,topcut_px,detector_frame_height,archived_head_x,archived_foot_y,archived_foot_clipped,stored_box_bottom_minus_projected_foot_px,homography_valid,predecessor_frame,position_retained,box_moved,box_foot_dx_px,box_foot_dy_px,box_l2_px,retained_position_age,box_identical_age,predecessor_status,role
720p60,Ktu6yFS9iMo_s6195,1995,9,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,2430,1604,514.0,402.0,612.0,546.0,1280,720,60,660,563,531,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,L7o4UCIIqS4_s5222,2729,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1600,1537,859.0,477.0,1003.0,668.0,1280,720,60,660,931,653,0,15.000,1,2717,1,1,-22.000,0.000,22.000,6,0,PRESENT,SELECTED
720p60,L7o4UCIIqS4_s5222,2717,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1600,1537,872.0,483.0,1034.0,668.0,1280,720,60,660,953,653,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,L7o4UCIIqS4_s5222,2729,7,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,2066,1697,907.0,358.0,1064.0,668.0,1280,720,60,660,985,653,0,15.000,1,2681,0,0,0.000,0.000,0.000,0,1,PRESENT,SELECTED
720p60,L7o4UCIIqS4_s5222,2681,7,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2681_358_907_668_1064,2123,1709,907.0,358.0,1064.0,668.0,1280,720,60,660,985,653,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,L7o4UCIIqS4_s5222,2729,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1882,1104,649.0,223.0,875.0,584.0,1280,720,60,660,762,569,0,15.000,1,2723,1,0,0.000,0.000,0.000,8,6,PRESENT,SELECTED
720p60,L7o4UCIIqS4_s5222,2723,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1882,1104,649.0,223.0,875.0,584.0,1280,720,60,660,762,569,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,acb-jHcR5UxPGuE_s1393,628,10,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,156,500,-36.399506,-19.346191,738.6804,610.8938,1280,720,60,660,361,595,1,15.894,1,622,0,1,-34.350,-0.750,34.358,0,0,PRESENT,SELECTED
720p60,acb-jHcR5UxPGuE_s1393,622,10,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,174,499,-2.0494995,-18.596191,773.03046,611.6438,1280,720,60,660,385,596,0,15.644,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,acb-jHcR5UxPGuE_s1393,628,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,26,166,474.0,-11.0,924.0,587.0,1280,720,60,660,699,572,0,15.000,1,604,1,1,115.332,-93.538,148.495,12,0,PRESENT,SELECTED
720p60,acb-jHcR5UxPGuE_s1393,604,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,26,166,359.6494,76.780365,807.68604,680.53796,1280,720,60,660,583,660,1,20.538,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,acb-jHcR5UxPGuE_s1393,628,3,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,802,85,-12.0,-14.0,293.0,249.0,1280,720,60,660,140,234,0,15.000,1,586,1,1,58.000,-417.000,421.014,4,0,PRESENT,SELECTED
720p60,acb-jHcR5UxPGuE_s1393,586,3,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,802,85,-15.0,-9.0,180.0,666.0,1280,720,60,660,82,651,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,acb-jHcR5UxPGuE_s1393,628,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,400,39,455.0,-10.0,940.0,584.0,1280,720,60,660,697,569,0,15.000,1,622,1,0,0.000,0.000,0.000,5,4,PRESENT,SELECTED
720p60,acb-jHcR5UxPGuE_s1393,622,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,400,39,455.0,-10.0,940.0,584.0,1280,720,60,660,697,569,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,acb-jHcR5UxPGuE_s1393,628,8,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,456,279,433.0,-14.0,1039.0,429.0,1280,720,60,660,736,414,0,15.000,1,622,1,0,0.000,0.000,0.000,2,3,PRESENT,SELECTED
720p60,acb-jHcR5UxPGuE_s1393,622,8,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,456,279,433.0,-14.0,1039.0,429.0,1280,720,60,660,736,414,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,acb-jHcR5UxPGuE_s1393,628,9,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,145,347,90.227005,-87.52951,530.29846,423.7562,1280,720,60,660,310,408,0,15.756,1,622,0,1,12.189,-13.618,18.276,0,0,PRESENT,SELECTED
720p60,acb-jHcR5UxPGuE_s1393,622,9,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,138,361,78.038345,-73.911835,518.1098,437.37387,1280,720,60,660,298,422,0,15.374,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,acb-jHcR5UxPGuE_s90,885,5,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,2382,1622,416.0,211.0,489.0,343.0,1280,720,60,660,452,328,0,15.000,1,879,1,1,4.500,5.000,6.727,5,0,PRESENT,SELECTED
720p60,acb-jHcR5UxPGuE_s90,879,5,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,2382,1622,409.0,212.0,487.0,338.0,1280,720,60,660,448,323,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,dAy3tnlu3EQ_s4326,5816,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3128,848,605.81415,482.26462,708.2591,616.03864,1280,720,60,660,656,601,0,15.039,1,5810,1,1,8.037,94.039,94.381,3,0,PRESENT,SELECTED
720p60,dAy3tnlu3EQ_s4326,5810,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3128,848,592.0,391.0,706.0,522.0,1280,720,60,660,649,507,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,dAy3tnlu3EQ_s4326,5816,10,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,2779,538,-15.0,47.0,49.0,189.0,1280,720,60,660,17,174,0,15.000,1,5810,1,0,0.000,0.000,0.000,3,4,PRESENT,SELECTED
720p60,dAy3tnlu3EQ_s4326,5810,10,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,2779,538,-15.0,47.0,49.0,189.0,1280,720,60,660,17,174,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,dAy3tnlu3EQ_s4326,6164,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1917,625,702.24146,-49.392853,964.00146,305.60715,1280,720,60,660,833,290,0,15.607,1,6158,1,1,22.950,-11.250,25.559,7,0,PRESENT,SELECTED
720p60,dAy3tnlu3EQ_s4326,6158,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1917,625,679.29144,-38.142853,941.05145,316.85715,1280,720,60,660,810,301,0,15.857,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,dAy3tnlu3EQ_s4326,5816,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1445,672,430.0,199.0,522.0,368.0,1280,720,60,660,476,353,0,15.000,1,5810,1,1,27.500,-4.000,27.789,9,0,PRESENT,SELECTED
720p60,dAy3tnlu3EQ_s4326,5810,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1445,672,402.0,196.0,495.0,372.0,1280,720,60,660,448,357,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,dAy3tnlu3EQ_s4326,5816,6,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,3277,971,709.58746,254.09,783.7614,390.00302,1280,720,60,660,746,375,0,15.003,1,5810,0,1,1.674,1.003,1.952,0,0,PRESENT,SELECTED
720p60,dAy3tnlu3EQ_s4326,5810,6,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,5810_253_708_389_782,3270,940,708.0,253.0,782.0,389.0,1280,720,60,660,745,374,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,oL9Uaie2v2A_s2438,3027,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,3027_115_955_285_1026,379,831,955.0,115.0,1026.0,285.0,1280,720,60,660,990,270,0,15.000,1,3021,0,1,-0.500,0.000,0.500,0,0,PRESENT,SELECTED
720p60,oL9Uaie2v2A_s2438,3021,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,3021_116_955_285_1027,366,837,955.0,116.0,1027.0,285.0,1280,720,60,660,991,270,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,oL9Uaie2v2A_s2438,3027,2,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,1981,3,141.0,118.0,211.0,240.0,1280,720,60,660,176,225,0,15.000,1,3021,1,1,0.000,0.000,0.000,3,0,PRESENT,SELECTED
720p60,oL9Uaie2v2A_s2438,3021,2,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,1981,3,141.0,117.0,211.0,240.0,1280,720,60,660,176,225,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,oL9Uaie2v2A_s2438,3027,3,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,1926,213,810.7827,171.04758,894.7827,319.06488,1280,720,60,660,852,304,0,15.065,1,3021,0,1,-0.217,0.065,0.227,0,0,PRESENT,SELECTED
720p60,oL9Uaie2v2A_s2438,3021,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,3021_171_811_319_895,1746,259,811.0,171.0,895.0,319.0,1280,720,60,660,853,304,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,oL9Uaie2v2A_s2438,3027,4,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,1347,448,877.0,149.95242,977.0,294.93512,1280,720,60,660,927,279,0,15.935,1,3021,0,1,0.000,-0.065,0.065,0,0,PRESENT,SELECTED
720p60,oL9Uaie2v2A_s2438,3021,4,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,1121,505,877.0,150.0,977.0,295.0,1280,720,60,660,927,280,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,oL9Uaie2v2A_s2438,3027,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,366,837,955.0,116.0,1027.0,285.0,1280,720,60,660,991,270,0,15.000,1,3021,1,0,0.000,0.000,0.000,2,2,PRESENT,SELECTED
720p60,oL9Uaie2v2A_s2438,3021,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,366,837,955.0,116.0,1027.0,285.0,1280,720,60,660,991,270,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,oL9Uaie2v2A_s2438,3027,7,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,3027_150_877_295_977,1121,505,877.0,150.0,977.0,295.0,1280,720,60,660,927,280,0,15.000,1,,,,,,,,,MISSING_INITIAL_HISTORY,SELECTED
720p60,s-0Y7aLxXgM_s1275,6422,10,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,3376,799,947.81635,362.38858,1039.3064,511.36526,1280,720,60,660,993,496,0,15.365,1,6416,0,1,8.528,0.983,8.585,0,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6416,10,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,3315,785,939.288,361.40588,1030.7781,510.38257,1280,720,60,660,984,495,0,15.383,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6512,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3097,698,393.95013,266.32013,481.32324,462.0067,1280,720,60,660,437,447,0,15.007,1,6506,1,1,11.137,0.007,11.137,4,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6506,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3097,698,387.0,267.0,466.0,462.0,1280,720,60,660,426,447,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6422,2,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,2819,597,560.17017,192.73232,666.5857,370.23364,1280,720,60,660,613,355,0,15.234,1,6416,0,1,-1.622,-16.766,16.845,0,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6416,2,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,2817,597,558.0,208.0,672.0,387.0,1280,720,60,660,615,372,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6512,3,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,2991,619,762.0,225.0,866.0,415.0,1280,720,60,660,814,400,0,15.000,1,6506,1,0,0.000,0.000,0.000,1,2,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6506,3,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,2991,619,762.0,225.0,866.0,415.0,1280,720,60,660,814,400,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6422,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,2070,641,855.3577,305.0139,975.29803,494.46164,1280,720,60,660,915,479,0,15.462,1,6416,1,1,7.660,14.593,16.481,9,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6416,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,2070,641,847.698,290.42093,967.6383,479.86868,1280,720,60,660,907,464,0,15.869,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6512,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,2070,641,853.7204,265.2123,984.0444,442.14102,1280,720,60,660,918,427,0,15.141,1,6506,1,1,18.882,3.141,19.142,18,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6506,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,2070,641,824.0,261.0,976.0,439.0,1280,720,60,660,900,424,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6512,5,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,2786,574,180.0,50.0,266.0,218.0,1280,720,60,660,223,203,0,15.000,1,6506,0,1,-5.000,7.000,8.602,0,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6506,5,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,2796,574,185.0,44.0,271.0,211.0,1280,720,60,660,228,196,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6422,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,2162,668,398.27936,165.18677,503.06317,308.55615,1280,720,60,660,450,293,0,15.556,1,6392,1,1,46.241,-20.305,50.502,12,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6392,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,2162,668,352.03882,185.49225,456.82263,328.86163,1280,720,60,660,404,313,0,15.862,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6422,7,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,2658,588,336.90695,207.94339,427.90695,356.98685,1280,720,60,660,381,341,0,15.987,1,6416,0,1,-2.791,3.953,4.839,0,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6416,7,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,2666,588,339.69766,203.9899,430.69766,353.03336,1280,720,60,660,384,338,0,15.033,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6512,7,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,2658,586,293.0,192.0,400.0,359.0,1280,720,60,660,346,344,0,15.000,1,6500,0,1,3.000,0.000,3.000,0,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6500,7,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,6500_198_300_359_387,2656,586,300.0,198.0,387.0,359.0,1280,720,60,660,343,344,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6512,8,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,2264,634,511.39716,334.2834,597.8338,513.60736,1280,720,60,660,554,498,0,15.607,1,6500,0,1,153.615,55.607,163.370,0,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6500,8,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,2456,602,353.0,265.0,449.0,458.0,1280,720,60,660,401,443,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s1275,6422,9,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,2398,592,144.80032,243.95564,229.5025,422.89062,1280,720,60,660,186,407,0,15.891,1,6416,0,1,0.151,-1.109,1.120,0,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6416,9,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,2431,591,146.0,241.0,228.0,424.0,1280,720,60,660,187,409,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s4830,6931,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1211,234,1000.0,37.0,1076.0,190.0,1280,720,60,660,1038,175,0,15.000,1,6925,1,1,-3.500,2.000,4.031,11,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s4830,6925,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1211,234,1000.0,35.0,1083.0,188.0,1280,720,60,660,1041,173,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s4830,6931,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,928,322,1195.0,275.0,1269.0,449.0,1280,720,60,660,1232,434,0,15.000,1,6925,0,1,-6.000,1.000,6.083,0,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s4830,6925,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,930,322,1201.0,274.0,1275.0,448.0,1280,720,60,660,1238,433,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s4830,6931,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,661,335,244.0,170.0,328.0,326.0,1280,720,60,660,286,311,0,15.000,1,6925,1,1,1.500,3.000,3.354,1,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s4830,6925,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,661,335,246.0,173.0,323.0,323.0,1280,720,60,660,284,308,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s4830,6931,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,796,1357,794.0,106.0,872.0,246.0,1280,720,60,660,833,231,0,15.000,1,6925,1,1,-8.500,3.000,9.014,19,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s4830,6925,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,796,1357,795.0,108.0,888.0,243.0,1280,720,60,660,841,228,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,s-0Y7aLxXgM_s4830,6931,9,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,15,438,683.0,324.0,764.0,456.0,1280,720,60,660,723,441,0,15.000,1,6895,1,1,-103.000,208.000,232.106,18,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s4830,6895,9,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,15,438,773.0,109.0,880.0,248.0,1280,720,60,660,826,233,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,xv0WyG7_99c_s4530,7095,1,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,3384,483,527.1053,266.74393,653.7719,476.57724,1280,720,60,660,590,461,0,15.577,1,7089,0,1,1.243,-1.981,2.339,0,0,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7089,1,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,3357,510,525.8621,268.7252,652.52875,478.5585,1280,720,60,660,588,463,0,15.558,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,xv0WyG7_99c_s4530,7557,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3384,483,680.0,148.0,920.0,671.0,1280,720,60,660,800,656,0,15.000,1,7545,1,0,0.000,0.000,0.000,37,4,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7545,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3384,483,680.0,148.0,920.0,671.0,1280,720,60,660,800,656,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,xv0WyG7_99c_s4530,7557,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,113,241,640.0,131.0,1044.0,669.0,1280,720,60,660,842,654,0,15.000,1,7551,1,0,0.000,0.000,0.000,4,2,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7551,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,113,241,640.0,131.0,1044.0,669.0,1280,720,60,660,842,654,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,xv0WyG7_99c_s4530,7095,2,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,3331,701,604.0,266.0,733.0,456.0,1280,720,60,660,668,441,0,15.000,1,7089,1,0,0.000,0.000,0.000,6,7,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7089,2,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,3331,701,604.0,266.0,733.0,456.0,1280,720,60,660,668,441,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,xv0WyG7_99c_s4530,7095,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,7095_253_810_430_902,3196,1202,810.0,253.0,902.0,430.0,1280,720,60,660,856,415,0,15.000,1,7089,0,1,0.500,0.000,0.500,0,0,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7089,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,7089_249_807_430_904,3198,1198,807.0,249.0,904.0,430.0,1280,720,60,660,855,415,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,xv0WyG7_99c_s4530,7557,3,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3160,1173,126.0,209.0,440.0,668.0,1280,720,60,660,283,653,0,15.000,1,7551,1,0,0.000,0.000,0.000,44,1,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7551,3,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3160,1173,126.0,209.0,440.0,668.0,1280,720,60,660,283,653,0,15.000,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
720p60,xv0WyG7_99c_s4530,7557,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3230,1369,371.0,75.0,692.0,668.0,1280,720,60,660,531,653,0,15.000,1,7497,1,1,-645.716,-385.224,751.896,32,0,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7497,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3230,1369,1064.8497,645.4862,1289.5831,1053.2244,1280,720,60,660,1176,660,1,393.224,1,,,,,,,,,IS_PREDECESSOR_OF_SELECTED,PREDECESSOR
