1080p30	9sq-YMlIo9Q_s2346	C:/Users/neelj/g402_receiver/9sq-YMlIo9Q_s2346.mp4	a5d300b6beb34128d2535062c51fb6727f982bd91630484d5d7c08a8a91cafbb	118	300	/workspace/g364_scratch/val/9sq-YMlIo9Q_s2346.mp4
1080p30	UCVSlzgun0o_s2298	C:/Users/neelj/g402_receiver/UCVSlzgun0o_s2298.mp4	1c85f2c131f251b0f4113d0f5b4eec57b6e83903e0e3dddcb15252e3833e6631	468	300	/workspace/g364_scratch/val/UCVSlzgun0o_s2298.mp4
1080p30	UCVSlzgun0o_s90	C:/Users/neelj/g402_receiver/UCVSlzgun0o_s90.mp4	50397259a00b0706ad9d2f7207eb6caa51a10abb3b7c46d0a213aadcb517c35e	595	300	/workspace/g364_scratch/val/UCVSlzgun0o_s90.mp4
1080p30	Vm0FqeGo-8g_s1317	C:/Users/neelj/g402_receiver/Vm0FqeGo-8g_s1317.mp4	71fe96c38e5f01972ddcb6db59f5dbf410a2cb02ba03daab0a2e0b64ec3e7e5a	819	300	/workspace/g364_scratch/val/Vm0FqeGo-8g_s1317.mp4
1080p30	X5w3V6rh26s_s90	C:/Users/neelj/g402_receiver/X5w3V6rh26s_s90.mp4	781a0a74b4488c1c69c99b7b5c2c593cb11a8ea44442b6eb3a23a8e0bcb21c4a	1088	300	/workspace/g364_scratch/val/X5w3V6rh26s_s90.mp4
1080p30	Y1cgaIWW8gk_s2784	C:/Users/neelj/g402_receiver/Y1cgaIWW8gk_s2784.mp4	22a91f62f26f48260e14d5c5a0646b8dcb15cbe0394e696558211ab64370e6a6	1331	300	/workspace/g364_scratch/val/Y1cgaIWW8gk_s2784.mp4
1080p30	tFnl0NVn6FA_s2774	C:/Users/neelj/g402_receiver/tFnl0NVn6FA_s2774.mp4	989b21a52bd79e7ae078f3ce3b366fdc093a5ac95997fa20a764abfebf945350	1574	300	/workspace/g364_scratch/val/tFnl0NVn6FA_s2774.mp4
1080p30	tFnl0NVn6FA_s90	C:/Users/neelj/g402_receiver/tFnl0NVn6FA_s90.mp4	f7b6d933bc6f93b65843014bfc0a230c678f645b31cb8995d4616f86e1209e5b	1708	300	/workspace/g364_scratch/val/tFnl0NVn6FA_s90.mp4
1080p30	tZeqmc_-_sA_s2574	C:/Users/neelj/g402_receiver/tZeqmc_-_sA_s2574.mp4	fa1af41f9feec5521f0115083f0ae6150d9679e320030b1b5cd332a5d801f90b	1815	300	/workspace/g364_scratch/val/tZeqmc_-_sA_s2574.mp4
1080p30	yZ5u2sOpiNU_s5214	C:/Users/neelj/g402_receiver/nba__yZ5u2sOpiNU_s5214.mp4	2ed233becd5ae41aa1762008c279fbbd66977741ee00dbe3e00405deb9b42f10	2089	300	/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s5214.mp4
1080p30	yZ5u2sOpiNU_s90	C:/Users/neelj/g402_receiver/nba__yZ5u2sOpiNU_s90.mp4	1c98e777689a974d4fff1fa6f68f7c57cbfb072f293200e063d0b8173fc1b732	2206	300	/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s90.mp4
1080p30	4JS090XPhmM_s3537	C:/Users/neelj/g402_receiver/ncaa_basketball__4JS090XPhmM_s3537.mp4	25a78d9554165483c59a08b5a4d42635ac5d30a0fcc4f9ba74b44f599126235d	2438	300	/workspace/g402_scratch/srcs/ncaa_basketball__4JS090XPhmM_s3537.mp4
1080p30	4JS090XPhmM_s4686	C:/Users/neelj/g402_receiver/ncaa_basketball__4JS090XPhmM_s4686.mp4	898fb2bcd40278b2707fe72e27bd1e098e857ba450ba0aa2abd569cea73a6006	2553	300	/workspace/g402_scratch/srcs/ncaa_basketball__4JS090XPhmM_s4686.mp4
1080p30	3eeaJz1PJTM_s2572	C:/Users/neelj/g402_receiver/wnba__3eeaJz1PJTM_s2572.mp4	4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad	2789	300	/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s2572.mp4
1080p30	3eeaJz1PJTM_s3813	C:/Users/neelj/g402_receiver/wnba__3eeaJz1PJTM_s3813.mp4	3a5c08bd887cea3503f9b777920ca1ef3817e931e2093a9a56a099708ff35ea6	2906	300	/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s3813.mp4
1080p30	3eeaJz1PJTM_s90	C:/Users/neelj/g402_receiver/wnba__3eeaJz1PJTM_s90.mp4	049a0328fc4000ff937c6ae9f43540110e7f6564555e70287718efb85a34e48f	3136	300	/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s90.mp4
1080p30	J8pMOFvFlsU_s1384	C:/Users/neelj/g402_receiver/wnba__J8pMOFvFlsU_s1384.mp4	4c1d058692f70800de83c62d500663c409836f17583b63eee686417819291104	3253	300	/workspace/data/footage_corpus/wnba__J8pMOFvFlsU_s1384.mp4
1080p30	J8pMOFvFlsU_s3972	C:/Users/neelj/g402_receiver/wnba__J8pMOFvFlsU_s3972.mp4	3de8f9f051dcc218266201eb853db4a06f52025bdd70cadd3e6532e1d1b422f2	3370	300	/workspace/data/footage_corpus/wnba__J8pMOFvFlsU_s3972.mp4
