frame_index,arm,box_index,x1,y1,x2,y2,score,class,slot,n_boxes
003708,single_repeat,000004,001395/000001,004893/000016,001458/000001,000957/000002,000711/001024,000000,000003,000015
003708,single_repeat,000005,001011/000004,002427/000004,000369/000001,003447/000004,001419/002048,000000,000003,000015
003708,single_repeat,000006,002097/000002,002475/000008,002247/000002,003957/000008,000675/001024,000000,000003,000015
003708,single_repeat,000007,001791/000001,002109/000008,001887/000001,003573/000008,001183/002048,000000,000003,000015
003708,single_repeat,000008,000957/000001,001011/000004,001011/000001,001653/000004,001141/002048,000000,000003,000015
003708,single_repeat,000009,004533/000004,000447/000002,004773/000004,000381/000001,000521/001024,000000,000003,000015
003708,single_repeat,000010,000258/000001,001239/000002,000681/000002,003417/000004,000503/001024,000000,000003,000015
003708,single_repeat,000011,001707/000001,001623/000008,001815/000001,001821/000004,001283/004096,000000,000003,000015
003708,single_repeat,000012,000783/000001,000465/000002,000831/000001,000741/000002,000581/002048,000000,000003,000015
003708,single_repeat,000013,001383/000004,003711/000004,001797/000004,004077/000004,001943/008192,000000,000003,000015
003708,single_repeat,000014,001701/000001,000207/000001,001767/000001,000441/000001,001869/008192,000000,000003,000015
003808,single_repeat,000000,002115/000002,001209/000002,002427/000002,001665/000002,000419/000512,000000,000003,000015
003808,single_repeat,000001,001443/000001,005403/000016,001524/000001,000534/000001,001619/002048,000000,000003,000015
003808,single_repeat,000002,004467/000004,000975/000004,004773/000004,000831/000002,000725/001024,000000,000003,000015
003808,single_repeat,000003,000660/000001,001803/000004,001443/000002,000678/000001,001387/002048,000000,000003,000015
003808,single_repeat,000004,001581/000001,001275/000004,001668/000001,000999/000002,000691/001024,000000,000003,000015
003808,single_repeat,000005,000870/000001,000444/000001,000978/000001,001311/000002,000607/001024,000000,000003,000015
003808,single_repeat,000006,000819/000001,000795/000001,000900/000001,001020/000001,000525/001024,000000,000003,000015
003808,single_repeat,000007,000999/000001,000348/000001,002235/000002,001155/000002,000257/000512,000000,000003,000015
003808,single_repeat,000008,003519/000004,004659/000016,003801/000004,000903/000002,000123/000256,000000,000003,000015
003808,single_repeat,000009,001884/000001,000795/000002,001920/000001,000615/000001,001731/004096,000000,000003,000015
003808,single_repeat,000010,000690/000001,005529/000008,000822/000001,001833/000002,001457/004096,000000,000003,000015
003808,single_repeat,000011,000867/000001,003573/000008,001893/000002,005205/000008,000339/001024,000000,000003,000015
003808,single_repeat,000012,001383/000002,005517/000008,001641/000002,000834/000001,000631/002048,000000,000003,000015
003808,single_repeat,000013,001785/000001,000222/000001,001857/000001,001815/000004,001179/004096,000000,000003,000015
003808,single_repeat,000014,001653/000002,000897/000004,001755/000002,001497/000004,001001/004096,000000,000003,000015
003908,single_repeat,000000,003303/000002,000600/000001,003501/000002,000840/000001,000417/000512,000000,000003,000015
003908,single_repeat,000001,003777/000004,001107/000004,004113/000004,000957/000002,001661/002048,000000,000003,000015
003908,single_repeat,000002,004797/000004,000552/000001,005175/000004,003225/000004,001633/002048,000000,000003,000015
003908,single_repeat,000003,005115/000004,000462/000001,005505/000004,000660/000001,000093/000128,000000,000003,000015
003908,single_repeat,000004,000399/000001,000903/000004,000483/000001,003351/000008,001339/002048,000000,000003,000015
003908,single_repeat,000005,002907/000002,000843/000002,003147/000002,002595/000004,000627/001024,000000,000003,000015
003908,single_repeat,000006,001575/000001,002919/000004,001665/000001,003351/000004,000313/000512,000000,000003,000015
003908,single_repeat,000007,001494/000001,001713/000004,001572/000001,001293/000002,000311/000512,000000,000003,000015
003908,single_repeat,000008,001317/000001,000447/000002,002769/000002,003081/000008,001229/002048,000000,000003,000015
003908,single_repeat,000009,000348/000001,003927/000032,003285/000008,002475/000008,000557/001024,000000,000003,000015
003908,single_repeat,000010,002835/000004,000099/000001,001521/000002,002061/000008,001661/004096,000000,000003,000015
003908,single_repeat,000011,001785/000008,002751/000008,002997/000008,004167/000008,000703/002048,000000,000003,000015
003908,single_repeat,000012,002355/000008,000705/000002,002979/000008,002109/000004,001259/004096,000000,000003,000015
003908,single_repeat,000013,000885/000004,002745/000008,001335/000004,003969/000008,000307/001024,000000,000003,000015
003908,single_repeat,000014,001758/000001,000939/000001,001824/000001,001017/000001,000969/004096,000000,000003,000015
