frame_index,arm,box_index,x1,y1,x2,y2,score,class,slot,n_boxes
001503,nmsord,000000,004905/000004,000606/000001,005217/000004,001671/000002,001571/002048,000000,000003,000011
001503,nmsord,000001,001275/000002,000453/000001,001455/000002,001347/000002,000783/001024,000000,000003,000011
001503,nmsord,000002,002517/000004,000771/000001,002853/000004,001020/000001,000023/000032,000000,000003,000011
001503,nmsord,000003,001461/000001,005313/000016,001524/000001,002091/000004,000725/001024,000000,000003,000011
001503,nmsord,000004,004155/000004,000246/000001,004497/000004,000843/000002,001407/002048,000000,000003,000011
001503,nmsord,000005,000804/000001,005847/000016,000894/000001,002217/000004,001239/002048,000000,000003,000011
001503,nmsord,000006,004491/000004,001761/000008,004743/000004,000375/000001,001155/002048,000000,000003,000011
001503,nmsord,000007,001164/000001,002001/000008,001248/000001,003219/000008,001727/004096,000000,000003,000011
001503,nmsord,000008,001305/000001,005067/000016,001380/000001,000957/000002,000723/002048,000000,000003,000011
001503,nmsord,000009,001125/000001,000423/000001,001188/000001,002535/000004,001149/004096,000000,000003,000011
001503,nmsord,000010,003399/000002,000381/000002,003561/000002,003273/000008,000015/000064,000000,000003,000011
001603,nmsord,000000,001347/000001,000570/000001,001449/000001,000795/000001,001543/002048,000000,000003,000008
001603,nmsord,000001,001863/000002,000903/000001,002127/000002,001020/000001,000725/001024,000000,000003,000008
001603,nmsord,000002,004941/000004,001257/000004,005271/000004,000939/000002,000089/000128,000000,000003,000008
001603,nmsord,000003,003945/000004,000603/000002,004413/000004,001827/000004,001271/002048,000000,000003,000008
001603,nmsord,000004,000780/000001,000375/000001,000873/000001,000594/000001,001263/002048,000000,000003,000008
001603,nmsord,000005,002181/000004,004653/000016,002529/000004,000486/000001,000543/001024,000000,000003,000008
001603,nmsord,000006,001863/000002,000846/000001,002121/000002,001020/000001,001013/004096,000000,000003,000008
001603,nmsord,000007,003285/000004,000165/000001,003537/000004,002613/000008,001819/008192,000000,000003,000008
001703,nmsord,000000,004677/000004,001827/000004,005229/000004,002727/000004,000421/000512,000000,000003,000011
001703,nmsord,000001,004785/000004,002109/000008,005187/000004,000432/000001,000049/000064,000000,000003,000011
001703,nmsord,000002,001401/000001,001149/000002,001524/000001,000801/000001,000185/000256,000000,000003,000011
001703,nmsord,000003,001575/000004,001551/000004,001959/000004,002349/000004,001365/002048,000000,000003,000011
001703,nmsord,000004,001404/000001,000771/000002,001503/000001,002271/000004,001321/002048,000000,000003,000011
001703,nmsord,000005,002565/000002,005955/000008,001380/000001,000834/000001,000603/001024,000000,000003,000011
001703,nmsord,000006,001359/000001,000933/000001,002859/000002,001020/000001,000545/001024,000000,000003,000011
001703,nmsord,000007,002919/000004,001503/000004,003231/000004,002631/000004,000495/001024,000000,000003,000011
001703,nmsord,000008,001401/000001,001149/000002,001488/000001,001563/000002,000119/000256,000000,000003,000011
001703,nmsord,000009,001404/000001,001581/000004,001473/000001,002265/000004,000463/002048,000000,000003,000011
001703,nmsord,000010,003063/000004,001395/000008,003339/000004,002577/000008,001819/008192,000000,000003,000011
001804,nmsord,000000,000687/000001,002151/000004,003249/000004,002985/000004,000411/000512,000000,000003,000009
001804,nmsord,000001,002643/000004,005529/000016,001551/000002,002175/000004,001575/002048,000000,000003,000009
001804,nmsord,000002,001197/000001,001779/000004,001341/000001,001293/000002,000393/000512,000000,000003,000009
001804,nmsord,000003,003849/000004,002919/000004,004119/000004,003351/000004,001169/002048,000000,000003,000009
001804,nmsord,000004,002523/000008,001611/000008,003201/000008,000753/000002,000555/001024,000000,000003,000009
001804,nmsord,000005,001116/000001,002319/000008,001185/000001,003747/000008,000777/002048,000000,000003,000009
001804,nmsord,000006,001875/000002,002559/000008,001989/000002,003933/000008,000657/002048,000000,000003,000009
001804,nmsord,000007,001269/000001,001815/000002,001383/000001,002025/000002,001117/004096,000000,000003,000009
001804,nmsord,000008,001905/000002,000417/000002,001995/000002,002637/000008,001841/008192,000000,000003,000009
001904,nmsord,000000,002073/000008,001767/000004,003369/000008,002835/000004,000895/001024,000000,000003,000007
001904,nmsord,000001,000828/000001,004515/000016,000915/000001,000498/000001,000185/000256,000000,000003,000007
001904,nmsord,000002,000837/000001,000885/000001,000984/000001,001020/000001,001429/002048,000000,000003,000007
001904,nmsord,000003,001275/000002,002109/000008,001443/000002,003879/000008,001389/002048,000000,000003,000007
001904,nmsord,000004,001803/000002,001887/000004,002007/000002,002901/000004,000497/001024,000000,000003,000007
001904,nmsord,000005,001107/000001,002067/000004,001203/000001,003051/000004,001565/004096,000000,000003,000007
001904,nmsord,000006,001011/000008,001311/000008,001587/000008,002595/000008,000463/002048,000000,000003,000007
002004,nmsord,000000,001161/000001,000453/000001,001272/000001,001251/000002,001445/002048,000000,000003,000009
002004,nmsord,000001,002169/000002,001857/000008,001140/000001,001557/000004,001329/002048,000000,000003,000009
002004,nmsord,000002,002775/000004,005043/000016,003225/000004,000519/000001,001267/002048,000000,000003,000009
002004,nmsord,000003,001551/000002,000255/000001,000840/000001,003279/000008,000603/001024,000000,000003,000009
002004,nmsord,000004,000939/000002,000735/000002,002397/000004,001041/000002,001165/002048,000000,000003,000009
002004,nmsord,000005,003945/000008,000774/000001,004707/000008,001011/000001,001543/004096,000000,000003,000009
002004,nmsord,000006,001419/000002,005235/000032,001515/000002,001155/000004,000077/000256,000000,000003,000009
002004,nmsord,000007,002259/000004,000435/000001,000648/000001,000588/000001,001169/004096,000000,000003,000009
002004,nmsord,000008,002079/000004,003093/000004,002271/000004,003345/000004,000235/001024,000000,000003,000009
002104,nmsord,000000,000717/000004,000282/000001,000330/000001,002025/000004,000219/000256,000000,000003,000016
002104,nmsord,000001,000249/000032,001299/000004,004539/000032,000537/000001,000775/001024,000000,000003,000016
002104,nmsord,000002,001605/000002,004515/000016,000951/000001,000471/000001,001549/002048,000000,000003,000016
002104,nmsord,000003,002319/000004,001395/000008,002655/000004,003183/000008,001323/002048,000000,000003,000016
002104,nmsord,000004,001809/000004,002289/000016,002031/000004,005253/000016,000279/000512,000000,000003,000016
002104,nmsord,000005,001185/000001,001479/000004,001269/000001,002277/000004,000479/001024,000000,000003,000016
002104,nmsord,000006,002499/000004,003615/000004,002973/000004,001020/000001,001849/004096,000000,000003,000016
002104,nmsord,000007,004425/000004,005517/000016,004701/000004,000552/000001,001785/004096,000000,000003,000016
002104,nmsord,000008,002121/000002,001359/000004,002265/000002,002157/000004,000747/002048,000000,000003,000016
002104,nmsord,000009,001854/000001,000495/000001,001920/000001,000747/000001,001325/004096,000000,000003,000016
002104,nmsord,000010,001791/000001,000498/000001,001881/000001,001269/000002,001283/004096,000000,000003,000016
002104,nmsord,000011,001494/000001,002541/000008,001587/000001,004263/000008,000319/001024,000000,000003,000016
002104,nmsord,000012,001113/000001,001599/000004,001176/000001,002199/000004,000135/000512,000000,000003,000016
002104,nmsord,000013,001191/000001,000483/000002,001266/000001,001551/000004,001049/004096,000000,000003,000016
002104,nmsord,000014,001173/000004,000993/000008,000729/000002,002403/000008,000257/001024,000000,000003,000016
002104,nmsord,000015,001311/000001,002205/000008,001422/000001,001575/000004,001949/008192,000000,000003,000016
002205,nmsord,000000,001965/000002,000945/000002,002181/000002,001461/000002,001599/002048,000000,000003,000012
002205,nmsord,000001,002715/000004,000702/000001,003195/000004,001995/000002,000191/000256,000000,000003,000012
002205,nmsord,000002,001821/000002,001329/000004,002037/000002,001131/000002,000173/000256,000000,000003,000012
002205,nmsord,000003,002643/000002,000378/000001,002793/000002,002235/000004,000343/000512,000000,000003,000012
002205,nmsord,000004,002373/000004,000741/000002,002913/000004,000600/000001,001361/002048,000000,000003,000012
002205,nmsord,000005,001422/000001,000927/000002,001515/000001,000726/000001,001343/002048,000000,000003,000012
002205,nmsord,000006,000702/000001,003273/000008,000837/000001,005265/000008,001227/002048,000000,000003,000012
002205,nmsord,000007,001581/000002,000213/000001,001719/000002,001473/000004,000245/000512,000000,000003,000012
002205,nmsord,000008,002775/000002,001995/000004,002895/000002,000687/000001,000235/000512,000000,000003,000012
002205,nmsord,000009,004737/000008,005835/000016,005427/000008,001203/000002,000867/002048,000000,000003,000012
002205,nmsord,000010,002757/000004,003051/000016,003261/000004,005367/000016,001505/004096,000000,000003,000012
002205,nmsord,000011,001971/000004,001317/000016,002205/000004,000471/000002,001381/004096,000000,000003,000012
002305,nmsord,000000,001185/000002,001629/000004,000714/000001,001245/000002,000217/000256,000000,000003,000011
002305,nmsord,000001,001827/000002,000504/000001,002073/000002,000717/000001,001677/002048,000000,000003,000011
002305,nmsord,000002,004311/000004,000603/000001,004707/000004,001653/000002,001607/002048,000000,000003,000011
002305,nmsord,000003,001821/000002,001815/000008,001005/000001,001515/000004,001435/002048,000000,000003,000011
002305,nmsord,000004,001773/000004,002037/000008,000522/000001,003417/000008,001363/002048,000000,000003,000011
002305,nmsord,000005,006141/000008,000597/000002,000879/000001,000477/000001,000631/001024,000000,000003,000011
002305,nmsord,000006,002319/000002,001941/000008,002463/000002,000867/000002,000491/001024,000000,000003,000011
002305,nmsord,000007,001323/000001,000927/000004,002835/000002,003123/000008,000473/001024,000000,000003,000011
002305,nmsord,000008,001857/000001,000795/000002,001920/000001,001215/000002,001307/004096,000000,000003,000011
002305,nmsord,000009,001899/000004,004347/000032,002157/000004,000555/000002,001293/004096,000000,000003,000011
002305,nmsord,000010,003405/000004,003255/000016,003633/000004,005061/000016,001875/008192,000000,000003,000011
002405,nmsord,000000,001647/000004,001593/000002,002085/000004,001020/000001,000211/000256,000000,000003,000013
002405,nmsord,000001,001422/000001,002319/000004,001545/000001,001617/000002,001647/002048,000000,000003,000013
002405,nmsord,000002,000618/000001,001503/000004,000708/000001,002343/000004,000097/000128,000000,000003,000013
002405,nmsord,000003,002451/000004,000411/000002,002709/000004,003015/000008,000773/001024,000000,000003,000013
002405,nmsord,000004,001311/000001,003873/000008,001404/000001,005373/000008,000757/001024,000000,000003,000013
002405,nmsord,000005,002187/000008,000879/000002,001365/000004,002607/000004,001339/002048,000000,000003,000013
002405,nmsord,000006,003183/000004,002277/000004,003699/000004,001587/000002,001299/002048,000000,000003,000013
002405,nmsord,000007,003981/000008,001575/000008,004509/000008,002841/000008,001161/002048,000000,000003,000013
002405,nmsord,000008,000891/000001,000519/000002,000960/000001,001833/000004,000237/000512,000000,000003,000013
002405,nmsord,000009,003033/000008,000597/000004,003573/000008,002439/000008,001175/004096,000000,000003,000013
002405,nmsord,000010,002271/000002,001887/000002,002427/000002,002037/000002,001133/004096,000000,000003,000013
002405,nmsord,000011,002427/000002,003669/000004,002619/000002,004071/000004,001961/008192,000000,000003,000013
002405,nmsord,000012,000549/000002,001749/000004,002745/000008,002325/000004,000015/000064,000000,000003,000013
002505,nmsord,000000,000657/000001,000270/000001,000753/000001,001119/000002,000731/001024,000000,000003,000013
002505,nmsord,000001,001749/000002,000615/000001,001965/000002,000825/000001,000349/000512,000000,000003,000013
002505,nmsord,000002,001623/000008,000330/000001,002169/000008,001065/000002,001341/002048,000000,000003,000013
002505,nmsord,000003,000762/000001,005253/000016,001743/000002,000510/000001,001341/002048,000000,000003,000013
002505,nmsord,000004,002625/000004,001371/000004,002901/000004,002205/000004,000631/001024,000000,000003,000013
002505,nmsord,000005,000546/000001,001605/000002,001281/000002,001020/000001,001151/002048,000000,000003,000013
002505,nmsord,000006,002187/000002,004737/000016,002313/000002,001893/000004,001149/002048,000000,000003,000013
002505,nmsord,000007,000954/000001,001947/000004,001059/000001,002853/000004,000283/000512,000000,000003,000013
002505,nmsord,000008,001863/000002,000549/000002,001995/000002,001923/000004,001367/004096,000000,000003,000013
002505,nmsord,000009,000984/000001,000993/000002,001056/000001,000714/000001,001225/004096,000000,000003,000013
002505,nmsord,000010,000942/000001,005841/000016,000999/000001,002013/000004,001153/004096,000000,000003,000013
002505,nmsord,000011,000924/000001,002175/000008,000993/000001,003525/000008,002037/008192,000000,000003,000013
002505,nmsord,000012,001833/000004,001551/000008,002061/000004,000735/000002,000929/004096,000000,000003,000013
002605,nmsord,000000,001029/000002,000384/000001,000606/000001,001131/000002,001589/002048,000000,000003,000012
002605,nmsord,000001,000531/000004,001953/000004,001803/000008,002769/000004,001477/002048,000000,000003,000012
002605,nmsord,000002,002073/000004,002523/000004,001299/000002,000834/000001,000349/000512,000000,000003,000012
002605,nmsord,000003,003765/000004,004923/000016,004059/000004,000969/000002,000171/000256,000000,000003,000012
002605,nmsord,000004,002091/000032,000339/000001,004149/000032,002025/000004,000329/000512,000000,000003,000012
002605,nmsord,000005,002295/000008,000735/000001,003555/000008,001983/000002,000281/000512,000000,000003,000012
002605,nmsord,000006,001602/000001,000486/000001,001683/000001,000696/000001,000061/000128,000000,000003,000012
002605,nmsord,000007,001263/000001,000354/000001,002709/000002,002091/000004,000479/001024,000000,000003,000012
002605,nmsord,000008,002091/000004,002517/000004,002451/000004,000822/000001,001443/004096,000000,000003,000012
002605,nmsord,000009,001143/000004,002937/000004,003057/000008,003963/000004,000659/002048,000000,000003,000012
002605,nmsord,000010,000531/000001,002637/000004,002571/000004,003297/000004,001037/004096,000000,000003,000012
002605,nmsord,000011,005295/000008,001125/000008,005673/000008,002391/000008,000929/004096,000000,000003,000012
002706,nmsord,000000,002547/000004,001107/000002,003033/000004,000819/000001,001677/002048,000000,000003,000013
002706,nmsord,000001,001371/000001,000825/000002,002925/000002,001281/000002,001637/002048,000000,000003,000013
002706,nmsord,000002,001206/000001,000738/000001,001326/000001,001020/000001,001615/002048,000000,000003,000013
002706,nmsord,000003,002607/000008,003153/000008,003579/000008,004887/000008,000787/001024,000000,000003,000013
002706,nmsord,000004,001602/000001,003951/000008,001680/000001,005979/000008,001539/002048,000000,000003,000013
002706,nmsord,000005,002061/000004,000360/000001,002373/000004,002313/000004,001457/002048,000000,000003,000013
002706,nmsord,000006,003771/000004,001503/000004,004161/000004,002469/000004,000727/001024,000000,000003,000013
002706,nmsord,000007,004233/000008,000723/000004,004719/000008,000363/000001,001445/002048,000000,000003,000013
002706,nmsord,000008,001713/000002,001503/000008,000936/000001,002991/000008,000659/001024,000000,000003,000013
002706,nmsord,000009,005403/000032,001311/000008,000246/000001,002859/000008,001181/002048,000000,000003,000013
002706,nmsord,000010,000603/000001,001551/000008,000669/000001,003033/000008,000517/001024,000000,000003,000013
002706,nmsord,000011,003015/000004,002199/000016,003315/000004,005223/000016,000119/000256,000000,000003,000013
002706,nmsord,000012,003651/000002,000474/000001,003807/000002,000588/000001,000065/000256,000000,000003,000013
002806,nmsord,000000,002613/000002,001323/000002,002787/000002,000837/000001,000815/001024,000000,000003,000015
002806,nmsord,000001,001176/000001,000456/000001,001257/000001,002775/000004,001525/002048,000000,000003,000015
002806,nmsord,000002,001719/000008,000609/000002,002583/000008,002109/000004,000743/001024,000000,000003,000015
002806,nmsord,000003,002295/000008,001749/000004,003117/000008,002715/000004,001475/002048,000000,000003,000015
002806,nmsord,000004,001041/000001,001533/000002,001209/000001,002037/000002,001435/002048,000000,000003,000015
002806,nmsord,000005,001221/000002,000735/000002,002715/000004,001245/000002,001403/002048,000000,000003,000015
002806,nmsord,000006,002031/000004,000729/000004,002397/000004,000963/000002,001269/002048,000000,000003,000015
002806,nmsord,000007,001761/000002,001041/000004,002073/000002,001797/000004,001801/004096,000000,000003,000015
002806,nmsord,000008,000921/000001,002151/000008,001038/000001,000891/000002,001797/004096,000000,000003,000015
002806,nmsord,000009,004341/000004,001065/000008,004551/000004,000585/000002,000685/002048,000000,000003,000015
002806,nmsord,000010,001806/000001,003303/000008,001911/000001,005085/000008,002037/008192,000000,000003,000015
002806,nmsord,000011,003225/000002,003735/000004,003339/000002,004071/000004,000499/002048,000000,000003,000015
002806,nmsord,000012,000888/000001,000417/000008,000939/000001,001797/000008,000031/000128,000000,000003,000015
002806,nmsord,000013,001668/000001,000915/000001,001752/000001,001014/000001,001949/008192,000000,000003,000015
002806,nmsord,000014,001047/000002,001167/000004,001203/000002,000963/000002,001909/008192,000000,000003,000015
002906,nmsord,000000,001953/000004,001701/000004,002463/000004,000672/000001,000823/001024,000000,000003,000013
002906,nmsord,000001,004911/000004,001947/000004,005451/000004,003303/000004,001481/002048,000000,000003,000013
002906,nmsord,000002,000285/000001,002511/000008,001557/000004,004293/000008,000735/001024,000000,000003,000013
002906,nmsord,000003,002997/000004,001689/000004,003441/000004,001383/000002,000367/000512,000000,000003,000013
002906,nmsord,000004,002481/000004,001647/000008,002745/000004,000414/000001,000363/000512,000000,000003,000013
002906,nmsord,000005,001569/000002,005577/000008,001749/000002,001953/000002,000173/000256,000000,000003,000013
002906,nmsord,000006,003981/000004,002463/000008,004245/000004,003915/000008,000339/000512,000000,000003,000013
002906,nmsord,000007,001821/000002,001227/000004,001953/000002,002013/000004,000641/001024,000000,000003,000013
002906,nmsord,000008,002295/000002,004869/000016,001230/000001,000501/000001,000631/001024,000000,000003,000013
002906,nmsord,000009,001941/000004,001881/000008,002271/000004,000855/000002,000261/000512,000000,000003,000013
002906,nmsord,000010,002253/000002,005487/000032,002355/000002,002481/000008,000191/000512,000000,000003,000013
002906,nmsord,000011,001329/000004,001293/000008,000831/000002,001395/000004,001077/004096,000000,000003,000013
002906,nmsord,000012,003663/000002,001803/000002,003837/000002,002037/000002,000483/002048,000000,000003,000013
003006,nmsord,000000,005961/000008,003999/000008,001725/000002,005985/000008,001793/002048,000000,000003,000010
003006,nmsord,000001,002337/000004,000459/000001,002889/000004,000663/000001,000095/000128,000000,000003,000010
003006,nmsord,000002,000708/000001,000435/000016,000819/000001,001581/000008,000363/000512,000000,000003,000010
003006,nmsord,000003,000429/000001,000927/000001,002169/000004,001017/000001,000253/000512,000000,000003,000010
003006,nmsord,000004,000687/000004,001845/000002,002541/000008,001020/000001,000211/000512,000000,000003,000010
003006,nmsord,000005,002451/000008,000930/000001,001635/000004,001020/000001,001513/004096,000000,000003,000010
003006,nmsord,000006,000639/000001,000879/000008,000726/000001,002217/000008,000725/002048,000000,000003,000010
003006,nmsord,000007,000627/000002,000129/000004,000390/000001,001587/000008,001239/004096,000000,000003,000010
003006,nmsord,000008,002619/000004,003555/000032,001443/000002,000240/000001,000077/000256,000000,000003,000010
003006,nmsord,000009,002415/000004,001827/000004,002871/000004,002409/000004,001061/004096,000000,000003,000010
003106,nmsord,000000,001578/000001,001461/000002,001698/000001,001017/000001,000223/000256,000000,000003,000011
003106,nmsord,000001,003567/000002,003969/000008,003783/000002,005685/000008,001729/002048,000000,000003,000011
003106,nmsord,000002,001083/000001,001431/000008,002301/000002,002907/000008,000805/001024,000000,000003,000011
003106,nmsord,000003,002295/000004,001491/000004,002691/000004,002469/000004,001589/002048,000000,000003,000011
003106,nmsord,000004,001575/000004,001191/000004,001941/000004,000486/000001,001565/002048,000000,000003,000011
003106,nmsord,000005,001347/000001,003003/000016,001431/000001,005727/000016,000391/000512,000000,000003,000011
003106,nmsord,000006,001317/000016,000231/000002,003249/000016,001197/000004,001559/002048,000000,000003,000011
003106,nmsord,000007,001671/000002,001059/000004,001839/000002,001887/000004,001387/002048,000000,000003,000011
003106,nmsord,000008,001365/000002,001587/000004,001653/000002,002469/000004,001347/002048,000000,000003,000011
003106,nmsord,000009,000915/000001,002829/000032,001965/000002,000543/000002,000071/000128,000000,000003,000011
003106,nmsord,000010,006045/000008,001611/000004,000822/000001,001245/000002,000137/000256,000000,000003,000011
003207,nmsord,000000,000633/000001,002427/000008,001455/000002,004047/000008,001607/002048,000000,000003,000013
003207,nmsord,000001,001731/000004,001095/000004,002049/000004,000441/000001,001561/002048,000000,000003,000013
003207,nmsord,000002,002415/000002,003741/000008,002661/000002,005475/000008,000743/001024,000000,000003,000013
003207,nmsord,000003,001155/000008,005439/000016,001749/000008,002175/000004,000717/001024,000000,000003,000013
003207,nmsord,000004,001911/000002,001839/000004,001050/000001,002691/000004,000529/001024,000000,000003,000013
003207,nmsord,000005,002277/000002,000672/000001,002493/000002,001020/000001,000001/000002,000000,000003,000013
003207,nmsord,000006,004875/000004,005091/000016,005187/000004,000507/000001,000489/001024,000000,000003,000013
003207,nmsord,000007,001995/000002,005301/000016,002193/000002,000594/000001,000689/002048,000000,000003,000013
003207,nmsord,000008,002253/000002,002703/000004,002559/000002,001020/000001,001339/004096,000000,000003,000013
003207,nmsord,000009,002271/000002,003117/000004,002463/000002,001020/000001,000633/002048,000000,000003,000013
003207,nmsord,000010,002271/000002,001809/000002,002463/000002,001020/000001,001225/004096,000000,000003,000013
003207,nmsord,000011,003999/000004,000669/000002,004311/000004,002007/000004,001089/004096,000000,000003,000013
003207,nmsord,000012,001080/000001,001641/000008,001140/000001,000759/000002,000499/002048,000000,000003,000013
003307,nmsord,000000,001443/000004,002607/000004,000534/000001,003369/000004,000411/000512,000000,000003,000017
003307,nmsord,000001,003267/000004,000735/000002,003681/000004,000555/000001,001641/002048,000000,000003,000017
003307,nmsord,000002,001617/000001,000825/000002,001785/000001,000606/000001,001579/002048,000000,000003,000017
003307,nmsord,000003,001635/000004,001923/000004,001983/000004,000681/000001,000355/000512,000000,000003,000017
003307,nmsord,000004,001317/000004,002361/000004,001689/000004,000774/000001,000601/001024,000000,000003,000017
003307,nmsord,000005,002085/000004,001809/000002,002559/000004,002037/000002,000601/001024,000000,000003,000017
003307,nmsord,000006,004737/000004,005025/000016,005247/000004,001947/000004,000549/001024,000000,000003,000017
003307,nmsord,000007,000462/000001,000831/000004,001035/000002,000342/000001,000547/001024,000000,000003,000017
003307,nmsord,000008,004533/000004,001215/000002,005025/000004,001671/000002,000533/001024,000000,000003,000017
003307,nmsord,000009,002931/000004,000627/000002,000789/000001,001773/000004,000243/000512,000000,000003,000017
003307,nmsord,000010,000732/000001,002493/000008,000786/000001,001611/000004,000191/000512,000000,000003,000017
003307,nmsord,000011,002481/000002,001251/000004,002625/000002,000975/000002,001509/004096,000000,000003,000017
003307,nmsord,000012,004281/000004,000567/000002,004551/000004,000414/000001,000723/002048,000000,000003,000017
003307,nmsord,000013,000909/000001,000903/000004,000966/000001,001425/000004,000179/000512,000000,000003,000017
003307,nmsord,000014,001161/000001,002403/000004,001260/000001,003195/000004,001153/004096,000000,000003,000017
003307,nmsord,000015,000000/000001,002745/000016,003435/000032,005655/000016,000263/001024,000000,000003,000017
003307,nmsord,000016,000426/000001,002613/000004,001071/000002,003369/000004,000473/002048,000000,000003,000017
003407,nmsord,000000,001047/000002,000543/000001,000654/000001,003021/000004,000821/001024,000000,000003,000010
003407,nmsord,000001,003879/000016,002319/000004,005619/000016,001665/000002,001571/002048,000000,000003,000010
003407,nmsord,000002,000915/000002,000741/000002,002193/000004,001089/000002,001549/002048,000000,000003,000010
003407,nmsord,000003,000984/000001,001497/000004,001071/000001,002391/000004,000045/000064,000000,000003,000010
003407,nmsord,000004,003399/000004,001815/000008,003771/000004,003057/000008,000603/001024,000000,000003,000010
003407,nmsord,000005,002205/000002,000774/000001,002397/000002,001005/000001,000301/000512,000000,000003,000010
003407,nmsord,000006,002133/000004,000225/000001,002427/000004,003075/000008,000139/000256,000000,000003,000010
003407,nmsord,000007,002337/000004,001797/000004,002637/000004,002595/000004,000277/000512,000000,000003,000010
003407,nmsord,000008,001665/000002,001623/000004,001851/000002,002403/000004,000521/001024,000000,000003,000010
003407,nmsord,000009,000654/000001,002625/000008,001569/000002,003843/000008,001269/004096,000000,000003,000010
003507,nmsord,000000,002205/000002,002049/000004,002595/000002,001599/000002,000715/001024,000000,000003,000009
003507,nmsord,000001,000822/000001,003621/000008,000936/000001,005487/000008,001357/002048,000000,000003,000009
003507,nmsord,000002,001743/000002,005121/000008,002049/000002,002025/000002,001347/002048,000000,000003,000009
003507,nmsord,000003,004695/000004,000945/000001,005127/000004,001020/000001,000041/000064,000000,000003,000009
003507,nmsord,000004,001086/000001,005055/000016,001155/000001,002037/000004,000877/002048,000000,000003,000009
003507,nmsord,000005,004167/000004,000429/000001,004527/000004,001185/000002,001293/004096,000000,000003,000009
003507,nmsord,000006,001842/000001,001329/000004,001920/000001,000927/000002,001283/004096,000000,000003,000009
003507,nmsord,000007,001350/000001,005427/000016,001461/000001,000555/000001,001175/004096,000000,000003,000009
003507,nmsord,000008,001110/000001,000717/000004,001164/000001,001401/000004,000535/002048,000000,000003,000009
003607,nmsord,000000,001563/000016,001047/000002,000969/000004,001551/000002,000833/001024,000000,000003,000021
003607,nmsord,000001,002343/000004,000417/000001,002703/000004,002463/000004,000805/001024,000000,000003,000021
003607,nmsord,000002,001788/000001,000411/000002,001896/000001,001515/000004,000183/000256,000000,000003,000021
003607,nmsord,000003,002253/000002,002235/000004,001233/000001,003087/000004,000717/001024,000000,000003,000021
003607,nmsord,000004,001080/000001,000579/000002,001182/000001,001875/000004,000355/000512,000000,000003,000021
003607,nmsord,000005,002379/000002,004731/000016,002547/000002,000489/000001,001393/002048,000000,000003,000021
003607,nmsord,000006,003153/000004,001731/000004,003555/000004,002577/000004,000665/001024,000000,000003,000021
003607,nmsord,000007,002535/000002,002253/000004,002757/000002,003069/000004,000659/001024,000000,000003,000021
003607,nmsord,000008,001779/000002,001953/000008,001911/000002,003129/000008,000301/000512,000000,000003,000021
003607,nmsord,000009,001767/000002,003441/000008,000999/000001,005067/000008,000277/000512,000000,000003,000021
003607,nmsord,000010,005445/000008,000951/000001,006039/000008,002037/000002,000725/002048,000000,000003,000021
003607,nmsord,000011,001512/000001,001143/000008,001569/000001,000711/000002,000725/002048,000000,000003,000021
003607,nmsord,000012,001821/000004,001851/000002,002307/000004,002037/000002,000087/000256,000000,000003,000021
003607,nmsord,000013,005343/000064,000417/000002,002235/000016,001401/000004,000085/000256,000000,000003,000021
003607,nmsord,000014,000903/000002,002859/000004,001023/000002,003387/000004,000631/002048,000000,000003,000021
003607,nmsord,000015,000021/000032,001707/000002,005487/000032,002031/000002,001189/004096,000000,000003,000021
003607,nmsord,000016,004773/000004,004923/000016,005031/000004,000474/000001,001153/004096,000000,000003,000021
003607,nmsord,000017,003621/000008,000714/000001,004089/000008,001611/000002,001067/004096,000000,000003,000021
003607,nmsord,000018,002205/000004,003033/000016,002415/000004,005463/000016,001055/004096,000000,000003,000021
003607,nmsord,000019,001767/000002,000432/000001,001947/000002,001221/000002,002043/008192,000000,000003,000021
003607,nmsord,000020,001233/000008,001737/000002,000567/000002,002031/000002,000057/000256,000000,000003,000021
003708,nmsord,000000,001161/000001,001989/000004,001323/000001,002997/000004,001763/002048,000000,000003,000015
003708,nmsord,000001,005793/000008,001017/000002,001713/000002,001377/000002,001709/002048,000000,000003,000015
003708,nmsord,000002,005967/000008,001551/000002,001671/000002,002037/000002,001659/002048,000000,000003,000015
003708,nmsord,000003,001575/000001,002163/000008,001629/000001,000435/000001,000739/001024,000000,000003,000015
003708,nmsord,000004,001395/000001,004893/000016,001458/000001,000957/000002,000711/001024,000000,000003,000015
003708,nmsord,000005,001011/000004,002427/000004,000369/000001,003447/000004,001419/002048,000000,000003,000015
003708,nmsord,000006,002097/000002,002475/000008,002247/000002,003957/000008,000675/001024,000000,000003,000015
003708,nmsord,000007,001791/000001,001053/000004,001887/000001,003573/000008,001183/002048,000000,000003,000015
003708,nmsord,000008,000957/000001,001011/000004,001011/000001,001653/000004,001141/002048,000000,000003,000015
003708,nmsord,000009,004533/000004,000447/000002,004773/000004,000381/000001,000521/001024,000000,000003,000015
003708,nmsord,000010,000258/000001,001239/000002,000681/000002,003417/000004,000251/000512,000000,000003,000015
003708,nmsord,000011,001707/000001,001623/000008,001815/000001,001821/000004,001279/004096,000000,000003,000015
003708,nmsord,000012,000783/000001,000465/000002,000831/000001,000741/000002,000583/002048,000000,000003,000015
003708,nmsord,000013,005535/000016,000927/000001,001797/000004,001020/000001,000969/004096,000000,000003,000015
003708,nmsord,000014,001701/000001,000207/000001,001767/000001,000441/000001,001869/008192,000000,000003,000015
