frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,4052,1239,1,1,0,619,567
6,0.1,4098,1269,1,1,0,603,586
12,0.2,4105,1253,1,1,0,585,583
18,0.3,4105,1253,1,1,0,,
24,0.4,4202,1108,1,1,0,71,526
30,0.5,4203,1109,1,1,0,71,527
36,0.601,4203,1109,1,1,0,72,527
42,0.701,4203,1109,1,1,0,71,527
48,0.801,,,0,1,0,72,527
54,0.901,,,0,1,0,72,527
60,1.001,,,0,1,0,72,527
66,1.101,,,0,1,0,72,527
72,1.201,,,0,1,0,72,527
78,1.301,,,0,1,0,71,527
84,1.401,,,0,1,0,71,528
90,1.501,,,0,1,0,72,529
96,1.602,,,0,1,0,72,529
102,1.702,,,0,1,0,72,529
108,1.802,,,0,1,0,72,529
114,1.902,,,0,1,0,71,528
120,2.002,,,0,1,0,72,527
126,2.102,,,0,1,0,73,529
132,2.202,,,0,1,0,71,528
138,2.302,,,0,1,0,71,528
144,2.402,,,0,1,0,73,529
150,2.502,,,0,1,0,72,529
156,2.603,,,0,1,0,72,529
162,2.703,,,0,1,0,72,529
168,2.803,,,0,1,0,73,529
174,2.903,,,0,1,0,72,529
180,3.003,4204,1110,1,1,0,72,529
186,3.103,4204,1110,1,1,0,73,529
192,3.203,4204,1110,1,1,0,72,529
198,3.303,4204,1109,1,1,0,71,528
204,3.403,4204,1110,1,1,0,72,529
210,3.503,4204,1110,1,1,0,72,529
216,3.604,4204,1110,1,1,0,72,529
222,3.704,4206,1111,1,1,0,71,531
228,3.804,4206,1111,1,1,0,71,531
234,3.904,,,0,1,0,72,531
240,4.004,,,0,1,0,72,529
246,4.104,,,0,1,0,72,529
252,4.204,,,0,1,0,72,529
258,4.304,4206,1111,1,1,0,71,531
264,4.404,4204,1110,1,1,0,72,529
270,4.504,4204,1110,1,1,0,72,529
276,4.605,4206,1111,1,1,0,71,531
282,4.705,,,0,1,0,72,529
288,4.805,,,0,1,0,73,529
294,4.905,,,0,1,0,72,529
300,5.005,,,0,1,0,72,529
306,5.105,,,0,1,0,72,529
312,5.205,4205,1110,1,1,0,71,530
318,5.305,4204,1110,1,1,0,73,529
324,5.405,4204,1110,1,1,0,72,529
330,5.505,4204,1110,1,1,0,73,529
336,5.606,,,0,1,0,72,529
342,5.706,,,0,1,0,72,529
348,5.806,4204,1110,1,1,0,72,529
354,5.906,,,0,1,0,72,529
360,6.006,,,0,1,0,72,529
366,6.106,,,0,1,0,73,529
372,6.206,,,0,1,0,73,529
