frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,,,0,1,0,1032,42
3,0.1,,,0,1,0,1029,44
6,0.2,,,0,1,0,1024,44
9,0.3,,,0,1,0,1021,44
12,0.4,,,0,1,0,1018,43
15,0.501,,,0,1,0,1017,42
18,0.601,,,0,1,0,1015,42
21,0.701,,,0,1,0,1015,41
24,0.801,,,0,1,0,1013,41
27,0.901,4003,2012,1,1,0,1013,40
30,1.001,3998,2007,1,1,0,1011,40
33,1.101,,,0,1,0,1009,40
36,1.201,,,0,1,0,1006,40
39,1.301,,,0,1,0,1003,40
42,1.401,,,0,1,0,998,40
45,1.502,,,0,1,0,993,42
48,1.602,,,0,1,0,987,42
51,1.702,3928,1931,1,1,0,979,42
54,1.802,3911,1912,1,1,0,971,42
57,1.902,3891,1890,1,1,0,962,42
60,2.002,3865,1861,1,1,0,950,43
63,2.102,3836,1830,1,1,0,937,44
66,2.202,,,0,1,0,923,44
69,2.302,3771,1758,1,1,0,908,44
72,2.402,3740,1724,1,1,0,894,44
75,2.502,3708,1689,1,1,0,880,45
78,2.603,3681,1660,1,1,0,868,46
81,2.703,3659,1635,1,1,0,858,46
84,2.803,3638,1613,1,1,0,849,48
87,2.903,,,0,1,0,842,48
90,3.003,3604,1575,1,1,0,834,47
93,3.103,3590,1560,1,1,0,828,47
96,3.203,3579,1548,1,1,0,823,48
99,3.303,2086,73,1,1,0,819,50
102,3.403,2228,153,1,1,0,818,52
105,3.504,3565,1536,1,1,0,818,52
108,3.604,3566,1536,1,1,0,818,50
111,3.704,3571,1540,1,1,0,820,49
114,3.804,3574,1542,1,1,0,821,47
117,3.904,3577,1544,1,1,0,822,46
120,4.004,3582,1549,1,1,0,824,45
123,4.104,3589,1556,1,1,0,827,44
126,4.204,3594,1561,1,1,0,829,43
129,4.304,3602,1568,1,1,0,832,42
132,4.404,3611,1578,1,1,0,836,41
135,4.505,3625,1592,1,1,0,842,40
138,4.605,3648,1617,1,1,0,852,39
141,4.705,3671,1641,1,1,0,862,38
144,4.805,3691,1663,1,1,0,871,37
147,4.905,3707,1681,1,1,0,878,37
150,5.005,3719,1692,1,1,0,883,35
153,5.105,3721,1694,1,1,0,884,34
156,5.205,3721,1694,1,1,0,884,34
159,5.305,3718,1694,1,1,0,883,38
162,5.405,3710,1693,1,1,0,881,47
165,5.506,3698,1692,1,1,0,878,61
168,5.606,3680,1688,1,1,0,873,79
171,5.706,3654,1676,1,1,0,865,97
174,5.806,3634,1667,1,1,0,859,112
177,5.906,3612,1654,1,1,0,852,123
180,6.006,3591,1639,1,1,0,845,132
183,6.106,3400,1645,1,1,0,837,135
186,6.206,3400,1645,1,1,0,830,134
189,6.306,635,86,1,1,0,823,134
192,6.406,,,0,1,0,816,133
195,6.506,627,83,1,1,0,809,131
198,6.607,,,0,1,0,804,130
201,6.707,624,81,1,1,0,801,128
204,6.807,,,0,1,0,799,126
207,6.907,622,78,1,1,0,798,122
210,7.007,616,71,1,1,0,795,116
213,7.107,678,67,1,1,0,785,105
216,7.207,578,72,1,1,0,762,96
219,7.307,559,54,1,1,0,738,91
222,7.407,614,54,1,1,0,729,75
225,7.508,,,0,1,0,705,69
228,7.608,,,0,1,0,681,66
231,7.708,,,0,1,0,658,57
234,7.808,,,0,1,0,634,58
237,7.908,,,0,1,0,611,59
240,8.008,,,0,1,0,593,58
243,8.108,,,0,1,0,579,57
246,8.208,,,0,1,0,566,54
249,8.308,,,0,1,0,551,49
252,8.408,,,0,1,0,540,43
255,8.508,,,0,1,0,526,36
258,8.609,,,0,1,0,518,32
261,8.709,,,0,1,0,514,32
264,8.809,,,0,1,0,513,32
267,8.909,,,0,1,0,510,32
270,9.009,,,0,1,0,508,32
273,9.109,,,0,1,0,506,32
276,9.209,,,0,1,0,503,32
279,9.309,,,0,1,0,503,32
282,9.409,,,0,1,0,502,33
285,9.51,,,0,1,0,502,34
288,9.61,,,0,1,0,501,34
291,9.71,,,0,1,0,500,34
294,9.81,,,0,1,0,497,34
297,9.91,,,0,1,0,493,34
300,10.01,,,0,1,0,488,34
303,10.11,,,0,1,0,485,34
306,10.21,,,0,1,0,484,34
