frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,,,0,1,0,559,53
3,0.1,,,0,1,0,559,52
6,0.2,,,0,1,0,559,52
9,0.3,,,0,1,0,560,51
12,0.4,,,0,1,0,561,51
15,0.5,,,0,1,0,564,50
18,0.6,,,0,1,0,563,49
21,0.7,,,0,1,0,565,48
24,0.8,,,0,1,0,566,47
27,0.9,,,0,1,0,567,47
30,1.0,,,0,1,0,567,47
33,1.1,,,0,1,0,570,46
36,1.2,,,0,1,0,572,46
39,1.3,,,0,1,0,573,46
42,1.4,,,0,1,0,575,47
45,1.5,,,0,1,0,579,48
48,1.6,,,0,1,0,582,49
51,1.7,,,0,1,0,585,49
54,1.8,,,0,1,0,588,50
57,1.9,,,0,1,0,593,49
60,2.0,,,0,1,0,576,59
63,2.1,,,0,1,0,586,81
66,2.2,,,0,1,0,584,85
69,2.3,,,0,1,0,592,94
72,2.4,,,0,1,0,605,95
75,2.5,,,0,1,0,615,95
78,2.6,,,0,1,0,612,91
81,2.7,5887,1927,1,1,0,625,80
84,2.8,,,0,1,0,649,86
87,2.9,,,0,1,0,629,72
90,3.0,,,0,1,0,639,88
93,3.1,2482,912,1,1,0,658,104
96,3.2,,,0,1,0,681,110
99,3.3,2151,813,1,1,0,702,123
102,3.4,316,265,1,1,0,726,123
105,3.5,157,218,1,1,0,750,127
108,3.6,61,189,1,1,0,768,125
111,3.7,,,0,1,0,779,147
114,3.8,,,0,1,0,778,157
117,3.9,,,0,1,0,789,174
120,4.0,,,0,1,0,783,171
123,4.1,,,0,1,0,791,173
126,4.2,,,0,1,0,815,169
129,4.3,5682,1866,1,1,0,827,187
132,4.4,5653,1857,1,1,0,844,205
135,4.5,5628,1850,1,1,0,839,227
138,4.6,5628,1850,1,1,0,839,227
141,4.7,5628,1850,1,1,0,839,227
144,4.8,,,0,1,0,839,227
147,4.9,,,0,1,0,838,227
150,5.0,,,0,1,0,838,227
153,5.1,5597,1841,1,1,0,838,249
156,5.2,5597,1840,1,1,0,839,249
159,5.3,5597,1841,1,1,0,838,249
162,5.4,5597,1840,1,1,0,839,249
165,5.5,5597,1841,1,1,0,838,249
168,5.6,,,0,1,0,838,257
171,5.7,,,0,1,0,836,281
174,5.8,,,0,1,0,838,267
177,5.9,,,0,1,0,843,291
180,6.0,,,0,1,0,842,301
183,6.1,,,0,1,0,843,277
186,6.2,,,0,1,0,844,256
189,6.3,,,0,1,0,846,234
192,6.4,,,0,1,0,845,223
195,6.5,,,0,1,0,846,212
198,6.6,,,0,1,0,848,205
201,6.7,,,0,1,0,848,196
204,6.8,,,0,1,0,846,190
207,6.9,,,0,1,0,843,182
210,7.0,5691,1868,1,1,0,834,176
213,7.1,5690,1868,1,1,0,840,174
216,7.2,5696,1870,1,1,0,849,164
219,7.3,5695,1870,1,1,0,865,158
222,7.4,,,0,1,0,857,151
225,7.5,,,0,1,0,852,133
228,7.6,5740,1883,1,1,0,835,124
