match,range_start,range_stop,source_frame,local_frame,candidate_index,x1,y1,x2,y2,foot_x,foot_y,confidence,detector_track_id
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,0,433.3195495605469,434.8341064453125,503.5428161621094,604.3531494140625,1.0079481601715088,11.309724807739258,0.8179029226303101,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,1,0.08977890014648438,579.2481689453125,47.23949432373047,717.7384033203125,-10.87357234954834,-1.306783676147461,0.7516864538192749,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,2,332.2406005859375,117.30996704101562,377.250244140625,218.83883666992188,82.98839569091797,-1.4676215648651123,0.7495559453964233,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,3,412.28466796875,479.6178283691406,451.0489501953125,515.2135009765625,12.499397277832031,9.11849594116211,0.5553082823753357,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,4,944.2531127929688,77.47698974609375,976.0534057617188,166.2857666015625,105.49259948730469,38.49934768676758,0.5296583771705627,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,5,374.390625,84.19648742675781,404.79144287109375,162.8965301513672,107.91342163085938,-1.6738487482070923,0.4166281223297119,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,6,1081.39453125,295.99700927734375,1131.2041015625,381.14996337890625,36.27790069580078,38.12004852294922,0.3684946894645691,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,7,377.0618896484375,104.02705383300781,403.826904296875,161.84593200683594,108.44722747802734,-1.6639535427093506,0.3222282826900482,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,8,412.45819091796875,477.880615234375,443.99176025390625,505.89697265625,13.859844207763672,8.87458610534668,0.31967946887016296,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,9,224.94776916503906,91.69000244140625,252.26075744628906,129.99697875976562,126.40478515625,-15.28189754486084,0.27182430028915405,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,10,412.5672607421875,485.6478271484375,458.82275390625,518.07666015625,12.089890480041504,9.304994583129883,0.2563166320323944,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,11,1051.603759765625,57.692962646484375,1085.771728515625,125.59579467773438,127.41864013671875,49.032447814941406,0.25141197443008423,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,12,470.72662353515625,34.33080291748047,503.70513916015625,93.54320526123047,150.17527770996094,2.6791703701019287,0.25128328800201416,
tennis_nyYk2nPZAwY_720p,5715,6014,5715,0,13,227.17074584960938,90.21476745605469,255.06826782226562,147.4701385498047,116.29804229736328,-13.584280967712402,0.25014728307724,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,0,428.17901611328125,433.76708984375,499.04119873046875,605.162109375,0.8761093020439148,11.130086898803711,0.7916668653488159,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,1,0.08718109130859375,579.5924072265625,46.897705078125,717.8963623046875,-10.91165542602539,-1.2984501123428345,0.7547368407249451,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,2,335.55633544921875,115.86448669433594,378.13763427734375,218.2483673095703,83.20748138427734,-1.3325287103652954,0.7495853304862976,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,3,944.293701171875,77.47306823730469,976.142578125,166.2895050048828,106.44166564941406,38.80712890625,0.5293303728103638,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,4,374.2545166015625,84.18484497070312,404.6092529296875,162.83847045898438,108.06086730957031,-1.6560136079788208,0.4312145411968231,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,5,1081.1646728515625,296.00836181640625,1131.0850830078125,381.21295166015625,36.49215316772461,38.27072525024414,0.36878013610839844,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,6,405.7079772949219,477.29632568359375,439.9631042480469,503.94854736328125,14.095446586608887,8.630949974060059,0.3637702465057373,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,7,377.45684814453125,103.325439453125,403.65338134765625,161.40762329101562,108.79385375976562,-1.6452628374099731,0.332236111164093,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,8,344.904541015625,116.72332763671875,378.015625,199.472412109375,90.92273712158203,-1.8556818962097168,0.27707338333129883,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,9,224.97738647460938,91.74545288085938,252.19607543945312,129.81988525390625,126.43165588378906,-15.239104270935059,0.27473559975624084,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,10,470.7945556640625,34.32868957519531,503.6949462890625,93.83216857910156,150.56350708007812,2.7445390224456787,0.2731098234653473,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,11,408.1519775390625,477.9103698730469,449.85052490234375,510.155029296875,13.184526443481445,8.944220542907715,0.26012304425239563,
tennis_nyYk2nPZAwY_720p,5715,6014,5716,1,12,1051.6669921875,57.68458557128906,1085.7919921875,125.60911560058594,128.94796752929688,49.55997085571289,0.25195008516311646,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,0,420.1253662109375,433.8013610839844,492.513671875,605.8765869140625,0.8458737730979919,10.872993469238281,0.8014050722122192,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,1,0.08477401733398438,579.85693359375,46.95393753051758,717.985107421875,-10.8291015625,-1.2765631675720215,0.7580534815788269,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,2,339.6097106933594,114.45230102539062,378.9286193847656,217.48898315429688,83.53642272949219,-1.2028623819351196,0.7019729018211365,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,3,944.270751953125,77.48063659667969,976.1492919921875,166.28355407714844,107.21309661865234,39.110557556152344,0.5373363494873047,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,4,374.4825439453125,84.26896667480469,404.37890625,163.01414489746094,108.17768859863281,-1.6428253650665283,0.4363236427307129,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,5,1081.141357421875,296.00665283203125,1131.038818359375,381.17901611328125,36.6832275390625,38.383419036865234,0.3670964241027832,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,6,378.715576171875,102.89433288574219,403.56890869140625,161.0518341064453,109.19313049316406,-1.6157430410385132,0.30432629585266113,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,7,470.84161376953125,34.354610443115234,503.65789794921875,94.22006225585938,151.0786590576172,2.7912182807922363,0.2732259929180145,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,8,224.918212890625,91.76325988769531,252.17361450195312,129.6755828857422,126.69937896728516,-15.297369956970215,0.2685198485851288,
tennis_nyYk2nPZAwY_720p,5715,6014,5717,2,9,1051.476806640625,57.63002014160156,1085.822509765625,125.68681335449219,130.17945861816406,50.06415939331055,0.26269274950027466,
tennis_nyYk2nPZAwY_720p,5715,6014,5718,3,0,411.30181884765625,433.82305908203125,485.73992919921875,606.3291625976562,0.779250979423523,10.611799240112305,0.83423912525177,
tennis_nyYk2nPZAwY_720p,5715,6014,5718,3,1,0.08530426025390625,580.1112060546875,46.84950256347656,718.0557861328125,-10.785135269165039,-1.2721813917160034,0.7588831782341003,
tennis_nyYk2nPZAwY_720p,5715,6014,5718,3,2,342.76678466796875,115.0889892578125,380.11737060546875,217.48004150390625,83.55931091308594,-1.0976365804672241,0.6838271021842957,
tennis_nyYk2nPZAwY_720p,5715,6014,5718,3,3,944.2562866210938,77.48626708984375,976.1394653320312,166.27291870117188,107.14231872558594,39.1741828918457,0.5429055094718933,
tennis_nyYk2nPZAwY_720p,5715,6014,5718,3,4,376.2012634277344,83.99834442138672,404.1750793457031,162.91290283203125,108.32984924316406,-1.6364856958389282,0.39565569162368774,
