source_frame,detection_index,x1,y1,x2,y2,confidence,foot_x_px,foot_y_px
98590,11,1378.5,712.5,1477.5,808.5,0.49609375,1427,868
98590,12,1396.5,460.875,1588.5,702.375,0.422607421875,1492,762
98590,13,1125.0,714.0,1222.5,805.5,0.390380859375,1173,865
98590,14,197.25,829.5,282.0,913.5,0.352294921875,239,973
98590,15,1302.0,714.0,1380.0,808.5,0.323486328125,1341,868
98590,16,1219.5,718.125,1291.5,805.5,0.2958984375,1255,865
98590,17,276.75,786.0,359.25,906.0,0.290283203125,317,966
98590,18,394.5,802.5,501.0,916.5,0.253173828125,447,976
98590,19,714.75,738.75,791.25,804.75,0.2451171875,752,864
98590,20,1396.5,463.5,1530.0,702.0,0.2421875,1463,762
98590,21,1794.0,696.75,1911.0,885.75,0.234375,1852,945
106174,0,1104.75,546.0,1199.25,802.5,0.79931640625,1151,862
106174,1,614.25,544.5,713.25,795.0,0.78125,663,855
106174,2,1380.0,305.25,1477.5,535.5,0.7041015625,1428,595
106174,3,1584.0,312.75,1680.0,558.0,0.669921875,1632,618
106174,4,628.5,355.5,727.5,570.0,0.658203125,677,630
106174,5,450.375,478.5,538.875,724.5,0.453369140625,494,784
106174,6,1284.75,182.625,1392.75,387.75,0.394287109375,1338,447
106174,7,1060.5,253.5,1135.5,475.5,0.332763671875,1097,535
106174,8,356.8125,816.0,439.5,915.0,0.29736328125,397,975
106174,9,1017.75,250.5,1100.25,460.5,0.28369140625,1058,520
106174,10,1671.0,837.75,1779.0,912.75,0.27587890625,1725,972
106174,11,456.75,161.34375,517.5,354.0,0.256103515625,486,414
106174,12,1020.75,251.25,1133.25,474.0,0.2274169921875,1076,534
113758,0,611.25,8.25,1425.75,825.75,0.7001953125,1018,885
113758,1,78.9375,0.75,357.9375,441.375,0.2294921875,217,501
121342,0,1455.0,798.0,1581.0,912.0,0.642578125,1518,972
121342,1,1536.0,276.375,1608.0,525.375,0.58154296875,1572,585
121342,2,412.5,179.625,513.75,319.875,0.57763671875,462,379
121342,3,1581.0,808.5,1695.0,909.0,0.56494140625,1638,969
121342,4,145.125,591.0,232.5,780.0,0.52734375,188,840
121342,5,692.25,420.75,784.5,660.0,0.498046875,738,720
121342,6,757.125,550.5,883.5,769.5,0.4697265625,820,829
121342,7,543.0,201.375,621.0,314.625,0.4580078125,582,374
121342,8,1314.0,406.5,1395.0,657.0,0.451416015625,1354,717
121342,9,1267.5,403.5,1396.5,657.0,0.447509765625,1331,717
121342,10,542.25,202.125,618.75,373.875,0.444580078125,580,433
121342,11,177.75,249.375,305.25,470.25,0.43408203125,241,530
121342,12,1696.5,377.25,1849.5,626.25,0.4091796875,1772,686
121342,13,1726.5,819.0,1840.5,912.0,0.346923828125,1783,972
121342,14,1030.5,618.0,1188.0,807.0,0.3056640625,1109,867
121342,15,703.5,420.375,783.0,564.375,0.27197265625,743,624
121342,16,383.8125,556.5,564.0,793.5,0.260498046875,473,853
121342,17,1186.5,632.25,1303.5,807.75,0.245849609375,1244,867
121342,18,172.125,247.125,304.5,550.875,0.24072265625,238,610
121342,19,534.375,730.125,630.375,805.5,0.226806640625,582,865
121342,20,957.0,360.375,1056.0,577.875,0.220703125,1006,637
128926,0,715.875,212.25,1024.5,809.25,0.8388671875,869,869
128926,1,1627.5,6.375,1918.5,446.625,0.80419921875,1772,506
128926,2,906.0,61.5,1125.0,801.0,0.7216796875,1015,861
128926,3,1263.0,2.625,1506.0,413.25,0.529296875,1384,473
128926,4,1689.0,804.0,1797.0,909.0,0.450439453125,1743,969
128926,5,1.5,0.0,281.4375,326.4375,0.437744140625,141,386
128926,6,486.0,0.5625,726.0,360.9375,0.3876953125,606,420
128926,7,0.375,0.0,197.625,322.5,0.373779296875,98,382
128926,8,1092.75,1.875,1340.25,397.5,0.352294921875,1216,457
128926,9,1032.0,0.0,1308.0,399.0,0.34326171875,1170,459
128926,10,726.75,0.75,1005.75,298.5,0.3388671875,865,358
128926,11,0.140625,732.375,65.390625,912.0,0.279052734375,32,972
128926,12,157.21875,4.3125,428.625,344.0625,0.2401123046875,292,404
128926,13,718.5,0.375,1009.5,440.25,0.2393798828125,863,500
128926,14,271.6875,2.25,528.0,349.125,0.2213134765625,399,409
136510,0,162.375,275.25,427.5,898.5,0.796875,294,958
136510,1,377.25,394.5,688.5,813.75,0.759765625,532,873
136510,2,1460.25,348.75,1767.0,908.25,0.72119140625,1613,968
136510,3,1122.0,235.5,1329.0,727.5,0.7099609375,1225,787
136510,4,271.125,641.25,472.125,914.25,0.69287109375,371,974
136510,5,1632.0,67.5,1872.0,892.5,0.66357421875,1752,952
136510,6,624.75,537.75,864.0,809.25,0.611328125,744,869
136510,7,723.375,18.375,933.0,261.0,0.583984375,828,321
136510,8,0.0,1.125,144.65625,283.5,0.552734375,72,343
136510,9,335.25,0.0,569.25,420.75,0.5400390625,452,480
136510,10,1122.75,0.0,1374.75,399.75,0.5107421875,1248,459
136510,11,924.75,0.0,1113.75,249.0,0.449462890625,1018,309
136510,12,539.25,27.75,753.75,423.0,0.419677734375,646,483
136510,13,852.0,254.25,1084.5,810.0,0.3720703125,968,870
136510,14,576.75,323.25,795.75,633.0,0.363037109375,685,693
136510,15,1344.0,202.875,1545.0,518.25,0.29833984375,1444,578
136510,16,537.0,28.125,741.75,299.0625,0.2322998046875,639,359
136510,17,1524.0,56.25,1872.0,892.5,0.2210693359375,1698,952
144094,0,1306.5,470.25,1438.5,761.25,0.853515625,1372,821
144094,1,229.125,518.25,384.375,867.75,0.8203125,306,927
144094,2,452.25,128.15625,563.25,399.75,0.76953125,507,459
144094,3,1129.5,317.25,1234.5,603.75,0.5166015625,1181,663
144094,4,706.5,364.875,853.5,673.875,0.515625,779,733
144094,5,1036.5,429.0,1156.5,711.75,0.42919921875,1096,771
144094,6,99.9375,273.75,189.375,552.75,0.373779296875,144,612
144094,7,391.5,153.28125,454.5,246.375,0.350341796875,422,306
144094,8,713.25,164.25,785.25,348.75,0.307373046875,749,408
144094,9,656.25,192.375,722.25,355.125,0.29736328125,689,415
144094,10,584.25,159.375,678.0,357.75,0.29736328125,631,417
144094,11,40.2421875,216.0,128.53125,400.125,0.277587890625,84,460
144094,12,1593.0,334.5,1800.0,502.5,0.27587890625,1696,562
144094,13,801.75,324.375,885.75,612.375,0.271240234375,843,672
144094,14,103.6875,177.75,205.5,552.75,0.25732421875,154,612
144094,15,777.0,191.625,846.0,350.625,0.245849609375,811,410
144094,16,0.0,226.5,49.59375,405.0,0.244384765625,24,465
144094,17,1026.0,254.0625,1155.0,713.25,0.2379150390625,1090,773
144094,18,533.625,159.0,608.625,341.25,0.2247314453125,570,401
151677,0,462.75,234.375,534.0,400.5,0.5517578125,498,460
151677,1,1617.0,239.25,1695.0,432.75,0.54296875,1656,492
151677,2,76.125,795.0,207.375,918.0,0.5390625,141,978
151677,3,591.75,87.28125,681.75,275.625,0.436767578125,636,335
151677,4,1011.75,261.75,1089.75,469.5,0.42822265625,1050,529
151677,5,264.0,711.0,359.25,813.0,0.38671875,311,873
151677,6,267.0,215.4375,325.5,326.4375,0.384033203125,296,386
151677,7,158.8125,715.5,256.3125,852.0,0.375732421875,207,912
151677,8,0.09375,729.375,78.5625,822.0,0.37109375,39,882
151677,9,0.234375,813.0,61.546875,912.0,0.36572265625,30,972
151677,10,189.75,136.875,236.625,293.25,0.34521484375,212,353
151677,11,1014.0,294.75,1105.5,471.75,0.338134765625,1059,531
151677,12,370.125,705.75,449.625,827.25,0.319091796875,409,887
151677,13,257.25,211.125,345.75,399.375,0.31494140625,301,459
151677,14,1474.5,644.25,1557.0,743.25,0.307373046875,1515,803
151677,15,1522.5,438.75,1621.5,704.25,0.3056640625,1571,764
151677,16,535.875,700.875,628.125,805.5,0.286865234375,581,865
151677,17,698.625,282.375,762.375,469.125,0.267333984375,730,529
151677,18,1509.0,751.5,1599.0,907.5,0.25537109375,1554,967
151677,19,1716.0,785.25,1836.0,912.75,0.242919921875,1776,972
159261,0,1414.5,3.75,1918.5,529.5,0.703125,1666,589
159261,1,694.125,8.25,1447.5,805.5,0.6875,1070,865
159261,2,1286.25,369.0,1917.0,906.75,0.59375,1601,966
159261,3,987.0,159.0,1470.0,858.0,0.39794921875,1228,918
159261,4,6.75,6.0,880.5,913.5,0.342529296875,443,973
159261,5,985.5,161.25,1894.5,897.0,0.329345703125,1439,957
166845,0,1030.5,381.0,1861.5,912.0,0.853515625,1445,972
166845,1,0.0,0.0,167.90625,660.0,0.806640625,83,720
166845,2,420.75,9.0,876.75,904.5,0.794921875,648,964
166845,3,379.6875,3.375,655.5,595.125,0.673828125,517,655
166845,4,129.375,0.0,451.875,627.0,0.65380859375,290,687
166845,5,587.625,60.1875,1254.0,799.5,0.61962890625,920,859
166845,6,415.125,21.75,1255.5,905.25,0.279052734375,835,965
174429,0,1.875,5.25,643.125,913.5,0.88720703125,322,973
174429,1,244.5,6.0,1345.5,924.0,0.81591796875,794,984
174429,2,1041.0,3.0,1920.0,893.25,0.67724609375,1480,953
174429,3,985.5,3.75,1255.5,468.75,0.462890625,1120,528
174429,4,1785.0,778.5,1917.0,910.5,0.301513671875,1851,970
