source_frame,detection_index,x1,y1,x2,y2,confidence,foot_x_px,foot_y_px
0,0,1780.5,690.75,1894.5,906.75,0.349609375,1837,966
0,1,669.75,669.75,813.0,905.25,0.3486328125,741,965
7584,0,1544.0,401.75,1708.0,654.0,0.8759765625,1626,714
7584,1,857.0,286.0,1117.0,668.0,0.85205078125,987,728
7584,2,27.5,221.875,174.25,624.0,0.8359375,100,684
7584,3,505.0,178.0,669.0,716.0,0.83056640625,587,776
7584,4,1382.0,361.0,1494.0,453.5,0.82958984375,1438,513
7584,5,1688.0,391.25,1820.0,663.0,0.765625,1754,723
7584,6,1799.0,252.0,1917.0,671.0,0.7373046875,1858,731
7584,7,1284.0,386.0,1356.0,451.0,0.642578125,1320,511
7584,8,748.5,363.5,848.5,614.5,0.6376953125,798,674
7584,9,115.8125,369.5,206.25,590.5,0.615234375,160,650
7584,10,170.75,371.0,293.25,589.0,0.611328125,231,649
7584,11,631.0,210.0,791.0,742.0,0.60498046875,711,802
7584,12,1086.0,192.0,1298.0,830.0,0.56298828125,1192,890
7584,13,630.0,155.5,832.0,681.5,0.494140625,731,741
7584,14,493.25,199.5,563.0,305.25,0.42822265625,528,365
7584,15,370.0,364.75,491.0,707.0,0.421630859375,430,767
7584,16,1494.0,371.0,1582.0,457.5,0.418701171875,1538,517
7584,17,243.625,324.5,299.5,409.5,0.4091796875,271,469
7584,18,269.0,316.75,498.0,707.0,0.405517578125,383,767
7584,19,175.375,160.25,254.375,248.75,0.367431640625,214,308
7584,20,1594.0,331.5,1686.0,458.5,0.36474609375,1640,518
7584,21,4.46875,356.0,57.8125,582.5,0.333740234375,30,642
7584,22,401.5,372.0,481.0,480.0,0.318359375,441,540
7584,23,268.25,267.0,429.25,705.0,0.30517578125,348,765
7584,24,1287.0,161.0,1363.0,248.0,0.304931640625,1325,308
7584,25,868.5,256.0,928.5,345.0,0.302490234375,898,405
15168,0,1212.0,428.25,1300.0,686.0,0.88671875,1256,746
15168,1,1298.0,219.0,1402.0,455.5,0.859375,1350,515
15168,2,1398.0,261.5,1474.0,491.5,0.85693359375,1436,551
15168,3,907.0,277.5,997.0,494.5,0.7900390625,952,554
15168,4,1023.0,674.0,1107.0,775.0,0.78857421875,1065,835
15168,5,1602.0,223.75,1730.0,332.25,0.7861328125,1666,392
15168,6,1276.0,553.0,1356.0,743.0,0.78515625,1316,803
15168,7,891.0,710.0,977.0,806.0,0.7626953125,934,866
15168,8,271.5,819.0,368.5,913.0,0.73046875,319,973
15168,9,340.0,179.25,393.0,376.75,0.72412109375,366,436
15168,10,442.5,727.0,510.5,819.0,0.7216796875,476,879
15168,11,795.5,78.5625,858.5,258.0,0.71240234375,826,318
15168,12,817.5,735.0,893.5,805.0,0.708984375,855,865
15168,13,963.0,694.5,1039.0,782.5,0.68359375,1001,842
15168,14,1680.0,803.0,1844.0,913.0,0.6826171875,1762,973
15168,15,497.0,263.25,604.0,480.75,0.68017578125,550,540
15168,16,381.0,159.25,437.5,334.0,0.66455078125,409,394
15168,17,1656.0,693.0,1744.0,808.0,0.66259765625,1700,868
15168,18,337.5,732.0,432.5,860.0,0.65576171875,384,920
15168,19,1116.0,697.0,1196.0,805.0,0.63623046875,1156,865
15168,20,236.0,772.0,315.0,887.0,0.63623046875,275,947
15168,21,667.5,730.0,742.5,804.0,0.63330078125,704,864
15168,22,384.0,840.0,485.0,913.0,0.607421875,434,973
15168,23,1732.0,715.0,1840.0,823.0,0.60498046875,1786,883
15168,24,1221.0,722.0,1287.0,804.0,0.59912109375,1254,864
15168,25,505.0,762.0,565.0,804.0,0.587890625,535,864
15168,26,1486.0,178.0,1586.0,277.5,0.57568359375,1536,337
15168,27,1404.0,153.75,1488.0,244.25,0.56396484375,1446,304
15168,28,1585.0,125.5,1735.0,267.0,0.56103515625,1660,327
15168,29,380.5,792.0,471.5,908.0,0.55712890625,425,968
15168,30,1453.0,637.5,1525.0,728.5,0.5478515625,1489,788
15168,31,565.0,733.0,613.0,803.0,0.541015625,589,863
15168,32,1172.0,261.0,1256.0,483.5,0.5400390625,1214,543
15168,33,1067.0,114.25,1129.0,234.5,0.533203125,1098,294
15168,34,1666.0,607.0,1754.0,707.0,0.533203125,1710,767
15168,35,740.5,711.0,821.5,803.0,0.51953125,780,863
15168,36,1820.0,688.0,1888.0,786.0,0.5087890625,1854,846
15168,37,1502.0,739.0,1590.0,807.0,0.5078125,1546,867
15168,38,1568.0,112.125,1636.0,226.875,0.505859375,1602,286
15168,39,883.0,173.5,971.0,315.5,0.494140625,927,375
15168,40,1839.0,635.0,1917.0,729.0,0.4853515625,1878,789
15168,41,590.5,743.0,635.5,805.0,0.470703125,612,865
15168,42,1180.0,672.0,1272.0,782.0,0.4580078125,1226,842
15168,43,58.25,116.375,123.0,175.125,0.450439453125,90,235
15168,44,645.0,71.125,695.0,131.875,0.416748046875,670,191
15168,45,1307.0,694.5,1381.0,767.5,0.415771484375,1344,827
15168,46,1375.0,653.0,1461.0,735.0,0.4072265625,1418,795
15168,47,122.0625,783.0,217.0,887.0,0.39892578125,169,947
15168,48,239.25,745.0,299.25,835.0,0.39599609375,269,895
15168,49,577.0,66.125,623.0,125.875,0.3876953125,600,185
15168,50,958.0,111.1875,1015.0,225.25,0.382080078125,986,285
15168,51,629.0,768.0,669.0,804.0,0.37109375,649,864
15168,52,1887.0,618.5,1919.0,713.5,0.3701171875,1903,773
15168,53,484.0,122.5,576.0,249.0,0.3583984375,530,309
15168,54,692.0,62.25,736.0,140.5,0.3486328125,714,200
15168,55,122.875,781.5,248.375,910.5,0.3388671875,185,970
15168,56,496.5,857.5,591.5,912.5,0.33203125,543,972
15168,57,1606.0,634.0,1686.0,737.0,0.326904296875,1646,797
15168,58,1858.0,56.28125,1914.0,127.5,0.323486328125,1886,187
15168,59,821.5,25.859375,866.5,86.5,0.312255859375,843,146
15168,60,523.0,66.5,580.0,181.375,0.306640625,551,241
22752,0,920.0,176.0,1362.0,797.0,0.5283203125,1141,857
22752,1,1062.0,114.5,1918.0,904.5,0.46484375,1490,964
22752,2,0.0,46.0,776.0,805.0,0.4580078125,388,865
22752,3,517.0,90.0,1114.0,788.0,0.43310546875,815,848
22752,4,10.5,90.0,633.5,868.0,0.37841796875,321,928
22752,5,270.0,64.0,702.0,742.5,0.376708984375,486,802
22752,6,835.0,84.0,1653.0,799.0,0.35302734375,1244,859
30335,0,909.0,548.5,1032.0,798.5,0.904296875,970,858
30335,1,1302.0,339.0,1410.0,561.5,0.8623046875,1356,621
30335,2,1748.0,319.5,1820.0,548.0,0.82763671875,1784,608
30335,3,1064.0,709.0,1144.0,804.0,0.8203125,1104,864
30335,4,1640.0,356.0,1726.0,579.0,0.806640625,1683,639
30335,5,992.0,304.5,1098.0,491.5,0.80078125,1045,551
30335,6,329.25,843.0,407.75,913.0,0.78125,368,973
30335,7,1529.0,217.5,1625.0,316.0,0.77099609375,1577,376
30335,8,1204.0,713.0,1312.0,807.0,0.7607421875,1258,867
30335,9,262.75,797.5,358.75,913.5,0.7373046875,310,973
30335,10,1334.0,727.0,1418.0,805.0,0.72021484375,1376,865
30335,11,391.5,809.0,461.5,908.0,0.705078125,426,968
30335,12,1642.0,670.5,1730.0,773.5,0.6982421875,1686,833
30335,13,1152.0,738.0,1220.0,804.0,0.6943359375,1186,864
30335,14,797.0,159.75,855.0,334.75,0.693359375,826,394
30335,15,1100.0,217.75,1154.0,403.75,0.68701171875,1127,463
30335,16,194.0,183.75,264.5,307.25,0.650390625,229,367
30335,17,983.0,724.5,1063.0,804.5,0.64794921875,1023,864
30335,18,1778.0,751.0,1876.0,874.0,0.64404296875,1827,934
30335,19,795.0,749.5,879.0,804.5,0.62255859375,837,864
30335,20,1498.0,723.0,1570.0,811.0,0.60009765625,1534,871
30335,21,609.0,210.5,701.0,386.0,0.591796875,655,446
30335,22,352.5,185.0,408.5,301.5,0.5859375,380,361
30335,23,1002.0,148.5,1064.0,306.5,0.56689453125,1033,366
30335,24,1378.0,697.0,1426.0,769.0,0.56005859375,1402,829
30335,25,1816.0,742.5,1884.0,824.5,0.546875,1850,884
30335,26,1488.0,209.75,1564.0,297.5,0.5322265625,1526,357
30335,27,1702.0,737.0,1786.0,839.0,0.5224609375,1744,899
30335,28,1098.0,215.0,1162.0,529.0,0.513671875,1130,589
30335,29,1296.0,124.125,1364.0,252.625,0.5087890625,1330,312
30335,30,1488.0,784.0,1636.0,912.0,0.490234375,1562,972
30335,31,253.875,172.0,324.0,302.5,0.482421875,288,362
30335,32,1648.0,262.5,1784.0,371.5,0.474609375,1716,431
30335,33,1173.0,140.25,1217.0,257.75,0.47265625,1195,317
30335,34,52.375,810.0,179.0,912.0,0.46875,115,972
30335,35,1248.0,131.875,1298.0,251.875,0.451416015625,1273,311
30335,36,443.5,168.25,521.5,292.0,0.449462890625,482,352
30335,37,608.0,210.5,672.0,387.0,0.449462890625,640,447
30335,38,1636.0,165.25,1720.0,297.0,0.446533203125,1678,357
30335,39,556.0,868.0,612.0,915.0,0.442626953125,584,975
30335,40,718.0,765.0,794.0,805.0,0.437744140625,756,865
30335,41,1288.0,707.0,1352.0,779.0,0.43505859375,1320,839
30335,42,109.0,157.25,171.0,213.75,0.418701171875,140,273
30335,43,1494.0,679.0,1566.0,768.0,0.4111328125,1530,828
30335,44,1212.0,140.25,1260.0,253.75,0.401611328125,1236,313
30335,45,1412.0,726.0,1496.0,806.0,0.391357421875,1454,866
30335,46,1454.0,800.0,1528.0,906.0,0.38671875,1491,966
30335,47,1130.0,147.75,1172.0,256.75,0.382080078125,1151,316
30335,48,1436.0,189.0,1524.0,283.5,0.369384765625,1480,343
30335,49,1546.0,118.25,1634.0,234.0,0.36669921875,1590,294
30335,50,849.0,304.0,983.0,520.5,0.363037109375,916,580
30335,51,169.0,822.0,277.0,914.0,0.3603515625,223,974
30335,52,1562.0,669.0,1642.0,762.0,0.337158203125,1602,822
30335,53,307.0,779.0,368.0,848.0,0.337158203125,337,908
30335,54,720.0,765.0,772.0,805.0,0.330322265625,746,865
30335,55,0.125,153.5,45.9375,218.5,0.326904296875,22,278
