source_frame,detection_index,x1,y1,x2,y2,confidence,foot_x_px,foot_y_px
0,0,1780.5,690.75,1894.5,906.75,0.349609375,1837,966
0,1,669.75,669.75,813.0,905.25,0.3486328125,741,965
7584,0,855.75,283.125,1116.75,667.125,0.86865234375,985,727
7584,1,1084.5,156.9375,1296.0,765.75,0.83544921875,1190,825
7584,2,16.03125,219.75,176.90625,621.0,0.82861328125,96,681
7584,3,493.5,184.5,666.0,722.25,0.80859375,579,782
7584,4,628.5,157.5,837.75,749.25,0.78662109375,732,809
7584,5,1542.0,400.5,1710.0,655.5,0.76416015625,1626,715
7584,6,1690.5,394.5,1822.5,666.0,0.7041015625,1756,726
7584,7,1382.25,361.5,1494.75,453.75,0.5224609375,1438,513
7584,8,1798.5,251.0625,1918.5,680.25,0.5185546875,1858,740
7584,9,263.25,185.25,526.5,710.25,0.5185546875,394,770
7584,10,1284.0,386.25,1357.5,452.25,0.449462890625,1320,512
7584,11,738.0,364.5,847.5,611.25,0.38671875,792,671
7584,12,262.5,297.0,497.25,711.75,0.32763671875,379,771
7584,13,1494.75,372.0,1584.0,457.5,0.322509765625,1539,517
7584,14,116.8125,363.1875,220.3125,588.0,0.306640625,168,648
15168,0,906.0,278.0625,996.0,494.25,0.79638671875,951,554
15168,1,1212.75,427.5,1298.25,688.5,0.78271484375,1255,748
15168,2,1296.0,218.25,1402.5,456.375,0.7548828125,1349,516
15168,3,1404.0,261.9375,1476.0,491.25,0.74755859375,1440,551
15168,4,340.875,178.5,393.375,376.5,0.728515625,366,436
15168,5,890.25,710.25,977.25,806.25,0.728515625,933,866
15168,6,497.25,262.3125,603.0,483.0,0.6982421875,550,543
15168,7,382.3125,161.0625,438.0,328.3125,0.6591796875,410,388
15168,8,1675.5,802.5,1831.5,912.0,0.658203125,1753,972
15168,9,1275.75,553.5,1358.25,745.5,0.65673828125,1316,805
15168,10,1488.0,174.375,1587.0,278.25,0.650390625,1537,338
15168,11,819.0,735.0,894.0,805.5,0.60595703125,856,865
15168,12,797.25,79.875,860.25,256.5,0.5927734375,828,316
15168,13,1605.0,225.75,1731.0,332.625,0.56689453125,1668,392
15168,14,382.125,840.0,489.375,912.0,0.56591796875,435,972
15168,15,271.875,818.25,371.25,912.75,0.552734375,321,972
15168,16,667.5,729.375,745.5,804.0,0.4931640625,706,864
15168,17,235.875,770.25,310.125,894.75,0.4833984375,272,954
15168,18,1654.5,693.75,1744.5,807.75,0.478515625,1699,867
15168,19,10.125,775.5,134.625,910.5,0.43115234375,72,970
15168,20,442.5,726.75,508.5,819.75,0.42919921875,475,879
15168,21,337.875,732.75,436.125,848.25,0.42529296875,386,908
15168,22,1113.75,697.5,1199.25,805.5,0.417724609375,1156,865
15168,23,963.0,695.25,1044.0,783.75,0.4140625,1003,843
15168,24,239.25,745.5,297.75,834.0,0.4091796875,268,894
15168,25,1666.5,606.75,1753.5,705.75,0.401611328125,1709,765
15168,26,1221.0,720.75,1299.0,804.75,0.39794921875,1260,864
15168,27,736.875,711.0,820.5,801.0,0.375732421875,778,861
15168,28,482.25,122.25,576.0,252.0,0.355712890625,529,312
15168,29,549.375,262.3125,605.625,481.5,0.346923828125,577,541
15168,30,882.0,169.3125,972.0,314.4375,0.33447265625,927,374
15168,31,59.53125,117.375,122.90625,174.75,0.32080078125,90,234
15168,32,315.375,101.25,366.375,167.625,0.315673828125,340,227
15168,33,1068.75,120.09375,1125.75,234.0,0.31396484375,1096,294
15168,34,1173.0,264.375,1236.0,490.125,0.307373046875,1204,550
15168,35,1602.0,633.75,1686.0,743.25,0.307373046875,1644,803
15168,36,1498.5,726.75,1588.5,810.75,0.3056640625,1543,870
15168,37,1023.75,674.25,1109.25,774.75,0.304931640625,1066,834
15168,38,1821.0,690.0,1887.0,786.75,0.302490234375,1854,846
22752,0,15.375,44.25,708.75,908.25,0.71240234375,361,968
22752,1,949.5,27.0,1852.5,903.75,0.66796875,1400,963
22752,2,309.0,52.5,1112.25,843.0,0.6494140625,710,903
22752,3,204.75,63.0,695.25,873.0,0.59814453125,449,933
22752,4,3.0,33.0,370.6875,897.0,0.406494140625,186,957
30335,0,907.5,546.75,1030.5,795.0,0.88330078125,968,855
30335,1,1299.75,337.875,1410.75,558.375,0.7734375,1354,618
30335,2,1638.0,352.875,1722.0,580.125,0.75830078125,1680,640
30335,3,1533.0,218.0625,1626.0,317.8125,0.72509765625,1579,377
30335,4,1063.5,708.75,1144.5,804.75,0.7099609375,1103,864
30335,5,1749.0,320.25,1821.0,549.0,0.6591796875,1785,609
30335,6,798.0,160.21875,855.0,337.125,0.6435546875,826,397
30335,7,608.25,208.5,675.75,387.75,0.63720703125,641,447
30335,8,1101.0,218.25,1155.0,404.25,0.6298828125,1128,464
30335,9,1150.5,735.75,1221.0,806.25,0.57470703125,1185,866
30335,10,262.3125,799.5,356.8125,912.0,0.57373046875,309,972
30335,11,329.625,843.0,409.875,912.0,0.5537109375,369,972
30335,12,1213.5,713.25,1312.5,809.25,0.5439453125,1262,869
30335,13,351.75,181.5,409.5,299.25,0.5087890625,380,359
30335,14,392.25,810.0,462.75,906.0,0.50390625,427,966
30335,15,1336.5,727.125,1417.5,805.5,0.494140625,1376,865
30335,16,444.0,173.8125,520.5,293.0625,0.4931640625,482,353
30335,17,193.875,182.25,262.875,307.5,0.458984375,227,367
30335,18,990.75,301.875,1095.75,481.125,0.45703125,1042,541
30335,19,999.0,724.5,1063.5,804.0,0.445556640625,1031,864
30335,20,1479.0,780.0,1632.0,912.0,0.42724609375,1555,972
30335,21,1300.5,122.625,1363.5,250.125,0.418701171875,1331,310
30335,22,793.5,749.625,876.0,804.0,0.403564453125,834,864
30335,23,1128.75,145.5,1173.75,256.875,0.394287109375,1150,316
30335,24,112.125,159.75,172.125,214.875,0.384033203125,142,274
30335,25,101.625,810.0,180.1875,912.0,0.37841796875,140,972
30335,26,1488.0,208.5,1563.0,298.5,0.363037109375,1525,358
30335,27,1411.5,693.75,1503.0,806.25,0.363037109375,1457,866
30335,28,1248.0,130.96875,1299.0,250.125,0.362060546875,1273,310
30335,29,847.5,326.625,1012.5,523.875,0.357666015625,929,583
30335,30,52.875,813.0,113.15625,910.5,0.356689453125,82,970
30335,31,717.75,763.5,792.75,805.5,0.3388671875,754,865
30335,32,1002.75,148.5,1059.75,297.0,0.337158203125,1030,357
30335,33,1779.0,753.0,1863.0,874.5,0.33544921875,1821,934
30335,34,1171.5,139.59375,1213.5,254.25,0.332763671875,1192,314
30335,35,556.5,870.0,609.0,915.0,0.322509765625,582,975
30335,36,1641.0,670.5,1731.0,775.5,0.315673828125,1686,835
37919,0,774.75,405.75,887.25,638.25,0.89501953125,830,698
37919,1,564.375,378.0,649.875,597.0,0.86962890625,606,657
37919,2,1125.75,531.0,1232.25,758.25,0.85693359375,1178,818
37919,3,295.125,415.125,389.625,663.375,0.82275390625,342,723
37919,4,1527.0,459.75,1632.0,689.25,0.8193359375,1579,749
37919,5,440.625,219.0,513.375,410.625,0.75634765625,476,470
37919,6,976.5,247.875,1063.5,537.375,0.74755859375,1019,597
37919,7,1187.25,258.75,1256.25,446.25,0.7470703125,1221,506
37919,8,1125.0,276.5625,1215.0,473.25,0.72314453125,1170,533
37919,9,670.875,112.78125,733.125,289.875,0.65234375,701,349
37919,10,316.125,180.75,415.875,339.375,0.611328125,365,399
37919,11,1612.5,256.6875,1735.5,364.3125,0.6103515625,1673,424
37919,12,867.75,716.25,941.25,803.25,0.60302734375,904,863
37919,13,1434.75,166.125,1484.25,338.25,0.59912109375,1459,398
37919,14,1454.25,391.5,1533.75,634.5,0.59814453125,1493,694
37919,15,1053.0,693.75,1138.5,793.5,0.58056640625,1095,853
37919,16,927.0,738.75,1011.0,809.25,0.57666015625,969,869
37919,17,1026.0,133.125,1077.0,260.625,0.56884765625,1051,320
37919,18,1272.0,124.125,1344.0,249.75,0.5517578125,1308,309
37919,19,984.0,701.25,1047.0,789.75,0.544921875,1015,849
37919,20,1842.0,837.0,1902.0,913.5,0.5390625,1872,973
37919,21,268.125,763.5,375.375,889.5,0.529296875,321,949
37919,22,647.25,258.75,708.75,439.5,0.5224609375,677,499
37919,23,330.375,822.0,427.125,915.0,0.5185546875,378,975
37919,24,1500.0,215.625,1593.0,313.125,0.5087890625,1546,373
37919,25,600.75,742.125,692.25,805.5,0.5,646,865
37919,26,1188.0,130.03125,1236.0,248.625,0.482421875,1212,308
37919,27,1074.0,147.28125,1129.5,261.375,0.42333984375,1101,321
37919,28,1197.0,692.25,1276.5,780.75,0.392333984375,1236,840
37919,29,768.0,731.25,855.0,804.75,0.391357421875,811,864
37919,30,204.5625,181.5,269.8125,298.5,0.376708984375,236,358
37919,31,1495.5,742.5,1597.5,865.5,0.376708984375,1546,925
37919,32,358.5,183.375,414.75,290.25,0.374755859375,386,350
37919,33,76.3125,787.5,193.6875,913.5,0.36572265625,134,973
37919,34,603.0,741.375,669.0,804.0,0.362060546875,636,864
37919,35,1317.0,710.25,1407.0,800.25,0.350341796875,1362,860
37919,36,985.5,149.4375,1033.5,269.0625,0.34765625,1009,329
37919,37,2.47265625,840.0,46.078125,912.0,0.33984375,24,972
37919,38,406.5,799.5,471.0,885.0,0.33203125,438,945
37919,39,261.0,173.90625,318.75,294.75,0.330322265625,289,354
37919,40,1599.0,647.25,1683.0,770.25,0.330322265625,1641,830
37919,41,1668.0,630.375,1752.0,727.875,0.318359375,1710,787
37919,42,150.5625,800.25,278.4375,912.75,0.307373046875,214,972
45503,0,1236.0,534.0,1347.0,796.5,0.82275390625,1291,856
45503,1,817.5,298.5,945.0,557.25,0.82275390625,881,617
45503,2,1488.0,445.5,1578.0,654.0,0.76708984375,1533,714
45503,3,713.25,282.0,809.25,522.75,0.74853515625,761,582
45503,4,323.625,424.125,418.125,691.875,0.7099609375,370,751
45503,5,653.25,387.75,732.75,630.75,0.70654296875,692,690
45503,6,625.125,107.625,691.875,302.25,0.658203125,658,362
45503,7,1597.5,218.25,1669.5,411.0,0.607421875,1633,471
45503,8,948.0,205.875,1032.0,402.375,0.57568359375,990,462
