frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
5570,92.926,3704,1348,1,1,0,945,447
5576,93.026,3704,1348,1,1,0,,
5582,93.126,3704,1348,1,1,0,,
5588,93.226,3117,892,1,1,0,624,392
5594,93.327,3090,895,1,1,0,605,401
5600,93.427,3148,810,1,1,1,638,322
5606,93.527,3085,659,1,1,0,507,143
5612,93.627,3085,660,1,1,0,508,143
5618,93.727,3092,664,1,1,0,520,146
5624,93.827,3106,671,1,1,0,544,149
5630,93.927,3120,677,1,1,0,567,147
5636,94.027,3163,699,1,1,1,636,153
5642,94.127,3266,956,1,1,0,739,385
5648,94.227,3280,955,1,1,0,751,380
5654,94.328,3305,934,1,1,1,778,359
5660,94.428,3088,939,1,1,0,611,422
5666,94.528,3060,924,1,1,0,591,422
5672,94.628,3031,895,1,1,0,567,416
5678,94.728,3002,871,1,1,0,543,412
5684,94.828,2966,865,1,1,0,519,418
5690,94.928,2966,865,1,1,0,,
5696,95.028,2850,817,1,1,0,435,424
5702,95.128,2850,817,1,1,0,,
5708,95.228,2899,771,1,1,0,434,387
5714,95.329,2874,756,1,1,0,410,386
5720,95.429,2850,746,1,1,0,389,387
5726,95.529,3009,713,1,1,1,472,292
5732,95.629,2974,694,1,1,1,428,290
5738,95.729,2390,591,1,1,0,47,434
5744,95.829,2390,591,1,1,0,,
5750,95.929,2979,579,1,1,0,253,49
5756,96.029,2979,579,1,1,0,,
5762,96.129,3228,700,1,1,0,746,78
5768,96.229,3200,734,1,1,1,693,189
5774,96.33,3442,804,1,1,0,1090,96
5780,96.43,3442,804,1,1,0,,
5786,96.53,3474,840,1,1,0,1094,148
5792,96.63,3474,840,1,1,0,,
5798,96.73,3427,816,1,1,0,1034,142
5804,96.83,3410,808,1,1,0,1010,141
5810,96.93,3393,800,1,1,0,986,141
5816,97.03,3378,793,1,1,0,964,141
5822,97.13,3363,786,1,1,0,944,140
5828,97.23,3363,786,1,1,0,,
5834,97.331,3435,791,1,1,0,1098,71
5840,97.431,3430,789,1,1,0,1090,71
5846,97.531,3426,787,1,1,0,1084,71
5852,97.631,3423,786,1,1,0,1079,71
5858,97.731,3418,784,1,1,0,1072,71
5864,97.831,3415,782,1,1,0,1066,71
5870,97.931,3411,781,1,1,0,1060,71
5876,98.031,3409,780,1,1,0,1056,71
5882,98.131,3408,780,1,1,0,1054,72
5888,98.231,3407,779,1,1,0,1053,72
5894,98.332,3407,779,1,1,0,1053,72
5900,98.432,3407,779,1,1,0,1053,72
5906,98.532,3407,779,1,1,0,1053,72
5912,98.632,3407,779,1,1,0,1053,72
5918,98.732,3407,779,1,1,0,1053,72
5924,98.832,3407,779,1,1,0,1053,72
5930,98.932,3407,779,1,1,0,1053,72
5936,99.032,3408,780,1,1,0,1054,72
5942,99.132,3408,780,1,1,0,1054,72
5948,99.232,3408,780,1,1,0,1054,72
5954,99.333,3408,780,1,1,0,1054,72
5960,99.433,3408,780,1,1,0,1054,72
5966,99.533,3408,780,1,1,0,1054,73
5972,99.633,3409,780,1,1,0,1055,73
5978,99.733,3409,780,1,1,0,1055,73
5984,99.833,3409,781,1,1,0,1056,73
5990,99.933,3409,781,1,1,0,1056,73
5996,100.033,3409,781,1,1,0,1056,73
6002,100.133,3409,781,1,1,0,1056,73
6008,100.233,3410,781,1,1,0,1057,73
6014,100.334,3410,781,1,1,0,1057,73
6020,100.434,3410,781,1,1,0,1057,73
6026,100.534,3410,781,1,1,0,1057,73
6032,100.634,3410,781,1,1,0,1057,73
6038,100.734,3411,781,1,1,0,1058,73
6044,100.834,3411,781,1,1,0,1058,73
6050,100.934,3411,781,1,1,0,1058,73
6056,101.034,3411,781,1,1,0,1058,73
6062,101.134,3411,781,1,1,0,1059,73
6068,101.234,3411,781,1,1,0,1059,73
6074,101.335,3430,793,1,1,0,1082,82
6080,101.435,3450,808,1,1,0,1101,98
6086,101.535,3450,810,1,1,0,1098,102
6092,101.635,3445,803,1,1,0,1098,92
6098,101.735,3442,808,1,1,0,1081,108
6104,101.835,3441,815,1,1,0,1066,126
6110,101.935,3461,835,1,1,0,1075,149
6116,102.035,3459,843,1,1,0,1058,167
6122,102.135,3461,841,1,1,0,1066,161
6128,102.235,3464,844,1,1,0,1067,165
6134,102.336,3453,833,1,1,0,1060,154
6140,102.436,3446,820,1,1,0,1069,131
6146,102.536,3442,811,1,1,0,1076,114
6152,102.636,3434,802,1,1,0,1074,101
6158,102.736,3428,796,1,1,0,1072,93
6164,102.836,3419,793,1,1,0,1056,95
