game_id,frame,timestamp,possession_id,type,player_id,defender_id,x,y,start_x,end_x,closeout_speed,crash_angle,crash_speed,box_out,ball_handler_id,screener_id,screen_action,handler_id,rotation_dist
0022501094,1782,29.73,162,screen_set,,,517.0,478.0,,,,,,,,,off_ball_screen,,
0022501094,1812,30.23,167,cut,6,,,,,,,,,,,,,,
0022501094,1824,30.43,169,cut,2,,,,,,,,,,,,,,
0022501094,1830,30.53,170,cut,2,,,,,,,,,,,,,,
0022501094,1836,30.631,171,cut,2,,,,,,,,,,,,,,
0022501094,1836,30.631,171,cut,5,,,,,,,,,,,,,,
0022501094,1842,30.731,172,cut,5,,,,,,,,,,,,,,
0022501094,1848,30.831,173,cut,5,,,,,,,,,,,,,,
0022501094,1854,30.931,174,cut,5,,,,,,,,,,,,,,
0022501094,1854,30.931,174,cut,6,,,,,,,,,,,,,,
0022501094,1860,31.031,175,cut,6,,,,,,,,,,,,,,
0022501094,1878,31.331,178,cut,4,,,,,,,,,,,,,,
0022501094,1878,31.331,178,cut,7,,,,,,,,,,,,,,
0022501094,1890,31.532,180,cut,7,,,,,,,,,,,,,,
0022501094,1896,31.632,181,cut,7,,,,,,,,,,,,,,
0022501094,1902,31.732,182,cut,2,,,,,,,,,,,,,,
0022501094,1908,31.832,183,cut,2,,,,,,,,,,,,,,
0022501094,1914,31.932,184,cut,2,,,,,,,,,,,,,,
0022501094,1920,32.032,185,cut,2,,,,,,,,,,,,,,
0022501094,1920,32.032,185,cut,4,,,,,,,,,,,,,,
0022501094,1926,32.132,186,cut,2,,,,,,,,,,,,,,
0022501094,1926,32.132,186,cut,4,,,,,,,,,,,,,,
0022501094,1968,32.833,193,cut,5,,,,,,,,,,,,,,
0022501094,1974,32.933,194,cut,3,,,,,,,,,,,,,,
0022501094,1974,32.933,194,cut,4,,,,,,,,,,,,,,
0022501094,1974,32.933,194,cut,5,,,,,,,,,,,,,,
0022501094,2070,34.535,195,cut,2,,,,,,,,,,,,,,
0022501094,2070,34.535,195,cut,5,,,,,,,,,,,,,,
0022501094,2076,34.635,196,cut,5,,,,,,,,,,,,,,
0022501094,2094,34.935,199,cut,7,,,,,,,,,,,,,,
0022501094,2100,35.035,200,cut,1,,,,,,,,,,,,,,
0022501094,2106,35.135,201,cut,1,,,,,,,,,,,,,,
0022501094,2106,35.135,201,cut,8,,,,,,,,,,,,,,
0022501094,2112,35.235,202,cut,2,,,,,,,,,,,,,,
0022501094,2112,35.235,202,cut,3,,,,,,,,,,,,,,
0022501094,2118,35.335,202,cut,3,,,,,,,,,,,,,,
0022501094,2124,35.435,202,cut,3,,,,,,,,,,,,,,
0022501094,2130,35.535,202,cut,2,,,,,,,,,,,,,,
0022501094,2130,35.535,202,cut,7,,,,,,,,,,,,,,
0022501094,2136,35.636,202,cut,1,,,,,,,,,,,,,,
0022501094,2136,35.636,202,cut,2,,,,,,,,,,,,,,
0022501094,2136,35.636,202,cut,7,,,,,,,,,,,,,,
0022501094,2172,36.236,202,cut,1,,,,,,,,,,,,,,
0022501094,2172,36.236,202,cut,4,,,,,,,,,,,,,,
0022501094,2178,36.336,202,cut,1,,,,,,,,,,,,,,
0022501094,2184,36.436,202,cut,1,,,,,,,,,,,,,,
0022501094,2196,36.637,202,screen_set,,,432.0,198.0,,,,,,,,,off_ball_screen,,
0022501094,2196,36.637,202,cut,8,,,,,,,,,,,,,,
0022501094,2202,36.737,202,cut,4,,,,,,,,,,,,,,
0022501094,2208,36.837,202,cut,4,,,,,,,,,,,,,,
0022501094,2208,36.837,202,cut,8,,,,,,,,,,,,,,
0022501094,2214,36.937,202,cut,3,,,,,,,,,,,,,,
0022501094,2214,36.937,202,cut,4,,,,,,,,,,,,,,
0022501094,2220,37.037,202,cut,3,,,,,,,,,,,,,,
0022501094,2220,37.037,202,cut,4,,,,,,,,,,,,,,
0022501094,2226,37.137,202,cut,3,,,,,,,,,,,,,,
0022501094,2232,37.237,202,screen_set,,,432.0,198.0,,,,,,,,,off_ball_screen,,
0022501094,2232,37.237,202,cut,3,,,,,,,,,,,,,,
0022501094,2256,37.638,202,cut,1,,,,,,,,,,,,,,
0022501094,2262,37.738,202,cut,1,,,,,,,,,,,,,,
0022501094,2268,37.838,202,screen_set,,,432.0,198.0,,,,,,,,,off_ball_screen,,
0022501094,2268,37.838,202,cut,4,,,,,,,,,,,,,,
