frame_index,x1,y1,x2,y2,score,class
5994,1506.750,277.500,1590.000,402.000,0.303223,0
6455,603.750,491.250,794.250,861.750,0.764160,0
6455,0.000,326.062,76.266,630.750,0.637207,0
6455,1375.500,483.750,1537.500,764.250,0.612305,0
6455,278.250,313.125,396.375,601.125,0.591797,0
6455,41.719,319.312,139.688,558.000,0.529297,0
6455,1348.500,322.500,1446.000,489.000,0.365723,0
6916,449.250,181.688,1065.750,942.000,0.819824,0
6916,978.000,433.500,1359.000,943.500,0.569824,0
6916,730.500,633.375,1213.500,948.000,0.466797,0
6916,0.000,350.250,136.125,596.250,0.424316,0
6916,975.000,432.750,1299.000,811.500,0.332031,0
6916,395.625,383.250,552.375,564.750,0.317383,0
7377,1672.500,354.750,1837.500,859.500,0.866699,0
7377,1382.250,591.750,1445.250,809.250,0.737793,0
7377,686.250,512.250,803.250,830.250,0.720215,0
7377,1165.500,531.750,1258.500,829.500,0.640625,0
7377,938.250,541.500,1041.750,827.250,0.618652,0
7377,784.500,502.500,886.500,830.250,0.614258,0
7377,1104.750,586.500,1185.750,827.250,0.571777,0
7377,1476.000,553.500,1551.000,810.000,0.517578,0
7377,586.500,569.250,673.500,822.750,0.502930,0
7377,1612.500,594.000,1669.500,815.250,0.403564,0
7377,1247.250,613.500,1293.750,787.500,0.335449,0
7838,643.875,649.500,764.625,933.000,0.776855,0
7838,455.625,588.750,604.875,876.750,0.769531,0
7838,1191.000,524.250,1383.000,774.750,0.718750,0
7838,358.125,613.500,464.625,931.500,0.717773,0
7838,1493.250,495.000,1602.000,742.500,0.609375,0
7838,1365.000,559.500,1455.000,807.000,0.456055,0
7838,817.500,739.500,904.500,955.500,0.449463,0
7838,1081.500,430.125,1177.500,660.375,0.333740,0
7838,1612.500,439.500,1768.500,747.000,0.318359,0
7838,783.000,738.750,907.500,953.250,0.313232,0
7838,912.000,763.500,999.000,949.500,0.306641,0
8299,1489.500,357.000,1645.500,774.000,0.790039,0
8299,396.750,326.250,617.250,864.000,0.776855,0
8299,1398.000,399.750,1533.000,754.500,0.727051,0
8299,269.250,370.500,413.625,879.750,0.581543,0
8299,272.250,373.500,376.500,798.000,0.358398,0
8760,726.000,76.500,1758.000,900.000,0.881348,0
8760,3.750,81.750,747.750,1055.250,0.867676,0
8760,1533.000,204.000,1920.000,1065.000,0.820312,0
8760,609.750,375.000,920.250,787.500,0.458984,0
8760,709.500,372.750,915.000,564.750,0.306641,0
9222,1191.750,273.000,1893.000,1066.500,0.902832,0
9222,253.500,78.750,1284.000,1050.000,0.861816,0
9222,563.625,281.625,687.375,553.875,0.682617,0
9222,1680.000,75.000,1920.000,1062.000,0.527344,0
9683,51.000,7.500,1558.500,1009.500,0.858887,0
10144,465.000,398.250,585.000,726.750,0.716797,0
10144,304.875,464.250,456.750,819.000,0.695801,0
10144,1084.500,446.250,1186.500,846.000,0.531250,0
10144,1394.250,323.062,1461.750,446.250,0.517578,0
10144,38.719,421.500,161.906,775.500,0.493164,0
10144,690.000,375.000,835.500,876.750,0.488281,0
10144,1305.000,310.125,1401.000,450.375,0.439697,0
10144,496.125,673.875,625.125,1060.500,0.407227,0
10144,1230.000,331.125,1314.000,454.125,0.402588,0
10144,672.750,541.500,776.250,908.250,0.381104,0
10144,907.500,428.250,1060.500,822.000,0.353027,0
10144,1158.750,308.438,1242.750,459.750,0.346924,0
10144,846.750,353.250,945.750,471.000,0.307373,0
10605,975.000,530.250,1110.000,856.500,0.812988,0
10605,336.000,521.250,486.000,828.750,0.741699,0
10605,495.000,434.250,598.500,738.750,0.652344,0
10605,1426.500,307.125,1536.000,617.625,0.611328,0
10605,151.875,224.062,250.500,533.250,0.538086,0
10605,542.625,685.500,670.125,1065.000,0.514648,0
10605,727.500,533.250,889.500,881.250,0.500000,0
10605,609.750,557.250,732.750,881.250,0.483398,0
10605,328.500,323.625,436.500,557.625,0.441650,0
10605,939.750,321.375,1037.250,458.625,0.401611,0
10605,799.500,461.250,937.500,731.250,0.387695,0
10605,1222.500,328.875,1303.500,452.625,0.334473,0
10605,1305.750,314.438,1391.250,452.250,0.321777,0
10605,1645.500,238.688,1735.500,335.438,0.301514,0
11066,172.688,561.000,309.562,859.500,0.887695,0
11066,561.000,614.250,686.250,896.250,0.684082,0
11066,391.875,450.750,533.625,804.000,0.671387,0
11066,1450.500,477.750,1581.000,758.250,0.580566,0
11066,1235.250,499.500,1389.750,765.000,0.578613,0
11066,1683.000,284.062,1806.000,516.750,0.513672,0
11066,1320.000,437.250,1492.500,739.500,0.485352,0
11066,559.500,495.000,699.000,898.500,0.399902,0
11066,586.125,496.500,710.625,797.250,0.306641,0
11527,1036.500,347.250,1171.500,584.250,0.829102,0
11527,1389.000,444.750,1506.000,719.250,0.764648,0
11527,1182.000,526.500,1260.000,804.750,0.732422,0
11527,1626.000,286.312,1746.000,520.500,0.649414,0
11527,128.812,427.500,250.688,651.000,0.537109,0
11527,0.000,300.000,70.688,526.500,0.478516,0
11527,519.750,300.375,580.500,482.625,0.457031,0
11527,1473.000,397.500,1641.000,855.000,0.451416,0
11527,521.625,298.500,581.625,559.500,0.337158,0
11527,37.125,429.000,249.375,661.500,0.300781,0
11988,225.750,566.250,365.250,848.250,0.864258,0
11988,815.250,460.500,966.750,751.500,0.848633,0
11988,193.125,299.438,327.750,569.250,0.806152,0
11988,1239.000,495.000,1359.000,789.750,0.786621,0
11988,450.750,507.000,578.250,784.500,0.740723,0
11988,1096.500,594.375,1215.000,897.000,0.697754,0
11988,382.125,229.875,484.875,478.125,0.601074,0
11988,547.500,465.000,651.000,747.750,0.581543,0
11988,1035.000,333.375,1119.000,587.625,0.503906,0
11988,1635.000,290.250,1719.000,576.000,0.493164,0
11988,1173.000,501.750,1266.000,757.500,0.339844,0
11988,1447.500,249.750,1528.500,375.000,0.303223,0
12449,867.000,538.500,1011.000,836.250,0.865234,0
12449,1560.000,427.500,1659.000,709.500,0.794434,0
12449,650.250,583.875,809.250,898.500,0.793945,0
12449,335.438,444.750,447.750,702.750,0.792480,0
12449,10.125,562.500,219.000,873.750,0.782715,0
12449,1269.000,430.500,1359.000,696.000,0.738770,0
12449,492.375,350.250,640.875,603.750,0.678223,0
12449,1113.000,273.750,1284.000,532.500,0.511719,0
12449,1038.000,211.500,1149.000,551.250,0.468750,0
12449,70.031,240.750,152.156,519.750,0.462891,0
12449,1431.750,265.875,1535.250,487.125,0.312256,0
12910,273.000,79.500,1236.000,952.500,0.926270,0
12910,1105.500,6.000,1917.000,1006.500,0.864746,0
12910,2.250,177.750,599.250,1066.500,0.854004,0
12910,660.750,3.750,1110.750,558.000,0.833008,0
12910,0.000,82.500,431.250,1044.000,0.694336,0
12910,948.000,0.562,1341.000,269.062,0.539062,0
12910,0.094,6.469,124.406,354.375,0.326904,0
13371,59.625,739.500,205.500,1014.000,0.730469,0
13371,1213.500,576.750,1264.500,753.750,0.715332,0
13371,1050.000,588.750,1102.500,757.500,0.501953,0
13371,1060.500,478.500,1108.500,583.500,0.432129,0
13371,463.500,464.250,511.500,622.500,0.364746,0
13832,783.000,595.500,915.000,783.750,0.699219,0
13832,525.750,601.500,602.250,841.500,0.689941,0
13832,69.656,617.250,144.469,829.500,0.666504,0
13832,206.062,588.000,296.062,799.500,0.658203,0
13832,1319.250,557.250,1419.750,729.750,0.591797,0
13832,668.625,534.750,745.875,732.750,0.588867,0
13832,1140.000,549.000,1215.000,727.500,0.585938,0
13832,1752.000,605.250,1821.000,798.000,0.572754,0
13832,1275.750,526.500,1332.750,701.250,0.504883,0
13832,1386.000,588.750,1488.000,740.250,0.502930,0
13832,183.000,529.125,253.875,629.625,0.301514,0
14293,76.688,532.500,255.562,807.000,0.858398,0
14293,843.750,564.000,1017.750,823.500,0.826172,0
14293,973.500,439.500,1111.500,658.500,0.775879,0
14293,555.000,477.750,681.000,729.750,0.771973,0
14293,1830.000,574.500,1920.000,808.500,0.633301,0
14293,731.250,379.125,866.250,608.625,0.585938,0
14754,1167.000,438.750,1371.000,816.000,0.851074,0
14754,0.000,351.750,188.438,900.750,0.841309,0
14754,614.250,523.500,755.250,785.250,0.769043,0
14754,1764.000,475.500,1890.000,845.250,0.687012,0
15216,763.500,562.500,903.000,793.500,0.785156,0
15216,861.000,513.750,999.000,791.250,0.673828,0
15216,657.750,452.250,750.750,699.000,0.654785,0
15216,1041.750,386.250,1140.750,576.750,0.637695,0
15216,218.625,564.000,394.125,822.750,0.565918,0
15216,149.531,690.750,381.375,929.250,0.521484,0
15216,304.688,441.000,492.000,642.000,0.372070,0
15216,1415.250,334.312,1478.250,420.000,0.366699,0
15216,81.000,534.750,201.938,762.000,0.345947,0
15216,339.000,293.250,402.000,449.250,0.330322,0
15677,1704.000,411.000,1920.000,724.500,0.842773,0
15677,1072.500,493.500,1270.500,817.500,0.772461,0
15677,770.250,456.750,894.750,834.750,0.765625,0
15677,1073.250,385.875,1182.750,630.375,0.669922,0
15677,553.500,576.750,811.500,917.250,0.598145,0
15677,85.125,616.500,304.875,906.000,0.470703,0
16138,1573.500,553.500,1729.500,840.000,0.840332,0
16138,359.812,655.875,450.000,892.500,0.736328,0
16138,1513.500,532.500,1609.500,800.250,0.725098,0
16138,550.500,397.500,736.500,624.000,0.708984,0
16138,286.500,441.000,391.500,687.000,0.670410,0
16138,823.500,414.750,961.500,629.250,0.639648,0
16138,708.750,302.250,795.000,516.000,0.428223,0
16138,1209.000,424.500,1326.000,706.500,0.395020,0
16138,1257.000,427.500,1326.000,678.000,0.377441,0
16138,1767.000,353.250,1833.000,433.500,0.348633,0
16138,1023.750,345.562,1080.750,501.750,0.312256,0
16138,1698.000,326.438,1770.000,431.250,0.308105,0
16138,1542.000,539.250,1608.000,806.250,0.308105,0
16599,1596.000,584.250,1764.000,846.750,0.823730,0
16599,1416.000,400.500,1554.000,657.750,0.662109,0
16599,295.875,371.250,434.625,671.250,0.570801,0
16599,1263.000,500.250,1446.000,774.750,0.560059,0
16599,1267.500,500.250,1363.500,776.250,0.446533,0
16599,1773.000,254.250,1875.000,488.250,0.414795,0
16599,834.000,348.000,997.500,538.500,0.357666,0
16599,137.062,322.875,227.625,392.625,0.340820,0
17060,739.500,288.000,1227.000,910.500,0.912598,0
17060,513.750,113.250,792.000,867.750,0.905762,0
17060,1662.000,34.500,1920.000,1071.000,0.867188,0
17521,870.000,72.000,1761.000,964.500,0.832031,0
17982,450.000,462.000,600.000,846.000,0.847656,0
17982,1459.500,567.750,1600.500,948.750,0.803223,0
17982,1040.250,498.750,1169.250,879.750,0.750000,0
17982,379.125,298.312,466.875,546.000,0.452393,0
17982,774.000,424.500,894.000,819.750,0.435791,0
17982,1624.500,769.500,1747.500,949.500,0.435059,0
17982,93.188,286.500,188.250,564.000,0.425293,0
17982,864.000,487.500,1032.000,855.000,0.412109,0
17982,613.500,480.000,811.500,849.000,0.364746,0
17982,245.812,288.000,330.938,555.750,0.339844,0
17982,1185.000,280.500,1299.000,603.000,0.325928,0
