frame_index,x1,y1,x2,y2,score,class
19115,1686.000,996.000,1788.000,1080.000,0.374756,0
19115,544.500,1030.500,652.500,1080.000,0.373779,0
19115,1666.500,901.500,1798.500,1062.000,0.373047,0
19115,1483.500,948.750,1578.000,1077.750,0.345947,0
19115,133.688,302.625,226.875,551.625,0.329346,0
20586,1539.000,461.250,1707.000,783.750,0.846680,0
20586,1815.000,350.250,1920.000,645.750,0.666504,0
20586,1516.500,948.000,1666.500,1080.000,0.634277,0
20586,758.250,222.750,885.750,465.000,0.625000,0
20586,363.938,486.750,534.750,783.000,0.572754,0
20586,1408.500,942.000,1525.500,1077.000,0.505859,0
20586,1240.500,990.000,1368.000,1080.000,0.480469,0
20586,25.125,789.000,150.562,936.000,0.447510,0
20586,594.000,820.500,726.750,1075.500,0.433105,0
20586,82.875,975.000,197.250,1080.000,0.432129,0
20586,351.562,828.000,489.750,1077.000,0.408203,0
21321,1195.500,603.000,1303.500,915.000,0.728516,0
21321,1834.500,469.500,1918.500,789.000,0.634277,0
21321,1818.000,1006.500,1902.000,1080.000,0.604980,0
21321,829.500,616.500,952.500,921.000,0.525391,0
21321,1389.000,973.500,1500.000,1080.000,0.489258,0
21321,1683.000,1000.500,1767.000,1080.000,0.421631,0
21321,123.000,944.250,242.438,1077.750,0.396973,0
21321,1136.250,450.750,1236.750,696.000,0.377441,0
21321,434.250,634.125,542.250,880.500,0.325928,0
21321,1504.500,978.750,1609.500,1080.000,0.322510,0
21321,1743.000,329.250,1842.000,480.000,0.319092,0
22056,1551.000,875.250,1707.000,1076.250,0.620605,0
22056,0.000,703.125,177.188,1075.500,0.611328,0
22056,1719.000,864.000,1866.000,1044.000,0.605957,0
22056,174.562,946.500,356.062,1078.500,0.587891,0
22056,376.500,936.000,525.750,1080.000,0.569824,0
22056,1393.500,874.500,1519.500,1069.500,0.484375,0
22056,569.250,283.500,713.250,581.250,0.464844,0
22056,829.500,495.750,1024.500,867.000,0.463867,0
22056,1156.500,581.625,1308.000,915.000,0.453369,0
22056,749.250,285.000,863.250,543.750,0.398926,0
22056,1065.000,231.000,1174.500,436.875,0.392334,0
22056,0.000,339.188,117.094,610.500,0.379395,0
22056,1860.000,855.000,1920.000,1080.000,0.345215,0
22056,1302.000,989.250,1413.000,1080.000,0.304932,0
22791,690.000,81.000,1599.000,1062.000,0.860840,0
22791,1141.500,3.000,1780.500,1047.750,0.811523,0
22791,1626.000,0.750,1920.000,1020.750,0.670410,0
23527,0.000,954.000,78.656,1080.000,0.720215,0
23527,94.312,949.500,246.562,1080.000,0.710449,0
23527,1269.750,381.750,1361.250,621.750,0.688477,0
23527,1396.500,602.250,1512.000,911.250,0.627930,0
23527,449.250,529.500,627.750,798.000,0.606934,0
23527,374.625,925.500,507.375,1078.500,0.544922,0
23527,1455.000,522.750,1566.000,816.000,0.517578,0
23527,615.000,341.250,696.000,585.750,0.491211,0
23527,538.500,910.500,636.000,1078.500,0.393311,0
23527,266.625,940.500,384.000,1080.000,0.338867,0
23527,392.625,427.500,475.875,609.000,0.334473,0
23527,316.125,328.312,389.625,561.000,0.332031,0
23527,335.062,580.500,527.250,800.250,0.325928,0
23527,1641.000,567.750,1809.000,767.250,0.316650,0
24262,222.000,375.750,387.000,641.250,0.757812,0
24262,1332.000,442.500,1443.000,699.000,0.594727,0
24262,693.000,513.750,886.500,728.250,0.500000,0
24262,459.000,841.500,573.750,994.500,0.477539,0
24262,80.625,286.688,180.188,483.000,0.460938,0
24262,179.438,880.500,314.812,1072.500,0.372070,0
24262,336.938,856.500,464.250,1072.500,0.355713,0
24262,846.000,787.500,954.000,915.000,0.329346,0
24262,1150.500,555.000,1267.500,816.000,0.318359,0
24262,40.312,933.000,198.000,1077.000,0.300781,0
24997,152.250,59.250,1249.500,1063.500,0.875000,0
25732,1722.000,732.000,1842.000,1057.500,0.735840,0
25732,1387.500,588.750,1471.500,861.000,0.627930,0
25732,1069.500,507.000,1147.500,718.500,0.541992,0
25732,491.250,531.000,625.500,789.000,0.438721,0
25732,1392.000,624.000,1459.500,861.000,0.356689,0
25732,1542.000,941.250,1656.000,1077.750,0.310791,0
26467,559.500,346.500,670.500,555.750,0.599121,0
26467,96.750,960.750,262.875,1077.750,0.489258,0
26467,588.750,751.500,712.500,913.500,0.382080,0
26467,1459.500,963.000,1605.000,1077.000,0.351318,0
26467,456.000,745.500,583.500,946.500,0.318359,0
27203,19.125,1.500,764.625,1064.250,0.893066,0
27203,1102.500,129.000,1651.500,1063.500,0.889648,0
27203,756.000,338.438,1168.500,918.750,0.840332,0
27938,624.000,21.750,1587.000,1079.250,0.808105,0
27938,1455.750,412.125,1881.000,1072.500,0.800293,0
27938,193.125,838.500,452.250,1080.000,0.757812,0
27938,1668.000,693.375,1920.000,1071.000,0.665527,0
27938,403.500,687.750,717.750,1079.250,0.484375,0
27938,118.688,831.000,291.188,1080.000,0.473633,0
27938,261.000,282.750,412.500,565.500,0.418701,0
27938,1743.000,687.375,1920.000,1074.000,0.314941,0
28673,321.000,188.250,1312.500,1063.500,0.756836,0
28673,1347.000,4.500,1920.000,1059.000,0.725098,0
28673,1073.250,22.500,1475.250,894.000,0.451416,0
