frame_index,x1,y1,x2,y2,score,class
1844,1352.416,274.332,1491.125,584.673,0.582311,0
1844,1706.784,226.819,1804.617,481.126,0.480562,0
1844,1261.244,300.578,1382.786,526.772,0.457841,0
1844,875.365,211.760,979.826,460.843,0.380935,0
1844,557.432,238.480,640.955,400.039,0.362072,0
1844,421.088,299.674,513.464,394.200,0.352827,0
1844,359.345,299.703,426.080,394.537,0.336069,0
1844,518.988,217.651,595.911,310.191,0.333443,0
1844,1592.962,281.539,1686.410,343.056,0.310226,0
1844,760.499,281.826,843.647,411.730,0.310013,0
1844,694.981,277.477,766.766,402.145,0.305724,0
2305,80.796,204.034,605.461,898.591,0.863760,0
2305,1216.521,336.597,1692.716,1013.092,0.855334,0
2305,576.755,483.157,959.348,1072.185,0.843073,0
2305,547.609,0.651,885.375,730.659,0.842514,0
2305,885.570,369.427,1191.894,1081.456,0.818745,0
2305,1616.963,703.730,1919.240,1076.305,0.818540,0
2305,1445.322,0.932,1673.929,490.146,0.796578,0
2766,300.172,0.000,959.455,1066.837,0.832586,0
2766,1153.389,502.001,1854.665,1069.350,0.828915,0
2766,696.751,234.664,1236.125,1067.745,0.809208,0
2766,146.943,28.911,512.070,1065.767,0.777039,0
2766,0.000,0.000,653.994,325.971,0.363721,0
3228,0.000,469.427,312.228,1073.555,0.779875,0
3228,606.304,139.381,1336.567,1062.131,0.768397,0
3228,291.240,459.282,643.832,1076.720,0.474088,0
3228,329.882,463.200,644.171,831.639,0.454322,0
3228,1611.015,628.768,1682.595,719.550,0.342370,0
3228,1546.511,754.869,1630.447,870.455,0.334147,0
3228,1697.381,618.265,1792.557,747.895,0.325717,0
3228,1503.168,600.097,1568.014,713.597,0.319929,0
3228,233.622,459.363,303.534,551.241,0.318951,0
3228,341.941,337.708,421.080,433.890,0.315511,0
3228,1826.853,843.466,1913.728,994.586,0.305121,0
3228,1363.574,757.428,1445.658,834.075,0.302023,0
3228,1847.095,670.929,1916.666,855.883,0.300447,0
3228,1442.131,738.011,1543.646,832.047,0.300266,0
3689,1300.639,664.152,1379.660,949.922,0.756973,0
3689,1426.772,411.211,1512.125,696.595,0.698709,0
3689,1641.770,527.177,1762.689,798.816,0.665853,0
3689,1219.785,457.620,1309.224,721.434,0.640980,0
3689,939.650,463.959,1024.051,730.727,0.624414,0
3689,1015.195,478.789,1091.360,711.205,0.532339,0
3689,513.042,403.523,657.732,669.188,0.505723,0
3689,436.803,452.497,583.706,671.468,0.501234,0
3689,143.849,324.432,232.733,544.689,0.441853,0
3689,792.497,289.890,951.792,613.650,0.415122,0
3689,800.551,291.726,929.212,514.837,0.395997,0
3689,1193.802,304.518,1393.520,462.699,0.379217,0
3689,1702.308,363.073,1760.694,446.664,0.377865,0
3689,1641.363,355.869,1707.158,448.169,0.362940,0
3689,1197.282,308.643,1301.835,468.060,0.314667,0
3689,1665.654,297.881,1728.129,391.613,0.312448,0
3689,471.398,392.875,632.830,671.644,0.300108,0
4150,934.654,406.408,1629.748,1070.144,0.773623,0
4150,313.810,381.918,616.437,1072.063,0.760175,0
4150,667.332,454.465,867.195,1074.208,0.675851,0
4150,814.531,290.527,1024.457,1076.348,0.672261,0
4150,121.147,531.165,317.906,902.802,0.659477,0
4150,1806.970,738.016,1876.356,818.034,0.587890,0
4150,1867.982,732.917,1920.000,822.095,0.501219,0
4150,1733.787,737.461,1807.777,814.583,0.438492,0
4150,1032.619,380.960,1227.230,508.374,0.417588,0
4150,1441.503,488.661,1701.557,827.060,0.376107,0
4150,1674.766,703.213,1735.773,799.634,0.375560,0
4150,577.037,599.820,622.167,747.896,0.369215,0
4150,247.696,548.396,327.669,904.958,0.357717,0
4150,1735.917,682.917,1781.261,751.281,0.355453,0
4150,1539.294,517.887,1716.956,946.330,0.352841,0
4150,0.000,718.796,36.740,903.483,0.351965,0
4150,1757.191,729.670,1818.309,814.406,0.350455,0
4150,816.289,338.284,1123.937,1078.617,0.337416,0
4150,1471.960,487.884,1717.781,978.800,0.328266,0
4611,269.581,501.127,652.865,1075.788,0.637334,0
4611,1134.025,60.805,1486.490,508.980,0.611926,0
4611,0.000,332.169,173.343,779.738,0.608479,0
4611,1477.836,105.787,1784.555,512.679,0.607008,0
4611,330.073,147.393,1013.874,971.890,0.596086,0
4611,897.863,73.066,1168.145,507.258,0.580268,0
4611,0.000,23.151,373.972,628.610,0.569347,0
4611,1354.049,717.199,1767.433,953.977,0.552202,0
4611,378.305,21.586,726.248,495.502,0.531304,0
4611,1511.315,622.520,1891.439,956.004,0.480136,0
4611,1169.286,604.131,1408.861,953.021,0.465139,0
4611,936.049,543.636,1237.706,1073.929,0.445561,0
4611,1819.024,111.179,1920.000,514.547,0.431112,0
4611,682.776,0.000,990.299,352.341,0.409370,0
4611,1339.087,723.806,1781.123,1064.676,0.397295,0
4611,1385.136,0.000,1764.105,319.056,0.375462,0
4611,1122.130,2.396,1279.471,281.208,0.370437,0
4611,1385.087,0.000,1633.578,311.532,0.331066,0
4611,324.321,286.505,662.704,728.378,0.327665,0
4611,1796.789,0.000,1920.000,514.564,0.326898,0
5072,1134.720,375.867,1238.919,552.681,0.677170,0
5072,291.750,465.901,372.336,677.380,0.645573,0
5072,456.442,413.330,527.580,607.117,0.597507,0
5072,802.240,483.944,870.925,695.997,0.579515,0
5072,720.212,430.817,816.875,620.765,0.570503,0
5072,927.363,303.494,998.758,504.282,0.411590,0
5072,1128.797,738.011,1210.388,829.025,0.363840,0
5072,1587.308,754.442,1661.552,853.615,0.358807,0
5072,1583.303,810.937,1647.625,900.469,0.320856,0
5072,603.226,738.469,680.007,825.904,0.315815,0
5072,899.229,750.742,966.411,827.571,0.307791,0
5533,1237.377,479.251,1468.419,864.774,0.761223,0
5533,1791.223,650.955,1918.256,1022.672,0.703475,0
5533,954.567,393.299,1091.479,739.531,0.676833,0
5533,1070.763,424.867,1190.078,765.332,0.534600,0
5533,672.831,475.324,860.013,742.798,0.510368,0
5533,535.886,299.313,629.088,599.900,0.468102,0
5533,1566.585,193.521,1690.530,490.055,0.451589,0
5533,608.458,448.811,721.334,737.667,0.406036,0
5533,1261.136,220.331,1344.711,308.829,0.392839,0
5533,1005.349,288.849,1079.954,402.986,0.386889,0
5533,1186.451,374.941,1326.402,560.698,0.371397,0
5533,1041.051,367.132,1131.250,717.978,0.361808,0
5533,1078.081,276.791,1166.343,402.768,0.361672,0
5533,1367.767,289.790,1450.601,412.511,0.343091,0
5533,822.346,246.178,907.817,400.611,0.323769,0
5533,761.779,223.850,836.085,401.463,0.323522,0
5533,699.339,210.058,770.208,400.642,0.318414,0
5533,615.798,230.935,702.384,396.629,0.305192,0
5533,471.488,206.054,561.043,431.920,0.301126,0
5533,1414.478,207.081,1502.744,326.197,0.300132,0
5994,321.559,374.565,484.375,695.587,0.714940,0
5994,554.121,350.857,743.081,676.586,0.708206,0
5994,1300.478,353.133,1407.459,658.832,0.707035,0
5994,1209.042,620.714,1321.978,949.964,0.701846,0
5994,1537.656,440.854,1700.298,695.369,0.669609,0
5994,1020.933,525.089,1127.924,835.299,0.619948,0
5994,1086.569,534.724,1200.790,838.489,0.506847,0
5994,696.532,319.194,855.527,560.946,0.490347,0
5994,806.790,216.557,936.564,491.394,0.446504,0
5994,413.287,316.354,520.197,583.158,0.444204,0
5994,161.739,319.795,318.246,543.852,0.428839,0
5994,994.276,313.347,1070.611,451.216,0.412552,0
5994,1862.163,324.756,1920.000,587.549,0.400772,0
5994,1134.660,323.794,1197.187,435.783,0.359972,0
5994,1066.061,312.613,1160.843,440.974,0.354737,0
5994,1012.682,229.023,1092.754,361.450,0.349515,0
5994,0.000,318.593,49.071,517.667,0.343656,0
5994,1508.470,275.282,1588.571,400.825,0.340618,0
5994,1643.630,280.542,1729.705,397.260,0.326881,0
5994,1720.985,303.821,1782.290,396.666,0.325558,0
5994,1196.924,318.346,1273.790,418.293,0.316608,0
5994,1581.236,293.749,1649.229,402.392,0.311803,0
5994,1285.245,233.109,1354.081,347.532,0.311552,0
5994,1149.985,235.376,1224.366,358.963,0.309158,0
5994,217.273,259.927,281.193,336.534,0.301336,0
6455,604.362,554.100,788.108,860.274,0.659642,0
6455,1372.421,484.549,1536.553,768.869,0.624376,0
6455,251.065,316.821,426.295,632.728,0.606348,0
6455,0.000,324.632,80.199,636.453,0.581196,0
6455,57.519,323.431,140.885,571.242,0.545593,0
6455,1463.336,223.269,1539.664,334.943,0.422604,0
6455,1532.320,240.714,1604.776,334.215,0.368381,0
6455,1152.257,173.404,1233.575,359.135,0.364447,0
6455,1197.018,205.053,1283.155,436.107,0.326518,0
6455,1355.857,333.603,1450.748,501.017,0.319130,0
6455,1817.859,225.686,1903.586,331.365,0.310070,0
6916,412.260,180.608,1052.230,1072.602,0.793926,0
6916,727.781,638.539,1213.318,1071.803,0.514632,0
6916,1356.219,759.967,1528.723,948.450,0.457466,0
6916,967.506,432.127,1405.704,995.104,0.444392,0
6916,401.633,379.801,568.247,556.121,0.409526,0
6916,970.276,432.398,1300.335,824.713,0.370172,0
6916,1517.112,824.702,1652.961,951.561,0.358742,0
6916,0.902,354.320,137.564,589.456,0.355223,0
6916,0.000,745.619,123.733,1080.750,0.310663,0
6916,77.796,789.207,282.691,1079.009,0.309466,0
7377,940.863,540.595,1049.704,830.653,0.766408,0
7377,687.821,511.359,806.575,827.164,0.737327,0
7377,1382.123,594.125,1443.906,805.080,0.718072,0
7377,1475.142,553.803,1555.237,807.687,0.716119,0
7377,1165.193,531.569,1258.553,836.126,0.710092,0
7377,779.604,502.656,880.405,833.134,0.691745,0
7377,1105.963,584.312,1179.264,816.748,0.664190,0
7377,1609.268,586.363,1674.354,802.846,0.616790,0
7377,587.616,567.544,701.937,811.148,0.592911,0
7377,1670.781,355.623,1836.349,853.604,0.554178,0
7377,1247.277,624.832,1291.230,788.806,0.526185,0
7377,398.185,600.473,467.826,795.161,0.475532,0
7377,1663.101,353.651,1839.602,1076.978,0.352711,0
7377,1228.915,558.524,1263.969,632.945,0.304541,0
7838,642.393,652.478,765.144,937.033,0.766848,0
7838,1191.037,524.529,1386.629,776.772,0.717233,0
7838,356.137,612.451,468.720,935.785,0.687613,0
7838,903.878,757.767,1020.320,1073.304,0.625290,0
7838,1339.233,559.541,1497.403,796.755,0.614763,0
7838,460.637,586.376,598.484,875.605,0.604541,0
7838,1006.848,451.806,1117.737,689.689,0.552506,0
7838,1083.438,429.181,1179.409,672.383,0.544769,0
7838,263.561,453.926,341.333,709.471,0.490792,0
7838,804.670,739.193,904.441,948.435,0.482342,0
7838,1597.856,415.254,1733.333,745.277,0.481103,0
7838,1487.841,492.679,1604.455,739.214,0.470556,0
7838,907.792,757.327,1003.109,949.465,0.386365,0
7838,1449.339,361.236,1554.024,626.889,0.379846,0
7838,851.763,368.905,935.085,544.357,0.367952,0
7838,786.229,738.056,905.303,1038.336,0.338703,0
7838,1349.235,405.902,1448.280,573.991,0.308036,0
8299,296.439,307.971,616.500,866.278,0.799047,0
8299,1486.867,355.270,1632.479,776.805,0.743695,0
8299,1391.665,394.167,1529.459,760.634,0.717144,0
8299,268.317,361.810,405.519,872.323,0.634762,0
8299,821.108,554.175,1247.887,792.962,0.442866,0
8760,0.000,85.611,746.638,1064.888,0.846367,0
8760,724.021,77.100,1722.344,940.194,0.782430,0
8760,1534.195,207.907,1920.000,1070.205,0.711896,0
8760,591.993,373.049,917.587,685.435,0.449227,0
8760,929.155,326.090,1071.732,537.055,0.304302,0
9222,247.794,76.680,1292.281,1065.378,0.913692,0
9222,1195.516,274.449,1879.891,1072.921,0.838443,0
9222,1681.118,127.350,1920.000,1068.402,0.771708,0
9222,563.689,280.752,681.700,553.307,0.626004,0
9683,1.509,4.584,1587.155,1069.350,0.911779,0
10144,465.773,400.787,585.535,734.974,0.717888,0
10144,303.722,469.004,460.132,817.545,0.697427,0
10144,497.574,672.937,621.595,1066.893,0.638445,0
10144,671.323,536.621,771.011,918.478,0.630640,0
10144,42.142,426.588,166.035,775.896,0.628228,0
10144,1059.977,447.408,1188.632,844.561,0.622048,0
10144,909.190,419.605,1064.722,805.956,0.609929,0
10144,743.440,537.256,836.116,873.104,0.476921,0
10144,788.641,360.349,872.443,476.169,0.418966,0
10144,1310.943,312.571,1401.628,452.919,0.418784,0
10144,867.362,351.061,943.865,471.344,0.411367,0
10144,556.995,365.825,642.103,516.388,0.406643,0
10144,691.003,381.904,801.442,583.551,0.394301,0
10144,327.328,360.852,409.909,488.525,0.393827,0
10144,175.512,315.298,281.651,488.497,0.393532,0
10144,571.772,259.829,666.141,410.475,0.381615,0
10144,689.771,379.416,800.534,697.776,0.381026,0
10144,1157.278,306.854,1241.248,458.065,0.377748,0
10144,891.281,268.309,975.776,405.389,0.357129,0
10144,662.118,273.974,778.467,465.873,0.354083,0
10144,1235.934,329.777,1317.339,456.980,0.349707,0
10144,1456.850,347.084,1536.925,462.815,0.342202,0
10144,1394.794,321.234,1463.917,457.268,0.335921,0
10144,727.350,534.979,813.701,885.957,0.332111,0
10144,329.793,318.060,433.445,484.031,0.326527,0
10144,1065.576,285.097,1157.193,458.885,0.319220,0
10144,421.880,234.255,487.252,314.174,0.311728,0
10605,335.598,505.726,486.970,822.293,0.747873,0
10605,971.368,529.193,1112.559,869.120,0.743136,0
10605,537.267,683.805,669.505,1066.937,0.712767,0
10605,496.976,429.903,596.921,737.399,0.686134,0
10605,606.303,557.350,726.020,883.261,0.632378,0
10605,737.060,535.914,886.967,881.573,0.623440,0
10605,1426.688,309.803,1536.977,611.992,0.580689,0
10605,690.535,471.175,795.417,765.223,0.523817,0
10605,800.767,461.889,939.406,727.482,0.522114,0
10605,155.537,230.529,249.355,532.113,0.508552,0
10605,790.346,354.966,873.034,466.222,0.422274,0
10605,938.689,321.153,1026.822,460.466,0.415833,0
10605,866.517,345.339,946.166,464.692,0.394042,0
10605,1648.372,240.380,1733.890,329.345,0.383846,0
10605,714.655,368.747,792.609,482.851,0.383264,0
10605,642.581,374.419,717.299,501.599,0.378997,0
10605,1306.571,310.644,1394.678,444.666,0.377522,0
10605,331.986,358.333,419.176,531.086,0.357833,0
10605,1149.648,304.762,1236.925,450.314,0.354539,0
10605,1225.540,324.256,1310.168,448.017,0.350682,0
10605,560.861,361.158,638.102,504.050,0.349581,0
10605,889.688,254.434,973.294,390.955,0.347483,0
10605,1069.053,286.359,1163.786,452.663,0.333002,0
10605,1379.210,301.746,1443.950,442.711,0.330735,0
10605,425.608,354.958,517.669,480.006,0.330477,0
10605,577.300,254.673,668.741,380.813,0.329754,0
10605,495.569,214.486,578.685,312.216,0.312395,0
11066,173.105,561.067,309.682,856.115,0.756752,0
11066,562.100,608.864,688.910,891.115,0.702009,0
11066,390.806,447.200,531.235,805.495,0.672382,0
11066,1235.206,499.458,1390.725,765.831,0.658925,0
11066,1679.382,281.781,1805.044,514.668,0.599442,0
11066,1314.628,438.344,1491.054,715.004,0.552727,0
11066,590.264,496.511,708.164,791.055,0.516435,0
11066,1262.868,219.515,1348.740,465.400,0.514579,0
11066,1507.911,482.932,1645.727,733.807,0.485367,0
11066,586.928,497.940,708.908,683.169,0.424431,0
11066,670.900,245.919,774.437,483.205,0.416515,0
11066,628.004,321.589,701.124,487.353,0.402165,0
11066,532.766,290.012,602.013,390.372,0.367804,0
11066,1510.928,484.204,1583.402,710.844,0.351208,0
11066,1448.008,278.283,1536.703,337.318,0.328062,0
11066,1451.970,485.458,1567.812,727.941,0.315691,0
11066,625.064,285.697,773.205,502.990,0.308894,0
11066,497.493,234.238,568.893,322.536,0.303880,0
11066,840.582,242.053,917.673,391.395,0.303836,0
11527,1039.162,344.372,1171.386,578.934,0.764131,0
11527,1386.381,439.947,1502.524,720.013,0.701219,0
11527,1621.381,295.231,1747.677,517.143,0.619383,0
11527,1474.584,574.617,1595.769,850.083,0.577223,0
11527,516.485,321.064,606.142,559.837,0.575608,0
11527,122.807,430.742,246.934,667.410,0.564640,0
11527,1115.044,524.969,1260.142,803.410,0.494742,0
11527,0.000,298.983,70.177,524.161,0.457582,0
11527,1566.655,410.124,1655.457,689.507,0.433523,0
11527,1173.158,524.661,1257.931,802.015,0.414374,0
11527,450.288,453.232,558.699,711.465,0.413652,0
11527,1345.364,214.766,1453.836,452.405,0.382332,0
11527,1514.882,401.133,1653.586,688.462,0.360597,0
11527,1525.620,421.174,1607.969,677.098,0.346074,0
11527,1462.686,280.328,1540.598,437.996,0.301903,0
11988,813.889,462.725,966.643,750.854,0.788575,0
11988,228.255,569.557,366.571,843.102,0.728768,0
11988,451.085,510.214,581.577,784.879,0.710895,0
11988,1240.925,496.867,1356.307,787.106,0.688565,0
11988,1090.774,595.320,1214.363,899.068,0.664395,0
11988,191.037,299.949,327.906,568.260,0.618304,0
11988,1034.505,325.449,1117.387,590.124,0.618033,0
11988,379.250,229.356,489.871,473.412,0.545222,0
11988,549.853,460.102,649.728,782.240,0.509608,0
11988,487.729,363.889,619.990,572.653,0.499437,0
11988,1171.458,502.864,1282.079,773.938,0.491540,0
11988,1633.875,323.443,1708.910,576.230,0.475180,0
11988,772.045,294.135,852.614,413.746,0.443575,0
11988,672.744,257.362,747.596,401.218,0.405698,0
11988,864.875,298.002,936.178,423.453,0.376461,0
11988,584.140,271.052,665.007,403.494,0.361830,0
11988,727.340,272.516,775.933,393.861,0.331546,0
11988,1450.280,250.536,1526.968,374.872,0.326481,0
11988,512.112,242.345,571.470,317.763,0.306966,0
12449,867.103,539.231,1011.158,843.577,0.794436,0
12449,1557.230,426.844,1659.022,711.302,0.764554,0
12449,336.924,446.307,443.915,708.915,0.746623,0
12449,70.912,554.551,219.280,873.817,0.742368,0
12449,648.974,581.747,809.186,894.620,0.740857,0
12449,1114.180,286.442,1286.074,534.686,0.659438,0
12449,1269.159,435.666,1357.878,692.042,0.629422,0
12449,492.230,336.561,636.119,606.438,0.615570,0
12449,1434.254,250.879,1532.627,487.301,0.533832,0
12449,73.057,242.589,146.358,510.578,0.464288,0
12449,649.334,471.968,732.138,652.613,0.462508,0
12449,637.076,472.150,732.992,761.487,0.454912,0
12449,1382.111,206.083,1462.217,471.664,0.402913,0
12449,1045.753,224.920,1151.283,553.076,0.383457,0
12449,310.352,219.077,398.972,376.765,0.355864,0
12449,1557.605,443.113,1625.232,675.931,0.331589,0
12449,868.498,283.432,946.699,380.013,0.324804,0
12449,774.967,285.951,874.038,378.684,0.308809,0
12449,448.823,285.074,535.732,376.913,0.307959,0
12910,261.254,71.239,1247.242,1063.161,0.873080,0
12910,1.853,173.512,593.255,1069.027,0.841814,0
12910,1030.978,0.000,1918.118,1063.145,0.836237,0
12910,657.268,0.603,1115.980,562.479,0.718675,0
12910,958.208,0.000,1331.750,261.333,0.572799,0
12910,0.000,0.626,177.924,342.001,0.548756,0
12910,0.000,85.387,425.138,1046.654,0.534736,0
12910,136.045,0.000,684.416,231.447,0.488324,0
12910,0.000,1.421,122.525,321.552,0.348059,0
12910,1769.094,21.807,1920.000,1069.849,0.342828,0
12910,4.974,0.692,180.435,165.183,0.335120,0
13371,62.689,741.012,208.692,1011.609,0.762586,0
13371,1214.572,577.484,1267.325,757.579,0.715824,0
13371,468.690,488.000,512.045,628.778,0.694216,0
13371,1055.946,477.818,1109.782,585.569,0.558022,0
13371,666.781,409.894,700.411,501.301,0.515258,0
13371,372.680,453.302,415.143,559.761,0.460524,0
13371,866.494,472.259,912.797,616.622,0.460265,0
13371,895.687,446.016,935.233,569.615,0.421792,0
13371,1051.486,585.655,1096.206,712.088,0.420827,0
13371,800.615,436.634,836.618,521.643,0.399114,0
13371,773.714,436.450,803.432,517.520,0.388362,0
13832,786.418,607.893,918.409,781.505,0.749663,0
13832,668.996,536.318,751.892,731.963,0.737743,0
13832,526.340,602.984,618.198,837.460,0.737115,0
13832,74.455,608.974,148.659,828.010,0.710956,0
13832,1750.620,583.806,1823.020,798.667,0.606823,0
13832,201.021,587.763,284.427,797.661,0.588668,0
13832,1141.305,531.636,1218.177,725.651,0.587353,0
13832,1275.862,529.354,1336.991,702.254,0.528366,0
13832,1315.202,549.095,1398.307,729.706,0.528273,0
13832,1408.986,592.562,1492.963,748.799,0.464284,0
13832,1227.811,489.068,1274.036,625.832,0.318068,0
14293,969.403,439.307,1113.119,658.721,0.723480,0
14293,553.415,453.663,689.358,735.416,0.720914,0
14293,76.001,535.009,257.413,808.331,0.710496,0
14293,730.459,377.792,875.717,618.859,0.707366,0
14293,854.335,562.615,1013.733,790.595,0.694009,0
14293,1829.991,571.861,1920.000,808.593,0.619509,0
14293,896.597,277.076,1010.911,483.737,0.522286,0
14293,1501.361,420.874,1605.612,619.903,0.423777,0
14293,992.312,260.010,1086.744,435.957,0.330136,0
14293,198.958,505.969,263.785,737.070,0.320534,0
14293,628.512,240.152,710.797,434.271,0.313575,0
14754,1162.337,435.920,1382.387,823.885,0.794577,0
14754,0.000,347.129,192.073,904.281,0.781904,0
14754,1769.347,466.036,1895.633,839.432,0.739908,0
14754,612.792,503.784,752.192,791.190,0.699698,0
14754,307.569,576.593,352.421,659.174,0.403149,0
14754,612.698,529.577,705.417,762.498,0.347761,0
14754,1850.951,535.768,1906.911,747.104,0.313650,0
14754,278.680,635.748,340.781,750.224,0.303590,0
14754,667.856,501.061,756.365,762.715,0.303070,0
15216,860.382,514.448,998.438,787.603,0.700820,0
15216,762.469,561.795,889.453,793.662,0.679473,0
15216,668.280,443.540,755.369,685.563,0.641950,0
15216,143.363,684.476,368.306,933.433,0.617124,0
15216,1039.798,357.665,1142.552,574.880,0.568579,0
15216,219.277,561.048,394.237,818.865,0.565415,0
15216,305.931,427.607,496.843,640.386,0.554270,0
15216,434.222,438.001,562.526,642.053,0.537694,0
15216,88.653,534.145,183.146,762.813,0.484191,0
15216,337.939,295.606,404.674,446.416,0.430942,0
15216,1674.077,550.196,1801.823,768.404,0.364774,0
15216,817.312,365.272,884.891,469.060,0.357672,0
15216,681.515,305.175,732.633,434.565,0.328346,0
15216,728.321,353.022,798.247,437.228,0.323200,0
15677,554.986,463.639,804.392,920.924,0.783490,0
15677,1065.883,490.069,1267.970,818.957,0.689256,0
15677,79.121,616.788,246.559,909.518,0.649783,0
15677,768.161,456.960,894.208,840.364,0.646887,0
15677,1704.066,411.823,1920.000,741.594,0.641736,0
15677,1084.062,390.832,1172.919,621.720,0.602888,0
15677,724.164,221.049,825.530,425.972,0.360293,0
15677,957.772,252.702,1048.763,427.610,0.348547,0
15677,915.357,175.699,988.273,291.549,0.308427,0
15677,1353.429,248.658,1442.580,443.445,0.305874,0
16138,1211.704,422.617,1329.233,680.091,0.705848,0
16138,1578.079,557.006,1729.535,839.014,0.701653,0
16138,545.987,403.148,737.162,625.284,0.698521,0
16138,356.414,658.085,450.819,891.072,0.653602,0
16138,1512.445,530.972,1613.695,795.138,0.601890,0
16138,705.856,300.925,806.467,521.073,0.587468,0
16138,282.479,445.869,392.725,686.876,0.572408,0
16138,862.776,413.688,954.558,583.219,0.467535,0
16138,223.285,452.202,326.491,644.671,0.425196,0
16138,1024.261,344.245,1078.850,503.424,0.379682,0
16138,1144.762,368.882,1208.511,482.537,0.378975,0
16138,986.650,289.312,1049.064,505.100,0.352149,0
16138,1178.357,289.204,1251.489,446.894,0.343742,0
16138,1289.713,512.897,1405.044,681.076,0.335315,0
16138,1378.032,365.126,1443.730,447.072,0.324644,0
16138,1075.888,371.853,1135.804,484.334,0.318216,0
16138,1440.303,366.069,1497.574,444.061,0.314699,0
16599,1262.918,500.826,1447.560,775.665,0.742485,0
16599,829.260,322.703,999.618,575.155,0.737303,0
16599,300.824,385.023,438.030,672.128,0.711918,0
16599,1598.737,584.673,1755.750,844.917,0.682321,0
16599,1472.765,402.084,1596.899,624.358,0.643336,0
16599,437.295,563.682,577.832,759.151,0.525794,0
16599,1774.026,256.941,1873.453,491.613,0.510981,0
16599,1543.993,262.250,1628.579,341.982,0.349557,0
16599,1279.135,279.088,1346.336,346.106,0.325579,0
16599,1623.863,273.090,1687.289,342.781,0.312926,0
16599,341.937,277.844,410.522,353.023,0.308895,0
16599,1135.166,261.420,1216.724,357.391,0.307405,0
16599,903.369,238.371,967.436,322.693,0.305655,0
17060,739.729,287.057,1228.804,912.942,0.864795,0
17060,517.399,112.997,788.520,865.628,0.846400,0
17060,1662.026,60.467,1920.000,1069.068,0.842811,0
17060,1508.205,353.830,1575.312,429.940,0.404803,0
17060,1442.824,359.084,1495.029,428.172,0.397305,0
17060,457.227,442.065,529.583,541.033,0.378839,0
17060,1256.755,365.707,1333.602,450.706,0.378807,0
17060,312.114,450.216,384.450,581.561,0.345521,0
17060,1358.216,350.658,1442.415,442.144,0.338650,0
