frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,21,685,1,1,0,354,154
3,0.1,587,1866,1,1,0,353,156
6,0.2,587,1866,1,1,0,,
9,0.3,587,1866,1,1,0,,
12,0.4,2026,1606,1,1,0,1210,103
15,0.5,1378,1896,1,1,1,1375,863
18,0.6,1408,1902,1,1,1,1384,866
21,0.7,535,1728,1,1,0,571,566
24,0.8,536,1728,1,1,0,572,566
27,0.9,536,1729,1,1,0,571,565
30,1.0,536,1729,1,1,0,571,565
33,1.1,536,1729,1,1,0,571,565
36,1.2,536,1729,1,1,0,573,566
39,1.3,537,1729,1,1,0,573,565
42,1.4,537,1729,1,1,0,575,566
45,1.5,538,1731,1,1,0,574,564
48,1.6,536,1729,1,1,0,573,566
51,1.7,538,1730,1,1,0,576,566
54,1.8,539,1730,1,1,0,578,566
57,1.9,551,1746,1,1,1,590,552
60,2.0,552,1746,1,1,1,591,552
63,2.1,314,1372,1,1,1,564,790
66,2.2,313,1371,1,1,1,563,790
69,2.3,319,1378,1,1,1,565,788
72,2.4,963,2154,1,1,0,1685,107
75,2.5,963,2154,1,1,0,1685,108
78,2.6,963,2154,1,1,0,1685,106
81,2.7,963,2154,1,1,0,1685,106
84,2.8,963,2154,1,1,0,1685,107
87,2.9,963,2154,1,1,0,1685,108
90,3.0,829,48,1,1,0,1685,107
93,3.1,828,48,1,1,0,1684,107
96,3.2,829,48,1,1,0,1685,108
99,3.3,829,48,1,1,0,1685,108
102,3.4,829,47,1,1,0,1685,105
105,3.5,829,48,1,1,0,1686,107
108,3.6,829,48,1,1,0,1686,107
111,3.7,829,47,1,1,0,1687,106
114,3.8,829,47,1,1,0,1687,106
117,3.9,829,48,1,1,0,1687,107
120,4.0,829,47,1,1,0,1687,106
123,4.1,829,48,1,1,0,1687,107
126,4.2,829,48,1,1,0,1687,107
129,4.3,829,48,1,1,0,1687,107
132,4.4,829,48,1,1,0,1687,107
135,4.5,829,48,1,1,0,1687,107
138,4.6,829,48,1,1,0,1687,107
141,4.7,829,48,1,1,0,1687,107
144,4.8,829,48,1,1,0,1687,107
147,4.9,829,48,1,1,0,1687,107
150,5.0,829,48,1,1,0,1687,107
153,5.1,829,48,1,1,0,1687,107
156,5.2,829,48,1,1,0,1687,107
159,5.3,829,48,1,1,0,1687,107
162,5.4,829,47,1,1,0,1687,106
165,5.5,829,47,1,1,0,1687,106
168,5.6,829,48,1,1,0,1687,107
171,5.7,829,47,1,1,0,1687,106
174,5.8,830,47,1,1,0,1688,106
177,5.9,830,47,1,1,0,1688,106
