frame,timestamp,ball_x2d,ball_y2d,detected
1620,27.027,2971,1416,1
1623,27.077,2971,1417,1
1626,27.127,2972,1415,1
1629,27.177,2972,1415,1
1632,27.227,2972,1415,1
1635,27.277,2972,1415,1
1638,27.327,2972,1415,1
1641,27.377,2976,1390,1
1644,27.427,2975,1391,1
1647,27.477,2975,1391,1
1650,27.527,2975,1391,1
1653,27.578,2975,1391,1
1656,27.628,2975,1391,1
1659,27.678,2971,1416,1
1662,27.728,2975,1391,1
1665,27.778,2971,1416,1
1668,27.828,2971,1416,1
1671,27.878,2966,1447,1
1674,27.928,2975,1391,1
1677,27.978,2971,1416,1
1680,28.028,2971,1416,1
1683,28.078,2971,1416,1
1686,28.128,2971,1416,1
1689,28.178,2971,1416,1
1692,28.228,2971,1416,1
1695,28.278,2971,1416,1
1698,28.328,2971,1416,1
1701,28.378,2971,1416,1
1704,28.428,2971,1416,1
1707,28.478,2971,1416,1
1710,28.529,2971,1416,1
1713,28.579,2971,1416,1
1716,28.629,2971,1416,1
1719,28.679,2971,1416,1
1722,28.729,2971,1416,1
1725,28.779,2971,1416,1
1728,28.829,2971,1416,1
1731,28.879,2971,1416,1
1734,28.929,2971,1416,1
1737,28.979,2971,1416,1
1740,29.029,2971,1416,1
1743,29.079,2971,1416,1
1746,29.129,2971,1416,1
1749,29.179,2971,1416,1
1752,29.229,2971,1416,1
1755,29.279,2971,1416,1
1758,29.329,2971,1416,1
1761,29.379,2971,1416,1
1764,29.429,2971,1416,1
1767,29.479,2971,1416,1
1770,29.53,2971,1416,1
1773,29.58,3035,1025,1
1776,29.63,3035,1025,1
1779,29.68,3035,1025,1
1782,29.73,3035,1025,1
1785,29.78,3035,1025,1
1788,29.83,3035,1025,1
1791,29.88,3035,1025,1
1794,29.93,3035,1025,1
1797,29.98,3035,1025,1
1800,30.03,3035,1025,1
1803,30.08,3035,1025,1
1806,30.13,3035,1025,1
1809,30.18,3035,1025,1
1812,30.23,3035,1025,1
1815,30.28,3035,1025,1
1818,30.33,3035,1025,1
1821,30.38,3035,1025,1
1824,30.43,3035,1025,1
1827,30.48,3035,1025,1
1830,30.53,3035,1025,1
1833,30.581,3035,1025,1
1836,30.631,3035,1025,1
1839,30.681,3035,1025,1
1842,30.731,3035,1025,1
1845,30.781,3035,1025,1
1848,30.831,3035,1025,1
1851,30.881,3035,1025,1
1854,30.931,3035,1025,1
1857,30.981,3035,1025,1
1860,31.031,3035,1025,1
1863,31.081,3035,1025,1
1866,31.131,3035,1025,1
1869,31.181,3035,1025,1
1872,31.231,3035,1025,1
1875,31.281,3035,1025,1
1878,31.331,3035,1025,1
1881,31.381,3035,1025,1
1884,31.431,3035,1025,1
1887,31.481,3035,1025,1
1890,31.532,3035,1025,1
1893,31.582,3035,1025,1
1896,31.632,3035,1025,1
1899,31.682,219,44,1
1902,31.732,219,44,1
1905,31.782,219,44,1
1908,31.832,219,44,1
1911,31.882,219,44,1
1914,31.932,219,44,1
1917,31.982,219,44,1
1920,32.032,219,44,1
1923,32.082,219,44,1
1926,32.132,219,44,1
1929,32.182,219,44,1
1932,32.232,219,44,1
1935,32.282,219,44,1
1938,32.332,219,44,1
1941,32.382,219,44,1
1944,32.432,219,44,1
1947,32.482,219,44,1
1950,32.532,219,44,1
1953,32.583,219,44,1
1956,32.633,219,44,1
1959,32.683,219,44,1
1962,32.733,219,44,1
1965,32.783,219,44,1
1968,32.833,219,44,1
1971,32.883,219,44,1
1974,32.933,219,44,1
1977,32.983,219,44,1
1980,33.033,219,44,1
1983,33.083,219,44,1
1986,33.133,219,44,1
1989,33.183,219,44,1
1992,33.233,219,44,1
