frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
26922,449.149,7,white,344,136,0.1739,0.8608,2.43,2.43,74.1,corner_3,0,276.5,171.3,145.2,none,37.7,37.7,631.0,133.7,0,0,left,28.7,561.0,90.0,631.0,229.0,613,72,47.0,261.3,-1.16,0,16.35,43.04,21.18,0,3163,6,0.733,unclassified,0,139.5,23.4995,,,,,0.0,0.5,double_team,,,0.0,0,unknown,52.28567250704409,214.6058105535776,4.833333333333333,,,,0,7,1
26928,449.249,4,green,268,134,0.1355,0.8481,0.0,0.0,0.0,3pt_arc,0,411.8,149.0,260.0,none,0.0,0.0,398.0,132.0,0,0,left,111.0,509,74,588,243,675,71,62.01,187.2,0.0,0,12.74,42.41,18.95,0,3163,7,1.0,transition,0,139.5,23.3994,,,,,0.0,0.6,transition,,,0.0,0,unknown,61.47662803806306,145.21318994573085,6.335525936249404,,,,0,8,1
26928,449.249,9,white,417,132,0.2108,0.8354,0.0,0.0,0.0,3pt_arc,0,265.1,111.0,708.0,none,0.0,0.0,771.0,134.5,0,0,left,111.0,603,90,684,239,675,71,62.01,332.2,0.0,0,19.82,41.77,22.21,0,3163,7,1.0,transition,0,139.5,23.3994,,,,,0.0,0.6,transition,,,0.0,0,unknown,61.47662803806306,145.21318994573085,6.335525936249404,,,,0,8,1
26928,449.249,3,green,528,130,0.2669,0.8228,3.42,1.36,47.0,3pt_arc,1,158.4,111.0,260.0,none,0.0,0.0,398.0,132.0,0,0,left,111.0,670.7641754150391,78.47362518310547,755.3261566162109,221.63892364501953,675,71,62.01,441.9,-2.61,0,25.09,41.14,25.58,0,3163,7,0.933,transition,0,139.5,23.3994,,,,,0.0,0.6,transition,,,0.0,0,unknown,61.47662803806306,145.21318994573085,6.335525936249404,,,,0,8,1
26928,449.249,6,white,1125,137,0.5688,0.8671,10.83,2.66,0.9,backcourt,0,454.8,597.0,708.0,none,0.0,0.0,771.0,134.5,0,0,left,111.0,964.1140060424805,142.81393432617188,1071.6098709106445,274.8965759277344,675,71,62.01,766.2,10.79,0,53.46,43.35,39.78,0,3163,7,0.8,transition,0,139.5,23.3994,,,,,0.0,0.6,transition,1005.515625,233.3359375,0.3128418396049988,0,unknown,61.47662803806306,145.21318994573085,6.335525936249404,,,,0,8,1
26934,449.349,4,green,282,132,0.1426,0.8354,2.36,2.36,351.9,3pt_arc,0,466.9,196.3,250.0,none,0.0,0.0,407.0,132.0,0,0,left,109.7,520,70,595,240,745,72,70.01,200.1,-2.16,0,13.4,41.77,18.65,0,3163,8,1.0,transition,0,0.0,23.2993,,,,,0.0,0.0,half_court,,,0.0,0,unknown,65.9543084531724,153.24922286940273,7.166666666666667,,,,0,9,1
26934,449.349,8,white,478,121,0.2417,0.7658,2.27,-1.99,216.0,3pt_arc,0,271.5,55.1,162.2,none,49.8,49.8,760.7,120.7,0,0,left,109.7,646,89,721,227,745,72,70.01,391.3,1.97,0,22.72,38.29,21.95,0,3163,8,1.0,transition,0,0.0,23.2993,,,,,0.0,0.0,half_court,,,0.0,0,unknown,65.9543084531724,153.24922286940273,7.166666666666667,,,,0,9,1
26934,449.349,10,white,640,113,0.3236,0.7152,0.0,0.0,0.0,mid_range,1,112.7,109.7,162.2,pass,49.8,49.8,760.7,120.7,0,0,left,109.7,743,78,828,217,745,72,70.01,552.0,0.0,0,30.41,35.76,27.37,0,3163,8,1.0,transition,0,0.0,23.2993,,,,,0.0,0.0,half_court,,,0.0,0,unknown,65.9543084531724,153.24922286940273,7.166666666666667,,,,0,9,1
26934,449.349,3,green,532,132,0.269,0.8354,0.75,-2.67,26.6,3pt_arc,0,221.3,55.1,250.0,none,0.0,0.0,407.0,132.0,0,0,left,109.7,673.0650177001953,81.07158660888672,757.6269989013672,224.23688507080078,745,72,70.01,446.1,-0.7,0,25.28,41.77,26.13,0,3163,8,0.867,transition,0,0.0,23.2993,,,,,0.0,0.0,half_court,,,0.0,0,unknown,65.9543084531724,153.24922286940273,7.166666666666667,,,,0,9,1
26934,449.349,6,white,1164,128,0.5885,0.8101,6.67,-4.16,347.0,mid_range,0,422.7,632.0,524.2,none,49.8,49.8,760.7,120.7,0,0,left,109.7,963.2050094604492,147.65853881835938,1070.7008743286133,279.7411804199219,745,72,70.01,726.6,6.59,0,55.32,40.51,36.85,0,3163,8,0.733,transition,0,0.0,23.2993,,,,,0.0,0.0,half_court,1005.515625,233.3359375,0.3128418396049988,0,unknown,65.9543084531724,153.24922286940273,7.166666666666667,,,,0,9,1
26940,449.449,2,green,380,131,0.1921,0.8291,3.96,3.96,157.8,3pt_arc,0,453.9,108.2,155.0,none,48.7,48.7,651.3,122.3,0,0,left,115.1,572,69,669,239,830,72,85.0,295.6,3.35,0,18.06,41.46,20.85,0,3163,9,1.0,transition,0,18.9,23.1992,,,,,0.0,0.1,drive,,,0.0,0,unknown,69.99253434999474,154.756721931044,8.5,,,,0,10,1
26940,449.449,5,green,1039,102,0.5253,0.6456,0.0,0.0,0.0,backcourt,0,211.1,115.1,505.0,none,48.7,48.7,651.3,122.3,0,0,left,115.1,992,76,1062,202,830,72,85.0,850.3,0.0,0,49.38,32.28,40.04,0,3163,9,1.0,transition,0,18.9,23.1992,,,,,0.0,0.1,drive,,,0.0,0,unknown,69.99253434999474,154.756721931044,8.5,,,,0,10,1
26940,449.449,8,white,488,137,0.2467,0.8671,3.14,0.87,58.0,corner_3,0,348.1,47.1,155.3,none,13.9,13.9,761.7,123.3,0,0,left,115.1,648.6813812255859,90.44137573242188,726.0228424072266,229.97796630859375,830,72,85.0,403.2,-2.03,0,23.19,43.35,25.67,0,3163,9,0.933,transition,0,18.9,23.1992,,,,,0.0,0.1,drive,,,0.0,0,unknown,69.99253434999474,154.756721931044,8.5,,,,0,10,1
26940,449.449,10,white,643,127,0.3251,0.8038,2.39,2.39,77.9,mid_range,0,194.9,108.2,155.3,none,13.9,13.9,761.7,123.3,0,0,left,115.1,743.0,78.0,828.0,217.0,830,72,85.0,556.1,-0.7,0,30.56,40.19,29.52,0,3163,9,0.933,transition,0,18.9,23.1992,,,,,0.0,0.1,drive,,,0.0,0,unknown,69.99253434999474,154.756721931044,8.5,,,,0,10,1
26940,449.449,3,green,535,134,0.2705,0.8481,0.6,-0.15,33.7,3pt_arc,0,301.4,47.1,155.0,none,48.7,48.7,651.3,122.3,0,0,left,115.1,675.3658599853516,83.66954803466797,759.9278411865234,226.83484649658203,830,72,85.0,449.4,-0.54,0,25.42,42.41,26.64,0,3163,9,0.8,transition,0,18.9,23.1992,,,,,0.0,0.1,drive,,,0.0,0,unknown,69.99253434999474,154.756721931044,8.5,,,,0,10,1
26940,449.449,6,white,1154,106,0.5834,0.6709,4.03,-2.64,245.6,mid_range,1,325.8,115.1,511.4,pass,13.9,13.9,761.7,123.3,0,0,left,115.1,962.296012878418,152.50314331054688,1069.791877746582,284.5857849121094,830,72,85.0,735.5,-1.53,0,54.84,33.54,34.97,0,3163,9,0.667,transition,0,18.9,23.1992,,,,,0.0,0.1,drive,1005.515625,233.3359375,0.3128418396049988,0,unknown,69.99253434999474,154.756721931044,8.5,,,,0,10,1
26946,449.549,10,white,651,121,0.3291,0.7658,1.67,-0.72,323.1,mid_range,0,280.3,113.1,159.0,none,172.1,172.1,648.0,120.8,0,0,left,136.3,754,91,829,225,927,72,97.0,563.6,-1.26,0,30.94,38.29,28.92,0,3163,10,1.0,transition,0,34.3,23.0991,,,,,0.0,0.2,drive,,,0.0,0,unknown,71.55189408991785,154.62614262779243,9.666666666666666,,,,0,11,1
26946,449.549,2,green,379,143,0.1916,0.9051,2.01,-1.95,94.8,corner_3,0,552.6,112.3,160.1,none,2.6,2.6,653.3,132.0,0,0,left,136.3,569.7663612365723,70.85795593261719,665.2081260681152,237.2997283935547,927,72,97.0,297.0,-0.27,0,18.01,45.25,23.94,0,3163,10,0.933,transition,0,34.3,23.0991,,,,,0.0,0.2,drive,,,0.0,0,unknown,71.55189408991785,154.62614262779243,9.666666666666666,,,,0,11,1
26946,449.549,5,green,1042,116,0.5268,0.7342,2.39,2.39,77.9,backcourt,0,123.1,136.3,503.4,none,2.6,2.6,653.3,132.0,0,0,left,136.3,992.0,76.0,1062.0,202.0,927,72,97.0,847.8,0.4,0,49.52,36.71,40.94,0,3163,10,0.933,transition,0,34.3,23.0991,,,,,0.0,0.2,drive,,,0.0,0,unknown,71.55189408991785,154.62614262779243,9.666666666666666,,,,0,11,1
26946,449.549,8,white,493,139,0.2492,0.8797,0.9,-2.24,21.8,corner_3,0,439.1,46.0,159.0,none,172.1,172.1,648.0,120.8,0,0,left,136.3,651.6583099365234,92.9736328125,728.9997711181641,232.51022338867188,927,72,97.0,408.4,-0.87,0,23.43,43.99,26.29,0,3163,10,0.867,transition,0,34.3,23.0991,,,,,0.0,0.2,drive,,,0.0,0,unknown,71.55189408991785,154.62614262779243,9.666666666666666,,,,0,11,1
26946,449.549,3,green,539,137,0.2725,0.8671,0.83,0.23,36.9,corner_3,0,393.4,46.0,160.1,none,2.6,2.6,653.3,132.0,0,0,left,136.3,677.6667022705078,86.26750946044922,762.2286834716797,229.43280792236328,927,72,97.0,453.7,-0.73,0,25.61,43.35,27.42,0,3163,10,0.733,transition,0,34.3,23.0991,,,,,0.0,0.2,drive,,,0.0,0,unknown,71.55189408991785,154.62614262779243,9.666666666666666,,,,0,11,1
26946,449.549,6,white,1178,107,0.5956,0.6772,4.0,-0.03,2.4,mid_range,1,253.4,136.3,527.2,none,172.1,172.1,648.0,120.8,0,0,left,136.3,961.3870162963867,157.34774780273438,1068.8828811645508,289.4303894042969,927,72,97.0,711.5,3.99,1,55.98,33.86,33.95,0,3163,10,0.6,transition,0,34.3,23.0991,,,,,0.0,0.2,drive,1005.515625,233.3359375,0.3128418396049988,0,unknown,71.55189408991785,154.62614262779243,9.666666666666666,,,,0,11,1
26946,449.549,7,white,270,116,0.1365,0.7342,12.78,10.35,195.1,3pt_arc,0,658.5,112.3,224.2,none,172.1,172.1,648.0,120.8,0,0,left,136.3,561.0,90.0,631.0,229.0,927,72,97.0,184.7,12.75,0,12.83,36.71,13.95,0,3163,10,0.467,transition,0,34.3,23.0991,,,,,0.0,0.2,drive,,,0.0,0,unknown,71.55189408991785,154.62614262779243,9.666666666666666,,,,0,11,1
26952,449.649,10,white,685,119,0.3463,0.7532,5.68,4.01,356.6,mid_range,0,358.1,141.6,187.4,none,54.4,54.4,771.0,121.3,0,0,right,88.0,765,84,860,223,1040,72,113.0,597.3,-5.63,0,32.55,37.66,30.09,0,3163,11,1.0,transition,0,0.0,22.999,,,,,0.0,0.0,transition,,,0.0,0,unknown,70.44613256715773,154.20490462472662,11.167910378500636,,,,0,10,1
26952,449.649,2,green,374,143,0.1891,0.9051,0.83,-1.18,180.0,corner_3,0,669.8,125.0,171.0,none,19.6,19.6,653.7,133.0,0,0,right,88.0,566.6441688537598,70.94291687011719,662.0859336853027,237.3846893310547,1040,72,113.0,292.1,0.81,0,17.77,45.25,23.81,0,3163,11,0.867,transition,0,0.0,22.999,,,,,0.0,0.0,transition,,,0.0,0,unknown,70.44613256715773,154.20490462472662,11.167910378500636,,,,0,10,1
26952,449.649,5,green,1042,116,0.5268,0.7342,0.0,-2.39,0.0,backcourt,1,44.0,88.0,497.6,pass,19.6,19.6,653.7,133.0,0,0,right,88.0,992.0,76.0,1062.0,202.0,1040,72,113.0,847.8,0.0,0,49.52,36.71,40.94,0,3163,11,0.867,transition,0,0.0,22.999,,,,,0.0,0.0,transition,,,0.0,0,unknown,70.44613256715773,154.20490462472662,11.167910378500636,,,,0,10,1
26952,449.649,8,white,499,142,0.2523,0.8987,1.12,0.22,26.6,corner_3,0,545.5,46.0,187.4,none,54.4,54.4,771.0,121.3,0,0,right,88.0,654.6352386474609,95.50588989257812,731.9766998291016,235.04248046875,1040,72,113.0,414.8,-1.06,0,23.71,44.94,27.17,0,3163,11,0.8,transition,0,0.0,22.999,,,,,0.0,0.0,transition,,,0.0,0,unknown,70.44613256715773,154.20490462472662,11.167910378500636,,,,0,10,1
26952,449.649,3,green,545,140,0.2755,0.8861,1.12,0.29,26.6,corner_3,0,499.6,46.0,171.0,none,19.6,19.6,653.7,133.0,0,0,right,88.0,679.9675445556641,88.86547088623047,764.5295257568359,232.03076934814453,1040,72,113.0,460.1,-1.06,0,25.9,44.3,28.27,0,3163,11,0.667,transition,0,0.0,22.999,,,,,0.0,0.0,transition,,,0.0,0,unknown,70.44613256715773,154.20490462472662,11.167910378500636,,,,0,10,1
26952,449.649,6,white,1129,103,0.5708,0.6519,8.19,4.19,184.7,backcourt,0,94.2,88.0,444.3,none,54.4,54.4,771.0,121.3,0,0,right,88.0,960.4780197143555,162.19235229492188,1067.9738845825195,294.2749938964844,1040,72,113.0,760.4,-8.14,0,53.65,32.59,35.91,0,3163,11,0.533,transition,0,0.0,22.999,,,,,0.0,0.0,transition,1005.515625,233.3359375,0.3128418396049988,0,unknown,70.44613256715773,154.20490462472662,11.167910378500636,,,,0,10,1
26958,449.749,10,white,705,132,0.3564,0.8354,3.98,-1.7,33.0,mid_range,0,471.7,157.3,201.4,none,11.3,11.3,786.0,129.7,0,0,right,107.0,778.4655151367188,85.84553527832031,865.5344848632812,222.94898986816406,1173,73,133.0,618.3,-3.51,0,33.5,41.77,32.86,0,3163,12,0.933,transition,0,0.0,22.8989,,,,,0.0,0.0,transition,,,0.0,0,unknown,68.01358644413382,154.06498836888932,13.001068332170929,,,,0,10,1
26958,449.749,2,green,369,143,0.1866,0.9051,0.83,0.0,180.0,corner_3,0,807.0,135.0,179.0,none,31.3,31.3,653.0,133.7,0,0,right,107.0,563.5219764709473,71.02787780761719,658.9637413024902,237.4696502685547,1173,73,133.0,287.2,0.81,0,17.54,45.25,23.69,0,3163,12,0.8,transition,0,0.0,22.8989,,,,,0.0,0.0,transition,,,0.0,0,unknown,68.01358644413382,154.06498836888932,13.001068332170929,,,,0,10,1
26958,449.749,5,green,1042,116,0.5268,0.7342,0.0,0.0,0.0,backcourt,0,137.9,107.0,494.7,none,31.3,31.3,653.0,133.7,0,0,right,107.0,992.0,76.0,1062.0,202.0,1173,73,133.0,847.8,0.0,0,49.52,36.71,40.94,0,3163,12,0.8,transition,0,0.0,22.8989,,,,,0.0,0.0,transition,,,0.0,0,unknown,68.01358644413382,154.06498836888932,13.001068332170929,,,,0,10,1
