game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,play_type,result,outcome_score,pass_count,screen_count,drive_count,cut_count,lineup_id,max_paint_touches,avg_off_ball_distance,min_shot_clock_est,dominant_zone,transition_time_sec,offensive_rebound_poss
0022400921,3845,DAL,39756,39989,234,3.9,54.9,303.4,1.16,4,0,,0,fast_break,,,0,5,1,19,252,1,611.4,20.2,corner_3,,0
0022400921,3846,PHX,39990,40157,168,2.8,23.4,686.8,5.01,1,1,40128,0,hand_off,,,1,1,0,9,260,0,34.0,21.3,corner_3,,0
0022400921,3847,DAL,40158,41069,912,15.22,70.7,563.8,-0.6,4,0,,1,hand_off,,,0,3,0,16,2,0,65.5,8.9,corner_3,,0
0022400921,3848,PHX,41070,41201,132,2.2,797.7,221.7,,0,1,41106,0,hand_off,,,1,0,0,5,212,1,,21.9,mid_range,,0
0022400921,3849,DAL,41202,41813,612,10.21,108.7,427.9,0.48,3,0,,0,hand_off,,,0,2,0,16,250,1,69.9,13.9,backcourt,,0
0022400921,3850,PHX,41814,42701,888,14.81,258.1,261.3,6.67,16,1,42018,0,hand_off,,,0,4,1,52,1,1,71.4,9.3,3pt_arc,,0
0022400921,3852,PHX,42810,43463,654,10.91,70.9,442.4,0.06,4,1,43122,1,cut,,,1,6,0,48,246,1,81.6,13.2,mid_range,,0
0022400921,3853,DAL,43464,44021,558,9.31,44.7,418.5,1.14,1,0,,0,hand_off,,,0,1,1,15,64,0,36.7,14.8,corner_3,,0
0022400921,3854,PHX,44022,44219,198,3.3,,722.6,-1.32,0,0,,0,fast_break,,,0,1,0,9,80,0,58.9,20.8,mid_range,,0
0022400921,3855,DAL,44220,44753,534,8.91,169.4,186.5,1.85,3,1,44358,0,hand_off,,,2,5,0,19,117,2,170.9,15.2,corner_3,,0
0022400921,3856,PHX,44754,45329,576,9.61,227.2,524.1,-0.12,6,0,,0,cut,,,0,4,1,31,63,1,,14.5,paint,,0
0022400921,4101,DAL,46794,47471,678,11.31,380.7,967.6,6.09,4,0,,0,cut,,,1,12,0,54,76,0,23.4,12.8,corner_3,,0
0022400921,4102,PHX,47472,47891,420,7.01,422.7,240.8,-1.35,0,1,47472,0,cut,,,3,1,0,26,314,0,11.9,17.1,mid_range,,0
0022400921,4103,DAL,47892,48239,348,5.81,203.6,375.0,-9.98,0,1,48210,0,hand_off,,,0,2,0,27,533,0,23.6,18.3,mid_range,,0
0022400921,4104,PHX,48240,49169,930,15.52,1087.5,511.0,1.16,2,1,49068,0,hand_off,,,0,3,0,19,1,0,13.3,8.6,3pt_arc,,0
0022400921,4105,DAL,49170,49541,372,6.21,,1009.4,0.38,3,0,,0,hand_off,,,0,2,0,6,353,0,24.0,17.9,3pt_arc,,0
0022400921,4106,PHX,49542,49721,180,3.0,,102.3,2.94,2,0,,0,hand_off,,,0,0,0,9,169,0,12.2,21.1,corner_3,,0
0022400921,4107,DAL,49722,51341,1619,27.01,125.9,547.0,0.03,15,1,50886,0,hand_off,,,10,5,1,18,64,0,306.0,11.8,mid_range,,0
0022400921,4112,PHX,51342,51467,126,2.1,,750.1,0.68,0,1,51426,0,hand_off,,,0,0,0,1,288,0,,22.0,corner_3,,0
0022400921,4113,DAL,51468,51611,144,2.4,200.8,353.3,-1.24,1,0,,0,hand_off,,,1,1,1,19,94,0,,21.7,corner_3,,0
0022400921,4114,PHX,51612,52709,1097,18.3,,1239.0,-4.59,0,0,,0,hand_off,,,0,1,0,16,64,2,1.4,18.6,corner_3,,0
0022400921,4527,DAL,55392,56699,1308,21.82,367.4,1174.3,-0.85,5,1,56238,0,hand_off,,,0,0,1,28,2,0,91.1,3.8,corner_3,,0
0022400921,4528,PHX,56700,56879,180,3.0,,,-2.29,0,0,,0,hand_off,,,0,0,0,0,1,0,,21.1,corner_3,,0
0022400921,4529,DAL,56880,57083,204,3.4,,,-2.04,1,0,,0,cut,,,0,0,0,6,353,0,86.2,20.7,mid_range,,0
0022400921,4530,PHX,57084,57335,252,4.2,,,1.5,1,1,57240,0,fast_break,,,0,0,0,11,354,0,44.9,19.9,corner_3,,0
0022400921,4531,DAL,57336,58331,996,16.62,124.4,1143.5,-0.21,0,1,57906,0,cut,,,0,3,0,60,4,0,29.1,7.5,mid_range,,0
0022400921,4634,PHX,59034,59807,774,12.91,,,,0,1,59082,0,cut,,,0,0,0,6,1,0,,11.2,corner_3,,0
0022400921,4828,PHX,61416,61691,276,4.6,,34.5,-0.44,1,0,,0,cut,,,1,0,0,5,144,0,30.6,19.5,corner_3,,0
0022400921,4829,DAL,61692,62207,516,8.61,329.0,201.5,1.78,5,1,62184,0,hand_off,,,0,9,0,48,78,0,304.9,15.5,mid_range,,0
0022400921,4830,PHX,62208,62747,540,9.01,,149.7,-0.84,0,0,,0,cut,,,0,2,0,20,1,1,,15.1,mid_range,,0
0022400921,4838,DAL,62874,64541,1667,27.81,219.9,544.3,-1.35,10,1,63918,0,fast_break,,,1,1,1,49,167,0,686.4,13.1,mid_range,,0
0022400921,4841,PHX,64542,64781,240,4.0,130.6,224.5,1.79,1,1,64686,1,cut,,,2,3,0,29,215,1,116.7,20.1,mid_range,,0
0022400921,4842,DAL,64782,65033,252,4.2,539.6,212.4,1.1,2,0,,0,hand_off,,,1,1,0,16,67,1,430.5,19.9,corner_3,,0
0022400921,4843,PHX,65034,65237,204,3.4,,248.2,,0,0,,0,hand_off,,,0,1,0,7,72,1,196.2,20.7,mid_range,,0
0022400921,4844,DAL,65238,65795,558,9.31,443.0,195.3,,0,0,,0,cut,,,0,0,0,0,1,1,20.4,14.8,mid_range,,0
0022400921,8227,DAL,180876,181679,804,13.41,118.6,430.2,-1.74,4,1,180876,0,isolation,,,0,1,0,8,1,0,252.6,10.7,paint,,0
0022400921,8228,PHX,181680,182927,1248,20.82,,404.1,-1.26,1,1,182436,0,fast_break,,,0,0,0,13,1,0,,3.3,mid_range,,0
0022400921,8312,DAL,183516,184967,1451,24.21,,,-9.46,1,1,184422,0,fast_break,,,0,1,0,6,65,0,5.7,21.8,backcourt,,0
0022400921,8353,PHX,185184,185897,714,11.91,37.8,341.2,-2.38,1,0,,0,cut,,,0,6,0,15,270,0,30.3,12.2,mid_range,,0
0022400921,8356,DAL,186054,186611,558,9.31,162.0,189.6,-3.02,6,1,186060,0,hand_off,,,1,9,0,45,7,3,144.7,14.8,3pt_arc,,0
0022400921,8357,PHX,186612,187877,1266,21.12,,115.0,,0,1,187062,0,cut,,,0,1,0,11,1,0,,3.0,backcourt,,0
0022400921,8423,PHX,188358,188759,402,6.71,,382.5,10.01,1,0,,0,cut,,,0,0,0,13,112,0,15.1,17.4,backcourt,,0
0022400921,8424,DAL,188760,189671,912,15.22,80.7,257.7,-2.12,7,1,188976,0,hand_off,,,2,8,0,30,64,2,106.9,8.9,backcourt,,0
0022400921,8425,PHX,189672,189923,252,4.2,,213.5,-0.61,2,0,,0,cut,,,1,0,0,13,353,0,54.7,19.9,mid_range,,0
0022400921,8426,DAL,189924,190709,786,13.11,17.8,242.4,3.81,5,0,,1,hand_off,,,5,5,0,22,1,1,167.1,11.0,backcourt,,0
0022400921,8427,PHX,190710,191039,330,5.51,332.5,394.5,-1.02,5,0,,0,hand_off,,,1,0,0,8,143,1,455.0,18.6,mid_range,,0
0022400921,8428,DAL,191040,191459,420,7.01,50.1,113.6,1.7,6,0,,0,hand_off,,,0,1,1,7,63,1,24.0,17.1,corner_3,,0
0022400921,8429,PHX,191460,276041,84582,1411.11,,166.4,0.57,0,1,191466,0,hand_off,,,0,0,1,2,1,1,,0.0,corner_3,,0
0022400921,8679,PHX,277860,279443,1583,26.41,,582.3,-15.25,7,1,278910,0,transition,,,1,0,0,8,1,1,72.1,15.5,backcourt,,0
0022400921,8761,DAL,279918,280865,948,15.82,,,6.78,1,1,280668,0,cut,,,0,0,0,0,1,1,,8.3,corner_3,,0
0022400921,9286,DAL,302670,302903,234,3.9,135.1,503.8,19.34,1,0,,0,transition,,,0,0,0,1,24,1,,20.2,corner_3,,0
0022400921,9287,PHX,302904,303461,558,9.31,,301.1,-0.6,0,1,303300,1,cut,,,0,0,0,8,1,0,,14.8,corner_3,,0
0022400921,9294,DAL,303498,304703,1205,20.11,35.0,422.5,52.02,3,1,304350,1,hand_off,,,0,2,0,13,1,0,64.3,13.1,corner_3,,0
0022400921,9305,PHX,304704,305333,630,10.51,,1009.3,,0,1,305268,0,cut,,,0,0,0,8,1,0,46.6,13.6,corner_3,,0
0022400921,9591,DAL,307944,308153,210,3.5,,,,0,0,,0,cut,,,0,0,0,1,63,0,,20.6,corner_3,,0
0022400921,9592,PHX,308154,309035,882,14.71,,,,0,0,,0,hand_off,,,0,0,1,0,1,0,,9.4,corner_3,,0
0022400921,9593,DAL,309036,309683,648,10.81,,,-25.7,1,0,,0,cut,,,0,2,0,5,1,0,,13.3,corner_3,,0
0022400921,10155,DAL,342612,342815,204,3.4,,208.8,-2.07,12,0,,0,transition,,,2,1,1,1,80,0,38.9,20.7,mid_range,,0
0022400921,10156,PHX,342816,343451,636,10.61,400.2,385.0,11.68,1,1,342990,0,hand_off,,,4,0,0,19,63,1,61.7,13.5,mid_range,,0
0022400921,10157,DAL,343452,343577,126,2.1,,413.2,19.24,1,0,,0,fast_break,,,0,0,0,3,113,1,,22.0,mid_range,0.2,0
0022400921,10158,PHX,343578,344591,1014,16.92,,,0.29,0,1,343686,0,fast_break,,,0,1,0,10,1,1,,7.2,mid_range,0.0,0
