frame_approx,video_sec,game_clock_sec,period,score_home,score_away,score_margin,shot_clock_est
6653,111,111,1,2,2,0,9.0
6713,112,112,1,2,2,0,14.0
6773,113,113,1,2,2,0,13.0
6833,114,114,1,2,2,0,12.0
6893,115,115,1,2,2,0,11.0
6953,116,116,1,2,2,0,10.0
7012,117,117,1,2,2,0,9.0
7072,118,118,1,2,2,0,8.0
7132,119,119,1,2,2,0,7.0
7192,120,120,1,2,2,0,6.0
7252,121,121,1,2,2,0,5.0
7312,122,122,1,2,4,-2,24.0
7372,123,123,1,2,4,-2,23.0
7432,124,124,1,2,4,-2,22.0
7492,125,125,1,2,4,-2,21.0
7552,126,126,1,2,4,-2,20.0
7612,127,127,1,2,4,-2,19.0
7672,128,128,1,2,4,-2,18.0
7732,129,129,1,2,4,-2,17.0
7792,130,130,1,2,4,-2,16.0
7852,131,131,1,2,4,-2,15.0
7912,132,132,1,2,4,-2,14.0
7972,133,133,1,2,4,-2,13.0
8031,134,134,1,2,4,-2,12.0
8091,135,135,1,2,4,-2,11.0
8151,136,136,1,2,4,-2,10.0
8211,137,137,1,2,4,-2,9.0
8271,138,138,1,2,4,-2,8.0
8331,139,139,1,2,4,-2,7.0
8391,140,140,1,2,4,-2,6.0
8451,141,141,1,2,4,-2,5.0
8511,142,142,1,2,4,-2,14.0
8571,143,143,1,2,4,-2,13.0
8631,144,144,1,2,4,-2,12.0
8691,145,145,1,2,4,-2,11.0
8751,146,146,1,2,4,-2,10.0
8811,147,147,1,2,4,-2,9.0
8871,148,148,1,2,4,-2,8.0
8931,149,149,1,2,4,-2,7.0
8991,150,150,1,2,4,-2,6.0
9050,151,151,1,2,4,-2,5.0
9110,152,152,1,2,4,-2,4.0
9170,153,153,1,2,4,-2,3.0
9230,154,154,1,2,4,-2,2.0
9290,155,155,1,2,4,-2,1.0
9350,156,156,1,2,4,-2,0.0
9410,157,157,1,2,4,-2,0.0
9470,158,158,1,2,4,-2,14.0
9530,159,159,1,2,4,-2,13.0
9590,160,160,1,2,4,-2,12.0
9650,161,161,1,2,4,-2,11.0
9710,162,162,1,2,4,-2,10.0
9770,163,163,1,2,4,-2,9.0
9830,164,164,1,2,4,-2,8.0
9890,165,165,1,2,4,-2,7.0
9950,166,166,1,2,4,-2,6.0
10009,167,167,1,2,4,-2,5.0
10069,168,168,1,2,4,-2,4.0
10129,169,169,1,2,4,-2,3.0
10189,170,170,1,2,4,-2,2.0
10249,171,171,1,2,4,-2,14.0
10309,172,172,1,2,4,-2,13.0
10369,173,173,1,2,4,-2,12.0
10429,174,174,1,2,4,-2,11.0
10489,175,175,1,2,4,-2,10.0
10549,176,176,1,2,4,-2,9.0
10609,177,177,1,2,4,-2,24.0
10669,178,178,1,2,4,-2,23.0
10729,179,179,1,2,4,-2,22.0
10789,180,180,1,2,4,-2,21.0
10849,181,181,1,2,4,-2,20.0
10909,182,182,1,2,4,-2,19.0
10969,183,183,1,2,4,-2,18.0
11028,184,184,1,2,4,-2,17.0
11088,185,185,1,2,4,-2,16.0
11148,186,186,1,2,4,-2,15.0
11208,187,187,1,2,4,-2,14.0
11268,188,188,1,2,4,-2,13.0
11328,189,189,1,2,4,-2,12.0
11388,190,190,1,2,4,-2,14.0
11448,191,191,1,2,4,-2,13.0
11508,192,192,1,2,4,-2,12.0
11568,193,193,1,2,4,-2,11.0
11628,194,194,1,2,4,-2,10.0
11688,195,195,1,2,4,-2,9.0
11748,196,196,1,5,4,1,24.0
11808,197,197,1,5,4,1,23.0
11868,198,198,1,5,4,1,22.0
11928,199,199,1,5,4,1,21.0
11988,200,200,1,5,4,1,20.0
12047,201,201,1,5,4,1,19.0
12107,202,202,1,5,4,1,18.0
12167,203,203,1,5,4,1,17.0
12227,204,204,1,5,4,1,16.0
12287,205,205,1,5,4,1,15.0
12347,206,206,1,5,4,1,14.0
12407,207,207,1,5,4,1,13.0
12467,208,208,1,5,4,1,12.0
12527,209,209,1,5,6,-1,24.0
12587,210,210,1,5,6,-1,23.0
12647,211,211,1,5,6,-1,22.0
12707,212,212,1,5,6,-1,21.0
12767,213,213,1,5,6,-1,20.0
12827,214,214,1,5,6,-1,19.0
12887,215,215,1,5,6,-1,18.0
12947,216,216,1,5,6,-1,17.0
13006,217,217,1,5,6,-1,16.0
13066,218,218,1,5,6,-1,15.0
13126,219,219,1,5,6,-1,14.0
13186,220,220,1,5,6,-1,13.0
13246,221,221,1,5,6,-1,12.0
13306,222,222,1,7,6,1,24.0
13366,223,223,1,7,6,1,23.0
13426,224,224,1,7,6,1,22.0
13486,225,225,1,7,6,1,21.0
13546,226,226,1,7,6,1,20.0
13606,227,227,1,7,6,1,19.0
13666,228,228,1,7,6,1,18.0
13726,229,229,1,7,6,1,17.0
13786,230,230,1,7,6,1,16.0
13846,231,231,1,7,6,1,15.0
13906,232,232,1,7,6,1,14.0
13966,233,233,1,7,6,1,13.0
14025,234,234,1,7,6,1,12.0
14085,235,235,1,7,6,1,11.0
14145,236,236,1,7,6,1,10.0
14205,237,237,1,7,9,-2,24.0
14265,238,238,1,7,9,-2,23.0
14325,239,239,1,7,9,-2,22.0
14385,240,240,1,7,9,-2,21.0
14445,241,241,1,7,9,-2,20.0
14505,242,242,1,7,9,-2,19.0
14565,243,243,1,7,9,-2,18.0
14625,244,244,1,7,9,-2,17.0
14685,245,245,1,7,9,-2,16.0
14745,246,246,1,7,9,-2,15.0
14805,247,247,1,7,9,-2,14.0
14865,248,248,1,7,9,-2,13.0
14925,249,249,1,7,9,-2,12.0
14985,250,250,1,7,9,-2,11.0
15044,251,251,1,7,9,-2,10.0
15104,252,252,1,7,9,-2,9.0
15164,253,253,1,7,9,-2,8.0
15224,254,254,1,7,9,-2,7.0
15284,255,255,1,7,9,-2,6.0
15344,256,256,1,7,9,-2,5.0
15404,257,257,1,9,9,0,24.0
15464,258,258,1,9,9,0,23.0
15524,259,259,1,9,9,0,22.0
15584,260,260,1,9,9,0,21.0
15644,261,261,1,9,9,0,20.0
15704,262,262,1,9,9,0,19.0
15764,263,263,1,9,9,0,18.0
15824,264,264,1,9,9,0,17.0
15884,265,265,1,9,9,0,16.0
15944,266,266,1,9,9,0,15.0
16003,267,267,1,9,9,0,14.0
16063,268,268,1,9,9,0,13.0
16123,269,269,1,9,9,0,12.0
16183,270,270,1,9,9,0,11.0
16243,271,271,1,9,9,0,10.0
16303,272,272,1,9,9,0,9.0
16363,273,273,1,9,9,0,8.0
16423,274,274,1,9,9,0,7.0
16483,275,275,1,9,9,0,6.0
16543,276,276,1,9,9,0,5.0
16603,277,277,1,9,9,0,4.0
16663,278,278,1,9,9,0,3.0
16723,279,279,1,9,9,0,2.0
16783,280,280,1,9,9,0,24.0
16843,281,281,1,9,9,0,23.0
16903,282,282,1,9,9,0,22.0
16963,283,283,1,9,9,0,21.0
17022,284,284,1,9,9,0,20.0
17082,285,285,1,9,9,0,19.0
17142,286,286,1,9,9,0,18.0
