frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
1620,27.027,,,0,1,0
1626,27.127,,,0,1,0
1632,27.227,,,0,1,0
1638,27.327,,,0,1,0
1644,27.427,,,0,1,0
1650,27.527,,,0,1,0
1656,27.628,,,0,1,0
1662,27.728,,,0,1,0
1668,27.828,1286,1977,1,1,0
1674,27.928,1342,1977,1,1,0
1680,28.028,1392,1977,1,1,0
1686,28.128,1424,1977,1,1,0
1692,28.228,1409,1977,1,1,0
1698,28.328,1392,1977,1,1,0
1704,28.428,1335,1977,1,1,0
1710,28.529,1335,1977,1,1,0
1716,28.629,1335,1977,1,1,0
1722,28.729,1335,1977,1,1,0
1728,28.829,1335,1977,1,1,0
1734,28.929,1335,1977,1,1,0
1740,29.029,1335,1977,1,1,0
1746,29.129,1335,1977,1,1,0
1752,29.229,1335,1977,1,1,0
1758,29.329,1335,1977,1,1,0
1764,29.429,505,1976,1,1,0
1770,29.53,491,1976,1,1,0
1776,29.63,627,1976,1,1,0
1782,29.73,645,1976,1,1,0
1788,29.83,683,1976,1,1,0
1794,29.93,687,1976,1,1,0
1800,30.03,776,1976,1,1,0
1806,30.13,855,1976,1,1,0
1812,30.23,857,1976,1,1,0
1818,30.33,751,1976,1,1,0
1824,30.43,748,1976,1,1,0
1830,30.53,765,1976,1,1,0
1836,30.631,795,1976,1,1,0
1842,30.731,814,1976,1,1,0
1848,30.831,823,1976,1,1,0
1854,30.931,959,1976,1,1,0
1860,31.031,1030,1976,1,1,0
1866,31.131,1051,1976,1,1,0
1872,31.231,1051,1976,1,1,0
1878,31.331,1051,1976,1,1,0
1884,31.431,1051,1976,1,1,0
1890,31.532,1051,1976,1,1,0
1896,31.632,1051,1976,1,1,0
1902,31.732,1051,1976,1,1,0
1908,31.832,1051,1976,1,1,0
1914,31.932,1051,1976,1,1,0
1920,32.032,1051,1976,1,1,0
1926,32.132,1051,1976,1,1,0
1932,32.232,1051,1976,1,1,0
1938,32.332,1051,1976,1,1,0
1944,32.432,1051,1976,1,1,0
1950,32.532,1051,1976,1,1,0
1956,32.633,1051,1976,1,1,0
1962,32.733,1051,1976,1,1,0
1968,32.833,1051,1976,1,1,0
1974,32.933,1051,1976,1,1,0
1980,33.033,1051,1976,1,1,0
1986,33.133,1051,1976,1,1,0
1992,33.233,1051,1976,1,1,0
1998,33.333,1051,1976,1,1,0
2004,33.433,1051,1976,1,1,0
2010,33.534,1051,1976,1,1,0
2016,33.634,1051,1976,1,1,0
2022,33.734,1051,1976,1,1,0
2028,33.834,1051,1976,1,1,0
2034,33.934,1051,1976,1,1,0
2040,34.034,1051,1976,1,1,0
2046,34.134,1051,1976,1,1,0
2052,34.234,1051,1976,1,1,0
2058,34.334,1051,1976,1,1,0
2064,34.434,1051,1976,1,1,0
2070,34.535,1051,1976,1,1,0
2076,34.635,1051,1976,1,1,0
2082,34.735,1051,1976,1,1,0
2088,34.835,1051,1976,1,1,0
2094,34.935,1051,1976,1,1,0
2100,35.035,1051,1976,1,1,0
2106,35.135,1051,1976,1,1,0
2112,35.235,1051,1976,1,1,0
2118,35.335,1051,1976,1,1,0
2124,35.435,1051,1976,1,1,0
2130,35.535,,,0,1,0
2136,35.636,,,0,1,0
2142,35.736,,,0,1,0
2148,35.836,,,0,1,0
2154,35.936,,,0,1,0
2160,36.036,,,0,1,0
2166,36.136,,,0,1,0
2172,36.236,,,0,1,0
2178,36.336,,,0,1,0
2184,36.436,,,0,1,0
2190,36.537,,,0,1,0
2196,36.637,,,0,1,0
2202,36.737,,,0,1,0
2208,36.837,,,0,1,0
2214,36.937,,,0,1,0
2220,37.037,,,0,1,0
2226,37.137,,,0,1,0
2232,37.237,,,0,1,0
2238,37.337,,,0,1,0
2244,37.437,,,0,1,0
2250,37.538,2958,1976,1,1,0
2256,37.638,2765,1977,1,1,0
2262,37.738,2951,1976,1,1,0
2268,37.838,3350,1976,1,1,0
2274,37.938,3832,1976,1,1,0
2280,38.038,4445,1976,1,1,0
2286,38.138,5075,1976,1,1,0
2292,38.238,6398,1976,1,1,0
2298,38.338,6398,1976,1,1,0
2304,38.438,6398,1976,1,1,0
