frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,,,0,1,0,945,227
3,0.1,,,0,1,0,943,227
6,0.2,,,0,1,0,940,227
9,0.3,,,0,1,0,937,226
12,0.4,,,0,1,0,935,226
15,0.5,,,0,1,0,934,226
18,0.6,,,0,1,0,934,226
21,0.7,,,0,1,0,935,225
24,0.8,,,0,1,0,936,225
27,0.9,,,0,1,0,941,225
30,1.0,,,0,1,0,943,225
33,1.1,,,0,1,0,946,225
36,1.2,,,0,1,0,947,225
39,1.3,,,0,1,0,947,225
42,1.4,,,0,1,0,947,225
45,1.5,,,0,1,0,947,225
48,1.6,,,0,1,0,947,225
51,1.7,,,0,1,0,945,225
54,1.8,,,0,1,0,944,225
57,1.9,,,0,1,0,941,225
60,2.0,,,0,1,0,939,225
63,2.1,,,0,1,0,936,225
66,2.2,,,0,1,0,933,225
69,2.3,,,0,1,0,928,225
72,2.4,,,0,1,0,923,225
75,2.5,,,0,1,0,915,226
78,2.6,,,0,1,0,908,226
81,2.7,,,0,1,0,895,226
84,2.8,,,0,1,0,886,227
87,2.9,,,0,1,0,871,229
90,3.0,,,0,1,0,863,231
93,3.1,,,0,1,0,849,234
96,3.2,,,0,1,0,840,236
99,3.3,,,0,1,0,826,239
102,3.4,,,0,1,0,817,240
105,3.5,,,0,1,0,803,242
108,3.6,,,0,1,0,795,243
111,3.7,,,0,1,0,783,245
114,3.8,,,0,1,0,776,248
117,3.9,,,0,1,0,767,250
120,4.0,,,0,1,0,763,252
123,4.1,,,0,1,0,757,252
126,4.2,,,0,1,0,755,253
129,4.3,,,0,1,0,752,253
132,4.4,,,0,1,0,751,253
135,4.5,,,0,1,0,750,253
138,4.6,,,0,1,0,751,253
141,4.7,,,0,1,0,751,253
144,4.8,,,0,1,0,751,253
147,4.9,,,0,1,0,753,253
150,5.0,,,0,1,0,756,253
153,5.1,,,0,1,0,760,253
156,5.2,,,0,1,0,763,253
159,5.3,,,0,1,0,766,253
162,5.4,,,0,1,0,767,253
165,5.5,,,0,1,0,770,253
168,5.6,,,0,1,0,770,253
171,5.7,,,0,1,0,771,253
174,5.8,,,0,1,0,771,253
177,5.9,,,0,1,0,771,253
180,6.0,,,0,1,0,771,253
183,6.1,,,0,1,0,772,253
186,6.2,,,0,1,0,772,254
189,6.3,,,0,1,0,773,254
192,6.4,,,0,1,0,774,255
195,6.5,,,0,1,0,774,254
198,6.6,,,0,1,0,774,255
201,6.7,,,0,1,0,774,255
204,6.8,,,0,1,0,774,255
207,6.9,,,0,1,0,774,256
210,7.0,,,0,1,0,774,256
213,7.1,,,0,1,0,774,257
216,7.2,,,0,1,0,774,256
219,7.3,,,0,1,0,774,258
222,7.4,,,0,1,0,774,258
225,7.5,,,0,1,0,774,259
228,7.6,,,0,1,0,774,259
231,7.7,,,0,1,0,774,260
234,7.8,,,0,1,0,774,261
237,7.9,,,0,1,0,774,261
240,8.0,,,0,1,0,774,261
243,8.1,,,0,1,0,774,262
246,8.2,,,0,1,0,774,263
249,8.3,,,0,1,0,774,263
252,8.4,,,0,1,0,774,263
255,8.5,,,0,1,0,774,264
258,8.6,,,0,1,0,774,264
