frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
3249,54.204,996,1211,1,1,0,518,69
3255,54.304,995,1211,1,1,0,515,69
3261,54.404,983,1201,1,1,1,596,138
3267,54.504,1011,1218,1,1,0,561,77
3273,54.605,998,1209,1,1,1,605,124
3279,54.705,1009,1214,1,1,1,614,117
3285,54.805,1018,1221,1,1,0,569,74
3291,54.905,1016,1218,1,1,1,621,113
3297,55.005,1016,1218,1,1,0,,
3303,55.105,1028,1227,1,1,0,565,57
3309,55.205,1016,1218,1,1,1,632,121
3315,55.305,1015,1217,1,1,1,633,123
3321,55.405,1004,1215,1,1,0,542,73
3327,55.505,1003,1214,1,1,0,541,74
3333,55.606,1002,1214,1,1,0,537,73
3339,55.706,1002,1214,1,1,0,,
3345,55.806,993,1210,1,1,0,508,67
3351,55.906,992,1209,1,1,0,503,66
3357,56.006,992,1209,1,1,0,,
3363,56.106,967,1197,1,1,0,471,87
3369,56.206,960,1193,1,1,0,457,91
3375,56.306,955,1191,1,1,0,440,92
3381,56.406,950,1188,1,1,0,423,92
3387,56.506,945,1186,1,1,0,411,96
3393,56.607,946,1187,1,1,0,395,85
3399,56.707,938,1183,1,1,0,378,93
3405,56.807,932,1180,1,1,0,363,100
3411,56.907,927,1177,1,1,0,343,101
3417,57.007,924,1176,1,1,0,323,101
3423,57.107,919,1174,1,1,0,303,103
3429,57.207,918,1173,1,1,0,286,99
3435,57.307,916,1172,1,1,0,268,97
3441,57.407,913,1171,1,1,0,251,98
3447,57.507,906,1167,1,1,0,233,110
3453,57.608,904,1166,1,1,0,214,109
3459,57.708,912,1171,1,1,0,217,86
3465,57.808,910,1170,1,1,0,209,88
3471,57.908,907,1168,1,1,0,185,88
3477,58.008,904,1167,1,1,0,169,89
3483,58.108,902,1166,1,1,0,154,91
3489,58.208,899,1164,1,1,0,133,93
3495,58.308,900,1165,1,1,0,139,91
3501,58.408,900,1165,1,1,0,140,92
3507,58.508,900,1165,1,1,0,140,91
3513,58.609,901,1165,1,1,0,143,91
3519,58.709,901,1165,1,1,0,144,91
3525,58.809,901,1165,1,1,0,145,92
3531,58.909,901,1166,1,1,0,147,90
3537,59.009,902,1166,1,1,0,147,89
3543,59.109,903,1166,1,1,0,146,86
3549,59.209,904,1167,1,1,0,148,83
3555,59.309,905,1168,1,1,0,152,79
3561,59.409,907,1169,1,1,0,160,76
3567,59.509,911,1171,1,1,0,174,72
3573,59.61,915,1172,1,1,0,195,69
3579,59.71,920,1175,1,1,0,219,65
3585,59.81,924,1177,1,1,0,243,63
3591,59.91,929,1179,1,1,0,267,62
3597,60.01,933,1181,1,1,0,291,63
3603,60.11,934,1182,1,1,0,278,54
3609,60.21,926,1178,1,1,0,263,66
3615,60.31,928,1179,1,1,0,268,64
3621,60.41,930,1180,1,1,0,276,63
3627,60.51,929,1180,1,1,0,270,63
3633,60.611,932,1181,1,1,0,280,61
3639,60.711,937,1183,1,1,0,304,60
3645,60.811,942,1186,1,1,0,328,60
3651,60.911,943,1187,1,1,0,323,54
3657,61.011,947,1189,1,1,0,309,38
3663,61.111,940,1185,1,1,0,315,58
3669,61.211,938,1184,1,1,0,293,51
3675,61.311,939,1185,1,1,0,287,46
3681,61.411,944,1187,1,1,0,297,39
3687,61.511,935,1183,1,1,0,277,51
3693,61.612,928,1179,1,1,0,277,68
3699,61.712,931,1180,1,1,0,285,66
3705,61.812,931,1180,1,1,0,287,66
3711,61.912,932,1181,1,1,0,292,66
3717,62.012,934,1182,1,1,0,301,66
3723,62.112,937,1184,1,1,0,312,62
3729,62.212,940,1185,1,1,0,328,63
3735,62.312,945,1187,1,1,0,343,61
3741,62.412,948,1189,1,1,0,358,62
3747,62.512,953,1191,1,1,0,378,62
3753,62.613,958,1193,1,1,0,400,63
3759,62.713,965,1197,1,1,0,424,63
3765,62.813,973,1200,1,1,0,448,63
3771,62.913,967,1198,1,1,0,424,60
3777,63.013,961,1195,1,1,0,422,69
3783,63.113,962,1195,1,1,0,416,64
3789,63.213,958,1194,1,1,0,392,58
3795,63.313,958,1194,1,1,0,380,52
3801,63.413,964,1197,1,1,0,402,52
3807,63.513,970,1199,1,1,0,422,53
3813,63.614,974,1202,1,1,0,438,54
3819,63.714,979,1204,1,1,0,451,53
3825,63.814,983,1206,1,1,0,461,53
3831,63.914,985,1206,1,1,0,467,54
3837,64.014,987,1208,1,1,0,472,53
3843,64.114,989,1208,1,1,0,476,53
