frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
0,0.0,8,green,155,0,0.0,0.0,0.0,mid_range,0,,,,none,0.0,155.0,0.0,0,0,,0.0,1161.0,286.0,1235.0,389.0,,,0.0,1180.9,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,1180.9,0.0,0.0,1180.9,0.0,0.0,1180.9,0.0,0.0,0.0,0,0.0,0
1,0.017,7,green,80,0,0.0,0.0,0.0,corner_3,0,,,,none,0.0,80.0,0.0,0,0,,0.0,621.0,213.0,679.0,350.0,,,0.0,1174.6,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,,,1174.6,0.0,0.0,1174.6,0.0,0.0,1174.6,0.0,0.0,0.0,0,0.0,0
2,0.033,7,green,17,0,63.0,63.0,180.0,corner_3,0,,,135.0,none,0.0,84.5,0.0,0,0,,0.0,488.0,192.0,554.0,392.0,,,0.0,1173.0,-0.11,0,0,3,0,1.0,31.5,63.0,63.0,0.0,31.5,63.0,63.0,0.0,31.5,63.0,63.0,0.0,0,0,0,3,33.0,,,1173.8,-0.06,0.0,1173.8,-0.06,0.0,1173.8,-0.06,0.0,0.0,0,0.0,0
2,0.033,8,green,152,0,3.0,3.0,180.0,mid_range,0,,,135.0,none,0.0,84.5,0.0,0,0,,0.0,1161.0,286.0,1235.0,389.0,,,0.0,1180.5,0.34,0,0,3,0,0.867,1.5,3.0,3.0,0.0,1.5,3.0,3.0,0.0,1.5,3.0,3.0,0.0,0,0,0,3,33.0,,,1180.7,0.17,0.0,1180.7,0.17,0.0,1180.7,0.17,0.0,0.0,0,0.0,0
3,0.05,8,green,174,0,22.0,19.0,0.0,mid_range,0,,,,none,0.0,174.0,0.0,0,0,,0.0,1238.0,163.0,1294.0,223.0,,,0.0,1183.2,-2.88,0,0,4,0,1.0,8.33,22.0,25.0,0.0,8.33,22.0,25.0,0.0,8.33,22.0,25.0,0.0,0,0,0,4,22.0,,,1181.5,-0.85,0.0,1181.5,-0.85,0.0,1181.5,-0.85,0.0,0.0,0,0.0,0
4,0.067,7,green,120,0,103.0,40.0,0.0,mid_range,0,,,,none,0.0,120.0,0.0,0,0,,0.0,750.0,198.0,836.0,303.0,,,0.0,1177.3,-8.84,0,0,5,0,1.0,55.33,103.0,166.0,0.0,55.33,103.0,166.0,0.0,55.33,103.0,166.0,0.0,0,0,0,5,103.0,,,1175.0,-2.98,0.0,1175.0,-2.98,0.0,1175.0,-2.98,0.0,0.0,0,0.0,0
5,0.083,7,green,118,0,2.0,-101.0,180.0,corner_3,0,,,,none,0.0,118.0,0.0,0,0,,0.0,744.0,197.0,833.0,308.0,,,0.0,1177.2,0.17,0,0,6,0,1.0,42.0,103.0,168.0,0.0,42.0,103.0,168.0,0.0,42.0,103.0,168.0,0.0,0,0,0,6,2.0,,,1175.5,-2.19,0.0,1175.5,-2.19,0.0,1175.5,-2.19,0.0,0.0,0,0.0,0
6,0.1,7,green,115,0,3.0,1.0,180.0,corner_3,0,,,,none,0.0,115.0,0.0,0,0,,0.0,740.0,198.0,834.0,319.0,,,0.0,1176.9,0.24,0,0,7,0,1.0,34.2,103.0,171.0,0.0,34.2,103.0,171.0,0.0,34.2,103.0,171.0,0.0,0,0,0,7,3.0,,,1175.8,-1.71,0.0,1175.8,-1.71,0.0,1175.8,-1.71,0.0,0.0,0,0.0,0
7,0.117,7,green,108,0,7.0,4.0,180.0,corner_3,0,,,,none,0.0,108.0,0.0,0,0,,0.0,737.0,201.0,825.0,339.0,,,0.0,1176.4,0.53,0,0,8,0,1.0,29.67,103.0,178.0,0.0,29.67,103.0,178.0,0.0,29.67,103.0,178.0,0.0,0,0,0,8,7.0,,,1175.9,-1.34,0.0,1175.9,-1.34,0.0,1175.9,-1.34,0.0,0.0,0,0.0,0
8,0.133,7,green,88,0,20.0,13.0,180.0,corner_3,0,,,,none,0.0,88.0,0.0,0,0,,0.0,725.0,202.0,826.0,386.0,,,0.0,1175.0,1.17,0,0,9,0,1.0,28.29,103.0,198.0,0.0,28.29,103.0,198.0,0.0,28.29,103.0,198.0,0.0,0,0,0,9,20.0,,,1175.8,-0.98,0.0,1175.8,-0.98,0.0,1175.8,-0.98,0.0,0.0,0,0.0,0
