frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
697,11.617,602,1400,1,1,0,379,162
703,11.717,597,1400,1,1,1,576,538
709,11.817,857,1417,1,1,0,383,162
715,11.917,1073,1442,1,1,1,635,533
721,12.017,687,1378,1,1,0,384,163
727,12.117,656,1369,1,1,1,676,547
733,12.217,24,1271,1,1,0,371,164
739,12.317,11,1260,1,1,1,715,548
745,12.417,698,1375,1,1,0,344,165
751,12.517,708,1375,1,1,1,752,552
757,12.617,19,1234,1,1,1,770,553
763,12.717,1070,1514,1,1,0,293,159
769,12.817,1182,1529,1,1,1,399,489
775,12.917,1027,1514,1,1,0,273,157
781,13.017,466,1448,1,1,1,375,506
787,13.117,938,1504,1,1,0,259,160
793,13.217,240,1421,1,1,1,372,511
799,13.317,178,1415,1,1,0,249,162
805,13.417,65,1402,1,1,1,363,514
811,13.517,995,1507,1,1,0,247,163
817,13.617,995,1507,1,1,1,353,518
823,13.717,,,0,1,0,1206,69
829,13.817,,,0,1,0,1228,58
835,13.917,,,0,1,0,1237,35
841,14.017,,,0,1,0,,
847,14.117,1079,1468,1,1,0,786,411
853,14.217,1095,1465,1,1,1,576,511
859,14.317,349,1436,1,1,0,338,161
865,14.417,324,1434,1,1,1,361,508
871,14.517,1527,1497,1,1,0,472,71
877,14.617,612,400,1,1,1,645,522
883,14.717,1166,340,1,1,1,1092,445
889,14.817,278,104,1,1,0,361,150
895,14.917,313,388,1,1,1,403,512
901,15.017,719,32,1,1,0,755,47
907,15.117,720,31,1,1,0,756,46
913,15.217,720,32,1,1,0,756,47
919,15.317,720,31,1,1,0,756,46
925,15.417,720,32,1,1,0,756,47
931,15.517,720,32,1,1,0,756,47
937,15.617,720,32,1,1,0,756,47
943,15.717,719,32,1,1,0,755,47
949,15.817,720,33,1,1,0,756,48
955,15.917,720,32,1,1,0,756,47
961,16.017,721,32,1,1,0,757,47
967,16.117,721,31,1,1,0,757,46
973,16.217,721,31,1,1,0,757,46
979,16.317,722,31,1,1,0,758,46
985,16.417,722,31,1,1,0,758,46
991,16.517,722,31,1,1,0,758,46
997,16.617,722,31,1,1,0,758,46
1003,16.717,722,31,1,1,0,758,46
1009,16.817,722,31,1,1,0,758,46
1015,16.917,722,30,1,1,0,758,45
1021,17.017,722,30,1,1,0,758,45
1027,17.117,722,31,1,1,0,758,46
1033,17.217,722,31,1,1,0,758,46
1039,17.317,722,31,1,1,0,758,46
1045,17.417,722,30,1,1,0,758,45
1051,17.517,722,30,1,1,0,758,45
1057,17.617,722,30,1,1,0,758,45
1063,17.717,722,31,1,1,0,758,46
1069,17.817,722,31,1,1,0,758,46
1075,17.917,722,31,1,1,0,758,46
1081,18.017,722,31,1,1,0,758,46
1087,18.117,722,31,1,1,0,758,46
1093,18.217,722,31,1,1,0,758,46
1099,18.317,722,31,1,1,0,758,46
1105,18.417,722,31,1,1,0,758,46
1111,18.517,722,33,1,1,0,758,48
1117,18.617,722,32,1,1,0,758,47
1123,18.717,722,32,1,1,0,758,47
1129,18.817,722,32,1,1,0,758,47
1135,18.917,722,32,1,1,0,758,47
1141,19.017,722,32,1,1,0,758,47
1147,19.117,722,32,1,1,0,758,47
1153,19.217,722,32,1,1,0,758,47
1159,19.317,722,32,1,1,0,758,47
1165,19.417,721,32,1,1,0,757,47
1171,19.517,722,32,1,1,0,758,47
1177,19.617,722,32,1,1,0,758,47
1183,19.717,721,32,1,1,0,757,47
1189,19.817,721,32,1,1,0,757,47
1195,19.917,720,32,1,1,0,756,47
1201,20.017,721,32,1,1,0,757,47
1207,20.117,720,32,1,1,0,756,47
1213,20.217,720,32,1,1,0,756,47
1219,20.317,722,31,1,1,0,758,46
1225,20.417,722,31,1,1,0,758,46
1231,20.517,722,31,1,1,0,758,46
1237,20.617,722,30,1,1,0,758,45
1243,20.717,722,30,1,1,0,758,45
1249,20.817,722,30,1,1,0,758,45
1255,20.917,722,30,1,1,0,758,45
1261,21.017,722,30,1,1,0,758,45
1267,21.117,722,30,1,1,0,758,45
1273,21.217,722,30,1,1,0,758,45
1279,21.317,722,30,1,1,0,758,45
1285,21.417,716,30,1,1,0,753,44
1291,21.517,722,30,1,1,0,758,45
