frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
2,0.033,0,referee,3264,503,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0,0,,0.0,696,249,757,330,,,0.0,352.7,0.0,0,0,1,0,1.0
3,0.05,1,green,3348,634,0.0,0.0,0.0,paint,0,,,,none,0.0,3348.0,634.0,1,0,,0.0,713,129,763,223,,,0.0,241.9,0.0,0,0,2,0,1.0
3,0.05,0,referee,3267,503,3.0,3.0,0.0,paint,0,,154.0,,none,0.0,0.0,0.0,0,1,,0.0,697,248,757,329,,,0.0,352.9,-0.14,0,0,2,0,1.0
4,0.067,1,green,3347,637,3.16,3.16,108.4,paint,0,,,1258.1,none,0.0,2959.5,1132.5,1,0,,0.0,712,129,762,223,,,0.0,238.7,3.15,0,0,3,0,1.0
4,0.067,2,green,2572,1628,0.0,0.0,0.0,corner_3,0,,,1258.1,none,0.0,2959.5,1132.5,1,0,,0.0,549,180,613,299,,,0.0,1028.4,0.0,0,0,3,0,1.0
4,0.067,0,referee,3267,503,0.0,-3.0,0.0,paint,0,,156.1,,none,0.0,0.0,0.0,0,1,,0.0,697,249,757,329,,,0.0,352.9,0.0,0,0,3,0,1.0
5,0.083,1,green,3348,636,1.41,-1.75,315.0,paint,0,,,1251.8,none,0.0,2937.5,1108.5,1,0,,0.0,713,129,763,222,,,0.0,240.1,-1.32,0,0,4,0,1.0
5,0.083,2,green,2527,1581,65.07,65.07,226.2,corner_3,0,,,1251.8,none,0.0,2937.5,1108.5,1,0,,0.0,549.0,180.0,613.0,299.0,,,0.0,1024.8,1.49,0,0,4,0,0.933
5,0.083,0,referee,3267,503,0.0,0.0,0.0,paint,0,,155.7,,none,0.0,0.0,0.0,0,1,,0.0,697,249,757,329,,,0.0,352.9,0.0,0,0,4,0,1.0
6,0.1,1,green,3348,636,0.0,-1.41,0.0,paint,0,,,1251.8,none,0.0,2937.5,1108.5,1,0,,0.0,713,129,763,222,,,0.0,240.1,0.0,0,0,5,0,1.0
6,0.1,2,green,2527,1581,0.0,-65.07,0.0,corner_3,0,,,1251.8,none,0.0,2937.5,1108.5,1,0,,0.0,549.0,180.0,613.0,299.0,,,0.0,1024.8,0.0,0,0,5,0,0.867
6,0.1,0,referee,3267,504,1.0,1.0,90.0,paint,0,,154.9,,none,0.0,0.0,0.0,0,1,,0.0,697,249,757,328,,,0.0,351.9,1.0,0,0,5,0,1.0
7,0.117,1,green,3348,636,0.0,0.0,0.0,paint,0,,,1251.8,none,0.0,2937.5,1108.5,1,0,,0.0,713,129,763,222,,,0.0,240.1,0.0,0,0,6,0,1.0
7,0.117,2,green,2527,1581,0.0,0.0,0.0,corner_3,0,,,1251.8,none,0.0,2937.5,1108.5,1,0,,0.0,549.0,180.0,613.0,299.0,,,0.0,1024.8,0.0,0,0,6,0,0.8
7,0.117,0,referee,3267,504,0.0,-1.0,0.0,paint,0,,154.9,,none,0.0,0.0,0.0,0,1,,0.0,697,249,757,328,,,0.0,351.9,0.0,0,0,6,0,1.0
8,0.133,1,green,3350,633,3.61,3.61,303.7,paint,0,,,1255.4,none,0.0,2938.5,1107.0,1,0,,0.0,713,128,765,222,,,0.0,243.6,-3.55,0,0,7,0,1.0
8,0.133,2,green,2527,1581,0.0,0.0,0.0,corner_3,0,,,1255.4,none,0.0,2938.5,1107.0,1,0,,0.0,549.0,180.0,613.0,299.0,,,0.0,1024.8,0.0,0,0,7,0,0.733
8,0.133,0,referee,3267,504,0.0,0.0,0.0,paint,0,,153.4,,none,0.0,0.0,0.0,0,1,,0.0,697,250,757,328,,,0.0,351.9,0.0,0,0,7,0,1.0
9,0.15,0,referee,3267,504,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0,0,,0.0,417,342,489,410,,,0.0,351.9,0.0,0,0,8,0,1.0
10,0.167,2,green,2527,1581,0.0,0.0,0.0,corner_3,0,,,,none,0.0,2527.0,1581.0,0,0,,0.0,760,118,814,205,,,0.0,1024.8,0.0,0,0,9,0,1.0
10,0.167,0,referee,3267,504,0.0,0.0,0.0,paint,0,,1306.7,,none,0.0,0.0,0.0,0,0,,0.0,417,340,488,410,,,0.0,351.9,0.0,0,0,9,0,1.0
11,0.184,2,green,2527,1581,0.0,0.0,0.0,corner_3,0,,,,none,0.0,2527.0,1581.0,0,0,,0.0,761,118,815,203,,,0.0,1024.8,0.0,0,0,10,0,1.0
11,0.184,0,referee,2877,1629,1190.68,1190.68,109.1,corner_3,0,,353.3,,none,0.0,0.0,0.0,0,0,,0.0,324.56518173217773,368.8994369506836,393.06628799438477,440.56082916259766,,,0.0,859.1,-1182.61,0,0,10,0,0.933
12,0.2,2,green,3302,1369,803.47,803.47,344.7,3pt_arc,0,,,,none,0.0,3302.0,1369.0,0,0,,0.0,789.4308223724365,106.18330764770508,843.7249393463135,192.9480094909668,,,0.0,516.0,134.09,0,0,11,0,0.933
13,0.217,2,green,3302,1369,0.0,-803.47,0.0,3pt_arc,0,,,,none,0.0,3302.0,1369.0,0,0,,0.0,761,117,815,203,,,0.0,516.0,0.0,0,0,12,0,1.0
14,0.234,2,green,3302,1369,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3302.0,1369.0,0,0,,0.0,762,116,815,202,,,0.0,516.0,0.0,0,0,13,0,1.0
15,0.25,2,green,3302,1369,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3302.0,1369.0,0,0,,0.0,762,116,815,201,,,0.0,516.0,0.0,0,0,14,0,1.0
16,0.267,2,green,3302,1369,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3302.0,1369.0,0,0,,0.0,761,116,815,201,,,0.0,516.0,0.0,0,0,15,0,1.0
17,0.284,2,green,3302,1369,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3302.0,1369.0,0,0,,0.0,762,115,816,201,,,0.0,516.0,0.0,0,0,16,0,1.0
18,0.3,2,green,3302,1369,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3302.0,1369.0,0,0,,0.0,762,115,816,201,,,0.0,516.0,0.0,0,0,17,0,1.0
