arm,section,frame,team,instance_id
baseline,nba_0081,000993,green,000044
baseline,nba_0081,000996,green,000044
baseline,nba_0081,000999,green,000044
baseline,nba_0081,001002,green,000044
baseline,nba_0081,001005,green,000044
baseline,nba_0081,001008,green,000044
baseline,nba_0081,001011,green,000044
baseline,nba_0081,001014,green,000044
baseline,nba_0081,001017,green,000044
baseline,nba_0081,001020,green,000044
baseline,nba_0081,001023,green,000044
baseline,nba_0081,001026,green,000044
baseline,nba_0081,001029,green,000044
baseline,nba_0081,001032,green,000044
baseline,nba_0081,001035,green,000044
baseline,nba_0081,001038,green,000044
baseline,nba_0081,001041,green,000044
baseline,nba_0081,001044,green,000044
baseline,nba_0081,001047,green,000044
baseline,nba_0081,001050,green,000044
baseline,nba_0081,001053,green,000044
baseline,nba_0081,001056,green,000044
baseline,nba_0081,001059,green,000044
baseline,nba_0081,001062,green,000044
baseline,nba_0081,001065,green,000044
baseline,nba_0081,001068,green,000044
baseline,nba_0081,001071,green,000044
baseline,nba_0081,001074,green,000044
baseline,nba_0081,001077,green,000044
baseline,nba_0081,000549,white,000045
baseline,nba_0081,000552,white,000045
baseline,nba_0081,000555,white,000045
baseline,nba_0081,000558,white,000045
baseline,nba_0081,000561,white,000045
baseline,nba_0081,000564,white,000045
baseline,nba_0081,000567,white,000045
baseline,nba_0081,000570,white,000045
baseline,nba_0081,000573,white,000045
baseline,nba_0081,000576,white,000045
baseline,nba_0081,000579,white,000045
baseline,nba_0081,000582,white,000045
baseline,nba_0081,000585,white,000045
baseline,nba_0081,000588,white,000045
baseline,nba_0081,000591,white,000045
baseline,nba_0081,000594,white,000045
baseline,nba_0081,000597,white,000045
baseline,nba_0081,000600,white,000045
baseline,nba_0081,000603,white,000045
baseline,nba_0081,000606,white,000045
baseline,nba_0081,000609,white,000045
baseline,nba_0081,000612,white,000045
baseline,nba_0081,000615,white,000045
baseline,nba_0081,000618,white,000045
baseline,nba_0081,000621,white,000045
baseline,nba_0081,000624,white,000045
baseline,nba_0081,000627,white,000045
baseline,nba_0081,000630,white,000045
baseline,nba_0081,000633,white,000045
baseline,nba_0081,000636,white,000045
baseline,nba_0081,000639,white,000045
baseline,nba_0081,000642,white,000045
baseline,nba_0081,000645,white,000045
baseline,nba_0081,000648,white,000045
baseline,nba_0081,000651,white,000045
baseline,nba_0081,000654,white,000045
baseline,nba_0081,000657,white,000045
baseline,nba_0081,000660,white,000045
baseline,nba_0081,000663,white,000045
baseline,nba_0081,000669,white,000045
baseline,nba_0081,000894,white,000046
baseline,nba_0081,000972,white,000046
baseline,nba_0081,000975,white,000046
baseline,nba_0081,000978,white,000046
baseline,nba_0081,000549,white,000047
baseline,nba_0081,000552,white,000047
baseline,nba_0081,000555,white,000047
baseline,nba_0081,000558,white,000047
baseline,nba_0081,000561,white,000047
baseline,nba_0081,000564,white,000047
baseline,nba_0081,000567,white,000047
baseline,nba_0081,000570,white,000047
baseline,nba_0081,000573,white,000047
baseline,nba_0081,000576,white,000047
baseline,nba_0081,000582,white,000047
baseline,nba_0081,000585,white,000048
baseline,nba_0081,000588,white,000048
baseline,nba_0081,000591,white,000049
baseline,nba_0081,000594,white,000049
baseline,nba_0081,000600,white,000049
baseline,nba_0081,000603,white,000049
baseline,nba_0081,000606,white,000049
baseline,nba_0081,000621,white,000049
baseline,nba_0081,000624,white,000049
baseline,nba_0081,000630,white,000049
baseline,nba_0081,000633,white,000049
baseline,nba_0081,000639,white,000049
baseline,nba_0081,000642,white,000049
baseline,nba_0081,000645,white,000049
baseline,nba_0081,000648,white,000049
baseline,nba_0081,000651,white,000049
baseline,nba_0081,000654,white,000049
baseline,nba_0081,000657,white,000049
baseline,nba_0081,000666,white,000049
baseline,nba_0081,000963,white,000050
baseline,nba_0081,001008,white,000050
baseline,nba_0081,001023,white,000050
baseline,nba_0081,001026,white,000050
baseline,nba_0081,001029,white,000050
baseline,nba_0081,001032,white,000050
baseline,nba_0081,001035,white,000051
baseline,nba_0081,001047,white,000051
baseline,nba_0081,001056,white,000052
baseline,nba_0081,001071,white,000053
baseline,nba_0081,001074,white,000053
baseline,nba_0081,000594,white,000054
baseline,nba_0081,000597,white,000054
baseline,nba_0081,000630,white,000055
baseline,nba_0081,000633,white,000055
baseline,nba_0081,000636,white,000055
baseline,nba_0081,000639,white,000055
baseline,nba_0081,000642,white,000055
baseline,nba_0081,000690,white,000056
baseline,nba_0081,000693,white,000056
baseline,nba_0081,000696,white,000056
baseline,nba_0081,000711,white,000057
baseline,nba_0081,000744,white,000057
baseline,nba_0081,000750,white,000057
baseline,nba_0081,000759,white,000057
baseline,nba_0081,000774,white,000057
baseline,nba_0081,000801,white,000057
baseline,nba_0081,000807,white,000057
baseline,nba_0081,000819,white,000057
baseline,nba_0081,000861,white,000057
baseline,nba_0081,000864,white,000057
baseline,nba_0081,000870,white,000057
baseline,nba_0081,000876,white,000058
baseline,nba_0081,000882,white,000058
baseline,nba_0081,000885,white,000058
baseline,nba_0081,000891,white,000059
baseline,nba_0081,000972,white,000060
baseline,nba_0081,000975,white,000060
baseline,nba_0081,001038,white,000061
baseline,nba_0081,001053,white,000061
baseline,nba_0081,001056,white,000061
baseline,nba_0081,000651,white,000062
baseline,nba_0081,000654,white,000062
baseline,nba_0081,000660,white,000062
baseline,nba_0081,000669,white,000063
baseline,nba_0081,000672,white,000063
baseline,nba_0081,000675,white,000063
baseline,nba_0081,000681,white,000063
baseline,nba_0081,000684,white,000063
baseline,nba_0081,000687,white,000063
baseline,nba_0081,000690,white,000063
baseline,nba_0081,000696,white,000063
baseline,nba_0081,000702,white,000063
baseline,nba_0081,000705,white,000063
baseline,nba_0081,000708,white,000063
baseline,nba_0081,000711,white,000063
baseline,nba_0081,000714,white,000063
baseline,nba_0081,000717,white,000063
baseline,nba_0081,000720,white,000063
baseline,nba_0081,000723,white,000063
baseline,nba_0081,000726,white,000063
baseline,nba_0081,000729,white,000063
baseline,nba_0081,000732,white,000063
baseline,nba_0081,000735,white,000063
baseline,nba_0081,000738,white,000063
baseline,nba_0081,000741,white,000063
baseline,nba_0081,000744,white,000063
baseline,nba_0081,000747,white,000063
baseline,nba_0081,000750,white,000063
baseline,nba_0081,000753,white,000063
baseline,nba_0081,000756,white,000063
baseline,nba_0081,000759,white,000063
baseline,nba_0081,000762,white,000063
baseline,nba_0081,000765,white,000063
baseline,nba_0081,000768,white,000063
baseline,nba_0081,000771,white,000063
baseline,nba_0081,000774,white,000063
baseline,nba_0081,000777,white,000063
baseline,nba_0081,000780,white,000063
baseline,nba_0081,000783,white,000063
baseline,nba_0081,000786,white,000063
baseline,nba_0081,000789,white,000063
baseline,nba_0081,000792,white,000063
baseline,nba_0081,000795,white,000063
baseline,nba_0081,000798,white,000063
baseline,nba_0081,000801,white,000063
baseline,nba_0081,000804,white,000063
baseline,nba_0081,000807,white,000063
baseline,nba_0081,000810,white,000063
baseline,nba_0081,000813,white,000063
baseline,nba_0081,000816,white,000063
baseline,nba_0081,000819,white,000063
baseline,nba_0081,000822,white,000063
baseline,nba_0081,000825,white,000063
baseline,nba_0081,000828,white,000063
baseline,nba_0081,000831,white,000063
baseline,nba_0081,000834,white,000063
baseline,nba_0081,000837,white,000063
baseline,nba_0081,000840,white,000063
baseline,nba_0081,000843,white,000063
baseline,nba_0081,000846,white,000063
baseline,nba_0081,000849,white,000063
baseline,nba_0081,000852,white,000063
baseline,nba_0081,000855,white,000063
baseline,nba_0081,000858,white,000063
baseline,nba_0081,000861,white,000063
baseline,nba_0081,000864,white,000063
baseline,nba_0081,000867,white,000063
baseline,nba_0081,000870,white,000063
baseline,nba_0081,000873,white,000063
baseline,nba_0081,000876,white,000063
baseline,nba_0081,000879,white,000063
baseline,nba_0081,000882,white,000063
baseline,nba_0081,000885,white,000063
baseline,nba_0081,000888,white,000063
baseline,nba_0081,000891,white,000063
baseline,nba_0081,000894,white,000063
baseline,nba_0081,000897,white,000063
baseline,nba_0081,000900,white,000063
baseline,nba_0081,000903,white,000063
baseline,nba_0081,000906,white,000063
baseline,nba_0081,000909,white,000063
baseline,nba_0081,000912,white,000063
baseline,nba_0081,000915,white,000063
baseline,nba_0081,000918,white,000063
baseline,nba_0081,000921,white,000063
baseline,nba_0081,000924,white,000063
baseline,nba_0081,000927,white,000063
baseline,nba_0081,000930,white,000063
baseline,nba_0081,000933,white,000063
baseline,nba_0081,000936,white,000063
baseline,nba_0081,000939,white,000063
baseline,nba_0081,000942,white,000063
baseline,nba_0081,000945,white,000063
baseline,nba_0081,000948,white,000063
baseline,nba_0081,000951,white,000063
baseline,nba_0081,000954,white,000063
baseline,nba_0081,000957,white,000063
baseline,nba_0081,000960,white,000063
baseline,nba_0081,000966,white,000063
baseline,nba_0081,000969,white,000063
baseline,nba_0081,000972,white,000063
baseline,nba_0081,000975,white,000063
baseline,nba_0081,000978,white,000063
baseline,nba_0081,000981,white,000063
baseline,nba_0081,000984,white,000063
baseline,nba_0081,000987,white,000063
baseline,nba_0081,000990,white,000063
baseline,nba_0081,000993,white,000063
baseline,nba_0081,000996,white,000063
baseline,nba_0081,000999,white,000063
baseline,nba_0081,001002,white,000063
baseline,nba_0081,001005,white,000063
baseline,nba_0081,001008,white,000063
baseline,nba_0081,001011,white,000063
baseline,nba_0081,001014,white,000063
baseline,nba_0081,001017,white,000063
baseline,nba_0081,001020,white,000063
baseline,nba_0081,001023,white,000063
baseline,nba_0081,001026,white,000063
baseline,nba_0081,001029,white,000063
baseline,nba_0081,001032,white,000063
baseline,nba_0081,001035,white,000063
baseline,nba_0081,001038,white,000063
baseline,nba_0081,001041,white,000063
baseline,nba_0081,001044,white,000063
baseline,nba_0081,001047,white,000063
baseline,nba_0081,001050,white,000063
baseline,nba_0081,001053,white,000063
baseline,nba_0081,001056,white,000063
baseline,nba_0081,001059,white,000063
baseline,nba_0081,001062,white,000063
baseline,nba_0081,001065,white,000063
baseline,nba_0081,001068,white,000063
baseline,nba_0081,001071,white,000063
baseline,nba_0081,001074,white,000063
baseline,nba_0081,001077,white,000063
baseline,nba_0081,000687,white,000064
baseline,nba_0081,000690,white,000064
baseline,nba_0081,000816,white,000064
baseline,nba_0081,000819,white,000064
baseline,nba_0081,000840,white,000064
baseline,nba_0081,000843,white,000064
baseline,nba_0081,000873,white,000064
baseline,nba_0081,000876,white,000064
baseline,nba_0081,000885,white,000064
baseline,nba_0081,000888,white,000065
baseline,nba_0081,000903,white,000065
baseline,nba_0081,000906,white,000066
baseline,nba_0081,000927,white,000067
baseline,nba_0081,000945,white,000068
baseline,wnba_5l4,000090,green,000001
baseline,wnba_5l4,000093,green,000001
baseline,wnba_5l4,000096,green,000001
baseline,wnba_5l4,000099,green,000001
baseline,wnba_5l4,000102,green,000001
baseline,wnba_5l4,000105,green,000001
baseline,wnba_5l4,000108,green,000001
baseline,wnba_5l4,000111,green,000001
baseline,wnba_5l4,000114,green,000001
baseline,wnba_5l4,000117,green,000001
baseline,wnba_5l4,000123,green,000001
baseline,wnba_5l4,000171,green,000002
baseline,wnba_5l4,000174,green,000002
baseline,wnba_5l4,000177,green,000002
baseline,wnba_5l4,000180,green,000002
baseline,wnba_5l4,000183,green,000002
baseline,wnba_5l4,000228,green,000003
baseline,wnba_5l4,000231,green,000004
baseline,wnba_5l4,000234,green,000005
baseline,wnba_5l4,000237,green,000006
baseline,wnba_5l4,000240,green,000007
baseline,wnba_5l4,000243,green,000007
baseline,wnba_5l4,000246,green,000008
baseline,wnba_5l4,000249,green,000009
baseline,wnba_5l4,000252,green,000010
baseline,wnba_5l4,000300,green,000011
baseline,wnba_5l4,000303,green,000011
baseline,wnba_5l4,000306,green,000011
baseline,wnba_5l4,000354,green,000012
baseline,wnba_5l4,000357,green,000012
baseline,wnba_5l4,000372,green,000012
baseline,wnba_5l4,000420,green,000013
baseline,wnba_5l4,000426,green,000013
baseline,wnba_5l4,000429,green,000013
baseline,wnba_5l4,000432,green,000013
baseline,wnba_5l4,000444,green,000014
baseline,wnba_5l4,000447,green,000015
baseline,wnba_5l4,000495,green,000016
baseline,wnba_5l4,000498,green,000016
baseline,wnba_5l4,000501,green,000016
baseline,wnba_5l4,000504,green,000016
baseline,wnba_5l4,000507,green,000016
baseline,wnba_5l4,000510,green,000016
baseline,wnba_5l4,000513,green,000016
baseline,wnba_5l4,000516,green,000016
baseline,wnba_5l4,000519,green,000016
baseline,wnba_5l4,000522,green,000016
baseline,wnba_5l4,000525,green,000017
baseline,wnba_5l4,000528,green,000017
baseline,wnba_5l4,000546,green,000017
baseline,wnba_5l4,000549,green,000017
baseline,wnba_5l4,000552,green,000017
baseline,wnba_5l4,000558,green,000017
baseline,wnba_5l4,000573,green,000017
baseline,wnba_5l4,000576,green,000018
baseline,wnba_5l4,000594,green,000019
baseline,wnba_5l4,000597,green,000020
baseline,wnba_5l4,000600,green,000021
baseline,wnba_5l4,000612,green,000021
baseline,wnba_5l4,000615,green,000021
baseline,wnba_5l4,000618,green,000022
baseline,wnba_5l4,000090,green,000023
baseline,wnba_5l4,000093,green,000023
baseline,wnba_5l4,000096,green,000023
baseline,wnba_5l4,000099,green,000023
baseline,wnba_5l4,000102,green,000023
baseline,wnba_5l4,000108,green,000023
baseline,wnba_5l4,000111,green,000023
baseline,wnba_5l4,000114,green,000023
baseline,wnba_5l4,000117,green,000023
baseline,wnba_5l4,000120,green,000023
baseline,wnba_5l4,000123,green,000023
baseline,wnba_5l4,000132,green,000023
baseline,wnba_5l4,000135,green,000023
baseline,wnba_5l4,000138,green,000023
baseline,wnba_5l4,000141,green,000023
baseline,wnba_5l4,000144,green,000023
baseline,wnba_5l4,000147,green,000023
baseline,wnba_5l4,000150,green,000023
baseline,wnba_5l4,000153,green,000023
baseline,wnba_5l4,000156,green,000023
baseline,wnba_5l4,000159,green,000023
baseline,wnba_5l4,000162,green,000023
baseline,wnba_5l4,000165,green,000023
baseline,wnba_5l4,000168,green,000023
baseline,wnba_5l4,000171,green,000024
baseline,wnba_5l4,000174,green,000024
baseline,wnba_5l4,000186,green,000025
baseline,wnba_5l4,000189,green,000025
baseline,wnba_5l4,000192,green,000025
baseline,wnba_5l4,000195,green,000025
baseline,wnba_5l4,000198,green,000025
baseline,wnba_5l4,000201,green,000025
baseline,wnba_5l4,000204,green,000025
baseline,wnba_5l4,000207,green,000025
baseline,wnba_5l4,000210,green,000025
baseline,wnba_5l4,000213,green,000025
baseline,wnba_5l4,000216,green,000025
baseline,wnba_5l4,000219,green,000025
baseline,wnba_5l4,000222,green,000025
baseline,wnba_5l4,000225,green,000025
baseline,wnba_5l4,000228,green,000025
baseline,wnba_5l4,000234,green,000025
baseline,wnba_5l4,000237,green,000025
baseline,wnba_5l4,000240,green,000026
baseline,wnba_5l4,000243,green,000026
baseline,wnba_5l4,000246,green,000026
baseline,wnba_5l4,000252,green,000026
baseline,wnba_5l4,000255,green,000026
baseline,wnba_5l4,000258,green,000026
baseline,wnba_5l4,000261,green,000026
baseline,wnba_5l4,000264,green,000026
baseline,wnba_5l4,000267,green,000026
baseline,wnba_5l4,000270,green,000026
baseline,wnba_5l4,000273,green,000026
baseline,wnba_5l4,000276,green,000026
baseline,wnba_5l4,000369,green,000027
baseline,wnba_5l4,000372,green,000027
baseline,wnba_5l4,000375,green,000027
baseline,wnba_5l4,000378,green,000027
baseline,wnba_5l4,000381,green,000027
baseline,wnba_5l4,000384,green,000027
baseline,wnba_5l4,000387,green,000027
baseline,wnba_5l4,000390,green,000027
baseline,wnba_5l4,000393,green,000027
baseline,wnba_5l4,000396,green,000027
baseline,wnba_5l4,000399,green,000028
baseline,wnba_5l4,000414,green,000029
baseline,wnba_5l4,000417,green,000029
baseline,wnba_5l4,000420,green,000029
baseline,wnba_5l4,000423,green,000029
baseline,wnba_5l4,000426,green,000029
baseline,wnba_5l4,000429,green,000029
baseline,wnba_5l4,000432,green,000029
baseline,wnba_5l4,000435,green,000029
baseline,wnba_5l4,000438,green,000029
baseline,wnba_5l4,000441,green,000029
baseline,wnba_5l4,000444,green,000029
baseline,wnba_5l4,000447,green,000029
baseline,wnba_5l4,000450,green,000029
baseline,wnba_5l4,000453,green,000029
baseline,wnba_5l4,000456,green,000029
baseline,wnba_5l4,000459,green,000029
baseline,wnba_5l4,000462,green,000029
baseline,wnba_5l4,000465,green,000030
baseline,wnba_5l4,000474,green,000031
baseline,wnba_5l4,000477,green,000032
baseline,wnba_5l4,000480,green,000032
baseline,wnba_5l4,000528,green,000033
baseline,wnba_5l4,000555,green,000033
baseline,wnba_5l4,000558,green,000033
baseline,wnba_5l4,000561,green,000033
baseline,wnba_5l4,000564,green,000033
baseline,wnba_5l4,000567,green,000033
baseline,wnba_5l4,000570,green,000033
baseline,wnba_5l4,000573,green,000033
baseline,wnba_5l4,000576,green,000033
baseline,wnba_5l4,000579,green,000033
baseline,wnba_5l4,000582,green,000033
baseline,wnba_5l4,000585,green,000033
baseline,wnba_5l4,000588,green,000033
baseline,wnba_5l4,000591,green,000033
baseline,wnba_5l4,000594,green,000033
baseline,wnba_5l4,000597,green,000033
baseline,wnba_5l4,000603,green,000033
baseline,wnba_5l4,000606,green,000033
baseline,wnba_5l4,000618,green,000033
baseline,wnba_5l4,000621,green,000033
baseline,wnba_5l4,000624,green,000033
baseline,wnba_5l4,000627,green,000033
baseline,wnba_5l4,000183,referee,000034
baseline,wnba_5l4,000189,referee,000034
baseline,wnba_5l4,000192,referee,000034
baseline,wnba_5l4,000195,referee,000034
baseline,wnba_5l4,000297,referee,000035
baseline,wnba_5l4,000300,referee,000035
baseline,wnba_5l4,000303,referee,000035
baseline,wnba_5l4,000312,referee,000035
baseline,wnba_5l4,000315,referee,000035
baseline,wnba_5l4,000318,referee,000035
baseline,wnba_5l4,000321,referee,000035
baseline,wnba_5l4,000324,referee,000035
baseline,wnba_5l4,000327,referee,000035
baseline,wnba_5l4,000330,referee,000035
baseline,wnba_5l4,000333,referee,000035
baseline,wnba_5l4,000336,referee,000036
baseline,wnba_5l4,000360,referee,000037
baseline,wnba_5l4,000363,referee,000037
baseline,wnba_5l4,000411,referee,000037
baseline,wnba_5l4,000417,referee,000037
baseline,wnba_5l4,000420,referee,000037
baseline,wnba_5l4,000423,referee,000037
baseline,wnba_5l4,000429,referee,000037
baseline,wnba_5l4,000438,referee,000037
baseline,wnba_5l4,000441,referee,000037
baseline,wnba_5l4,000444,referee,000038
baseline,wnba_5l4,000492,referee,000039
baseline,wnba_5l4,000495,referee,000039
baseline,wnba_5l4,000543,referee,000040
baseline,wnba_5l4,000591,referee,000041
baseline,wnba_5l4,000594,referee,000041
baseline,wnba_5l4,000597,referee,000041
baseline,wnba_5l4,000600,referee,000041
baseline,wnba_5l4,000606,referee,000042
baseline,wnba_5l4,000090,green,000043
baseline,wnba_5l4,000093,green,000043
baseline,wnba_5l4,000096,green,000043
baseline,wnba_5l4,000144,green,000044
baseline,wnba_5l4,000147,green,000044
baseline,wnba_5l4,000150,green,000044
baseline,wnba_5l4,000153,green,000044
baseline,wnba_5l4,000156,green,000044
baseline,wnba_5l4,000159,green,000044
baseline,wnba_5l4,000162,green,000044
baseline,wnba_5l4,000165,green,000044
baseline,wnba_5l4,000168,green,000044
baseline,wnba_5l4,000171,green,000044
baseline,wnba_5l4,000174,green,000044
baseline,wnba_5l4,000177,green,000044
baseline,wnba_5l4,000180,green,000044
baseline,wnba_5l4,000183,green,000044
baseline,wnba_5l4,000186,green,000044
baseline,wnba_5l4,000189,green,000044
baseline,wnba_5l4,000192,green,000044
baseline,wnba_5l4,000195,green,000044
baseline,wnba_5l4,000198,green,000044
baseline,wnba_5l4,000201,green,000044
baseline,wnba_5l4,000204,green,000044
baseline,wnba_5l4,000207,green,000044
baseline,wnba_5l4,000210,green,000044
baseline,wnba_5l4,000213,green,000044
baseline,wnba_5l4,000216,green,000044
baseline,wnba_5l4,000219,green,000044
baseline,wnba_5l4,000222,green,000044
baseline,wnba_5l4,000225,green,000044
baseline,wnba_5l4,000228,green,000044
baseline,wnba_5l4,000231,green,000044
baseline,wnba_5l4,000234,green,000044
baseline,wnba_5l4,000237,green,000044
baseline,wnba_5l4,000240,green,000044
baseline,wnba_5l4,000243,green,000044
baseline,wnba_5l4,000246,green,000044
baseline,wnba_5l4,000249,green,000044
baseline,wnba_5l4,000252,green,000044
baseline,wnba_5l4,000255,green,000044
baseline,wnba_5l4,000258,green,000044
baseline,wnba_5l4,000261,green,000044
baseline,wnba_5l4,000264,green,000045
baseline,wnba_5l4,000312,green,000046
baseline,wnba_5l4,000315,green,000046
baseline,wnba_5l4,000318,green,000046
baseline,wnba_5l4,000321,green,000046
baseline,wnba_5l4,000324,green,000046
baseline,wnba_5l4,000327,green,000046
baseline,wnba_5l4,000330,green,000046
baseline,wnba_5l4,000333,green,000046
baseline,wnba_5l4,000336,green,000046
baseline,wnba_5l4,000339,green,000046
baseline,wnba_5l4,000342,green,000046
baseline,wnba_5l4,000345,green,000047
baseline,wnba_5l4,000348,green,000047
baseline,wnba_5l4,000396,green,000048
baseline,wnba_5l4,000399,green,000048
baseline,wnba_5l4,000402,green,000048
baseline,wnba_5l4,000405,green,000048
baseline,wnba_5l4,000408,green,000048
baseline,wnba_5l4,000411,green,000048
baseline,wnba_5l4,000414,green,000048
baseline,wnba_5l4,000417,green,000048
baseline,wnba_5l4,000423,green,000048
baseline,wnba_5l4,000426,green,000048
baseline,wnba_5l4,000474,green,000049
baseline,wnba_5l4,000477,green,000049
baseline,wnba_5l4,000480,green,000049
baseline,wnba_5l4,000483,green,000049
baseline,wnba_5l4,000489,green,000050
baseline,wnba_5l4,000492,green,000051
baseline,wnba_5l4,000537,green,000052
baseline,wnba_5l4,000540,green,000052
baseline,wnba_5l4,000588,green,000053
baseline,wnba_5l4,000594,green,000053
baseline,wnba_5l4,000600,green,000053
baseline,wnba_5l4,000603,green,000053
baseline,wnba_5l4,000606,green,000053
baseline,wnba_5l4,000609,green,000053
baseline,wnba_5l4,000612,green,000053
baseline,wnba_5l4,000615,green,000053
baseline,wnba_5l4,000618,green,000053
baseline,wnba_5l4,000621,green,000053
baseline,wnba_5l4,000624,green,000053
baseline,wnba_5l4,000627,green,000053
baseline,wnba_5l4,000090,green,000054
baseline,wnba_5l4,000102,green,000054
baseline,wnba_5l4,000111,green,000054
baseline,wnba_5l4,000123,green,000054
baseline,wnba_5l4,000126,green,000054
baseline,wnba_5l4,000129,green,000054
baseline,wnba_5l4,000132,green,000054
baseline,wnba_5l4,000135,green,000054
baseline,wnba_5l4,000138,green,000054
baseline,wnba_5l4,000141,green,000054
baseline,wnba_5l4,000144,green,000054
baseline,wnba_5l4,000147,green,000054
baseline,wnba_5l4,000150,green,000054
baseline,wnba_5l4,000153,green,000054
baseline,wnba_5l4,000156,green,000054
baseline,wnba_5l4,000159,green,000054
baseline,wnba_5l4,000162,green,000054
baseline,wnba_5l4,000165,green,000054
baseline,wnba_5l4,000171,green,000054
baseline,wnba_5l4,000210,green,000054
baseline,wnba_5l4,000216,green,000054
baseline,wnba_5l4,000219,green,000055
baseline,wnba_5l4,000222,green,000056
baseline,wnba_5l4,000225,green,000057
baseline,wnba_5l4,000228,green,000058
baseline,wnba_5l4,000231,green,000058
baseline,wnba_5l4,000240,green,000058
baseline,wnba_5l4,000243,green,000059
baseline,wnba_5l4,000246,green,000060
baseline,wnba_5l4,000249,green,000060
baseline,wnba_5l4,000252,green,000060
baseline,wnba_5l4,000255,green,000060
baseline,wnba_5l4,000258,green,000060
baseline,wnba_5l4,000261,green,000060
baseline,wnba_5l4,000264,green,000060
baseline,wnba_5l4,000267,green,000060
baseline,wnba_5l4,000270,green,000060
baseline,wnba_5l4,000273,green,000060
baseline,wnba_5l4,000276,green,000060
baseline,wnba_5l4,000279,green,000060
baseline,wnba_5l4,000282,green,000060
baseline,wnba_5l4,000288,green,000060
baseline,wnba_5l4,000291,green,000060
baseline,wnba_5l4,000294,green,000061
baseline,wnba_5l4,000300,green,000061
baseline,wnba_5l4,000303,green,000061
baseline,wnba_5l4,000312,green,000062
baseline,wnba_5l4,000372,green,000063
baseline,wnba_5l4,000378,green,000063
baseline,wnba_5l4,000390,green,000063
baseline,wnba_5l4,000396,green,000063
baseline,wnba_5l4,000399,green,000063
baseline,wnba_5l4,000402,green,000064
baseline,wnba_5l4,000405,green,000064
baseline,wnba_5l4,000456,green,000065
baseline,wnba_5l4,000459,green,000065
baseline,wnba_5l4,000471,green,000065
baseline,wnba_5l4,000477,green,000065
baseline,wnba_5l4,000480,green,000065
baseline,wnba_5l4,000483,green,000065
baseline,wnba_5l4,000486,green,000065
baseline,wnba_5l4,000489,green,000065
baseline,wnba_5l4,000492,green,000065
baseline,wnba_5l4,000495,green,000065
baseline,wnba_5l4,000498,green,000065
baseline,wnba_5l4,000501,green,000065
baseline,wnba_5l4,000504,green,000065
baseline,wnba_5l4,000507,green,000065
baseline,wnba_5l4,000510,green,000065
baseline,wnba_5l4,000513,green,000065
baseline,wnba_5l4,000516,green,000065
baseline,wnba_5l4,000519,green,000065
baseline,wnba_5l4,000522,green,000065
baseline,wnba_5l4,000525,green,000065
baseline,wnba_5l4,000528,green,000065
baseline,wnba_5l4,000531,green,000065
baseline,wnba_5l4,000534,green,000065
baseline,wnba_5l4,000537,green,000065
baseline,wnba_5l4,000540,green,000065
baseline,wnba_5l4,000543,green,000065
baseline,wnba_5l4,000546,green,000065
baseline,wnba_5l4,000549,green,000065
baseline,wnba_5l4,000552,green,000065
baseline,wnba_5l4,000555,green,000065
baseline,wnba_5l4,000558,green,000065
baseline,wnba_5l4,000561,green,000065
baseline,wnba_5l4,000564,green,000065
baseline,wnba_5l4,000567,green,000065
baseline,wnba_5l4,000570,green,000065
baseline,wnba_5l4,000573,green,000065
baseline,wnba_5l4,000576,green,000066
baseline,wnba_5l4,000579,green,000066
baseline,wnba_5l4,000627,green,000067
baseline,wnba_5l4,000090,green,000068
baseline,wnba_5l4,000093,green,000068
baseline,wnba_5l4,000096,green,000068
baseline,wnba_5l4,000099,green,000068
baseline,wnba_5l4,000105,green,000068
baseline,wnba_5l4,000108,green,000068
baseline,wnba_5l4,000111,green,000069
baseline,wnba_5l4,000159,green,000070
baseline,wnba_5l4,000162,green,000070
baseline,wnba_5l4,000165,green,000070
baseline,wnba_5l4,000168,green,000070
baseline,wnba_5l4,000171,green,000070
baseline,wnba_5l4,000177,green,000070
baseline,wnba_5l4,000186,green,000070
baseline,wnba_5l4,000189,green,000070
baseline,wnba_5l4,000192,green,000070
baseline,wnba_5l4,000195,green,000070
baseline,wnba_5l4,000198,green,000070
baseline,wnba_5l4,000201,green,000070
baseline,wnba_5l4,000204,green,000070
baseline,wnba_5l4,000207,green,000070
baseline,wnba_5l4,000210,green,000070
baseline,wnba_5l4,000213,green,000070
baseline,wnba_5l4,000216,green,000070
baseline,wnba_5l4,000219,green,000070
baseline,wnba_5l4,000222,green,000070
baseline,wnba_5l4,000228,green,000070
baseline,wnba_5l4,000231,green,000070
baseline,wnba_5l4,000234,green,000070
baseline,wnba_5l4,000237,green,000070
baseline,wnba_5l4,000240,green,000070
baseline,wnba_5l4,000246,green,000070
baseline,wnba_5l4,000249,green,000070
baseline,wnba_5l4,000252,green,000070
baseline,wnba_5l4,000255,green,000070
baseline,wnba_5l4,000258,green,000070
baseline,wnba_5l4,000261,green,000070
baseline,wnba_5l4,000264,green,000070
baseline,wnba_5l4,000267,green,000070
baseline,wnba_5l4,000270,green,000071
baseline,wnba_5l4,000273,green,000071
baseline,wnba_5l4,000321,green,000072
baseline,wnba_5l4,000324,green,000072
baseline,wnba_5l4,000372,green,000073
baseline,wnba_5l4,000375,green,000073
baseline,wnba_5l4,000378,green,000073
baseline,wnba_5l4,000381,green,000073
baseline,wnba_5l4,000384,green,000073
