section_id,set,file,present,bytes,sha256
RIrGQJ_jsGQ_s1410,FRESH69,harness_verdict.json,0,,ABSENT
RIrGQJ_jsGQ_s2730,FRESH69,tracking_data.csv,1,1248427,2232f7ad54c4c25cba85f01d2b3ed3f060e0bb3ae65bf1681e11bd45fba2b2b8
RIrGQJ_jsGQ_s2730,FRESH69,ball_tracking.csv,1,35284,bcf29aa24360ab65eb9ee9cd52f6b084d82bda770d28e6e9b10dd6cfffb40065
RIrGQJ_jsGQ_s2730,FRESH69,evaluated_frame_count.json,0,,ABSENT
RIrGQJ_jsGQ_s2730,FRESH69,harness_verdict.json,0,,ABSENT
RIrGQJ_jsGQ_s4050,FRESH69,tracking_data.csv,1,1494987,ba5f193240258c0014d6837e8457b9fe28076dc2daa48106f5ca869acb387286
RIrGQJ_jsGQ_s4050,FRESH69,ball_tracking.csv,1,32174,041315211b9e2c1623ee5014d159ae95b6b242061909f818f6511db3111054e9
RIrGQJ_jsGQ_s4050,FRESH69,evaluated_frame_count.json,0,,ABSENT
RIrGQJ_jsGQ_s4050,FRESH69,harness_verdict.json,0,,ABSENT
RIrGQJ_jsGQ_s5370,FRESH69,tracking_data.csv,1,1155005,0a2c535876870f66697c81ad1b3236a5892d8d1d30586eefcb2def7235d17270
RIrGQJ_jsGQ_s5370,FRESH69,ball_tracking.csv,1,34399,76cfa808a01384fb703404c599aded1ab9d3aa8355f8f07d85fda17f494634ca
RIrGQJ_jsGQ_s5370,FRESH69,evaluated_frame_count.json,0,,ABSENT
RIrGQJ_jsGQ_s5370,FRESH69,harness_verdict.json,0,,ABSENT
RIrGQJ_jsGQ_s90,FRESH69,tracking_data.csv,1,492895,5ace180f0dae6e954811e02c8f6f451027f1b3cfe02028cb8b09830f01ab28cc
RIrGQJ_jsGQ_s90,FRESH69,ball_tracking.csv,1,26340,fa0c032527a5f34be1b8c84ae41cf10abcbde637a931941c9513083d2e5a9ea2
RIrGQJ_jsGQ_s90,FRESH69,evaluated_frame_count.json,1,471,9309a7e2c1277f31df8831729b792f2f9277da3eae3bb597bef6a1a96bb51816
RIrGQJ_jsGQ_s90,FRESH69,harness_verdict.json,1,602,d3df5521137617103f919a4b2720a6962e70739f9dbd8304c6cec94b15f843a0
UPco-jzOoEg_s2796,SEALED34,tracking_data.csv,1,578985,c4028d45bcda5005cabe931e4eab8619081b7bae1feafcc51287aa38896e51f7
UPco-jzOoEg_s2796,SEALED34,ball_tracking.csv,1,15765,74dd069dc7f5f1f07c0b8bc7e5d9866d218225f01828930d003c0098cdf82725
UPco-jzOoEg_s2796,SEALED34,evaluated_frame_count.json,1,478,fc0d819f5642ee03126fb99dbfb8941f587b6949bf4b792c276df7b9c70e1f35
UPco-jzOoEg_s2796,SEALED34,harness_verdict.json,1,601,ba754077dd3966ceddcd92ae51cec765074118ff73b32aba81cd596bbbfdd5ec
XCaGht2GmPg_s1416,FRESH69,tracking_data.csv,1,911687,465b725e1c805aabe3cca05e4765f0afa39ba792e7976db0fcb365578a5e4bfa
XCaGht2GmPg_s1416,FRESH69,ball_tracking.csv,1,17406,43fbe7e922f74c89dd88e20a441c5e14e8ab13f78cdf809545fc6a7f613e2254
XCaGht2GmPg_s1416,FRESH69,evaluated_frame_count.json,0,,ABSENT
XCaGht2GmPg_s1416,FRESH69,harness_verdict.json,0,,ABSENT
XCaGht2GmPg_s2742,FRESH69,tracking_data.csv,1,1098922,66f66e0eda0a4205da8775d94f9b8252dc6ff9e3e4d9e5033c21fd77b49d812a
XCaGht2GmPg_s2742,FRESH69,ball_tracking.csv,1,17420,ecc24810dbc4ecc6db4e010b671170571bec2174e2e56256c100ab76bddb2a62
XCaGht2GmPg_s2742,FRESH69,evaluated_frame_count.json,1,473,968e8ae2abefdfa949344b77f7714a51574cd46e77e578772b4e7ada09a6cde8
XCaGht2GmPg_s2742,FRESH69,harness_verdict.json,1,601,2ee5a53b7b4b3d6bfae94683a163d13934682ab704b2665f390a867c733d31b2
XCaGht2GmPg_s4068,FRESH69,tracking_data.csv,1,685678,acf5677c3bf2dfa53ed4b2bf7634ebee0ddf9f6068ffe7b9f5a38daeeb98c560
XCaGht2GmPg_s4068,FRESH69,ball_tracking.csv,1,14643,95348f62508f4ce637a3d5fabeec0956bb4f6f0c3f5c43ddb6b4796586df8a7a
XCaGht2GmPg_s4068,FRESH69,evaluated_frame_count.json,0,,ABSENT
XCaGht2GmPg_s4068,FRESH69,harness_verdict.json,0,,ABSENT
XCaGht2GmPg_s5394,FRESH69,tracking_data.csv,1,979131,e88f02b4db1883a48811591cc4598c36ebd14ed6ae285acab0d226b0553e8d40
XCaGht2GmPg_s5394,FRESH69,ball_tracking.csv,1,17631,bf56d1f42e0167e86890efc7f62b1d13b206db4f0e1d0a7ac180b3f1ce3c5bea
XCaGht2GmPg_s5394,FRESH69,evaluated_frame_count.json,0,,ABSENT
XCaGht2GmPg_s5394,FRESH69,harness_verdict.json,0,,ABSENT
XCaGht2GmPg_s90,FRESH69,tracking_data.csv,1,397365,a80523182927b2eea0be802a484ffb541e5b5740ed068973f0c7513f330fb6ec
XCaGht2GmPg_s90,FRESH69,ball_tracking.csv,1,17523,3d4d3a4292062f90c0100ff41a484c1c45c03ea80fa1bf153d1438fb054f85a6
XCaGht2GmPg_s90,FRESH69,evaluated_frame_count.json,0,,ABSENT
XCaGht2GmPg_s90,FRESH69,harness_verdict.json,0,,ABSENT
XzIzQZBrPBY_s244,FRESH69,tracking_data.csv,1,607650,eedc430cbf774cb9800a8599357dd12601ee22c46d51d3bb27c4fea739e43cb0
XzIzQZBrPBY_s244,FRESH69,ball_tracking.csv,1,14776,a3e8119aa2fa7be0dcc1c8b357cadb7f7fb1c7bb339eb1e85f96614f0cc1aa40
XzIzQZBrPBY_s244,FRESH69,evaluated_frame_count.json,1,472,9d00639fd6d2be5027d3d8fccd06159bb430fa1e57379196e06d899fc99a251d
XzIzQZBrPBY_s244,FRESH69,harness_verdict.json,1,602,867b28d38b79e231896de7a24a28a238901c9e03304fdfcd1f8b87d753036fdf
XzIzQZBrPBY_s398,FRESH69,tracking_data.csv,1,870280,371703e53f5b4f3127686ef7a9e87e565cc4f852502bba4fb56b8a35d39e9b17
XzIzQZBrPBY_s398,FRESH69,ball_tracking.csv,1,16702,0a3c94ec6d48391860e63a93618eb38bbc950652f7bdad623f60c2108de2216c
XzIzQZBrPBY_s398,FRESH69,evaluated_frame_count.json,1,472,6c7be9aaf4c9e36412c3d22143301cd4bd1b9cab8b5786e8eb594636fbb8c64e
XzIzQZBrPBY_s398,FRESH69,harness_verdict.json,1,602,8bd1340ffbe8f833c3f52199a595e4b34d8dcaa604f126eb7570776d4288ce55
XzIzQZBrPBY_s90,FRESH69,tracking_data.csv,1,763522,0583f412fb944eb52a4baef1c40290047c7cba06765609b7f05db5390d159202
XzIzQZBrPBY_s90,FRESH69,ball_tracking.csv,1,16876,e79436b8d90b1947b9b7c6c12cea86b2ed1613aba5e4787100e28c580da96549
XzIzQZBrPBY_s90,FRESH69,evaluated_frame_count.json,1,471,88908fbdf4fe4cde203ef423d6ce98576d8712413ac4ae110c5984875e4ac554
XzIzQZBrPBY_s90,FRESH69,harness_verdict.json,1,600,af8efefb6bb29e60153a0b886735962d8018d289cf9ab18047b20f51e66af856
acb-8Oh7-GrvKvE_s2630,SEALED34,tracking_data.csv,1,966830,dcfc2b7d90ae9c55519b557bb366966038e2c95f8697558d6cef6d1149e500a2
acb-8Oh7-GrvKvE_s2630,SEALED34,ball_tracking.csv,1,13998,01c1adcc1b1295c2bd00ef51071017f6b25ad270cbd41a5e888da02f8bdf320f
acb-8Oh7-GrvKvE_s2630,SEALED34,evaluated_frame_count.json,1,477,e74a6acd5de1f219abc13180c55d938307c2b7bbb70ec5d6f1bbe8d33f6660a1
acb-8Oh7-GrvKvE_s2630,SEALED34,harness_verdict.json,1,606,c4aa297f5db0a7ed77713b644dc22428e5b93cdcc84bbb114631a510c3d18834
acb-8Oh7-GrvKvE_s6440,SEALED34,tracking_data.csv,1,974433,909178536fcf1fd139552837c563cd3ff2ac5178b6c3ab42ff7601d113e35f62
acb-8Oh7-GrvKvE_s6440,SEALED34,ball_tracking.csv,1,16407,3dc0dc375427a95bcea0f885b29301fa212f72ec927f75cec3579e6bcbbf05c2
acb-8Oh7-GrvKvE_s6440,SEALED34,evaluated_frame_count.json,1,477,22c30b926dacdd4bfa6eb48ab8293620011f2c76b988ae2915fd039668065fbd
acb-8Oh7-GrvKvE_s6440,SEALED34,harness_verdict.json,1,606,2ebea37140d81117e61c7e4087d0610f0d28d7804712c6e43432e8d113ed6f82
eaKqXq9dfig_s259,FRESH69,tracking_data.csv,1,811991,a419de12429856db5b68cfd37226bd2277c212d31c3101372b70bbbe93add48a
eaKqXq9dfig_s259,FRESH69,ball_tracking.csv,1,16083,9c1197aaeb86662cf550e93ef735e1ca621953cb16acb31a7630c207e0168056
eaKqXq9dfig_s259,FRESH69,evaluated_frame_count.json,1,472,31cd11f836e2a069458226be5e901ee2410b9764e232eb2a16a05096675946ee
eaKqXq9dfig_s259,FRESH69,harness_verdict.json,1,600,a0dc91d63236d921c8d29286bde33596f1797545ff151b8a55d6691d59d1c39b
eaKqXq9dfig_s428,FRESH69,tracking_data.csv,1,661609,9dd2a8e37633d112197b312ebd305290bace94b06bf276876c264342904caacd
eaKqXq9dfig_s428,FRESH69,ball_tracking.csv,1,15891,0d2076cbe9bf63d2d09d3ed5c075ea51845c12ba7c827592dc6bbb4da68b48cd
eaKqXq9dfig_s428,FRESH69,evaluated_frame_count.json,1,472,55128574ba2621bc6feb199c284f2ff27c8a890d9607cc968a378a8b2ab254e6
eaKqXq9dfig_s428,FRESH69,harness_verdict.json,1,601,6ed1b0f4f3f2eb7d9da1bbc694130eb563b456889d113acfb4c1a091c06cdfe0
eaKqXq9dfig_s90,FRESH69,tracking_data.csv,1,991966,91fcf9e9f99bd85b27d69133faa39e062090d42090a969f145125bf28ec3c2d4
eaKqXq9dfig_s90,FRESH69,ball_tracking.csv,1,16163,833be80e07f6d890f6d18e225dc9f25e1dc0af5c895439ab8e55f87cf7064d26
eaKqXq9dfig_s90,FRESH69,evaluated_frame_count.json,1,471,ca35c5191c6a9d21cedec3563adca96cd43321adf471bfa05688cde72c3e7639
eaKqXq9dfig_s90,FRESH69,harness_verdict.json,1,601,41ae3b237622ce6aae8c720f8c61295942b4a7e5d834274f98b6e2fe3b286c76
eurocup-Y6POC6V1Y5E_s1221,SEALED34,tracking_data.csv,1,1489491,f37d913a9baeb9d2a828be2260dd59536a0dffbb0ec2ca382da34332e115ba09
eurocup-Y6POC6V1Y5E_s1221,SEALED34,ball_tracking.csv,1,28434,40e4ee8b678d4388e98dab419492193712b4ed15ce0daefa016509cbef32e554
eurocup-Y6POC6V1Y5E_s1221,SEALED34,evaluated_frame_count.json,1,482,6a8ddad02a06fbe824f8f765794f4aa7ad0f6fa73d866ba5d3fac64af3431259
eurocup-Y6POC6V1Y5E_s1221,SEALED34,harness_verdict.json,1,612,bd80c9a6765641e4ebf7b0b98025129518fff4ca5b161493d25cc6721a5bc766
eurocup-Y6POC6V1Y5E_s3483,SEALED34,tracking_data.csv,1,1370805,665eb1de9aa83c2fefc4ef7b4625f299c7aeed72c4a4a16443cc370b0940aa84
eurocup-Y6POC6V1Y5E_s3483,SEALED34,ball_tracking.csv,1,24886,83bb4af87c8e2ee0071bb6cbfc98f587a62a85bc73dd5bd3a9c225ec68195137
eurocup-Y6POC6V1Y5E_s3483,SEALED34,evaluated_frame_count.json,1,482,577faf9052d4eef555583ab836fb2fedb4ab84a0704b4f8092fc35f43dab1be4
eurocup-Y6POC6V1Y5E_s3483,SEALED34,harness_verdict.json,1,612,c6e0b3cab79f37970e643e05f000e813b3292cb4a84ef9e25a579bd78e37530f
eurocup-Y6POC6V1Y5E_s5745,SEALED34,tracking_data.csv,1,1577536,a736b5ce3c0331638252e3f913302a3e7594674230e50e08dd68bb96643ba923
eurocup-Y6POC6V1Y5E_s5745,SEALED34,ball_tracking.csv,1,33030,249553be0a5876a838c00def47a485e1fcac12b2fa0afa73140d54cd8141b251
eurocup-Y6POC6V1Y5E_s5745,SEALED34,evaluated_frame_count.json,1,482,7a0b0ed029df7b11114d3f5046e193aae22d83d69b024ba892d853d68b3ef164
eurocup-Y6POC6V1Y5E_s5745,SEALED34,harness_verdict.json,1,610,e8ad937168c199d884563c7bb3a259f4b05b4f544b1c466682dc4d6d6ba995dd
euroleague-AIPW_g_VZN0_s1153,SEALED34,tracking_data.csv,1,730052,3b2e733b3d09b7ee999f485f913f262ff688b004c30202eb787841380d2b12e8
euroleague-AIPW_g_VZN0_s1153,SEALED34,ball_tracking.csv,1,14676,e509729c0f36599b44faaef1182657f7963af14539855a807ed4850abb8f1c7a
euroleague-AIPW_g_VZN0_s1153,SEALED34,evaluated_frame_count.json,1,484,7efd757d7316983d38bdd55ec515fdf89d4f3129faab93bc31fe5e289fe79e80
euroleague-AIPW_g_VZN0_s1153,SEALED34,harness_verdict.json,1,628,1f7e93c8d49043881040a7967f73aeb984d852978a8f17187be501d06a8399d7
euroleague-AIPW_g_VZN0_s3279,SEALED34,tracking_data.csv,1,1550268,ecbc261c780bc94953b21f60ecdb4000ff63303f3c4104e5f64c55d44b30468b
euroleague-AIPW_g_VZN0_s3279,SEALED34,ball_tracking.csv,1,28640,eef0d5dbea9778e13906677de88fd8ede90fa2e5bb329b0b6068e67a780ae4cc
euroleague-AIPW_g_VZN0_s3279,SEALED34,evaluated_frame_count.json,1,484,4a3c3b3bab1d3460634eca3f2cb79eb3ac8be41bde650fbacaf4b747be0b2cc1
euroleague-AIPW_g_VZN0_s3279,SEALED34,harness_verdict.json,1,615,eed88c4dc701d61aeed32a410c3fccf2e23550006ea3ccec720a26dc0a578f22
euroleague-AIPW_g_VZN0_s5405,SEALED34,tracking_data.csv,1,1463415,f260c3b7da19d6abd7d70eb4c38c55567142d0a8cf31e47a99caebac3ad18632
euroleague-AIPW_g_VZN0_s5405,SEALED34,ball_tracking.csv,1,28317,4b6e4f3381402e016ce143cfb33ec96b08a358965f3e663acca66d596a3afd9f
euroleague-AIPW_g_VZN0_s5405,SEALED34,evaluated_frame_count.json,1,485,8e1a752ce7da26f61c8dc2c70d2e794dc4567a56bec0f08348a1c48e020dd452
euroleague-AIPW_g_VZN0_s5405,SEALED34,harness_verdict.json,1,628,c557c0a3d3172ff30e4517e2d2109b9bcfaa74cfeb59cc8a8e69a2acdd6eadbf
fXLNra4sjjU_s5830,FRESH69,tracking_data.csv,1,1543229,2624005da4542c15ef77141ff7786333f173acb3be23170e583b3daac26ff573
fXLNra4sjjU_s5830,FRESH69,ball_tracking.csv,1,34592,de2ed038913220cb5ebe79c6489988b37dff2e10ede16cf3bbb310903fc2cb28
fXLNra4sjjU_s5830,FRESH69,evaluated_frame_count.json,0,,ABSENT
fXLNra4sjjU_s5830,FRESH69,harness_verdict.json,0,,ABSENT
fXLNra4sjjU_s90,FRESH69,tracking_data.csv,1,1378533,0107aa7585cf97a029c07a84b156e255528b5eb052fce9297f03025fd2b6ad05
fXLNra4sjjU_s90,FRESH69,ball_tracking.csv,1,32664,26c1d0d91a98a1a623bd07d63357f8719e475cf983c13e1f8e48106a12727b82
fXLNra4sjjU_s90,FRESH69,evaluated_frame_count.json,0,,ABSENT
fXLNra4sjjU_s90,FRESH69,harness_verdict.json,0,,ABSENT
fiba-1DKl1QOo_b8_s1289,SEALED34,tracking_data.csv,1,583198,c6e94d28e120c269a51e3433fd874d8ff4869b79e7ec7bdc5c7b9d9ee1cc0b36
fiba-1DKl1QOo_b8_s1289,SEALED34,ball_tracking.csv,1,26797,8aa8c306414d505135a203970d7f534f711756e8680578e2768c45ff878987e8
fiba-1DKl1QOo_b8_s1289,SEALED34,evaluated_frame_count.json,1,478,ebb4881d8d02bc24bfd6d0de5fb306fc0d9dc71b8dd18a6d8a5724792f9f31d6
fiba-1DKl1QOo_b8_s1289,SEALED34,harness_verdict.json,1,609,14fccdd56653db6783d74067c2f6038e3e01b041d19d066936139fafc54d351b
fiba-1DKl1QOo_b8_s4886,SEALED34,tracking_data.csv,1,1537213,e4ddd6adb92f5295e8d8eeac9adb9605684a1ff9e14fac19758291baa3316c53
fiba-1DKl1QOo_b8_s4886,SEALED34,ball_tracking.csv,1,29240,2e865a759b8308ff1f6c5645a10ef106822a6ebb35b15491df340fe34b61550b
fiba-1DKl1QOo_b8_s4886,SEALED34,evaluated_frame_count.json,1,478,af4c0acf26cffc6007890adf5bc7807f925604bc99f3b2078f9f4606eb2a0048
fiba-1DKl1QOo_b8_s4886,SEALED34,harness_verdict.json,1,622,202538c645ab7b02108d543e7d020c366d5843ce6258d33e11e988ac2c664408
fiba-UG_eQNRDHiI_s1385,SEALED34,tracking_data.csv,1,1686353,286d338681f898a2e1bc98e3d06c67ccec6d45c78f11ade91d561a98a4009541
fiba-UG_eQNRDHiI_s1385,SEALED34,ball_tracking.csv,1,33384,85ff9c4128c854265966c3675623d5763fb480dbbfe5142d25e862c93799ffb4
fiba-UG_eQNRDHiI_s1385,SEALED34,evaluated_frame_count.json,1,479,16a59514bbff762a572c3bb70909ea5447960eb26ccbfd319e9fc78178e883b2
fiba-UG_eQNRDHiI_s1385,SEALED34,harness_verdict.json,1,609,e3e5c9334390fe97d2e015c41f8a32c41c6429349ed5ce8d7b799c88e52b0b4d
fiba-UG_eQNRDHiI_s3975,SEALED34,tracking_data.csv,1,2185118,b8e841e864645685aadeef79260c522c6e1b7307a65d3e43415706a65d3e5b01
fiba-UG_eQNRDHiI_s3975,SEALED34,ball_tracking.csv,1,31020,951acba7f5f57d2360e27af19a8b68c27322e9e978bc141d31e088d324c70d82
fiba-UG_eQNRDHiI_s3975,SEALED34,evaluated_frame_count.json,1,479,a8bffd383d76063a11c4441c279d94534ae16e9517b45cd6b8d79386d76f46c1
fiba-UG_eQNRDHiI_s3975,SEALED34,harness_verdict.json,1,609,d84c510d79abbd8eecd8f117d0b962d8f030f8377d92cd6fd55ad1ea6d22f88a
fiba-UG_eQNRDHiI_s90,SEALED34,tracking_data.csv,1,1839848,ef5a741fa90f285b88bc8014d4170cb733ef63f1bb38ac5621abb81e921f70ba
fiba-UG_eQNRDHiI_s90,SEALED34,ball_tracking.csv,1,30291,5f16ef518c8332c8fd84cdfece3ef06eacbd0ee983759b6e3ecfdeee05daa282
fiba-UG_eQNRDHiI_s90,SEALED34,evaluated_frame_count.json,1,477,fee18e94d49292249fade0a4d6b1d0e1b109a16ef629b8dd45cbd4422c12686b
fiba-UG_eQNRDHiI_s90,SEALED34,harness_verdict.json,1,606,90c85c68a1ac29433dd8b988019e80082420a1c82b6a6eaae3b4dff1c1cfab1d
fiba-jFUMvm_epUE_s6740,SEALED34,tracking_data.csv,1,499642,4e16f4f437e92a0d7a013f8dde4134e7b53acc7ccd8c1f6314f4ed29cc2e89f5
fiba-jFUMvm_epUE_s6740,SEALED34,ball_tracking.csv,1,13937,596f91602cd60f7dfeda73854b76090610398f51e6fecb972aef4a96fc48324a
fiba-jFUMvm_epUE_s6740,SEALED34,evaluated_frame_count.json,1,478,0423746ee35c5ff7bac5acf719ca4f82c2aedb84eed2d535a23e9e39f1a1f36d
fiba-jFUMvm_epUE_s6740,SEALED34,harness_verdict.json,1,609,8354f322f9c0deec2b83c564ef25bc16138f465520f06e240a55b0e8ed717799
h6j_iLYRx8U_s1424,FRESH69,tracking_data.csv,1,611354,ff199e92b90cbc39b42011c03221ef7640ce8db67f0d79726bc452b7f639e7bd
h6j_iLYRx8U_s1424,FRESH69,ball_tracking.csv,1,17363,aa9398bb868050b9f04eec7dc8c95384b84faea8efda44b291eae59f4b2f121b
h6j_iLYRx8U_s1424,FRESH69,evaluated_frame_count.json,0,,ABSENT
h6j_iLYRx8U_s1424,FRESH69,harness_verdict.json,0,,ABSENT
h6j_iLYRx8U_s2758,FRESH69,tracking_data.csv,1,1292380,68dca4e6e56098e0a13c3d64b9151c833cb32fcb855280078c3e574a18a02937
h6j_iLYRx8U_s2758,FRESH69,ball_tracking.csv,1,16851,05e792d9c319d806c7117248ab2033803854d614e12dcb1e838759479510bb7f
h6j_iLYRx8U_s2758,FRESH69,evaluated_frame_count.json,0,,ABSENT
h6j_iLYRx8U_s2758,FRESH69,harness_verdict.json,0,,ABSENT
h6j_iLYRx8U_s4092,FRESH69,tracking_data.csv,1,909191,dcf8d6212251be1b207c5fd376899a61f2a66e206d7c02e8a7808afc8281ebd4
h6j_iLYRx8U_s4092,FRESH69,ball_tracking.csv,1,16534,e97a88bd359aaafc5006420696569efff3086fd9fa88ce4c39b2ee531e97bedd
h6j_iLYRx8U_s4092,FRESH69,evaluated_frame_count.json,0,,ABSENT
h6j_iLYRx8U_s4092,FRESH69,harness_verdict.json,0,,ABSENT
h6j_iLYRx8U_s5426,FRESH69,tracking_data.csv,1,1082024,4595d352ece78724e7e233d3b5cb5538f1f51700c6d54bfb35fdf224d71542da
h6j_iLYRx8U_s5426,FRESH69,ball_tracking.csv,1,15021,f8b090960f06edcc42f2bfa8ffacbde07adfa07661b4f5f3ce89447181c0b1e9
h6j_iLYRx8U_s5426,FRESH69,evaluated_frame_count.json,0,,ABSENT
h6j_iLYRx8U_s5426,FRESH69,harness_verdict.json,0,,ABSENT
h6j_iLYRx8U_s6760,FRESH69,tracking_data.csv,1,546367,f2963a744fb8b19ef20f4f33cbed22a0cb789ad99ae39a3a46c356de43af3e5c
h6j_iLYRx8U_s6760,FRESH69,ball_tracking.csv,1,17196,2af9162888aa6d6bb7cb324d2707d1697d774c6327b35a295bdc7caa2aba2e03
h6j_iLYRx8U_s6760,FRESH69,evaluated_frame_count.json,0,,ABSENT
h6j_iLYRx8U_s6760,FRESH69,harness_verdict.json,0,,ABSENT
h6j_iLYRx8U_s90,FRESH69,tracking_data.csv,1,785806,7f8bcbfd6a4dc1217c9d59fd443b2f05e4aa9921e7c0b30b868633da9362b834
h6j_iLYRx8U_s90,FRESH69,ball_tracking.csv,1,17844,f1a5632ed9b818b6c39b507ab7692274db37f1c4d5a94064f863ae9421aed2ce
h6j_iLYRx8U_s90,FRESH69,evaluated_frame_count.json,0,,ABSENT
h6j_iLYRx8U_s90,FRESH69,harness_verdict.json,0,,ABSENT
lnb-1CBY-LXG8VA_s6525,SEALED34,tracking_data.csv,1,2092979,e7c285cb79d1bfb54281cb01d3c6484ebcc0baf27950e0509edd469610270463
lnb-1CBY-LXG8VA_s6525,SEALED34,ball_tracking.csv,1,30771,072d8675e85388d58f3f40cbf170d90b5fb661329e8142734d208687525c7f4d
lnb-1CBY-LXG8VA_s6525,SEALED34,evaluated_frame_count.json,1,478,cd5ad17edff854c216b960e3e148935030195e567d024200b5a1958fc8a3a273
lnb-1CBY-LXG8VA_s6525,SEALED34,harness_verdict.json,1,607,68d01eb7537889fbbb538b8e059983212a8ce1936d2e4ba19594627b05700996
lnb-ouDVA0vM20g_s1379,SEALED34,tracking_data.csv,1,1656594,381b262b8c70fdbcfe658dbe75d7e7d8fae8e7c18d2814379e9f1a1876aa2ca5
lnb-ouDVA0vM20g_s1379,SEALED34,ball_tracking.csv,1,24382,7088be5deb62a359335347b91c03c2d3e9099ea8a85aea68cf91bb134237e084
lnb-ouDVA0vM20g_s1379,SEALED34,evaluated_frame_count.json,1,478,c529e1c0bdbb2a73edccc88a98d1ba5c49e283f1a107b9d27c35859694186c4e
lnb-ouDVA0vM20g_s1379,SEALED34,harness_verdict.json,1,606,0f79e807f542302af21ac387c13d052a6a485071ab0744eeec33859ae9d85846
nbl-kRQtUZmPm0E_s363,SEALED34,tracking_data.csv,1,621688,1e9e6b63430532bd152b559b4a9bef29ece67762189a5030cc79e74c64f8c288
nbl-kRQtUZmPm0E_s363,SEALED34,ball_tracking.csv,1,18455,9729c5ad9e65a47939f622cd5fa3a4b5fd5324acfa07a2f8261a86a93ff6c2e5
nbl-kRQtUZmPm0E_s363,SEALED34,evaluated_frame_count.json,1,476,ba5d942fa00c139732aec34d15b3a057b1b33eba3fc3ce0b423ba4d676e28daf
nbl-kRQtUZmPm0E_s363,SEALED34,harness_verdict.json,1,619,833824926b769b6b4204c1e17aa7439ae7aa02b9cb47879ce1661a57814f7fa0
nbl-kRQtUZmPm0E_s90,SEALED34,tracking_data.csv,1,915471,46db0957950d389457ebf179efeccf8c9808d32dddd71ef6c89a2e8f80ec3e71
nbl-kRQtUZmPm0E_s90,SEALED34,ball_tracking.csv,1,20189,e4ed62c142c2a802d205045d9c9f6d8544e35335eb2e3171bb4c60904f9e40fc
nbl-kRQtUZmPm0E_s90,SEALED34,evaluated_frame_count.json,1,475,1ffc855a5e7179505e1c8aeb6e3890012659668d340e3eebea99172789c227e4
nbl-kRQtUZmPm0E_s90,SEALED34,harness_verdict.json,1,603,ef2cabb98f62833bf05dc0af722afeeeb2f70d7a58c2bd973d8114ca329f6d74
ncaaw-lFZWLVzvCEs_s2232,SEALED34,tracking_data.csv,1,1445007,418c24ab2d96569b0b90dc8330cd806f7237b87ab3ac36c62fb002804454b081
ncaaw-lFZWLVzvCEs_s2232,SEALED34,ball_tracking.csv,1,35857,9ca34fc6ebc040ae77d44ed371c6a8889348df04044646f4a75d72ffbba0f0b6
ncaaw-lFZWLVzvCEs_s2232,SEALED34,evaluated_frame_count.json,1,480,a691a08ca870c5596e9c5e4194adfbf797f1adc1e1347029798c18be96e75b97
ncaaw-lFZWLVzvCEs_s2232,SEALED34,harness_verdict.json,1,608,a75150b1513f9a53356bcdc29252fe43e6a133dfc1232bfd7f32fb67dc5eded0
ncaaw-lFZWLVzvCEs_s4374,SEALED34,tracking_data.csv,1,1128335,b6f056816b6023d26e02e16b9f770afa0094685421f3a27e183c8138ce88fd16
ncaaw-lFZWLVzvCEs_s4374,SEALED34,ball_tracking.csv,1,31887,5db998d6d10b19a547bf4dde2f788d01e9e3a06c67899e2d4297a6edc4a87f43
ncaaw-lFZWLVzvCEs_s4374,SEALED34,evaluated_frame_count.json,1,480,96178eba8c958968dedefc3e8be019c8f818689ea886ab1a3a9d8fa9da4b7b88
ncaaw-lFZWLVzvCEs_s4374,SEALED34,harness_verdict.json,1,610,dfeec2fa2b3c653d20d46a16c6e2e052fe766f7c1973594b4e97185972ce2627
ncaaw-lFZWLVzvCEs_s90,SEALED34,tracking_data.csv,1,1582720,85fa05c44451f6fb320452501bdf19fd0a98667cf6186bebfbe2e0fa6722df36
ncaaw-lFZWLVzvCEs_s90,SEALED34,ball_tracking.csv,1,37116,eba088e7fe21f49534b61f51135c91d4c5ff13c4a627fcdb50e672235ed1af6e
ncaaw-lFZWLVzvCEs_s90,SEALED34,evaluated_frame_count.json,1,478,b166fb7b29d4c5bbbf1c344db0a058fda975a3fd83648e9b3b91f68ca2fd7f6d
ncaaw-lFZWLVzvCEs_s90,SEALED34,harness_verdict.json,1,606,9c1a55534ef3be10c9f0deec4d0258143581e06a06369721e79845c8b3524aba
tDpmV777-IQ_s5262,SEALED34,tracking_data.csv,1,1173008,63025d0ff5ff9ce6ed4cc5d25482c71d6c96f454860cf47b63e0649ebb375f4d
tDpmV777-IQ_s5262,SEALED34,ball_tracking.csv,1,17096,90caed930576a2158d393bc2dd8379162ae2a97b62aca9e69e3dca916ec65758
tDpmV777-IQ_s5262,SEALED34,evaluated_frame_count.json,1,478,3a956da55e2527c0ddc9e345964306f118333fb7fbbd55f419e4705a120f8120
tDpmV777-IQ_s5262,SEALED34,harness_verdict.json,1,603,727a5058fa7f39b4b007f58ad6dff442b4d4bc1ae19bee2bf5ef74fe28dc8293
wHs1OssEcAw_s1183,SEALED34,tracking_data.csv,1,1331086,c9833b8cb06b74956ad7a4e8dce20e200e7aed9e517c8b5832954c8f60ddfc52
