section_id,set,frame,tick_class,sub_reason
euroleague-AIPW_g_VZN0_s3279,SEALED34,2858,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2860,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2862,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,2864,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2866,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2868,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,2870,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2872,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2874,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,2876,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2878,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2880,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2882,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2884,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2886,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2888,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2890,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2892,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2894,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2896,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2898,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2900,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2902,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2904,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2906,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2908,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2910,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2912,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2914,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2916,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2918,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2920,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2922,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2924,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2926,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2928,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2930,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2932,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2934,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2936,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2938,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2940,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2942,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2944,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2946,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2948,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2950,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2952,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2954,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2956,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2958,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2960,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2962,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2964,NOT_SCHEDULED,GATED_OR_UNREACHED
euroleague-AIPW_g_VZN0_s3279,SEALED34,2966,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2968,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2970,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,2972,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2974,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2976,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,2978,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2980,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2982,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,2984,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2986,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2988,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,2990,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2992,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2994,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,2996,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,2998,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s3279,SEALED34,3000,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3002,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3004,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3006,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3008,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3010,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3012,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3014,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3016,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3018,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3020,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3022,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3024,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3026,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3028,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3030,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3032,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3034,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3036,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3038,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3040,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3042,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3044,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3046,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3048,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3050,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3052,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3054,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3056,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3058,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3060,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3062,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3064,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3066,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3068,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3070,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3072,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3074,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3076,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3078,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3080,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3082,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3084,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3086,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3088,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3090,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3092,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3094,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3096,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3098,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3100,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3102,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3104,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3106,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3108,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3110,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3112,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3114,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3116,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3118,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3120,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3122,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3124,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3126,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3128,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3130,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3132,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3134,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3136,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3138,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3140,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3142,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3144,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3146,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3148,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3150,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3152,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3154,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3156,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3158,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3160,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3162,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3164,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3166,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3168,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3170,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3172,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3174,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3176,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3178,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3180,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3182,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3184,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3186,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3188,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3190,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3192,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3194,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3196,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3198,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3200,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3202,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3204,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3206,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3208,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3210,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3212,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3214,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3216,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3218,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3220,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3222,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3224,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3226,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3228,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3230,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3232,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3234,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3236,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3238,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3240,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3242,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3244,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3246,OBSERVED,
euroleague-AIPW_g_VZN0_s3279,SEALED34,3248,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s3279,SEALED34,3250,NOT_SCHEDULED,BEYOND_ROUTE_CAP
euroleague-AIPW_g_VZN0_s5405,SEALED34,0,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,2,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,4,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,6,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,8,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,10,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,12,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,14,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,16,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,18,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,20,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,22,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,24,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,26,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,28,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,30,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,32,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,34,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,36,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,38,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,40,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,42,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,44,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,46,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,48,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,50,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,52,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,54,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,56,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,58,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,60,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,62,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,64,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,66,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,68,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,70,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,72,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,74,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,76,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,78,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,80,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,82,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,84,SCHEDULED_NO_DETECTION,
euroleague-AIPW_g_VZN0_s5405,SEALED34,86,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,88,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,90,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,92,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,94,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,96,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,98,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,100,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,102,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,104,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,106,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,108,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,110,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,112,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,114,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,116,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,118,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,120,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,122,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,124,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,126,OBSERVED,
euroleague-AIPW_g_VZN0_s5405,SEALED34,128,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,130,NOT_SCHEDULED,OFF_PRODUCER_LATTICE
euroleague-AIPW_g_VZN0_s5405,SEALED34,132,OBSERVED,
