frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
2241,74.775,63,240,1,1,0
2244,74.875,71,234,1,1,0
2247,74.975,85,230,1,1,0
2250,75.075,,,0,1,0
2253,75.175,,,0,1,0
2256,75.275,,,0,1,0
2259,75.375,,,0,1,0
2262,75.475,,,0,1,0
2265,75.576,,,0,1,0
2268,75.676,0,210,1,1,0
2271,75.776,10,210,1,1,0
2274,75.876,21,212,1,1,0
2277,75.976,20,216,1,1,0
2280,76.076,17,217,1,1,0
2283,76.176,15,214,1,1,0
2286,76.276,12,214,1,1,0
2289,76.376,18,214,1,1,0
2292,76.476,8,218,1,1,0
2295,76.576,6,219,1,1,0
2298,76.677,3,219,1,1,0
2301,76.777,0,221,1,1,0
2304,76.877,53,381,1,1,0
2307,76.977,,,0,1,0
2310,77.077,45,313,1,1,0
2313,77.177,32,318,1,1,0
2316,77.277,9,326,1,1,0
2319,77.377,,,0,1,0
2322,77.477,,,0,1,0
2325,77.578,,,0,1,0
2328,77.678,,,0,1,0
2331,77.778,,,0,1,0
2334,77.878,50,261,1,1,0
2337,77.978,30,263,1,1,0
2340,78.078,20,263,1,1,0
2343,78.178,33,261,1,1,0
2346,78.278,,,0,1,0
2349,78.378,23,261,1,1,0
2352,78.478,,,0,1,0
2355,78.579,14,261,1,1,0
2358,78.679,9,262,1,1,0
2361,78.779,2,262,1,1,0
2364,78.879,,,0,1,0
2367,78.979,,,0,1,0
2370,79.079,,,0,1,0
2373,79.179,,,0,1,0
2376,79.279,,,0,1,0
2379,79.379,,,0,1,0
2382,79.479,,,0,1,0
2385,79.579,,,0,1,0
2388,79.68,,,0,1,0
2391,79.78,,,0,1,0
2394,79.88,,,0,1,0
2397,79.98,,,0,1,0
2400,80.08,,,0,1,0
2403,80.18,,,0,1,0
2406,80.28,,,0,1,0
2409,80.38,,,0,1,0
2412,80.48,,,0,1,0
2415,80.581,,,0,1,0
2418,80.681,,,0,1,0
2421,80.781,,,0,1,0
