frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,position_source,source_branch,matched_event_id,coordinate_space,observation,calibration
2553,85.185,2,green,3341,1396,0.9815,0.8159,0.0,0.0,0.0,mid_range,0,,,3.7,none,,,3276.0,1413.0,0,0,,,626.0,-14.0,1064.0,847.0,,,0.0,15.1,0.0,0,92.26,40.79,16.18,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2553_-14_626_847_1064,image_px,observed,none
2553,85.185,3,green,3211,1430,0.9433,0.8358,0.0,0.0,0.0,mid_range,0,,,3.7,none,,,3276.0,1413.0,0,0,,,390.0,424.0,757.0,854.0,,,0.0,15.9,0.0,0,88.67,41.79,16.79,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
2556,85.285,5,green,3159,1354,0.928,0.7914,0.0,0.0,0.0,mid_range,0,16.8,,5.0,none,,,3246.0,1377.0,0,0,right,,115.0,-10.0,597.0,665.0,3746.0,1200.0,0.0,14.0,0.0,0,87.23,39.57,14.65,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,0.1,paint_touch,,,0.0,0,unknown,,,0.0,green#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
2556,85.285,2,green,3333,1400,0.9791,0.8182,2.98,2.98,153.4,mid_range,0,12.7,,5.0,none,,,3246.0,1377.0,0,0,right,,626.0,-14.0,1064.0,847.0,3746.0,1200.0,0.0,15.2,-0.92,0,92.04,40.91,16.25,0,0,0,0.933,unclassified,1,0.0,0.0,,,4,,0.0,0.1,paint_touch,,,0.0,0,unknown,,,0.0,green#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,image_px,observed,none
2559,85.385,4,green,3215,1430,0.9445,0.8358,0.0,0.0,0.0,mid_range,0,16.0,,,none,,,3215.0,1430.0,0,0,right,,309.0,372.0,855.0,858.0,3746.0,1200.0,0.0,15.9,0.0,0,88.78,41.79,16.79,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,0.2,paint_touch,,,0.0,0,unknown,,,0.0,green#?,,,0,3,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
2562,85.485,6,white,3257,1419,0.9568,0.8293,0.0,0.0,0.0,mid_range,0,14.6,0.5,4.9,none,,,3320.0,1356.5,0,0,right,3.2,433.0,396.0,882.0,860.0,2729.0,1459.0,1049.46,15.6,0.0,0,89.94,41.47,16.51,0,1,1,1.0,unclassified,0,0.0,24.0,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,,,444.2327968281696,white#?,,,0,4,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2562_396_433_860_882,image_px,observed,none
2562,85.485,7,white,3383,1294,0.9938,0.7563,0.0,0.0,0.0,mid_range,0,18.6,4.5,4.9,none,,,3320.0,1356.5,0,0,right,3.2,268.0,-10.0,753.0,585.0,2729.0,1459.0,1049.46,12.6,0.0,0,93.42,37.81,13.64,0,1,1,1.0,unclassified,0,0.0,24.0,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,,,444.2327968281696,white#?,,,0,4,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2562_-10_268_585_753,image_px,observed,none
2562,85.485,3,green,3274,1417,0.9618,0.8282,21.44,21.44,348.3,mid_range,0,15.1,0.5,3.6,none,,,3213.5,1443.5,0,0,right,3.2,517.08813,394.02026,882.25476,852.4369,2729.0,1459.0,1049.46,15.5,3.46,0,90.41,41.41,16.49,0,1,1,0.933,unclassified,0,0.0,24.0,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,,,444.2327968281696,green#?,,,0,4,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
2562,85.485,4,green,3153,1470,0.9263,0.8591,24.59,24.59,147.2,mid_range,1,11.7,3.2,3.6,shot,,,3213.5,1443.5,0,0,right,3.2,302.3893,434.49142,866.21545,954.57837,2729.0,1459.0,1049.46,17.2,-16.42,0,87.07,42.96,18.04,0,1,1,0.933,unclassified,0,0.0,24.0,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,,,444.2327968281696,green#?,,,0,4,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
2565,85.585,8,white,3354,1393,0.9853,0.8141,0.0,0.0,0.0,mid_range,0,14.9,1.8,3.9,none,,,3286.5,1411.5,0,0,right,2.7,576.0,-15.0,1219.0,851.0,2817.0,1430.0,92.66,15.1,0.0,0,92.62,40.71,16.18,0,1,2,1.0,unclassified,0,0.5,23.8999,,,4,,0.0,0.1,double_team,,,0.0,0,unknown,,,8.252945602093298,white#?,,,0,5,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
