game_id,landmark,archived_frame,archived_timestamp,refetched_pts,fps,refetched_sha256,error_frames,within_bar
0KIBu1jQBL8_s1205,18,1782,59.459000,59.459400,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,0.0120,1
0KIBu1jQBL8_s1205,19,1881,62.763000,62.762700,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,-0.0090,1
0KIBu1jQBL8_s1205,20,1980,66.066000,66.066000,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,0.0000,1
0KIBu1jQBL8_s1205,21,2079,69.369000,69.369300,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,0.0090,1
0KIBu1jQBL8_s1205,22,2178,72.673000,72.672600,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,-0.0120,1
0KIBu1jQBL8_s1205,23,2277,75.976000,75.975900,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,-0.0030,1
0KIBu1jQBL8_s1205,24,2376,79.279000,79.279200,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,0.0060,1
0KIBu1jQBL8_s1205,25,2565,85.585000,85.585500,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,0.0150,1
0KIBu1jQBL8_s1205,26,2664,88.889000,88.888800,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,-0.0060,1
0KIBu1jQBL8_s1205,27,2763,92.192000,92.192100,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,0.0030,1
0KIBu1jQBL8_s1205,28,2952,98.498000,98.498400,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,0.0120,1
0KIBu1jQBL8_s1205,29,3051,101.802000,101.801700,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,-0.0090,1
0KIBu1jQBL8_s1205,30,3150,105.105000,105.105000,29.97002997002997,70f5db8d3a2d15f114d3e1b9b271b28a5695ece87b86a0eb59ec5e2c5d6b7113,0.0000,1
3eeaJz1PJTM_s2572,0,0,0.000000,0.000000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,1,87,2.900000,2.900000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,2,174,5.800000,5.800000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,3,261,8.700000,8.700000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,4,348,11.600000,11.600000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,5,435,14.500000,14.500000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,6,522,17.400000,17.400000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,7,609,20.300000,20.300000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,8,696,23.200000,23.200000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,9,858,28.600000,28.600000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,10,978,32.600000,32.600000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,11,1089,36.300000,36.300000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,12,1176,39.200000,39.200000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,13,1353,45.100000,45.100000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,14,1440,48.000000,48.000000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,15,1527,50.900000,50.900000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,16,1614,53.800000,53.800000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,17,1701,56.700000,56.700000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,18,1788,59.600000,59.600000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,19,1875,62.500000,62.500000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,20,1962,65.400000,65.400000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,21,2049,68.300000,68.300000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,22,2136,71.200000,71.200000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,23,2292,76.400000,76.400000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,24,2610,87.000000,87.000000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,25,2697,89.900000,89.900000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,26,2784,92.800000,92.800000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,27,2871,95.700000,95.700000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,28,2958,98.600000,98.600000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,29,3045,101.500000,101.500000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
3eeaJz1PJTM_s2572,30,3138,104.600000,104.600000,30.0,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,0.0000,1
5PNHcMafoX8_s6820,0,1173,39.139000,39.139100,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0030,1
5PNHcMafoX8_s6820,1,1299,43.343000,43.343300,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0090,1
5PNHcMafoX8_s6820,2,1386,46.246000,46.246200,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0060,1
5PNHcMafoX8_s6820,3,1479,49.349000,49.349300,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0090,1
5PNHcMafoX8_s6820,4,1566,52.252000,52.252200,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0060,1
5PNHcMafoX8_s6820,5,1653,55.155000,55.155100,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0030,1
5PNHcMafoX8_s6820,6,1740,58.058000,58.058000,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0000,1
5PNHcMafoX8_s6820,7,1827,60.961000,60.960900,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0030,1
5PNHcMafoX8_s6820,8,1914,63.864000,63.863800,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0060,1
5PNHcMafoX8_s6820,9,2001,66.767000,66.766700,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0090,1
5PNHcMafoX8_s6820,10,2088,69.670000,69.669600,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0120,1
5PNHcMafoX8_s6820,11,2175,72.573000,72.572500,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0150,1
5PNHcMafoX8_s6820,12,2262,75.475000,75.475400,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0120,1
5PNHcMafoX8_s6820,13,2349,78.378000,78.378300,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0090,1
5PNHcMafoX8_s6820,14,2436,81.281000,81.281200,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0060,1
5PNHcMafoX8_s6820,15,2523,84.184000,84.184100,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0030,1
5PNHcMafoX8_s6820,16,2610,87.087000,87.087000,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0000,1
5PNHcMafoX8_s6820,17,2697,89.990000,89.989900,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0030,1
5PNHcMafoX8_s6820,18,2784,92.893000,92.892800,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0060,1
5PNHcMafoX8_s6820,19,2871,95.796000,95.795700,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0090,1
5PNHcMafoX8_s6820,20,2958,98.699000,98.698600,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0120,1
5PNHcMafoX8_s6820,21,3045,101.602000,101.601500,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0150,1
5PNHcMafoX8_s6820,22,3132,104.504000,104.504400,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0120,1
5PNHcMafoX8_s6820,23,3219,107.407000,107.407300,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0090,1
5PNHcMafoX8_s6820,24,3306,110.310000,110.310200,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0060,1
5PNHcMafoX8_s6820,25,3393,113.213000,113.213100,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0030,1
5PNHcMafoX8_s6820,26,3480,116.116000,116.116000,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,0.0000,1
5PNHcMafoX8_s6820,27,3567,119.019000,119.018900,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0030,1
5PNHcMafoX8_s6820,28,3657,122.022000,122.021900,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0030,1
5PNHcMafoX8_s6820,29,3744,124.925000,124.924800,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0060,1
5PNHcMafoX8_s6820,30,3831,127.828000,127.827700,29.97002997002997,fdd30749b108fc4860b90f6a585fe421604fbb55cd0062ab17c5e02f4b1bb71a,-0.0090,1
7WBKNCu3NLU_s308,0,0,0.000000,0.000000,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0000,1
7WBKNCu3NLU_s308,1,96,3.203000,3.203200,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0060,1
7WBKNCu3NLU_s308,2,192,6.406000,6.406400,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0120,1
7WBKNCu3NLU_s308,3,303,10.110000,10.110100,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0030,1
7WBKNCu3NLU_s308,4,399,13.313000,13.313300,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0090,1
7WBKNCu3NLU_s308,5,495,16.517000,16.516500,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0150,1
7WBKNCu3NLU_s308,6,600,20.020000,20.020000,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0000,1
7WBKNCu3NLU_s308,7,696,23.223000,23.223200,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0060,1
7WBKNCu3NLU_s308,8,792,26.426000,26.426400,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0120,1
7WBKNCu3NLU_s308,9,888,29.630000,29.629600,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0120,1
7WBKNCu3NLU_s308,10,984,32.833000,32.832800,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0060,1
7WBKNCu3NLU_s308,11,1170,39.039000,39.039000,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0000,1
7WBKNCu3NLU_s308,12,1266,42.242000,42.242200,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0060,1
7WBKNCu3NLU_s308,13,1362,45.445000,45.445400,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0120,1
7WBKNCu3NLU_s308,14,1485,49.550000,49.549500,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0150,1
7WBKNCu3NLU_s308,15,1581,52.753000,52.752700,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0090,1
7WBKNCu3NLU_s308,16,1677,55.956000,55.955900,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0030,1
7WBKNCu3NLU_s308,17,1878,62.663000,62.662600,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0120,1
7WBKNCu3NLU_s308,18,1974,65.866000,65.865800,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0060,1
7WBKNCu3NLU_s308,19,2193,73.173000,73.173100,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0030,1
7WBKNCu3NLU_s308,20,2289,76.376000,76.376300,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0090,1
7WBKNCu3NLU_s308,21,2385,79.579000,79.579500,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0150,1
7WBKNCu3NLU_s308,22,2481,82.783000,82.782700,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0090,1
7WBKNCu3NLU_s308,23,2577,85.986000,85.985900,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0030,1
7WBKNCu3NLU_s308,24,2673,89.189000,89.189100,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0030,1
7WBKNCu3NLU_s308,25,2769,92.392000,92.392300,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0090,1
7WBKNCu3NLU_s308,26,2865,95.596000,95.595500,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0150,1
7WBKNCu3NLU_s308,27,3060,102.102000,102.102000,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0000,1
7WBKNCu3NLU_s308,28,3156,105.305000,105.305200,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0060,1
7WBKNCu3NLU_s308,29,3252,108.508000,108.508400,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,0.0120,1
7WBKNCu3NLU_s308,30,3348,111.712000,111.711600,29.97002997002997,322961984bf9d5c29149b39ff6036488c98cb6fb12de2b938094e4b17b1c0af2,-0.0120,1
9sq-YMlIo9Q_s5730,0,0,0.000000,0.000000,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0000,1
9sq-YMlIo9Q_s5730,1,99,3.303000,3.303300,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0090,1
9sq-YMlIo9Q_s5730,2,198,6.607000,6.606600,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0120,1
9sq-YMlIo9Q_s5730,3,297,9.910000,9.909900,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0030,1
9sq-YMlIo9Q_s5730,4,396,13.213000,13.213200,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0060,1
9sq-YMlIo9Q_s5730,5,495,16.517000,16.516500,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0150,1
9sq-YMlIo9Q_s5730,6,774,25.826000,25.825800,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0060,1
9sq-YMlIo9Q_s5730,7,873,29.129000,29.129100,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0030,1
9sq-YMlIo9Q_s5730,8,972,32.432000,32.432400,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0120,1
9sq-YMlIo9Q_s5730,9,1071,35.736000,35.735700,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0090,1
9sq-YMlIo9Q_s5730,10,1170,39.039000,39.039000,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0000,1
9sq-YMlIo9Q_s5730,11,1269,42.342000,42.342300,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0090,1
9sq-YMlIo9Q_s5730,12,1368,45.646000,45.645600,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0120,1
9sq-YMlIo9Q_s5730,13,1467,48.949000,48.948900,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0030,1
9sq-YMlIo9Q_s5730,14,1566,52.252000,52.252200,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0060,1
9sq-YMlIo9Q_s5730,15,1665,55.556000,55.555500,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0150,1
9sq-YMlIo9Q_s5730,16,1764,58.859000,58.858800,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0060,1
9sq-YMlIo9Q_s5730,17,1863,62.162000,62.162100,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0030,1
9sq-YMlIo9Q_s5730,18,1962,65.465000,65.465400,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0120,1
9sq-YMlIo9Q_s5730,19,2061,68.769000,68.768700,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0090,1
9sq-YMlIo9Q_s5730,20,2160,72.072000,72.072000,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0000,1
9sq-YMlIo9Q_s5730,21,2259,75.375000,75.375300,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0090,1
9sq-YMlIo9Q_s5730,22,2358,78.679000,78.678600,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0120,1
9sq-YMlIo9Q_s5730,23,2457,81.982000,81.981900,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0030,1
9sq-YMlIo9Q_s5730,24,2556,85.285000,85.285200,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0060,1
9sq-YMlIo9Q_s5730,25,2655,88.588000,88.588500,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0150,1
9sq-YMlIo9Q_s5730,26,2754,91.892000,91.891800,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0060,1
9sq-YMlIo9Q_s5730,27,2853,95.195000,95.195100,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0030,1
9sq-YMlIo9Q_s5730,28,2952,98.498000,98.498400,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0120,1
9sq-YMlIo9Q_s5730,29,3051,101.802000,101.801700,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,-0.0090,1
9sq-YMlIo9Q_s5730,30,3150,105.105000,105.105000,29.97002997002997,e1d1242e9b5b59949e173603c34e3679cef986e4bc1ff35c9a952504e94403f8,0.0000,1
