game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,play_type,result,outcome_score,pass_count,screen_count,drive_count,cut_count,lineup_id,max_paint_touches,avg_off_ball_distance,min_shot_clock_est,dominant_zone,transition_time_sec,offensive_rebound_poss
0022500035,467,MIL,67998,68303,305,10.17,1025.0,964.7,43.78,5,0,,0,transition,,,7,3,0,14,529,0,851.7,19.0,3pt_arc,,0
0022500035,470,CHI,68304,68612,308,10.27,483.5,750.6,,0,0,,0,transition,,,3,0,0,1,129,0,,21.9,corner_3,,0
0022500035,473,MIL,68613,68939,326,10.87,1179.3,691.2,0.02,2,0,,0,transition,,,4,2,0,11,473,0,674.0,16.5,mid_range,,0
0022500035,476,CHI,68940,69791,851,28.37,560.0,909.7,14.15,9,0,,0,fast_break,,,13,4,0,26,239,0,189.2,8.2,backcourt,,0
0022500035,481,MIL,69792,69866,75,2.5,772.1,473.8,,0,0,,0,off_screen,,,0,0,0,1,392,0,,21.6,backcourt,,0
0022500035,482,CHI,69867,70370,504,16.82,136.7,678.1,9.31,9,0,,0,transition,,,2,1,0,29,469,0,222.1,7.3,mid_range,,0
0022500035,483,MIL,70371,70481,111,3.7,1270.7,1006.8,-22.93,2,0,,0,transition,,,0,0,0,3,68,0,281.2,20.4,3pt_arc,,0
0022500035,484,CHI,70482,70619,138,4.6,423.1,874.4,15.11,3,0,,0,transition,,,0,1,0,15,488,0,1148.8,19.5,backcourt,,0
0022500035,485,MIL,70620,70790,171,5.71,752.0,841.3,5.12,7,0,,0,transition,,,4,0,0,0,399,0,,18.4,mid_range,,0
0022500035,486,CHI,70791,70886,96,3.2,70.3,1288.8,-1.67,2,0,,0,transition,,,1,2,1,5,382,0,204.7,20.9,backcourt,,0
0022500035,487,MIL,70887,71126,240,8.01,729.1,816.6,-1.95,7,0,,0,transition,,,0,1,1,7,371,0,458.0,16.1,3pt_arc,,0
0022500035,488,CHI,71127,71213,87,2.9,617.5,636.1,,0,0,,0,transition,,,0,0,0,7,774,0,56.4,21.2,backcourt,,0
0022500035,491,MIL,71289,71471,183,6.11,1025.8,951.6,,0,0,,0,transition,,,2,1,0,13,472,0,301.2,18.0,corner_3,,0
0022500035,492,CHI,71472,72116,645,21.52,754.2,1690.2,9.61,18,0,,0,fast_break,,,22,1,1,34,316,0,1255.2,2.6,backcourt,,0
0022500035,493,MIL,72117,72305,189,6.31,821.7,761.2,-12.08,0,0,,0,transition,,,1,0,0,6,228,0,230.6,17.8,backcourt,,0
0022500035,494,CHI,72306,72599,293,9.77,,,70.9,3,0,,1,fast_break,,,5,0,0,6,343,0,689.1,21.9,backcourt,0.0,0
0022500035,497,MIL,72600,72695,96,3.2,,1445.7,-1.08,4,0,,0,transition,,,3,0,0,8,54,0,279.2,20.9,3pt_arc,,0
0022500035,498,CHI,72696,73322,627,20.92,516.0,,,0,0,,0,cut,,,3,0,0,26,472,0,452.3,3.2,backcourt,,0
0022500035,499,MIL,73323,73493,171,5.71,1050.3,909.4,-12.21,0,0,,0,cut,,,2,4,0,12,559,0,203.6,18.4,corner_3,,0
0022500035,504,CHI,73581,74168,588,19.62,206.6,715.3,,0,0,,0,fast_break,,,5,2,0,21,513,0,1530.9,4.5,backcourt,,0
0022500035,519,MIL,74211,74315,105,3.5,972.6,674.4,,0,0,,0,cut,,,0,0,0,1,518,0,9.8,20.6,backcourt,,0
0022500035,520,CHI,74316,74504,188,6.27,,,-5.02,0,0,,0,cut,,,0,2,0,2,701,0,252.8,22.1,3pt_arc,,0
0022500035,529,MIL,74772,75071,300,10.01,,,6.42,5,0,,0,fast_break,,,1,0,0,2,178,0,109.7,14.1,mid_range,,0
0022500035,530,CHI,75072,75428,357,11.91,353.1,1138.1,-3.08,3,0,,0,fast_break,,,2,0,0,9,580,0,1061.2,12.2,backcourt,,0
0022500035,531,MIL,75429,75554,126,4.2,697.0,1148.3,4.46,11,0,,0,fast_break,,,0,1,1,11,645,0,1001.3,19.9,3pt_arc,,0
0022500035,532,CHI,75555,75632,78,2.6,323.3,783.9,3.33,5,0,,0,transition,,,0,0,0,4,369,0,27.9,21.5,3pt_arc,,0
0022500035,533,MIL,75633,75692,60,2.0,554.0,1122.9,2.5,1,0,,0,hand_off,,,3,0,0,1,953,0,123.7,22.1,corner_3,,0
0022500035,534,CHI,75693,75959,267,8.91,477.0,1458.7,,0,0,,0,transition,,,8,0,0,0,145,0,,15.2,backcourt,,0
