frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
1452,48.4,,,0,1,0,1391,39
1455,48.5,,,0,1,0,1415,38
1458,48.6,,,0,1,0,1432,38
1461,48.7,,,0,1,0,1435,38
1464,48.8,,,0,1,0,1445,40
1467,48.9,,,0,1,0,1453,42
1470,49.0,,,0,1,0,1459,42
1473,49.1,,,0,1,0,1467,42
1476,49.2,,,0,1,0,1475,42
1479,49.3,,,0,1,0,1487,41
1482,49.4,,,0,1,0,1506,40
1485,49.5,,,0,1,0,1529,38
1488,49.6,,,0,1,0,1553,37
1491,49.7,,,0,1,0,1577,37
1494,49.8,,,0,1,0,1601,34
1497,49.9,,,0,1,0,1625,34
1500,50.0,,,0,1,0,1645,34
1503,50.1,,,0,1,0,1661,34
1506,50.2,,,0,1,0,1674,34
1509,50.3,,,0,1,0,1687,34
1512,50.4,,,0,1,0,1700,35
1515,50.5,,,0,1,0,1710,39
1518,50.6,,,0,1,0,1720,44
1521,50.7,,,0,1,0,1730,47
1524,50.8,,,0,1,0,1737,50
1527,50.9,,,0,1,0,1739,53
1530,51.0,,,0,1,0,1747,53
1533,51.1,,,0,1,0,1755,53
1536,51.2,,,0,1,0,1765,52
1539,51.3,,,0,1,0,1775,51
1542,51.4,847,17,1,1,0,1788,50
1545,51.5,857,17,1,1,0,1802,50
1548,51.6,864,24,1,1,0,1810,66
1551,51.7,863,24,1,1,0,1809,66
1554,51.8,863,25,1,1,0,1809,67
1557,51.9,863,24,1,1,0,1809,66
1560,52.0,864,25,1,1,0,1810,67
1563,52.1,863,25,1,1,0,1809,67
1566,52.2,863,25,1,1,0,1809,67
1569,52.3,864,25,1,1,0,1810,68
1572,52.4,863,25,1,1,0,1809,68
1575,52.5,862,25,1,1,0,1808,68
1578,52.6,861,16,1,1,0,1808,47
1581,52.7,868,16,1,1,0,1817,47
1584,52.8,874,16,1,1,0,1826,47
1587,52.9,878,16,1,1,0,1831,47
1590,53.0,879,16,1,1,0,1832,46
1593,53.1,880,16,1,1,0,1834,47
1596,53.2,884,16,1,1,0,1839,47
1599,53.3,893,15,1,1,0,1852,44
1602,53.4,906,14,1,1,0,1871,40
1605,53.5,914,13,1,1,0,1882,37
1608,53.6,907,22,1,1,0,1870,58
1611,53.7,910,18,1,1,0,1875,50
1614,53.8,917,27,1,1,0,1883,70
1617,53.9,907,29,1,1,0,1869,74
1620,54.0,889,27,1,1,0,1845,71
1623,54.1,894,29,1,1,0,1852,74
1626,54.2,881,35,1,1,0,1832,88
1629,54.3,867,30,1,1,0,1814,78
1722,57.4,868,33,1,1,0,1814,85
1725,57.5,867,33,1,1,0,1813,85
1728,57.6,867,33,1,1,0,1813,84
1731,57.7,865,32,1,1,0,1810,84
1734,57.8,864,32,1,1,0,1809,83
1737,57.9,864,32,1,1,0,1809,83
1740,58.0,863,32,1,1,0,1808,83
1743,58.1,862,32,1,1,0,1806,82
1746,58.2,861,31,1,1,0,1805,81
1749,58.3,859,31,1,1,0,1803,81
1752,58.4,858,31,1,1,0,1801,81
1755,58.5,856,31,1,1,0,1799,81
1758,58.6,854,31,1,1,0,1796,81
1761,58.7,853,31,1,1,0,1794,81
1764,58.8,852,31,1,1,0,1793,81
1767,58.9,851,31,1,1,0,1791,82
1770,59.0,850,31,1,1,0,1790,82
1773,59.1,849,32,1,1,0,1789,83
1776,59.2,848,32,1,1,0,1787,84
1779,59.3,848,33,1,1,0,1787,85
1782,59.4,847,33,1,1,0,1786,86
1785,59.5,847,34,1,1,0,1785,87
1788,59.6,846,34,1,1,0,1784,88
1791,59.7,846,34,1,1,0,1784,89
1794,59.8,846,35,1,1,0,1784,90
1797,59.9,845,35,1,1,0,1783,91
1800,60.0,845,36,1,1,0,1783,93
1803,60.1,846,37,1,1,0,1784,95
1806,60.2,846,38,1,1,0,1784,97
1809,60.3,845,38,1,1,0,1782,97
1812,60.4,846,39,1,1,0,1783,99
1815,60.5,846,39,1,1,0,1784,100
1818,60.6,848,40,1,1,0,1786,101
1821,60.7,849,40,1,1,0,1788,101
1824,60.8,852,40,1,1,0,1792,102
1827,60.9,854,41,1,1,0,1794,103
1830,61.0,857,41,1,1,0,1798,103
1833,61.1,860,42,1,1,0,1802,106
1836,61.2,863,42,1,1,0,1806,106
1839,61.3,868,43,1,1,0,1813,108
