frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,position_source,source_branch,matched_event_id,coordinate_space,observation,calibration
1452,48.4,1,green,2603,620,0.7647,0.3624,0.0,0.0,0.0,mid_range,0,,,18.8,none,,,2921.5,502.0,0,0,,,137.0,443.0,299.0,582.0,,,0.0,19.0,0.0,0,71.88,18.12,18.22,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1452_443_137_582_299,image_px,observed,none
1452,48.4,2,green,3240,384,0.9518,0.2244,0.0,0.0,0.0,mid_range,0,,,18.8,none,,,2921.5,502.0,0,0,,,261.0,443.0,416.0,581.0,,,0.0,13.0,0.0,0,89.47,11.22,13.8,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1452_443_261_581_416,image_px,observed,none
1455,48.5,1,green,2709,583,0.7958,0.3407,37.42,37.42,340.8,mid_range,0,,,17.2,none,,,3000.5,474.5,0,0,,,152.0,437.0,313.0,580.0,,,0.0,16.7,26.02,0,74.81,17.04,16.06,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,,,8.006941432976209,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1455_437_152_580_313,image_px,observed,none
1455,48.5,2,green,3292,366,0.9671,0.2139,18.34,18.34,340.9,mid_range,0,,,17.2,none,,,3000.5,474.5,0,0,,,277.0,441.0,434.0,580.0,,,0.0,13.6,-7.43,0,90.91,10.7,14.47,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,,,8.006941432976209,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1455_441_277_580_434,image_px,observed,none
1458,48.6,1,green,2779,558,0.8164,0.3261,24.78,-12.64,340.3,mid_range,0,,,15.8,none,,,3047.0,458.0,0,0,,,162.0,438.0,322.0,579.0,,,0.0,15.4,15.29,0,76.74,16.31,14.83,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.2,half_court,,,0.0,0,unknown,,,5.666666666666667,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1458_438_162_579_322,image_px,observed,none
1458,48.6,2,green,3315,358,0.9739,0.2092,8.12,-10.22,340.8,mid_range,0,,,15.8,none,,,3047.0,458.0,0,0,,,288.0,440.0,439.0,579.0,,,0.0,13.9,-3.63,0,91.54,10.46,14.8,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.2,half_court,,,0.0,0,unknown,,,5.666666666666667,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1458_440_288_579_439,image_px,observed,none
1461,48.7,2,green,3339,349,0.9809,0.204,8.54,0.42,339.4,mid_range,0,,15.1,13.6,none,,,3106.0,430.0,0,0,,,295.0,436.0,450.0,579.0,,,0.0,14.2,-4.33,0,92.21,10.2,15.2,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.3,half_court,,,0.0,0,unknown,,,1.0,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1461_436_295_579_450,image_px,observed,none
1461,48.7,6,white,2827,540,0.8305,0.3156,0.0,0.0,0.0,mid_range,0,,1.5,,none,,,2827.0,540.0,0,0,,,166.0,441.0,333.0,579.0,,,0.0,14.6,0.0,0,78.07,15.78,14.11,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.3,half_court,,,0.0,0,unknown,,,1.0,white#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1461_441_166_579_333,image_px,observed,none
1461,48.7,1,green,2873,511,0.844,0.2987,35.03,10.25,333.4,mid_range,0,,1.5,13.6,none,,,3106.0,430.0,0,0,,,170.49329,436.76093,330.94376,578.4456,,,0.0,14.1,12.6,0,79.34,14.93,13.78,0,0,0,0.933,unclassified,0,0.0,0.0,,,4,,0.0,0.3,half_court,,,0.0,0,unknown,,,1.0,green#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,image_px,observed,none
1464,48.8,1,green,2890,516,0.849,0.3016,5.91,-29.12,16.4,mid_range,0,,0.6,13.4,none,,,3118.0,431.0,0,0,,,177.0,443.0,341.0,579.0,,,0.0,13.7,5.27,0,79.81,15.08,13.36,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.4,half_court,,,0.0,0,unknown,,,3.399346342395189,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1464_443_177_579_341,image_px,observed,none
1464,48.8,2,green,3346,346,0.983,0.2022,2.54,-6.0,336.8,mid_range,0,,13.9,13.4,none,,,3118.0,431.0,0,0,,,300.0,436.0,450.0,579.0,,,0.0,14.3,-1.41,0,92.4,10.11,15.33,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.4,half_court,,,0.0,0,unknown,,,3.399346342395189,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1464_436_300_579_450,image_px,observed,none
1464,48.8,6,white,2870,511,0.8431,0.2987,17.29,17.29,326.0,mid_range,0,,0.6,,none,,,2870.0,511.0,0,0,,,166.0,441.0,333.0,579.0,,,0.0,14.2,4.14,0,79.25,14.93,13.84,0,0,0,0.933,unclassified,0,0.0,0.0,,,4,,0.0,0.4,half_court,,,0.0,0,unknown,,,3.399346342395189,white#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,image_px,observed,none
1467,48.9,1,green,2941,495,0.864,0.2893,18.38,12.47,337.6,mid_range,0,,2.0,12.6,none,,,3155.0,416.5,0,0,,,186.0,443.0,349.0,581.0,,,0.0,13.1,5.77,0,81.21,14.47,12.95,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.5,half_court,,,0.0,0,unknown,,,2.748737083745107,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1467_443_186_581_349,image_px,observed,none
1467,48.9,2,green,3369,338,0.9897,0.1975,8.12,5.58,340.8,mid_range,0,,14.6,12.6,none,,,3155.0,416.5,0,0,,,314.0,438.0,455.0,578.0,,,0.0,14.7,-4.31,0,93.03,9.88,15.72,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.5,half_court,,,0.0,0,unknown,,,2.748737083745107,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1467_438_314_578_455,image_px,observed,none
1467,48.9,6,white,2870,511,0.8431,0.2987,0.0,-17.29,0.0,mid_range,0,,2.0,,none,,,2870.0,511.0,0,0,,,166.0,441.0,333.0,579.0,,,0.0,14.2,0.0,0,79.25,14.93,13.84,0,0,0,0.867,unclassified,0,0.0,0.0,,,4,,0.0,0.5,half_court,,,0.0,0,unknown,,,2.748737083745107,white#?,,,0,2,1,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,image_px,observed,none
1470,49.0,1,green,2971,487,0.8728,0.2846,10.35,-8.03,345.1,mid_range,0,,2.9,12.2,none,,,3177.0,409.5,0,0,,,193.0,438.0,356.0,577.0,,,0.0,12.8,3.92,0,82.04,14.23,12.69,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.6,half_court,,,0.0,0,unknown,,,2.0,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1470_438_193_577_356,image_px,observed,none
1470,49.0,2,green,3383,332,0.9938,0.194,5.08,-3.04,336.8,mid_range,0,,15.0,12.2,none,,,3177.0,409.5,0,0,,,320.0,435.0,460.0,579.0,,,0.0,14.9,-3.08,0,93.42,9.7,16.0,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.6,half_court,,,0.0,0,unknown,,,2.0,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1470_435_320_579_460,image_px,observed,none
