frame,track_id,cls,x,y,calibration_provenance,projection_status,projection_rejection_reason,raw_projected_x_ft,raw_projected_y_ft,coordinate_space,observation,calibration,source_fps,source_height,source_duration
90,1,player,-6.085044860839844,30.683778762817383,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
90,2,player,100.51374816894531,-7.014931678771973,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
96,1,player,-6.042640209197998,30.641490936279297,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
96,2,player,100.78689575195312,-6.868563175201416,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
102,1,player,-6.0258097648620605,30.708589553833008,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
102,2,player,100.84368133544922,-6.8777360916137695,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
108,1,player,-6.023839473724365,30.6905574798584,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
108,2,player,100.8691177368164,-6.891641616821289,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
114,1,player,-5.999492168426514,30.634502410888672,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
114,2,player,101.39701843261719,-6.966497898101807,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
120,1,player,-6.012728214263916,30.604089736938477,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
120,2,player,101.7326889038086,-7.026135444641113,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
126,1,player,-6.033538818359375,30.576168060302734,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
126,2,player,101.34042358398438,-7.139748573303223,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
132,1,player,-5.848369121551514,30.563997268676758,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
132,2,player,101.46686553955078,-7.148600101470947,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
138,1,player,-5.824589252471924,30.5826358795166,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
138,2,player,101.38871002197266,-7.13598108291626,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
144,1,player,-5.865522861480713,30.584077835083008,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
144,2,player,101.45731353759766,-7.154178142547607,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
150,1,player,-5.9491682052612305,30.67194366455078,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
150,2,player,101.5088882446289,-7.146586894989014,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
156,1,player,-6.17769718170166,30.604644775390625,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
156,2,player,100.78512573242188,-7.044845104217529,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
162,1,player,-5.998387813568115,30.61958122253418,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
162,2,player,101.65996551513672,-7.195343971252441,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
168,1,player,-6.056654930114746,30.658767700195312,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
168,2,player,101.7538070678711,-7.194035053253174,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
174,1,player,-6.1686506271362305,30.580669403076172,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
174,2,player,100.75690460205078,-7.0617594718933105,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
180,1,player,-6.183732986450195,30.572755813598633,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
180,2,player,100.37887573242188,-7.050325870513916,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
186,1,player,-5.9980974197387695,30.65314292907715,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
186,2,player,101.7255630493164,-7.283731460571289,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
192,1,player,-6.182450771331787,30.535869598388672,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
192,2,player,100.36531829833984,-7.00227689743042,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
198,1,player,-5.914699554443359,30.602739334106445,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
198,2,player,101.6396255493164,-7.250508785247803,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
204,1,player,-5.941539287567139,30.61485481262207,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
204,2,player,102.02418518066406,-7.336625099182129,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
210,1,player,-6.158379077911377,30.642419815063477,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
210,2,player,100.4495620727539,-7.175025939941406,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
216,1,player,-6.2211127281188965,30.647340774536133,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
216,2,player,100.50709533691406,-7.2501654624938965,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
222,1,player,-6.012672424316406,30.611364364624023,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
222,2,player,102.76323699951172,-7.5117340087890625,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
228,1,player,-5.991265773773193,30.634658813476562,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
228,2,player,102.55323028564453,-7.4877777099609375,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
240,1,player,-6.151639938354492,30.617931365966797,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
240,2,player,100.46273803710938,-7.2365803718566895,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
258,1,player,-5.177426338195801,30.464195251464844,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
258,2,player,102.5802230834961,-7.541220664978027,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
264,1,player,-5.71124267578125,30.490447998046875,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
264,2,player,102.81572723388672,-7.496464252471924,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
312,3,player,-5.533524036407471,30.5496826171875,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
312,4,player,79.33731842041016,15.087385177612305,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
318,3,player,-6.140040874481201,30.61653709411621,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
318,4,player,78.03466796875,14.898059844970703,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
324,3,player,-6.188838958740234,30.621950149536133,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
324,4,player,78.22767639160156,14.878746032714844,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
330,3,player,-6.0953474044799805,30.61662483215332,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
330,4,player,78.21481323242188,14.738252639770508,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
348,3,player,-5.999678611755371,30.67241668701172,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
348,4,player,77.8078384399414,14.332334518432617,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
372,5,player,-4.875631809234619,30.2773494720459,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
372,6,player,76.51138305664062,14.358917236328125,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
402,7,player,-3.2665867805480957,29.61583709716797,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
402,8,player,74.94412231445312,14.650739669799805,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
414,7,player,-2.7130374908447266,29.233171463012695,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
414,8,player,74.4830093383789,15.259437561035156,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2070,9,player,-7.392622947692871,6.576371192932129,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2070,10,player,77.9905776977539,22.822837829589844,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2088,9,player,-7.283281326293945,6.533240795135498,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2088,10,player,79.47471618652344,23.180662155151367,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2094,9,player,-7.3143510818481445,6.624120712280273,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2094,10,player,77.47151947021484,22.74829864501953,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2112,9,player,-3.054802417755127,5.7334513664245605,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2112,10,player,77.2525405883789,22.486774444580078,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2118,9,player,-3.3070685863494873,5.813325881958008,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2118,10,player,77.67314147949219,22.376718521118164,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2124,9,player,-3.236189126968384,5.689840316772461,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2124,10,player,76.1404800415039,21.71320343017578,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2130,9,player,-3.1833956241607666,5.7621355056762695,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2130,10,player,74.55908203125,21.351282119750977,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2136,9,player,-3.14982533454895,5.8248982429504395,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2136,10,player,74.01494598388672,21.053590774536133,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2160,11,player,-3.1972765922546387,6.329319000244141,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2160,12,player,76.15816497802734,21.67993927001953,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2196,13,player,-3.5519235134124756,8.141030311584473,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2196,14,player,98.76387786865234,42.857601165771484,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2238,15,player,-0.6110179424285889,9.592819213867188,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2238,16,player,76.50993347167969,21.12091827392578,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2244,15,player,-0.471649169921875,9.643467903137207,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2244,16,player,77.67554473876953,21.29062843322754,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2250,15,player,-0.12464990466833115,10.578675270080566,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2250,16,player,76.5992202758789,20.88506507873535,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2256,15,player,-0.8220330476760864,11.24072551727295,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2256,16,player,78.92290496826172,21.42631721496582,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2262,15,player,-1.63591468334198,12.35820198059082,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2262,16,player,77.57521057128906,21.343307495117188,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2286,17,player,-2.876002311706543,14.658187866210938,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2286,18,player,96.51412963867188,42.064064025878906,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2292,17,player,-3.504725456237793,15.196184158325195,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2292,18,player,97.15106964111328,42.322757720947266,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2298,17,player,-3.766986131668091,15.429676055908203,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2298,18,player,95.48162841796875,41.54887008666992,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2304,17,player,-4.213364124298096,15.536547660827637,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2304,18,player,97.20267486572266,42.317779541015625,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2310,17,player,-4.743233680725098,15.536273956298828,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2310,18,player,99.43962860107422,43.21280288696289,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2340,19,player,-5.305562973022461,18.636362075805664,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2340,20,player,79.70362854003906,21.907901763916016,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2346,19,player,-5.8096208572387695,19.603931427001953,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2346,20,player,80.45042419433594,21.667219161987305,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2352,19,player,-6.104420185089111,20.90565299987793,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2352,20,player,82.32553100585938,21.697553634643555,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2358,19,player,-6.80565881729126,21.66266632080078,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2358,20,player,80.6485824584961,21.140052795410156,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2364,19,player,-6.547386646270752,22.373945236206055,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2364,20,player,80.67887878417969,20.82383918762207,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2370,19,player,-6.2150726318359375,22.7309627532959,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2370,20,player,80.419189453125,20.74924087524414,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2376,19,player,-8.006156921386719,23.153987884521484,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2376,20,player,80.21031951904297,20.588092803955078,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2382,19,player,-8.20448112487793,23.759281158447266,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2382,20,player,80.04827880859375,20.18817901611328,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2388,19,player,-8.693310737609863,24.070724487304688,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2388,20,player,81.29154968261719,19.59007453918457,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2394,19,player,-9.205618858337402,24.177309036254883,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2394,20,player,80.28107452392578,19.274423599243164,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2400,19,player,-9.151724815368652,24.697763442993164,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2400,20,player,80.60745239257812,18.915176391601562,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2406,19,player,-9.542807579040527,24.833877563476562,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2406,20,player,80.11127471923828,18.478975296020508,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2412,19,player,-10.319864273071289,25.093116760253906,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2412,20,player,80.07744598388672,18.444446563720703,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2418,19,player,-10.776686668395996,25.307348251342773,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2418,20,player,80.27548217773438,18.060314178466797,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2424,19,player,-10.944822311401367,25.57978057861328,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2424,20,player,81.08792877197266,17.680347442626953,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2430,19,player,-10.952703475952148,25.917898178100586,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2430,20,player,80.55659484863281,17.407724380493164,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2436,19,player,-10.98539924621582,26.332040786743164,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2436,20,player,80.74147033691406,17.154897689819336,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2442,19,player,-11.13044548034668,26.609874725341797,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2442,20,player,80.99976348876953,16.907461166381836,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2448,19,player,-11.43419361114502,27.03319549560547,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2448,20,player,81.23406219482422,16.613399505615234,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2454,19,player,-11.867899894714355,27.030014038085938,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2454,20,player,81.25702667236328,16.29981803894043,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2460,19,player,-11.871837615966797,27.43850326538086,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2460,20,player,80.32396697998047,15.688618659973145,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2466,19,player,-11.865679740905762,27.659000396728516,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2466,20,player,82.13381958007812,15.601053237915039,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2472,19,player,-11.913990020751953,28.261159896850586,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2472,20,player,81.89922332763672,15.252679824829102,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2478,19,player,-12.747563362121582,28.500572204589844,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2478,20,player,82.10189819335938,14.844526290893555,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2484,19,player,-12.902678489685059,28.712554931640625,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2484,20,player,82.85894012451172,14.683566093444824,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2490,19,player,-12.926189422607422,28.941741943359375,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2490,20,player,83.38829803466797,14.59475326538086,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2496,19,player,-12.909611701965332,29.260732650756836,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2496,20,player,84.00103759765625,14.26471996307373,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2502,19,player,-12.726040840148926,29.640256881713867,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2502,20,player,85.46514892578125,14.144369125366211,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2508,19,player,-12.846538543701172,30.06653594970703,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2508,20,player,84.6585464477539,13.749171257019043,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2514,19,player,-13.1141357421875,30.48579978942871,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2514,20,player,83.80014038085938,13.299368858337402,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2520,19,player,-12.966911315917969,30.613719940185547,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
2520,20,player,84.82919311523438,13.24039363861084,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3204,21,player,-6.025827407836914,30.419179916381836,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3204,22,player,40.27480697631836,44.511749267578125,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3228,23,player,-6.0079450607299805,30.46660041809082,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3228,24,player,39.77073287963867,44.17612075805664,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3306,25,player,-3.0633459091186523,28.972537994384766,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3306,26,player,78.96703338623047,15.97866153717041,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3312,25,player,-2.953032970428467,28.438005447387695,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3312,26,player,79.92005920410156,16.661144256591797,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3324,25,player,-2.8194868564605713,26.26324462890625,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3324,26,player,77.96138763427734,17.00116539001465,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3396,27,player,-1.7724977731704712,19.173965454101562,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3396,28,player,79.96473693847656,15.687254905700684,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3420,29,player,-1.6788992881774902,18.28506088256836,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3420,30,player,78.16455841064453,13.629627227783203,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3426,29,player,-1.8149759769439697,17.737218856811523,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3426,30,player,80.23113250732422,13.544045448303223,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3444,29,player,-1.7702374458312988,17.16836166381836,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3444,30,player,79.78562927246094,12.228922843933105,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3504,31,player,-2.536914348602295,13.19509506225586,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3504,32,player,41.719398498535156,41.824249267578125,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3510,31,player,-2.5316779613494873,12.813370704650879,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3510,32,player,41.9269905090332,41.506256103515625,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3516,31,player,-2.3988494873046875,11.80954360961914,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3516,32,player,42.78934860229492,41.699188232421875,camera_lock_drift_checked,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3522,31,player,-2.5492196083068848,11.730605125427246,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
3522,32,player,43.000877380371094,41.40348434448242,solved,,,,,court_feet,observed,homography,59.94005994005994,1080,4592.1876
