frame,timestamp,ball_x2d,ball_y2d,detected
1440,24.024,,,0
1443,24.074,,,0
1446,24.124,,,0
1449,24.174,,,0
1452,24.224,1373,1677,1
1455,24.274,,,0
1458,24.324,,,0
1461,24.374,,,0
1464,24.424,1703,1218,1
1467,24.474,1703,1218,1
1470,24.524,1588,1343,1
1473,24.575,1589,1343,1
1476,24.625,1597,1341,1
1479,24.675,1609,1338,1
1482,24.725,1635,1330,1
1485,24.775,1677,1316,1
1488,24.825,1729,1300,1
1491,24.875,1809,1273,1
1494,24.925,1858,1258,1
1497,24.975,1877,1253,1
1500,25.025,1866,1258,1
1503,25.075,1844,1267,1
1506,25.125,1826,1273,1
1509,25.175,1798,1282,1
1512,25.225,1764,1294,1
1515,25.275,1728,1307,1
1518,25.325,1682,1322,1
1521,25.375,1640,1336,1
1524,25.425,1618,1343,1
1527,25.475,242,182,1
1530,25.526,348,423,1
1533,25.576,459,143,1
1536,25.626,471,143,1
1539,25.676,487,141,1
1542,25.726,499,141,1
1545,25.776,518,146,1
1548,25.826,527,149,1
1551,25.876,533,154,1
1554,25.926,532,157,1
1557,25.976,530,157,1
1560,26.026,524,156,1
1563,26.076,511,156,1
1566,26.126,499,154,1
1569,26.176,482,155,1
1572,26.226,468,155,1
1575,26.276,452,152,1
1578,26.326,445,149,1
1581,26.376,444,147,1
1584,26.426,441,145,1
1587,26.476,442,144,1
1590,26.527,445,142,1
1593,26.577,445,142,1
1596,26.627,451,138,1
1599,26.677,456,136,1
1602,26.727,458,135,1
1605,26.777,459,134,1
1608,26.827,459,133,1
1611,26.877,457,134,1
1614,26.927,450,135,1
1617,26.977,439,137,1
2790,46.547,439,137,1
2793,46.597,,,0
2796,46.647,,,0
2799,46.697,,,0
2802,46.747,,,0
2805,46.797,2,17,1
2808,46.847,2,17,1
2811,46.897,,,0
2814,46.947,,,0
2817,46.997,,,0
2820,47.047,,,0
2823,47.097,,,0
2826,47.147,,,0
2829,47.197,,,0
2832,47.247,,,0
2835,47.297,,,0
2838,47.347,,,0
2841,47.397,,,0
2844,47.447,,,0
2847,47.497,,,0
2850,47.547,,,0
2853,47.598,376,254,1
2856,47.648,376,254,1
2859,47.698,376,33,1
2862,47.748,376,33,1
2865,47.798,,,0
2868,47.848,,,0
2871,47.898,,,0
2874,47.948,,,0
2877,47.998,,,0
2880,48.048,,,0
2883,48.098,,,0
2886,48.148,,,0
2889,48.198,,,0
2892,48.248,,,0
2895,48.298,347,279,1
2898,48.348,347,279,1
2901,48.398,,,0
2904,48.448,,,0
2907,48.498,,,0
2910,48.549,,,0
2913,48.599,,,0
2916,48.649,,,0
2919,48.699,,,0
