frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
6731,112.296,,,0,1,0,246,458
6737,112.396,,,0,1,0,252,463
6743,112.496,,,0,1,0,254,472
6749,112.596,,,0,1,0,,
6755,112.696,,,0,1,0,,
6761,112.796,,,0,1,0,,
6767,112.896,,,0,1,0,456,262
6773,112.996,,,0,1,0,456,258
6779,113.096,,,0,1,0,457,271
6785,113.196,,,0,1,0,458,274
6791,113.297,,,0,1,0,464,275
6797,113.397,,,0,1,0,470,278
6803,113.497,,,0,1,0,,
6809,113.597,,,0,1,0,509,454
6815,113.697,,,0,1,0,530,462
6821,113.797,,,0,1,0,549,457
6827,113.897,,,0,1,0,,
6833,113.997,,,0,1,0,569,513
6839,114.097,,,0,1,0,553,530
6845,114.197,,,0,1,0,571,527
6851,114.298,,,0,1,0,,
6857,114.398,,,0,1,0,467,134
6863,114.498,,,0,1,0,,
6869,114.598,,,0,1,0,478,119
6875,114.698,,,0,1,0,,
6881,114.798,,,0,1,0,479,94
6887,114.898,,,0,1,0,,
6893,114.998,,,0,1,0,456,70
6899,115.098,,,0,1,0,,
6905,115.198,,,0,1,0,402,202
6911,115.299,,,0,1,0,406,226
6917,115.399,,,0,1,0,,
6923,115.499,,,0,1,0,,
6929,115.599,,,0,1,0,,
6935,115.699,,,0,1,0,277,113
6941,115.799,,,0,1,0,,
6947,115.899,77881,8394,1,1,0,698,77
6953,115.999,77881,8394,1,1,0,,
6959,116.099,77881,8394,1,1,0,,
6965,116.199,,,0,1,0,1245,596
6971,116.3,,,0,1,0,,
6977,116.4,,,0,1,0,1172,319
6983,116.5,,,0,1,0,1173,329
6989,116.6,,,0,1,0,1176,322
6995,116.7,,,0,1,0,,
7001,116.8,,,0,1,0,537,31
7007,116.9,,,0,1,0,,
7013,117.0,,,0,1,0,1243,578
7019,117.1,,,0,1,0,1243,561
7025,117.2,,,0,1,0,,
7031,117.301,,,0,1,0,97,413
7037,117.401,,,0,1,0,73,412
7043,117.501,,,0,1,0,,
7049,117.601,,,0,1,0,,
7055,117.701,,,0,1,0,,
7061,117.801,,,0,1,0,959,521
7067,117.901,,,0,1,0,,
7073,118.001,,,0,1,0,831,526
7079,118.101,,,0,1,0,,
7085,118.201,,,0,1,0,765,521
7091,118.302,,,0,1,0,741,515
7097,118.402,,,0,1,0,722,516
7103,118.502,,,0,1,0,698,514
7109,118.602,,,0,1,0,674,512
7115,118.702,,,0,1,0,650,511
7121,118.802,,,0,1,0,626,513
7127,118.902,,,0,1,0,605,512
7133,119.002,,,0,1,0,584,514
7139,119.102,,,0,1,0,563,513
7145,119.202,,,0,1,0,543,516
7151,119.303,,,0,1,0,519,522
7157,119.403,,,0,1,0,495,524
7163,119.503,,,0,1,0,471,525
7169,119.603,,,0,1,0,447,525
7175,119.703,,,0,1,0,423,527
7181,119.803,,,0,1,0,399,527
7187,119.903,,,0,1,0,375,529
7193,120.003,,,0,1,0,351,531
7199,120.103,,,0,1,0,327,531
7205,120.203,,,0,1,0,305,535
7211,120.304,,,0,1,0,283,535
7217,120.404,,,0,1,0,279,536
7223,120.504,,,0,1,0,282,539
7229,120.604,,,0,1,0,282,540
7235,120.704,,,0,1,0,287,539
7241,120.804,,,0,1,0,279,541
7247,120.904,,,0,1,0,284,539
7253,121.004,,,0,1,0,279,543
7259,121.104,,,0,1,0,277,544
7265,121.204,,,0,1,0,288,544
7271,121.305,,,0,1,0,279,541
7277,121.405,,,0,1,0,272,543
7283,121.505,,,0,1,0,266,545
7289,121.605,,,0,1,0,263,547
7295,121.705,,,0,1,0,286,547
7301,121.805,,,0,1,0,287,549
7307,121.905,,,0,1,0,270,563
7313,122.005,,,0,1,0,271,563
7319,122.105,,,0,1,0,272,564
7325,122.205,,,0,1,0,272,564
