frame,evaluated,status,calibration_provenance,emitted_player_rows,camera_lock_id,fresh_solve_count,drift_residual_px,drift_evidence_count
157,True,calibration_unavailable,unavailable,0,5,0,,0
158,True,calibration_unavailable,unavailable,0,5,0,,0
159,True,calibration_unavailable,unavailable,0,5,0,,0
160,True,calibration_unavailable,unavailable,0,5,0,,0
161,True,calibration_unavailable,unavailable,0,5,0,,0
162,True,calibration_unavailable,unavailable,0,5,0,,0
163,True,calibration_unavailable,unavailable,0,5,0,,0
164,True,calibration_unavailable,unavailable,0,5,0,,0
165,True,calibration_unavailable,unavailable,0,5,0,,0
166,True,calibration_unavailable,unavailable,0,5,0,,0
167,True,calibration_unavailable,unavailable,0,5,0,,0
168,True,calibration_unavailable,unavailable,0,5,0,,0
169,True,calibration_unavailable,unavailable,0,5,0,,0
170,True,calibration_unavailable,unavailable,0,5,0,,0
171,True,calibration_unavailable,unavailable,0,5,0,,0
172,True,calibration_unavailable,unavailable,0,5,0,,0
173,True,calibration_unavailable,unavailable,0,5,0,,0
174,True,calibration_unavailable,unavailable,0,5,0,,0
175,True,calibration_unavailable,unavailable,0,5,0,,0
176,True,calibration_unavailable,unavailable,0,5,0,,0
177,True,calibration_unavailable,unavailable,0,5,0,,0
178,True,calibration_unavailable,unavailable,0,5,0,,0
179,True,calibration_unavailable,unavailable,0,5,0,,0
180,True,calibration_unavailable,unavailable,0,5,0,,0
181,True,calibration_unavailable,unavailable,0,5,0,,0
182,True,calibration_unavailable,unavailable,0,5,0,,0
183,True,calibration_unavailable,unavailable,0,5,0,,0
184,True,calibration_unavailable,unavailable,0,5,0,,0
185,True,calibration_unavailable,unavailable,0,6,0,,0
186,True,calibration_unavailable,unavailable,0,6,0,,0
187,True,calibration_unavailable,unavailable,0,6,0,,0
188,True,calibration_unavailable,unavailable,0,6,0,,0
189,True,calibration_unavailable,unavailable,0,6,0,,0
190,True,calibration_unavailable,unavailable,0,6,0,,0
191,True,calibration_unavailable,unavailable,0,6,0,,0
192,True,calibration_unavailable,unavailable,0,6,0,,0
193,True,calibration_unavailable,unavailable,0,6,0,,0
194,True,calibration_unavailable,unavailable,0,6,0,,0
195,True,calibration_unavailable,unavailable,0,6,0,,0
196,True,calibration_unavailable,unavailable,0,6,0,,0
197,True,calibration_unavailable,unavailable,0,6,0,,0
198,True,calibration_unavailable,unavailable,0,6,0,,0
199,True,calibration_unavailable,unavailable,0,6,0,,0
200,True,calibration_unavailable,unavailable,0,6,0,,0
201,True,calibration_unavailable,unavailable,0,6,0,,0
202,True,calibration_unavailable,unavailable,0,6,0,,0
203,True,calibration_unavailable,unavailable,0,6,0,,0
204,True,calibration_unavailable,unavailable,0,6,0,,0
205,True,calibration_unavailable,unavailable,0,6,0,,0
206,True,calibration_unavailable,unavailable,0,6,0,,0
207,True,calibration_unavailable,unavailable,0,6,0,,0
208,True,calibration_unavailable,unavailable,0,6,0,,0
209,True,calibration_unavailable,unavailable,0,6,0,,0
210,True,calibration_unavailable,unavailable,0,6,0,,0
211,True,calibration_unavailable,unavailable,0,6,0,,0
212,True,calibration_unavailable,unavailable,0,6,0,,0
213,True,calibration_unavailable,unavailable,0,6,0,,0
214,True,calibration_unavailable,unavailable,0,6,0,,0
215,True,calibration_unavailable,unavailable,0,6,0,,0
216,True,calibration_unavailable,unavailable,0,7,0,,0
217,True,calibration_unavailable,unavailable,0,7,0,,0
218,True,calibration_unavailable,unavailable,0,7,0,,0
219,True,calibration_unavailable,unavailable,0,7,0,,0
220,True,calibration_unavailable,unavailable,0,7,0,,0
221,True,calibration_unavailable,unavailable,0,7,0,,0
222,True,calibration_unavailable,unavailable,0,7,0,,0
223,True,calibration_unavailable,unavailable,0,7,0,,0
224,True,calibration_unavailable,unavailable,0,7,0,,0
225,True,calibration_unavailable,unavailable,0,7,0,,0
226,True,calibration_unavailable,unavailable,0,7,0,,0
227,True,calibration_unavailable,unavailable,0,7,0,,0
228,True,calibration_unavailable,unavailable,0,7,0,,0
229,True,calibration_unavailable,unavailable,0,7,0,,0
230,True,calibration_unavailable,unavailable,0,7,0,,0
231,True,calibration_unavailable,unavailable,0,7,0,,0
232,True,calibration_unavailable,unavailable,0,7,0,,0
233,True,calibration_unavailable,unavailable,0,7,0,,0
234,True,calibration_unavailable,unavailable,0,7,0,,0
235,True,calibration_unavailable,unavailable,0,7,0,,0
236,True,calibration_unavailable,unavailable,0,7,0,,0
237,True,calibration_unavailable,unavailable,0,7,0,,0
238,True,calibration_unavailable,unavailable,0,7,0,,0
239,True,calibration_unavailable,unavailable,0,7,0,,0
240,True,calibration_unavailable,unavailable,0,7,0,,0
241,True,calibration_unavailable,unavailable,0,7,0,,0
242,True,calibration_unavailable,unavailable,0,7,0,,0
243,True,calibration_unavailable,unavailable,0,7,0,,0
244,True,calibration_unavailable,unavailable,0,7,0,,0
245,True,calibration_unavailable,unavailable,0,7,0,,0
246,True,calibration_unavailable,unavailable,0,7,0,,0
247,True,calibration_unavailable,unavailable,0,8,0,,0
248,True,calibration_unavailable,unavailable,0,8,0,,0
249,True,calibration_unavailable,unavailable,0,8,0,,0
250,True,calibration_unavailable,unavailable,0,8,0,,0
251,True,calibration_unavailable,unavailable,0,8,0,,0
252,True,calibration_unavailable,unavailable,0,8,0,,0
253,True,calibration_unavailable,unavailable,0,8,0,,0
254,True,calibration_unavailable,unavailable,0,8,0,,0
255,True,calibration_unavailable,unavailable,0,8,0,,0
256,True,calibration_unavailable,unavailable,0,8,0,,0
257,True,calibration_unavailable,unavailable,0,8,0,,0
258,True,calibration_unavailable,unavailable,0,8,0,,0
259,True,calibration_unavailable,unavailable,0,8,0,,0
260,True,calibration_unavailable,unavailable,0,8,0,,0
261,True,calibration_unavailable,unavailable,0,8,0,,0
262,True,calibration_unavailable,unavailable,0,8,0,,0
263,True,calibration_unavailable,unavailable,0,8,0,,0
264,True,calibration_unavailable,unavailable,0,8,0,,0
265,True,calibration_unavailable,unavailable,0,8,0,,0
266,True,calibration_unavailable,unavailable,0,8,0,,0
267,True,calibration_unavailable,unavailable,0,8,0,,0
268,True,calibration_unavailable,unavailable,0,8,0,,0
269,True,calibration_unavailable,unavailable,0,8,0,,0
270,True,calibration_unavailable,unavailable,0,8,0,,0
271,True,calibration_unavailable,unavailable,0,8,0,,0
272,True,calibration_unavailable,unavailable,0,8,0,,0
273,True,calibration_unavailable,unavailable,0,8,0,,0
274,True,calibration_unavailable,unavailable,0,8,0,,0
275,True,calibration_unavailable,unavailable,0,8,0,,0
276,True,calibration_unavailable,unavailable,0,8,0,,0
277,True,calibration_unavailable,unavailable,0,8,0,,0
278,True,calibration_unavailable,unavailable,0,9,0,,0
279,True,calibration_unavailable,unavailable,0,9,0,,0
280,True,calibration_unavailable,unavailable,0,9,0,,0
281,True,calibration_unavailable,unavailable,0,9,0,,0
282,True,calibration_unavailable,unavailable,0,9,0,,0
283,True,calibration_unavailable,unavailable,0,9,0,,0
284,True,calibration_unavailable,unavailable,0,9,0,,0
285,True,calibration_unavailable,unavailable,0,9,0,,0
286,True,calibration_unavailable,unavailable,0,9,0,,0
287,True,calibration_unavailable,unavailable,0,9,0,,0
288,True,calibration_unavailable,unavailable,0,9,0,,0
289,True,calibration_unavailable,unavailable,0,9,0,,0
290,True,calibration_unavailable,unavailable,0,9,0,,0
291,True,calibration_unavailable,unavailable,0,9,0,,0
292,True,calibration_unavailable,unavailable,0,9,0,,0
293,True,calibration_unavailable,unavailable,0,9,0,,0
294,True,calibration_unavailable,unavailable,0,9,0,,0
295,True,calibration_unavailable,unavailable,0,9,0,,0
296,True,calibration_unavailable,unavailable,0,9,0,,0
297,True,calibration_unavailable,unavailable,0,9,0,,0
298,True,calibration_unavailable,unavailable,0,9,0,,0
299,True,calibration_unavailable,unavailable,0,9,0,,0
300,True,calibration_unavailable,unavailable,0,9,0,,0
301,True,calibration_unavailable,unavailable,0,9,0,,0
302,True,calibration_unavailable,unavailable,0,9,0,,0
303,True,calibration_unavailable,unavailable,0,9,0,,0
304,True,calibration_unavailable,unavailable,0,9,0,,0
305,True,calibration_unavailable,unavailable,0,9,0,,0
306,True,calibration_unavailable,unavailable,0,9,0,,0
307,True,calibration_unavailable,unavailable,0,9,0,,0
308,True,calibration_unavailable,unavailable,0,9,0,,0
309,True,calibration_unavailable,unavailable,0,10,0,,0
310,True,calibration_unavailable,unavailable,0,10,0,,0
311,True,calibration_unavailable,unavailable,0,10,0,,0
312,True,calibration_unavailable,unavailable,0,10,0,,0
313,True,calibration_unavailable,unavailable,0,10,0,,0
314,True,calibration_unavailable,unavailable,0,10,0,,0
315,True,calibration_unavailable,unavailable,0,10,0,,0
316,True,calibration_unavailable,unavailable,0,10,0,,0
317,True,calibration_unavailable,unavailable,0,10,0,,0
318,True,calibration_unavailable,unavailable,0,10,0,,0
319,True,calibration_unavailable,unavailable,0,10,0,,0
320,True,calibration_unavailable,unavailable,0,10,0,,0
321,True,calibration_unavailable,unavailable,0,10,0,,0
322,True,calibration_unavailable,unavailable,0,10,0,,0
323,True,calibration_unavailable,unavailable,0,10,0,,0
324,True,calibration_unavailable,unavailable,0,10,0,,0
325,True,calibration_unavailable,unavailable,0,10,0,,0
326,True,calibration_unavailable,unavailable,0,10,0,,0
327,True,calibration_unavailable,unavailable,0,10,0,,0
328,True,calibration_unavailable,unavailable,0,10,0,,0
329,True,calibration_unavailable,unavailable,0,10,0,,0
330,True,calibration_unavailable,unavailable,0,10,0,,0
331,True,calibration_unavailable,unavailable,0,10,0,,0
332,True,calibration_unavailable,unavailable,0,10,0,,0
333,True,calibration_unavailable,unavailable,0,10,0,,0
334,True,calibration_unavailable,unavailable,0,10,0,,0
335,True,calibration_unavailable,unavailable,0,10,0,,0
336,True,calibration_unavailable,unavailable,0,10,0,,0
337,True,calibration_unavailable,unavailable,0,10,0,,0
338,True,calibration_unavailable,unavailable,0,10,0,,0
339,True,calibration_unavailable,unavailable,0,10,0,,0
340,True,calibration_unavailable,unavailable,0,11,0,,0
341,True,calibration_unavailable,unavailable,0,11,0,,0
342,True,calibration_unavailable,unavailable,0,11,0,,0
343,True,calibration_unavailable,unavailable,0,11,0,,0
344,True,calibration_unavailable,unavailable,0,11,0,,0
345,True,calibration_unavailable,unavailable,0,12,0,,0
346,True,calibration_unavailable,unavailable,0,12,0,,0
347,True,calibration_unavailable,unavailable,0,12,0,,0
348,True,calibration_unavailable,unavailable,0,12,0,,0
349,True,calibration_unavailable,unavailable,0,12,0,,0
350,True,calibration_unavailable,unavailable,0,12,0,,0
351,True,calibration_unavailable,unavailable,0,12,0,,0
352,True,calibration_unavailable,unavailable,0,12,0,,0
353,True,calibration_unavailable,unavailable,0,12,0,,0
354,True,calibration_unavailable,unavailable,0,12,0,,0
355,True,calibration_unavailable,unavailable,0,12,0,,0
356,True,calibration_unavailable,unavailable,0,12,0,,0
357,True,calibration_unavailable,unavailable,0,12,0,,0
358,True,calibration_unavailable,unavailable,0,12,0,,0
359,True,calibration_unavailable,unavailable,0,12,0,,0
360,True,calibration_unavailable,unavailable,0,12,0,,0
361,True,calibration_unavailable,unavailable,0,12,0,,0
362,True,calibration_unavailable,unavailable,0,12,0,,0
363,True,calibration_unavailable,unavailable,0,12,0,,0
364,True,calibration_unavailable,unavailable,0,12,0,,0
365,True,calibration_unavailable,unavailable,0,12,0,,0
366,True,calibration_unavailable,unavailable,0,12,0,,0
367,True,calibration_unavailable,unavailable,0,13,0,,0
368,True,calibration_unavailable,unavailable,0,13,0,,0
369,True,calibration_unavailable,unavailable,0,13,0,,0
370,True,calibration_unavailable,unavailable,0,13,0,,0
371,True,calibration_unavailable,unavailable,0,13,0,,0
372,True,calibration_unavailable,unavailable,0,13,0,,0
373,True,emitted_players,solved,2,13,1,0.0,4
374,True,calibration_unavailable,unavailable,0,13,1,,0
375,True,calibration_unavailable,unavailable,0,13,1,,0
376,True,calibration_unavailable,unavailable,0,13,1,,0
377,True,calibration_unavailable,unavailable,0,13,1,,0
378,True,calibration_unavailable,unavailable,0,13,1,,0
379,True,calibration_unavailable,unavailable,0,13,1,,0
380,True,calibration_unavailable,unavailable,0,13,1,,0
381,True,calibration_unavailable,unavailable,0,13,1,,0
382,True,calibration_unavailable,unavailable,0,13,1,,0
383,True,calibration_unavailable,unavailable,0,13,1,,0
384,True,calibration_unavailable,unavailable,0,13,1,,0
385,True,calibration_unavailable,unavailable,0,13,1,,0
386,True,calibration_unavailable,unavailable,0,13,1,,0
387,True,calibration_unavailable,unavailable,0,13,1,,0
388,True,calibration_unavailable,unavailable,0,13,1,,0
389,True,calibration_unavailable,unavailable,0,13,1,,0
390,True,calibration_unavailable,unavailable,0,13,1,,0
391,True,calibration_unavailable,unavailable,0,13,1,,0
392,True,calibration_unavailable,unavailable,0,13,1,,0
393,True,calibration_unavailable,unavailable,0,13,1,,0
394,True,calibration_unavailable,unavailable,0,13,1,,0
395,True,calibration_unavailable,unavailable,0,13,1,,0
396,True,calibration_unavailable,unavailable,0,13,1,,0
397,True,emitted_players,solved,2,13,2,0.0,4
398,True,calibration_unavailable,unavailable,0,13,2,,0
399,True,calibration_unavailable,unavailable,0,13,2,,0
400,True,calibration_unavailable,unavailable,0,13,2,,0
401,True,calibration_unavailable,unavailable,0,13,2,,0
402,True,calibration_unavailable,unavailable,0,13,2,,0
403,True,calibration_unavailable,unavailable,0,13,2,,0
404,True,calibration_unavailable,unavailable,0,13,2,,0
405,True,calibration_unavailable,unavailable,0,13,2,,0
406,True,calibration_unavailable,unavailable,0,13,2,,0
407,True,calibration_unavailable,unavailable,0,13,2,,0
408,True,calibration_unavailable,unavailable,0,13,2,,0
409,True,calibration_unavailable,unavailable,0,13,2,,0
410,True,calibration_unavailable,unavailable,0,13,2,,0
411,True,calibration_unavailable,unavailable,0,13,2,,0
412,True,calibration_unavailable,unavailable,0,13,2,,0
413,True,calibration_unavailable,unavailable,0,13,2,,0
414,True,calibration_unavailable,unavailable,0,13,2,,0
415,True,calibration_unavailable,unavailable,0,13,2,,0
416,True,calibration_unavailable,unavailable,0,13,2,,0
417,True,calibration_unavailable,unavailable,0,13,2,,0
418,True,calibration_unavailable,unavailable,0,13,2,,0
419,True,calibration_unavailable,unavailable,0,13,2,,0
420,True,calibration_unavailable,unavailable,0,13,2,,0
421,True,calibration_unavailable,unavailable,0,13,2,,0
422,True,calibration_unavailable,unavailable,0,13,2,,0
423,True,calibration_unavailable,unavailable,0,13,2,,0
424,True,calibration_unavailable,unavailable,0,13,2,,0
425,True,calibration_unavailable,unavailable,0,13,2,,0
426,True,calibration_unavailable,unavailable,0,13,2,,0
427,True,calibration_unavailable,unavailable,0,13,2,,0
428,True,calibration_unavailable,unavailable,0,13,2,,0
429,True,calibration_unavailable,unavailable,0,13,2,,0
430,True,calibration_unavailable,unavailable,0,13,2,,0
431,True,calibration_unavailable,unavailable,0,13,2,,0
432,True,calibration_unavailable,unavailable,0,13,2,,0
433,True,calibration_unavailable,unavailable,0,13,2,,0
434,True,calibration_unavailable,unavailable,0,13,2,,0
435,True,calibration_unavailable,unavailable,0,13,2,,0
436,True,calibration_unavailable,unavailable,0,13,2,,0
437,True,calibration_unavailable,unavailable,0,13,2,,0
438,True,calibration_unavailable,unavailable,0,13,2,,0
439,True,calibration_unavailable,unavailable,0,13,2,,0
440,True,calibration_unavailable,unavailable,0,13,2,,0
441,True,calibration_unavailable,unavailable,0,13,2,,0
442,True,calibration_unavailable,unavailable,0,13,2,,0
443,True,calibration_unavailable,unavailable,0,13,2,,0
444,True,calibration_unavailable,unavailable,0,13,2,,0
445,True,calibration_unavailable,unavailable,0,13,2,,0
446,True,calibration_unavailable,unavailable,0,13,2,,0
447,True,calibration_unavailable,unavailable,0,13,2,,0
448,True,calibration_unavailable,unavailable,0,13,2,,0
449,True,calibration_unavailable,unavailable,0,13,2,,0
450,True,calibration_unavailable,unavailable,0,13,2,,0
451,True,calibration_unavailable,unavailable,0,13,2,,0
452,True,calibration_unavailable,unavailable,0,13,2,,0
453,True,calibration_unavailable,unavailable,0,13,2,,0
454,True,calibration_unavailable,unavailable,0,13,2,,0
455,True,calibration_unavailable,unavailable,0,13,2,,0
456,True,calibration_unavailable,unavailable,0,13,2,,0
457,True,calibration_unavailable,unavailable,0,13,2,,0
458,True,calibration_unavailable,unavailable,0,13,2,,0
459,True,calibration_unavailable,unavailable,0,13,2,,0
460,True,calibration_unavailable,unavailable,0,13,2,,0
461,True,calibration_unavailable,unavailable,0,13,2,,0
462,True,calibration_unavailable,unavailable,0,13,2,,0
463,True,calibration_unavailable,unavailable,0,13,2,,0
464,True,calibration_unavailable,unavailable,0,13,2,,0
465,True,calibration_unavailable,unavailable,0,13,2,,0
466,True,calibration_unavailable,unavailable,0,13,2,,0
467,True,calibration_unavailable,unavailable,0,13,2,,0
468,True,calibration_unavailable,unavailable,0,13,2,,0
469,True,calibration_unavailable,unavailable,0,13,2,,0
470,True,calibration_unavailable,unavailable,0,13,2,,0
471,True,calibration_unavailable,unavailable,0,13,2,,0
472,True,calibration_unavailable,unavailable,0,13,2,,0
473,True,calibration_unavailable,unavailable,0,13,2,,0
474,True,calibration_unavailable,unavailable,0,13,2,,0
475,True,calibration_unavailable,unavailable,0,13,2,,0
476,True,calibration_unavailable,unavailable,0,13,2,,0
477,True,calibration_unavailable,unavailable,0,13,2,,0
478,True,calibration_unavailable,unavailable,0,13,2,,0
479,True,calibration_unavailable,unavailable,0,13,2,,0
480,True,calibration_unavailable,unavailable,0,13,2,,0
481,True,calibration_unavailable,unavailable,0,13,2,,0
482,True,calibration_unavailable,unavailable,0,13,2,,0
483,True,calibration_unavailable,unavailable,0,13,2,,0
484,True,calibration_unavailable,unavailable,0,13,2,,0
485,True,calibration_unavailable,unavailable,0,13,2,,0
486,True,calibration_unavailable,unavailable,0,13,2,,0
487,True,calibration_unavailable,unavailable,0,13,2,,0
488,True,calibration_unavailable,unavailable,0,13,2,,0
489,True,calibration_unavailable,unavailable,0,13,2,,0
490,True,calibration_unavailable,unavailable,0,13,2,,0
491,True,calibration_unavailable,unavailable,0,13,2,,0
492,True,calibration_unavailable,unavailable,0,13,2,,0
493,True,calibration_unavailable,unavailable,0,13,2,,0
494,True,calibration_unavailable,unavailable,0,13,2,,0
495,True,calibration_unavailable,unavailable,0,13,2,,0
496,True,calibration_unavailable,unavailable,0,13,2,,0
497,True,calibration_unavailable,unavailable,0,13,2,,0
498,True,calibration_unavailable,unavailable,0,13,2,,0
499,True,calibration_unavailable,unavailable,0,13,2,,0
500,True,calibration_unavailable,unavailable,0,13,2,,0
501,True,calibration_unavailable,unavailable,0,13,2,,0
502,True,calibration_unavailable,unavailable,0,13,2,,0
503,True,calibration_unavailable,unavailable,0,13,2,,0
504,True,calibration_unavailable,unavailable,0,13,2,,0
505,True,calibration_unavailable,unavailable,0,13,2,,0
506,True,calibration_unavailable,unavailable,0,13,2,,0
507,True,calibration_unavailable,unavailable,0,13,2,,0
508,True,calibration_unavailable,unavailable,0,13,2,,0
509,True,calibration_unavailable,unavailable,0,13,2,,0
510,True,calibration_unavailable,unavailable,0,13,2,,0
511,True,calibration_unavailable,unavailable,0,13,2,,0
512,True,calibration_unavailable,unavailable,0,13,2,,0
513,True,calibration_unavailable,unavailable,0,13,2,,0
