frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
0,0.0,7,green,366,1431,0.0,0.0,0.0,3pt_arc,0,,,316.3,none,43934.0,293.0,1353.7,1,0,,0.0,291.0,137.0,363.0,258.0,,,0.0,613.6,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,613.6,0.0,0.0,613.6,0.0,0.0,613.6,0.0,0.0,0.0,0,0.0,0
0,0.0,9,green,59,1507,0.0,0.0,0.0,corner_3,0,,,316.3,none,43934.0,293.0,1353.7,1,0,,0.0,1165.0,470.0,1231.0,546.0,,,0.0,658.3,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,658.3,0.0,0.0,658.3,0.0,0.0,658.3,0.0,0.0,0.0,0,0.0,0
0,0.0,10,green,454,1123,0.0,0.0,0.0,paint,0,,,320.3,none,43934.0,293.0,1353.7,1,0,,0.0,617.0,584.0,698.0,674.0,,,0.0,402.6,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,402.6,0.0,0.0,402.6,0.0,0.0,402.6,0.0,0.0,0.0,0,0.0,0
1,0.017,7,green,366,1431,0.0,0.0,0.0,3pt_arc,0,,,312.4,none,43139.0,294.7,1354.7,1,0,,0.0,291.0,137.0,361.0,258.0,,,0.0,613.6,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2.47,,,613.6,0.0,0.0,613.6,0.0,0.0,613.6,0.0,0.0,0.0,0,0.0,0
1,0.017,9,green,64,1511,6.4,6.4,38.7,corner_3,0,,,312.4,none,43139.0,294.7,1354.7,1,0,,0.0,1167.0,471.0,1233.0,548.0,,,0.0,661.5,-3.29,0,0,2,0,1.0,3.2,6.4,6.4,0.0,3.2,6.4,6.4,0.0,3.2,6.4,6.4,0.0,0,0,0,2,2.47,,,659.9,-1.64,0.0,659.9,-1.64,0.0,659.9,-1.64,0.0,0.0,0,0.0,0
1,0.017,10,green,454,1122,1.0,1.0,270.0,paint,0,,,321.3,none,43139.0,294.7,1354.7,1,0,,0.0,618.0,584.0,698.0,674.0,,,0.0,401.9,0.66,0,0,2,0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0,0,0,2,2.47,,,402.2,0.33,0.0,402.2,0.33,0.0,402.2,0.33,0.0,0.0,0,0.0,0
2,0.033,7,green,366,1431,0.0,0.0,0.0,3pt_arc,0,,,309.8,none,42781.0,295.7,1354.7,1,0,,0.0,290.0,136.0,361.0,258.0,,,0.0,613.6,0.0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1.39,,,613.6,0.0,0.0,613.6,0.0,0.0,613.6,0.0,0.0,0.0,0,0.0,0
2,0.033,9,green,67,1512,3.16,-3.24,18.4,corner_3,0,,,309.8,none,42781.0,295.7,1354.7,1,0,,0.0,1167.0,472.0,1235.0,549.0,,,0.0,662.1,-0.6,0,0,3,0,1.0,3.19,6.4,9.6,0.0,3.19,6.4,9.6,0.0,3.19,6.4,9.6,0.0,0,0,0,3,1.39,,,660.6,-1.3,0.0,660.6,-1.3,0.0,660.6,-1.3,0.0,0.0,0,0.0,0
2,0.033,10,green,454,1121,1.0,0.0,270.0,paint,0,,,322.2,none,42781.0,295.7,1354.7,1,0,,0.0,617.0,585.0,699.0,675.0,,,0.0,401.2,0.66,0,0,3,0,1.0,0.67,1.0,2.0,0.0,0.67,1.0,2.0,0.0,0.67,1.0,2.0,0.0,0,0,0,3,1.39,,,401.9,0.44,0.0,401.9,0.44,0.0,401.9,0.44,0.0,0.0,0,0.0,0
3,0.05,7,green,366,1431,0.0,0.0,0.0,3pt_arc,0,,,306.4,none,42256.0,296.7,1354.3,1,0,,0.0,289.0,136.0,360.0,257.0,,,0.0,613.6,0.0,0,0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1.54,,,613.6,0.0,0.0,613.6,0.0,0.0,613.6,0.0,0.0,0.0,0,0.0,0
3,0.05,9,green,70,1510,3.61,0.45,326.3,corner_3,0,,,306.4,none,42256.0,296.7,1354.3,1,0,,0.0,1167.0,472.0,1237.0,549.0,,,0.0,659.8,2.36,0,0,4,0,1.0,3.29,6.4,13.2,0.0,3.29,6.4,13.2,0.0,3.29,6.4,13.2,0.0,0,0,0,4,1.54,,,660.4,-0.38,0.0,660.4,-0.38,0.0,660.4,-0.38,0.0,0.0,0,0.0,0
3,0.05,10,green,454,1122,1.0,0.0,90.0,paint,0,,,321.3,none,42256.0,296.7,1354.3,1,0,,0.0,617.0,585.0,699.0,674.0,,,0.0,401.9,-0.66,0,0,4,0,1.0,0.75,1.0,3.0,0.0,0.75,1.0,3.0,0.0,0.75,1.0,3.0,0.0,0,0,0,4,1.54,,,401.9,0.16,0.0,401.9,0.16,0.0,401.9,0.16,0.0,0.0,0,0.0,0
4,0.067,8,green,410,1184,0.0,0.0,0.0,paint,0,,,254.7,none,5706.5,391.0,1198.3,2,0,,0.0,259.0,605.0,343.0,673.0,,,0.0,417.0,0.0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,136.59,,,417.0,0.0,0.0,417.0,0.0,0.0,417.0,0.0,0.0,0.0,0,0.0,0
4,0.067,9,green,291,1474,223.91,220.3,350.7,corner_3,0,,,313.5,none,5706.5,391.0,1198.3,2,0,,0.0,1171.0,473.0,1237.0,549.0,,,0.0,633.7,-12.93,0,0,5,0,1.0,47.42,223.91,237.1,0.0,47.42,223.91,237.1,0.0,47.42,223.91,237.1,0.0,0,0,0,5,136.59,,,655.1,-2.89,0.0,655.1,-2.89,0.0,655.1,-2.89,0.0,0.0,0,0.0,0
4,0.067,10,green,472,937,185.87,184.87,275.6,paint,0,,,254.7,none,5706.5,391.0,1198.3,2,0,,0.0,618.0,586.0,699.0,674.0,,,0.0,329.1,28.38,0,0,5,0,1.0,37.77,185.87,188.9,0.0,37.77,185.87,188.9,0.0,37.77,185.87,188.9,0.0,0,0,0,5,136.59,,,387.3,5.81,0.0,387.3,5.81,0.0,387.3,5.81,0.0,0.0,0,0.0,0
5,0.083,8,green,410,1183,1.0,1.0,270.0,paint,0,,,253.7,none,5493.0,391.3,1198.0,2,0,,0.0,258.0,607.0,343.0,674.0,,,0.0,416.2,0.79,0,0,6,0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0,0,0,6,0.67,,,416.6,0.4,0.0,416.6,0.4,0.0,416.6,0.4,0.0,0.0,0,0.0,0
5,0.083,9,green,292,1474,1.0,-222.91,0.0,corner_3,0,,,314.0,none,5493.0,391.3,1198.0,2,0,,0.0,1173.0,473.0,1239.0,550.0,,,0.0,633.9,-0.22,0,0,6,0,1.0,39.68,223.91,238.1,0.0,39.68,223.91,238.1,0.0,39.68,223.91,238.1,0.0,0,0,0,6,0.67,,,651.6,-2.45,0.0,651.6,-2.45,0.0,651.6,-2.45,0.0,0.0,0,0.0,0
