game_id,elapsed_s,timestamp_utc,timestamp_reason,p_market,p_null,p_simulator,outcome,loss_market,loss_null,loss_simulator,timestamp
401809780,1080,2025-11-08T03:55:08Z,,0.145,0.1652971092232599,0.515625,0,0.021025,0.027323134317566316,0.265869140625,401809780:1080
401809780,1560,2025-11-08T04:30:09Z,,0.0649999999999999,0.0774161160465885,0.46875,0,0.0042249999999999874,0.005993255023738858,0.2197265625,401809780:1560
401809780,2040,2025-11-08T04:48:07Z,,0.03,0.0370467263015378,0.40625,0,0.0009,0.0013724599296610523,0.1650390625,401809780:2040
401809780,2520,2025-11-08T05:09:07Z,,0.0004999999999999,0.0007248165881703,0.453125,0,2.4999999999990004e-07,5.253590864868342e-07,0.205322265625,401809780:2520
401810038,120,2025-11-09T00:13:04Z,,0.4399999999999999,0.4668220196152307,0.484375,0,0.1935999999999999,0.2179227979976428,0.234619140625,401810038:120
401810038,600,2025-11-09T00:35:05Z,,0.25,0.2775806531880387,0.578125,0,0.0625,0.07705101902429823,0.334228515625,401810038:600
401810038,1080,2025-11-09T00:57:04Z,,0.275,0.3031409124740483,0.453125,0,0.07562500000000001,0.0918944128155986,0.205322265625,401810038:1080
401810040,120,2025-11-09T01:13:05Z,,0.345,0.3735442587821361,0.328125,1,0.42902500000000005,0.3924467957048233,0.451416015625,401810040:120
401810042,120,2025-11-09T01:14:07Z,,0.385,0.413103421340407,0.375,1,0.378225,0.3444475940423358,0.390625,401810042:120
401810038,1560,2025-11-09T01:32:05Z,,0.435,0.4619679883758584,0.4375,0,0.189225,0.21341442228403723,0.19140625,401810038:1560
401810042,600,2025-11-09T01:32:07Z,,0.305,0.3335120502806911,0.609375,1,0.4830250000000001,0.44420618712104804,0.152587890625,401810042:600
401810040,600,2025-11-09T01:34:04Z,,0.49,0.5150717423868444,0.4375,1,0.2601,0.235155415031731,0.31640625,401810040:600
401810038,2040,2025-11-09T01:49:04Z,,0.63,0.6479245309792852,0.59375,0,0.39690000000000003,0.41980619784472667,0.3525390625,401810038:2040
401810040,1080,2025-11-09T01:53:04Z,,0.64,0.6573195707236592,0.65625,1,0.1296,0.1174298766090172,0.1181640625,401810040:1080
401810042,1080,2025-11-09T01:55:23Z,,0.5349999999999999,0.5580919546396448,0.609375,1,0.21622500000000008,0.19528272055420975,0.152587890625,401810042:1080
401810038,2520,2025-11-09T02:10:05Z,,0.305,0.3335120502806911,0.578125,0,0.093025,0.11123028768243022,0.334228515625,401810038:2520
401810044,120,2025-11-09T02:14:07Z,,0.79,0.7975950964195555,0.546875,1,0.044099999999999986,0.040967744993409036,0.205322265625,401810044:120
401810040,1560,2025-11-09T02:25:05Z,,0.63,0.6479245309792852,0.5625,1,0.1369,0.12395713588615634,0.19140625,401810040:1560
401810042,1560,2025-11-09T02:29:07Z,,0.655,0.6713953772559784,0.65625,1,0.11902499999999998,0.10798099808874075,0.1181640625,401810042:1560
401810044,600,2025-11-09T02:32:07Z,,0.81,0.8162996647355458,0.546875,1,0.03609999999999998,0.033745813176272864,0.205322265625,401810044:600
401810040,2040,2025-11-09T02:41:05Z,,0.99,0.9891467256456884,0.453125,1,0.00010000000000000018,0.00011779356420995796,0.299072265625,401810040:2040
401810042,2040,2025-11-09T02:50:20Z,,0.6950000000000001,0.7088497967490671,0.5625,1,0.09302499999999997,0.08476844085305953,0.19140625,401810042:2040
401810044,1080,2025-11-09T02:53:07Z,,0.94,0.93943718319072,0.625,1,0.0036000000000000064,0.0036678547798744076,0.140625,401810044:1080
401810040,2520,2025-11-09T02:58:04Z,,0.9995,0.9993884921099724,0.421875,1,2.4999999999994493e-07,3.739418995660297e-07,0.334228515625,401810040:2520
401810042,2520,2025-11-09T03:12:07Z,,0.395,0.4229256950586363,0.515625,1,0.366025,0.333014753423558,0.234619140625,401810042:2520
401810044,1560,2025-11-09T03:30:13Z,,0.885,0.8868332670501768,0.59375,1,0.013224999999999997,0.01280670944653659,0.1650390625,401810044:1560
401810044,2040,2025-11-09T03:56:07Z,,0.895,0.8963179418979613,0.421875,1,0.011024999999999997,0.010749969172274524,0.334228515625,401810044:2040
401810044,2520,2025-11-09T04:16:07Z,,0.9995,0.9993884921099724,0.375,1,2.4999999999994493e-07,3.739418995660297e-07,0.390625,401810044:2520
401810046,120,2025-11-09T20:44:06Z,,0.35,0.3785138635360189,0.46875,0,0.12249999999999998,0.14327274488896394,0.2197265625,401810046:120
401810046,600,2025-11-09T21:03:07Z,,0.39,0.4180177843873535,0.578125,0,0.1521,0.17473886806411196,0.334228515625,401810046:600
401810046,1080,2025-11-09T21:21:06Z,,0.6950000000000001,0.7088497967490671,0.4375,0,0.4830250000000001,0.5024680343511938,0.19140625,401810046:1080
401810046,1560,2025-11-09T21:54:06Z,,0.585,0.6055165583647839,0.5,0,0.34222499999999995,0.36665030245393276,0.25,401810046:1560
401810046,2040,2025-11-09T22:13:06Z,,0.775,0.7835796142233425,0.40625,0,0.6006250000000001,0.6139970118264023,0.1650390625,401810046:2040
