fixture_id,game_id,league,window_start,window_end,arm,gate,status,reason
000001,0022400909,nba,000000,000057,A1_FROZEN,ball_detected_share,REJECT,landed ball-row presence minimum
000001,0022400909,nba,000000,000057,A1_FROZEN,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000001,0022400909,nba,000000,000057,A1_FROZEN,any_gate,REJECT,one or more image gates rejected
000001,0022400909,nba,000000,000057,A2_ID_MERGE,coordinate_contract,NOT_APPLICABLE,court_space_required
000001,0022400909,nba,000000,000057,A2_ID_MERGE,insufficient_data,REJECT,fewer than 30 frames
000001,0022400909,nba,000000,000057,A2_ID_MERGE,duplicate_frame_identity,REJECT,duplicate frame-track rows
000001,0022400909,nba,000000,000057,A2_ID_MERGE,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000001,0022400909,nba,000000,000057,A2_ID_MERGE,median_track_len,PASS,landed minimum track length
000001,0022400909,nba,000000,000057,A2_ID_MERGE,oob,NOT_APPLICABLE,court_space_required
000001,0022400909,nba,000000,000057,A2_ID_MERGE,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000001,0022400909,nba,000000,000057,A2_ID_MERGE,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000001,0022400909,nba,000000,000057,A2_ID_MERGE,ball_valid_attempted_frames,REJECT,landed ball-row presence minimum
000001,0022400909,nba,000000,000057,A2_ID_MERGE,liveness_frozen,PASS,liveness verdict SUSPECT
000001,0022400909,nba,000000,000057,A2_ID_MERGE,zero_step_share,PASS,landed liveness threshold
000001,0022400909,nba,000000,000057,A2_ID_MERGE,median_step_distance,REJECT,landed liveness threshold
000001,0022400909,nba,000000,000057,A2_ID_MERGE,distinct_position_ratio,PASS,landed liveness threshold
000001,0022400909,nba,000000,000057,A2_ID_MERGE,stationary_track_share,REJECT,landed liveness threshold
000001,0022400909,nba,000000,000057,A2_ID_MERGE,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000001,0022400909,nba,000000,000057,A2_ID_MERGE,ball_detected_share,REJECT,landed ball-row presence minimum
000001,0022400909,nba,000000,000057,A2_ID_MERGE,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000001,0022400909,nba,000000,000057,A2_ID_MERGE,any_gate,REJECT,one or more image gates rejected
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,coordinate_contract,NOT_APPLICABLE,court_space_required
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,insufficient_data,REJECT,fewer than 30 frames
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,duplicate_frame_identity,PASS,no duplicate frame-track rows
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,median_track_len,PASS,landed minimum track length
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,oob,NOT_APPLICABLE,court_space_required
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,ball_valid_attempted_frames,REJECT,landed ball-row presence minimum
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,liveness_frozen,PASS,liveness verdict SUSPECT
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,zero_step_share,PASS,landed liveness threshold
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,median_step_distance,REJECT,landed liveness threshold
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,distinct_position_ratio,PASS,landed liveness threshold
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,stationary_track_share,REJECT,landed liveness threshold
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,ball_detected_share,REJECT,landed ball-row presence minimum
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000001,0022400909,nba,000000,000057,A5_BALL_SHIFT,any_gate,REJECT,one or more image gates rejected
000002,0022400909,nba,000000,000057,A0,coordinate_contract,NOT_APPLICABLE,court_space_required
000002,0022400909,nba,000000,000057,A0,insufficient_data,REJECT,fewer than 30 frames
000002,0022400909,nba,000000,000057,A0,duplicate_frame_identity,PASS,no duplicate frame-track rows
000002,0022400909,nba,000000,000057,A0,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000002,0022400909,nba,000000,000057,A0,median_track_len,PASS,landed minimum track length
000002,0022400909,nba,000000,000057,A0,oob,NOT_APPLICABLE,court_space_required
000002,0022400909,nba,000000,000057,A0,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000002,0022400909,nba,000000,000057,A0,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000002,0022400909,nba,000000,000057,A0,ball_valid_attempted_frames,PASS,landed ball-row presence minimum
000002,0022400909,nba,000000,000057,A0,liveness_frozen,PASS,liveness verdict LIVE
000002,0022400909,nba,000000,000057,A0,zero_step_share,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A0,median_step_distance,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A0,distinct_position_ratio,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A0,stationary_track_share,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A0,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000002,0022400909,nba,000000,000057,A0,ball_detected_share,PASS,landed ball-row presence minimum
000002,0022400909,nba,000000,000057,A0,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000002,0022400909,nba,000000,000057,A0,any_gate,REJECT,one or more image gates rejected
000002,0022400909,nba,000000,000057,A1_FROZEN,coordinate_contract,NOT_APPLICABLE,court_space_required
000002,0022400909,nba,000000,000057,A1_FROZEN,insufficient_data,REJECT,fewer than 30 frames
000002,0022400909,nba,000000,000057,A1_FROZEN,duplicate_frame_identity,PASS,no duplicate frame-track rows
000002,0022400909,nba,000000,000057,A1_FROZEN,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000002,0022400909,nba,000000,000057,A1_FROZEN,median_track_len,PASS,landed minimum track length
000002,0022400909,nba,000000,000057,A1_FROZEN,oob,NOT_APPLICABLE,court_space_required
000002,0022400909,nba,000000,000057,A1_FROZEN,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000002,0022400909,nba,000000,000057,A1_FROZEN,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000002,0022400909,nba,000000,000057,A1_FROZEN,ball_valid_attempted_frames,PASS,landed ball-row presence minimum
000002,0022400909,nba,000000,000057,A1_FROZEN,liveness_frozen,REJECT,liveness verdict FROZEN
000002,0022400909,nba,000000,000057,A1_FROZEN,zero_step_share,REJECT,landed liveness threshold
000002,0022400909,nba,000000,000057,A1_FROZEN,median_step_distance,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A1_FROZEN,distinct_position_ratio,REJECT,landed liveness threshold
000002,0022400909,nba,000000,000057,A1_FROZEN,stationary_track_share,REJECT,landed liveness threshold
000002,0022400909,nba,000000,000057,A1_FROZEN,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000002,0022400909,nba,000000,000057,A1_FROZEN,ball_detected_share,PASS,landed ball-row presence minimum
000002,0022400909,nba,000000,000057,A1_FROZEN,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000002,0022400909,nba,000000,000057,A1_FROZEN,any_gate,REJECT,one or more image gates rejected
000002,0022400909,nba,000000,000057,A2_ID_MERGE,coordinate_contract,NOT_APPLICABLE,court_space_required
000002,0022400909,nba,000000,000057,A2_ID_MERGE,insufficient_data,REJECT,fewer than 30 frames
000002,0022400909,nba,000000,000057,A2_ID_MERGE,duplicate_frame_identity,REJECT,duplicate frame-track rows
000002,0022400909,nba,000000,000057,A2_ID_MERGE,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000002,0022400909,nba,000000,000057,A2_ID_MERGE,median_track_len,PASS,landed minimum track length
000002,0022400909,nba,000000,000057,A2_ID_MERGE,oob,NOT_APPLICABLE,court_space_required
000002,0022400909,nba,000000,000057,A2_ID_MERGE,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000002,0022400909,nba,000000,000057,A2_ID_MERGE,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000002,0022400909,nba,000000,000057,A2_ID_MERGE,ball_valid_attempted_frames,PASS,landed ball-row presence minimum
000002,0022400909,nba,000000,000057,A2_ID_MERGE,liveness_frozen,PASS,liveness verdict LIVE
000002,0022400909,nba,000000,000057,A2_ID_MERGE,zero_step_share,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A2_ID_MERGE,median_step_distance,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A2_ID_MERGE,distinct_position_ratio,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A2_ID_MERGE,stationary_track_share,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A2_ID_MERGE,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000002,0022400909,nba,000000,000057,A2_ID_MERGE,ball_detected_share,PASS,landed ball-row presence minimum
000002,0022400909,nba,000000,000057,A2_ID_MERGE,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000002,0022400909,nba,000000,000057,A2_ID_MERGE,any_gate,REJECT,one or more image gates rejected
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,coordinate_contract,NOT_APPLICABLE,court_space_required
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,insufficient_data,PASS,at least 30 frames
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,duplicate_frame_identity,PASS,no duplicate frame-track rows
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,median_track_len,PASS,landed minimum track length
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,oob,NOT_APPLICABLE,court_space_required
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,ball_valid_attempted_frames,REJECT,landed ball-row presence minimum
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,liveness_frozen,PASS,liveness verdict LIVE
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,zero_step_share,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,median_step_distance,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,distinct_position_ratio,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,stationary_track_share,PASS,landed liveness threshold
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,ball_detected_share,REJECT,landed ball-row presence minimum
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000002,0022400909,nba,000000,000057,A5_BALL_SHIFT,any_gate,REJECT,one or more image gates rejected
000003,0022400909,nba,000270,000327,A0,coordinate_contract,NOT_APPLICABLE,court_space_required
000003,0022400909,nba,000270,000327,A0,insufficient_data,REJECT,fewer than 30 frames
000003,0022400909,nba,000270,000327,A0,duplicate_frame_identity,PASS,no duplicate frame-track rows
000003,0022400909,nba,000270,000327,A0,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000003,0022400909,nba,000270,000327,A0,median_track_len,PASS,landed minimum track length
000003,0022400909,nba,000270,000327,A0,oob,NOT_APPLICABLE,court_space_required
000003,0022400909,nba,000270,000327,A0,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000003,0022400909,nba,000270,000327,A0,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000003,0022400909,nba,000270,000327,A0,ball_valid_attempted_frames,PASS,landed ball-row presence minimum
000003,0022400909,nba,000270,000327,A0,liveness_frozen,PASS,liveness verdict SUSPECT
000003,0022400909,nba,000270,000327,A0,zero_step_share,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A0,median_step_distance,REJECT,landed liveness threshold
000003,0022400909,nba,000270,000327,A0,distinct_position_ratio,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A0,stationary_track_share,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A0,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000003,0022400909,nba,000270,000327,A0,ball_detected_share,PASS,landed ball-row presence minimum
000003,0022400909,nba,000270,000327,A0,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000003,0022400909,nba,000270,000327,A0,any_gate,REJECT,one or more image gates rejected
000003,0022400909,nba,000270,000327,A1_FROZEN,coordinate_contract,NOT_APPLICABLE,court_space_required
000003,0022400909,nba,000270,000327,A1_FROZEN,insufficient_data,REJECT,fewer than 30 frames
000003,0022400909,nba,000270,000327,A1_FROZEN,duplicate_frame_identity,PASS,no duplicate frame-track rows
000003,0022400909,nba,000270,000327,A1_FROZEN,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000003,0022400909,nba,000270,000327,A1_FROZEN,median_track_len,PASS,landed minimum track length
000003,0022400909,nba,000270,000327,A1_FROZEN,oob,NOT_APPLICABLE,court_space_required
000003,0022400909,nba,000270,000327,A1_FROZEN,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000003,0022400909,nba,000270,000327,A1_FROZEN,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000003,0022400909,nba,000270,000327,A1_FROZEN,ball_valid_attempted_frames,PASS,landed ball-row presence minimum
000003,0022400909,nba,000270,000327,A1_FROZEN,liveness_frozen,REJECT,liveness verdict FROZEN
000003,0022400909,nba,000270,000327,A1_FROZEN,zero_step_share,REJECT,landed liveness threshold
000003,0022400909,nba,000270,000327,A1_FROZEN,median_step_distance,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A1_FROZEN,distinct_position_ratio,REJECT,landed liveness threshold
000003,0022400909,nba,000270,000327,A1_FROZEN,stationary_track_share,REJECT,landed liveness threshold
000003,0022400909,nba,000270,000327,A1_FROZEN,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000003,0022400909,nba,000270,000327,A1_FROZEN,ball_detected_share,PASS,landed ball-row presence minimum
000003,0022400909,nba,000270,000327,A1_FROZEN,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000003,0022400909,nba,000270,000327,A1_FROZEN,any_gate,REJECT,one or more image gates rejected
000003,0022400909,nba,000270,000327,A2_ID_MERGE,coordinate_contract,NOT_APPLICABLE,court_space_required
000003,0022400909,nba,000270,000327,A2_ID_MERGE,insufficient_data,REJECT,fewer than 30 frames
000003,0022400909,nba,000270,000327,A2_ID_MERGE,duplicate_frame_identity,REJECT,duplicate frame-track rows
000003,0022400909,nba,000270,000327,A2_ID_MERGE,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000003,0022400909,nba,000270,000327,A2_ID_MERGE,median_track_len,PASS,landed minimum track length
000003,0022400909,nba,000270,000327,A2_ID_MERGE,oob,NOT_APPLICABLE,court_space_required
000003,0022400909,nba,000270,000327,A2_ID_MERGE,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000003,0022400909,nba,000270,000327,A2_ID_MERGE,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000003,0022400909,nba,000270,000327,A2_ID_MERGE,ball_valid_attempted_frames,PASS,landed ball-row presence minimum
000003,0022400909,nba,000270,000327,A2_ID_MERGE,liveness_frozen,PASS,liveness verdict SUSPECT
000003,0022400909,nba,000270,000327,A2_ID_MERGE,zero_step_share,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A2_ID_MERGE,median_step_distance,REJECT,landed liveness threshold
000003,0022400909,nba,000270,000327,A2_ID_MERGE,distinct_position_ratio,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A2_ID_MERGE,stationary_track_share,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A2_ID_MERGE,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000003,0022400909,nba,000270,000327,A2_ID_MERGE,ball_detected_share,PASS,landed ball-row presence minimum
000003,0022400909,nba,000270,000327,A2_ID_MERGE,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000003,0022400909,nba,000270,000327,A2_ID_MERGE,any_gate,REJECT,one or more image gates rejected
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,coordinate_contract,NOT_APPLICABLE,court_space_required
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,insufficient_data,PASS,at least 30 frames
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,duplicate_frame_identity,PASS,no duplicate frame-track rows
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,median_track_len,PASS,landed minimum track length
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,oob,NOT_APPLICABLE,court_space_required
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,ball_valid_attempted_frames,REJECT,landed ball-row presence minimum
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,liveness_frozen,PASS,liveness verdict SUSPECT
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,zero_step_share,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,median_step_distance,REJECT,landed liveness threshold
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,distinct_position_ratio,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,stationary_track_share,PASS,landed liveness threshold
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,ball_detected_share,REJECT,landed ball-row presence minimum
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000003,0022400909,nba,000270,000327,A5_BALL_SHIFT,any_gate,REJECT,one or more image gates rejected
000004,0022400909,nba,000180,000237,A0,coordinate_contract,NOT_APPLICABLE,court_space_required
000004,0022400909,nba,000180,000237,A0,insufficient_data,REJECT,fewer than 30 frames
000004,0022400909,nba,000180,000237,A0,duplicate_frame_identity,PASS,no duplicate frame-track rows
000004,0022400909,nba,000180,000237,A0,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000004,0022400909,nba,000180,000237,A0,median_track_len,PASS,landed minimum track length
000004,0022400909,nba,000180,000237,A0,oob,NOT_APPLICABLE,court_space_required
000004,0022400909,nba,000180,000237,A0,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000004,0022400909,nba,000180,000237,A0,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000004,0022400909,nba,000180,000237,A0,ball_valid_attempted_frames,REJECT,landed ball-row presence minimum
000004,0022400909,nba,000180,000237,A0,liveness_frozen,PASS,liveness verdict SUSPECT
000004,0022400909,nba,000180,000237,A0,zero_step_share,PASS,landed liveness threshold
000004,0022400909,nba,000180,000237,A0,median_step_distance,REJECT,landed liveness threshold
000004,0022400909,nba,000180,000237,A0,distinct_position_ratio,PASS,landed liveness threshold
000004,0022400909,nba,000180,000237,A0,stationary_track_share,PASS,landed liveness threshold
000004,0022400909,nba,000180,000237,A0,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000004,0022400909,nba,000180,000237,A0,ball_detected_share,REJECT,landed ball-row presence minimum
000004,0022400909,nba,000180,000237,A0,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000004,0022400909,nba,000180,000237,A0,any_gate,REJECT,one or more image gates rejected
000004,0022400909,nba,000180,000237,A1_FROZEN,coordinate_contract,NOT_APPLICABLE,court_space_required
000004,0022400909,nba,000180,000237,A1_FROZEN,insufficient_data,REJECT,fewer than 30 frames
000004,0022400909,nba,000180,000237,A1_FROZEN,duplicate_frame_identity,PASS,no duplicate frame-track rows
000004,0022400909,nba,000180,000237,A1_FROZEN,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000004,0022400909,nba,000180,000237,A1_FROZEN,median_track_len,PASS,landed minimum track length
000004,0022400909,nba,000180,000237,A1_FROZEN,oob,NOT_APPLICABLE,court_space_required
000004,0022400909,nba,000180,000237,A1_FROZEN,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000004,0022400909,nba,000180,000237,A1_FROZEN,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000004,0022400909,nba,000180,000237,A1_FROZEN,ball_valid_attempted_frames,REJECT,landed ball-row presence minimum
000004,0022400909,nba,000180,000237,A1_FROZEN,liveness_frozen,REJECT,liveness verdict FROZEN
000004,0022400909,nba,000180,000237,A1_FROZEN,zero_step_share,REJECT,landed liveness threshold
000004,0022400909,nba,000180,000237,A1_FROZEN,median_step_distance,PASS,landed liveness threshold
000004,0022400909,nba,000180,000237,A1_FROZEN,distinct_position_ratio,REJECT,landed liveness threshold
000004,0022400909,nba,000180,000237,A1_FROZEN,stationary_track_share,REJECT,landed liveness threshold
000004,0022400909,nba,000180,000237,A1_FROZEN,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000004,0022400909,nba,000180,000237,A1_FROZEN,ball_detected_share,REJECT,landed ball-row presence minimum
000004,0022400909,nba,000180,000237,A1_FROZEN,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent
000004,0022400909,nba,000180,000237,A1_FROZEN,any_gate,REJECT,one or more image gates rejected
000004,0022400909,nba,000180,000237,A2_ID_MERGE,coordinate_contract,NOT_APPLICABLE,court_space_required
000004,0022400909,nba,000180,000237,A2_ID_MERGE,insufficient_data,REJECT,fewer than 30 frames
000004,0022400909,nba,000180,000237,A2_ID_MERGE,duplicate_frame_identity,REJECT,duplicate frame-track rows
000004,0022400909,nba,000180,000237,A2_ID_MERGE,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable
000004,0022400909,nba,000180,000237,A2_ID_MERGE,median_track_len,PASS,landed minimum track length
000004,0022400909,nba,000180,000237,A2_ID_MERGE,oob,NOT_APPLICABLE,court_space_required
000004,0022400909,nba,000180,000237,A2_ID_MERGE,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold
000004,0022400909,nba,000180,000237,A2_ID_MERGE,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs
000004,0022400909,nba,000180,000237,A2_ID_MERGE,ball_valid_attempted_frames,REJECT,landed ball-row presence minimum
000004,0022400909,nba,000180,000237,A2_ID_MERGE,liveness_frozen,PASS,liveness verdict SUSPECT
000004,0022400909,nba,000180,000237,A2_ID_MERGE,zero_step_share,PASS,landed liveness threshold
000004,0022400909,nba,000180,000237,A2_ID_MERGE,median_step_distance,REJECT,landed liveness threshold
