frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,position_source,source_branch,matched_event_id,coordinate_space,observation,calibration
4410,73.573,1,green,556,579,0.1633,0.3384,0.0,0.0,0.0,mid_range,0,25.3,,3.7,none,7.8,7.8,537.5,577.0,1,0,left,,348.0,156.0,505.0,411.0,945.0,1407.0,0.0,13.5,0.0,0,15.35,16.92,12.94,0,0,1,1.0,fast_break,0,0.0,24.0,,,4,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4410_156_348_411_505,image_px,observed,none
4410,73.573,3,green,593,706,0.1742,0.4126,0.0,0.0,0.0,paint,0,21.7,,3.7,none,7.8,7.8,537.5,577.0,1,0,left,,251.0,161.0,391.0,331.0,945.0,1407.0,0.0,12.8,0.0,0,16.38,20.63,11.95,0,0,1,1.0,fast_break,0,0.0,24.0,,,4,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4410_161_251_331_391,image_px,observed,none
4410,73.573,4,green,694,916,0.2039,0.5354,0.0,0.0,0.0,mid_range,1,15.2,,6.4,none,7.8,7.8,537.5,577.0,1,0,left,,261.0,68.0,393.0,245.0,945.0,1407.0,0.0,15.0,0.0,0,19.16,26.77,14.03,0,0,1,1.0,fast_break,0,0.0,24.0,,,4,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4410_68_261_245_393,image_px,observed,none
4410,73.573,5,green,307,107,0.0902,0.0625,0.0,0.0,0.0,mid_range,0,40.0,,14.7,none,7.8,7.8,537.5,577.0,1,0,left,,258.0,314.0,388.0,511.0,945.0,1407.0,0.0,21.1,0.0,0,8.48,3.13,22.11,0,0,1,1.0,fast_break,0,0.0,24.0,,,4,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
4416,73.674,1,green,568,604,0.1669,0.353,4.62,4.62,64.4,mid_range,0,12.3,,4.6,none,13.3,13.3,484.4,477.8,2,0,left,,347.0,144.0,511.0,405.0,741.0,1015.0,441.9,13.4,0.45,0,15.69,17.65,12.76,0,0,2,1.0,fast_break,0,1.4,23.89990000848608,,,4,,0.0,0.1,fast_break,,,0.0,0,unknown,,,29.68398370988788,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4416_144_347_405_511,image_px,observed,none
4416,73.674,3,green,618,764,0.1816,0.4465,10.53,10.53,66.7,paint,1,7.7,,3.6,shot,13.3,13.3,484.4,477.8,2,0,left,,250.0,158.0,364.0,302.0,741.0,1015.0,441.9,13.1,-2.22,0,17.07,22.33,12.11,0,0,2,1.0,fast_break,0,1.4,23.89990000848608,,,4,,0.0,0.1,fast_break,,,0.0,0,unknown,,,29.68398370988788,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4416_158_250_302_364,image_px,observed,none
4416,73.674,4,green,677,882,0.1989,0.5155,6.34,6.34,243.4,paint,0,4.1,,3.6,none,13.3,13.3,484.4,477.8,2,0,left,,255.0,61.0,386.0,257.0,741.0,1015.0,441.9,14.5,3.12,0,18.7,25.77,13.47,0,0,2,1.0,fast_break,0,1.4,23.89990000848608,,,4,,0.0,0.1,fast_break,,,0.0,0,unknown,,,29.68398370988788,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4416_61_255_257_386,image_px,observed,none
4416,73.674,5,green,318,129,0.0934,0.0754,4.1,4.1,63.4,mid_range,0,27.1,,3.9,none,13.3,13.3,484.4,477.8,2,0,left,,266.0,310.0,385.0,506.0,741.0,1015.0,441.9,20.6,3.17,0,8.78,3.77,21.52,0,0,2,1.0,fast_break,0,1.4,23.89990000848608,,,4,,0.0,0.1,fast_break,,,0.0,0,unknown,,,29.68398370988788,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4416_310_266_506_385,image_px,observed,none
4416,73.674,2,green,241,10,0.0708,0.0058,0.0,0.0,0.0,corner_3,0,31.0,,3.9,none,13.3,13.3,484.4,477.8,2,0,left,,164.0,314.0,289.0,512.0,741.0,1015.0,441.9,23.5,0.0,0,6.66,0.29,24.75,0,0,2,0.933,fast_break,0,1.4,23.89990000848608,,,4,,0.0,0.1,fast_break,,,0.0,0,unknown,,,29.68398370988788,green#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,image_px,observed,none
4422,73.774,1,green,487,430,0.1431,0.2513,31.99,27.37,245.0,mid_range,0,,12.0,10.5,none,8.1,8.1,482.0,457.3,1,0,,,345.0,141.0,513.0,451.0,,,0.0,14.9,-14.48,0,13.45,12.57,14.89,0,0,3,1.0,fast_break,0,0.0,23.799800016972167,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,,,123.5,green#?,,,0,3,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4422_141_345_451_513,image_px,observed,none
