game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,play_type,result,outcome_score,pass_count,screen_count,drive_count,cut_count,lineup_id,max_paint_touches,avg_off_ball_distance,min_shot_clock_est,dominant_zone,transition_time_sec,offensive_rebound_poss,pbp_play_type,pbp_score_home,pbp_score_away,pbp_period,pbp_matched,score_diff,source
,,MIL,41580,42300,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,1,True,8.0,pbp_fill
,,MIL,42480,43200,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,1,True,8.0,pbp_fill
,,CHI,43380,44100,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,8.0,pbp_fill
,,MIL,43680,45626,1946.0,64.86666666666666,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,8.0,pbp_fill
,,CHI,45900,46620,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,36.0,27.0,2,True,9.0,pbp_fill
,,MIL,47160,47880,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,9.0,pbp_fill
,,CHI,47520,48240,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,9.0,pbp_fill
,,MIL,47760,48480,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,2,True,9.0,pbp_fill
,,CHI,48540,49260,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,38.0,27.0,2,True,11.0,pbp_fill
,,MIL,49980,50700,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,38.0,29.0,2,True,9.0,pbp_fill
22400430.0,8991.0,CHI,50922,51720,798.0,26.6,144.9,250.7,0.38,9.0,1.0,50934.0,1.0,cut,scored,2,16.0,0.0,0.0,50.0,510.0,1.0,310.7,20.2,mid_range,,0.0,made_2,38.0,29.0,2,True,9.0,
22400430.0,8992.0,MIL,51150,51347,198.0,3.3,,,-16.79,2.0,1.0,51150.0,0.0,cut,turnover,0,4.0,0.0,0.0,18.0,533.0,1.0,87.4,20.8,corner_3,,0.0,turnover,,,2,True,9.0,
22400430.0,8993.0,CHI,51348,52124,777.0,12.95,418.7,381.3,-1.28,29.0,1.0,51369.0,1.0,transition,turnover,0,41.0,4.0,2.0,122.0,943.0,2.0,94.3,11.1,paint,,0.0,turnover,,,2,True,9.0,
,,MIL,52080,52532,452.0,15.066666666666666,,,,,,,,,scored,3,,,,,,,,,,,,made_3,38.0,32.0,2,True,6.0,pbp_fill
22400430.0,8995.0,CHI,52533,53015,483.0,8.05,359.4,264.2,5.4,10.0,1.0,52716.0,1.0,cut,scored,3,8.0,1.0,0.0,71.0,116.0,4.0,116.4,16.0,3pt_arc,,0.0,made_3,38.0,32.0,2,True,6.0,
22400430.0,8996.0,MIL,53016,54120,1104.0,36.8,737.3,204.3,-5.07,3.0,1.0,53160.0,1.0,cut,missed_shot,0,30.0,2.0,1.0,53.0,892.0,4.0,131.7,16.2,mid_range,,0.0,missed_3,,,2,True,6.0,
22400430.0,8997.0,CHI,53487,54560,1074.0,17.9,173.1,299.1,-4.21,24.0,1.0,53610.0,1.0,cut,missed_shot,0,40.0,6.0,1.0,165.0,1017.0,2.0,87.5,6.1,3pt_arc,0.25,0.0,missed_3,,,2,True,4.0,
22400430.0,8998.0,MIL,54561,54734,174.0,2.9,,,0.56,3.0,1.0,54717.0,0.0,cut,missed_shot,0,5.0,0.0,0.0,19.0,115.0,1.0,52.7,21.1,corner_3,,0.0,missed_3,,,2,True,4.0,
22400430.0,8999.0,CHI,54735,54956,222.0,3.7,,,27.05,4.0,1.0,54930.0,1.0,cut,missed_shot,0,4.0,2.0,0.0,32.0,473.0,2.0,142.3,20.4,paint,,0.0,missed_3,,,2,True,4.0,
22400430.0,9000.0,MIL,54957,55133,177.0,2.95,157.1,478.1,-20.94,1.0,0.0,,0.0,fast_break,missed_shot,0,6.0,1.0,0.0,14.0,197.0,2.0,166.4,21.1,corner_3,,0.0,missed_3,,,2,True,4.0,
22400430.0,9001.0,CHI,55134,55781,648.0,10.8,,539.6,5.07,24.0,1.0,55140.0,1.0,cut,scored,2,17.0,10.0,2.0,113.0,10.0,2.0,82.9,13.2,3pt_arc,,0.0,made_2,38.0,36.0,2,True,2.0,
22400430.0,9002.0,MIL,55782,56291,510.0,8.5,351.0,240.7,0.95,13.0,1.0,55851.0,1.0,cut,scored,2,14.0,3.0,0.0,73.0,516.0,2.0,102.2,15.6,3pt_arc,,0.0,made_2,40.0,36.0,2,True,2.0,
22400430.0,9003.0,CHI,56292,56669,378.0,6.3,,,-5.65,7.0,1.0,56355.0,0.0,hand_off,scored,2,3.0,2.0,0.0,36.0,871.0,1.0,93.6,17.8,3pt_arc,,0.0,made_2,40.0,36.0,2,True,4.0,
22400430.0,9004.0,MIL,56670,57840,1170.0,39.0,498.1,161.7,2.13,15.0,0.0,,1.0,cut,scored,2,7.0,4.0,2.0,80.0,986.0,0.0,62.9,16.8,backcourt,1.05,0.0,made_2,40.0,36.0,2,True,4.0,
,,MIL,58740,59460,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,4.0,pbp_fill
,,CHI,59160,59880,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,42.0,36.0,2,True,6.0,pbp_fill
,,MIL,60000,60720,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,6.0,pbp_fill
,,CHI,60960,61680,,12.0,,,,,,,,,turnover,0,,,,,,,,,,,,turnover,,,2,True,6.0,pbp_fill
,,MIL,61500,62220,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,2,True,6.0,pbp_fill
,,CHI,62580,63300,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,2,True,6.0,pbp_fill
,,MIL,63240,63960,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,42.0,38.0,2,True,4.0,pbp_fill
,,CHI,63840,64560,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,45.0,38.0,2,True,7.0,pbp_fill
,,MIL,65220,65940,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,45.0,40.0,2,True,5.0,pbp_fill
,,CHI,66060,66780,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,48.0,40.0,2,True,8.0,pbp_fill
,,MIL,67380,68100,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,8.0,pbp_fill
,,CHI,67860,68580,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,50.0,40.0,2,True,10.0,pbp_fill
,,MIL,68340,69060,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,2,True,10.0,pbp_fill
,,CHI,69540,70380,840.0,28.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,10.0,pbp_fill
,,MIL,70620,71340,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,53.0,42.0,2,True,11.0,pbp_fill
,,CHI,71400,72120,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,2,True,11.0,pbp_fill
,,MIL,73380,74100,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,53.0,44.0,2,True,9.0,pbp_fill
,,CHI,74100,74820,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,9.0,pbp_fill
,,MIL,74400,75120,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,9.0,pbp_fill
,,CHI,75000,75720,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,56.0,44.0,2,True,12.0,pbp_fill
,,MIL,76080,76800,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,56.0,46.0,2,True,10.0,pbp_fill
,,CHI,77100,77820,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,2,True,10.0,pbp_fill
,,MIL,77640,78360,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,56.0,49.0,2,True,7.0,pbp_fill
,,CHI,78600,79320,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,58.0,49.0,2,True,9.0,pbp_fill
,,MIL,79140,80160,1020.0,34.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,58.0,52.0,2,True,6.0,pbp_fill
,,CHI,80220,80940,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,60.0,55.0,2,True,5.0,pbp_fill
,,MIL,80880,81600,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,60.0,58.0,2,True,2.0,pbp_fill
22400430.0,16845.0,CHI,82245,82736,492.0,8.2,,,-4.17,9.0,1.0,82257.0,0.0,cut,turnover,0,15.0,3.0,1.0,54.0,520.0,1.0,78.1,15.8,paint,,0.0,turnover,,,2,True,2.0,
22400430.0,16846.0,MIL,82737,83219,483.0,8.05,641.7,306.5,-5.3,11.0,1.0,82941.0,0.0,cut,turnover,0,22.0,4.0,0.0,46.0,704.0,2.0,152.8,16.0,mid_range,,0.0,turnover,,,2,True,2.0,
22400430.0,16847.0,CHI,83220,83546,327.0,5.45,,327.1,-7.16,11.0,1.0,83367.0,1.0,cut,missed_shot,0,12.0,2.0,0.0,42.0,759.0,1.0,129.3,18.6,paint,,0.0,missed_3,,,2,True,2.0,
22400430.0,16848.0,MIL,83547,83825,279.0,4.65,453.9,313.7,-11.96,4.0,1.0,83577.0,0.0,cut,missed_shot,0,10.0,0.0,0.0,31.0,778.0,1.0,112.0,19.4,corner_3,,0.0,missed_3,,,2,True,2.0,
22400430.0,16849.0,CHI,83826,84101,276.0,4.6,447.9,362.3,4.04,5.0,1.0,83907.0,0.0,hand_off,missed_shot,0,5.0,1.0,1.0,43.0,380.0,2.0,26.3,19.4,corner_3,,0.0,missed_3,,,2,True,2.0,
22400430.0,16850.0,MIL,84102,84230,129.0,2.15,,,3.81,19.0,1.0,84123.0,0.0,transition,scored,2,15.0,0.0,0.0,25.0,460.0,0.0,188.5,21.9,mid_range,,0.0,made_2,62.0,58.0,2,True,2.0,
22400430.0,16851.0,CHI,84231,84527,297.0,4.95,226.2,331.1,-5.23,6.0,1.0,84333.0,0.0,transition,scored,2,15.0,0.0,0.0,29.0,980.0,1.0,87.9,19.1,mid_range,,0.0,made_2,62.0,58.0,2,True,4.0,
22400430.0,16852.0,MIL,84528,84875,348.0,5.8,,582.9,0.71,3.0,1.0,84591.0,0.0,hand_off,foul,0,6.0,1.0,1.0,25.0,1019.0,1.0,160.0,18.2,3pt_arc,,0.0,foul,,,2,True,4.0,
22400430.0,16853.0,CHI,84876,87120,2244.0,74.8,,,5.2,17.0,1.0,85416.0,1.0,cut,foul,0,11.0,2.0,0.0,24.0,866.0,3.0,426.7,21.4,3pt_arc,1.25,0.0,foul,,,2,True,4.0,
,,MIL,87360,88080,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,5.0,pbp_fill
,,CHI,88260,88980,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,5.0,pbp_fill
,,MIL,88980,89700,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,5.0,pbp_fill
,,CHI,89400,93233,3833.0,127.76666666666668,,,,,,,,,scored,2,,,,,,,,,,,,made_2,67.0,60.0,3,True,7.0,pbp_fill
,,MIL,90180,90900,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,7.0,pbp_fill
,,CHI,90900,91620,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,7.0,pbp_fill
,,MIL,91980,92700,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,7.0,pbp_fill
,,CHI,93000,93905,905.0,30.166666666666668,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,7.0,pbp_fill
22400430.0,18018.0,MIL,93906,94580,675.0,11.25,586.5,213.1,-2.3,14.0,1.0,94065.0,1.0,cut,foul,0,10.0,6.0,1.0,122.0,85.0,2.0,101.2,12.8,mid_range,,0.0,foul,,,3,True,7.0,
22400430.0,18019.0,CHI,94581,95423,843.0,14.05,379.9,294.6,-0.98,31.0,1.0,94785.0,1.0,cut,missed_shot,0,36.0,4.0,1.0,145.0,134.0,1.0,309.0,10.0,backcourt,0.0,0.0,missed_2,,,3,True,7.0,
22400430.0,18020.0,MIL,95424,95846,423.0,7.05,,44.1,1.61,8.0,1.0,95469.0,0.0,hand_off,foul,0,10.0,1.0,1.0,62.0,620.0,1.0,92.3,17.0,paint,,0.0,foul,,,3,True,7.0,
,,CHI,95580,96023,443.0,14.766666666666667,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,7.0,pbp_fill
22400430.0,18022.0,MIL,96024,96635,612.0,10.2,69.2,484.6,-7.62,23.0,1.0,96111.0,1.0,fast_break,foul,0,42.0,1.0,2.0,65.0,214.0,9.0,604.8,13.8,backcourt,,0.0,foul,,,3,True,7.0,
22400430.0,18023.0,CHI,96636,96923,288.0,4.8,272.1,376.8,5.64,14.0,1.0,96759.0,1.0,hand_off,foul,0,12.0,0.0,0.0,39.0,455.0,3.0,75.8,19.2,mid_range,1.1,0.0,foul,,,3,True,7.0,
22400430.0,18024.0,MIL,96924,97079,156.0,2.6,,,-3.66,7.0,1.0,96981.0,1.0,transition,foul,0,5.0,1.0,1.0,30.0,1021.0,0.0,176.9,21.4,corner_3,,0.0,foul,,,3,True,7.0,
22400430.0,18025.0,CHI,97080,97286,207.0,3.45,255.9,296.1,-4.27,4.0,1.0,97197.0,0.0,transition,turnover,0,12.0,0.0,0.0,18.0,724.0,0.0,153.1,20.6,mid_range,0.35,0.0,turnover,,,3,True,7.0,
,,MIL,97260,97980,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,7.0,pbp_fill
22400430.0,18027.0,CHI,97344,98849,1505.0,50.16666666666666,176.2,276.7,-3.15,27.0,1.0,97413.0,1.0,cut,missed_shot,0,38.0,4.0,1.0,140.0,220.0,1.0,136.0,4.4,3pt_arc,,0.0,missed_2,,,3,True,7.0,
22400430.0,18030.0,MIL,98850,99780,930.0,31.0,,461.0,,0.0,0.0,,0.0,cut,scored,2,0.0,3.0,0.0,50.0,347.0,0.0,245.4,15.9,backcourt,0.0,0.0,made_2,69.0,62.0,3,True,7.0,
,,CHI,99360,100080,,12.0,,,,,,,,,turnover,0,,,,,,,,,,,,turnover,,,3,True,5.0,pbp_fill
,,MIL,100020,100740,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,5.0,pbp_fill
,,CHI,100740,101460,,12.0,,,,,,,,,turnover,0,,,,,,,,,,,,turnover,,,3,True,5.0,pbp_fill
,,MIL,100860,101580,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,69.0,66.0,3,True,3.0,pbp_fill
,,CHI,101820,102540,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,72.0,66.0,3,True,6.0,pbp_fill
,,MIL,102660,103380,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,72.0,68.0,3,True,4.0,pbp_fill
,,CHI,103080,103800,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,4.0,pbp_fill
,,MIL,103860,104580,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,72.0,72.0,3,True,0.0,pbp_fill
,,CHI,105120,105840,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,0.0,pbp_fill
,,MIL,105660,106380,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,0.0,pbp_fill
,,CHI,106740,107460,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,0.0,pbp_fill
,,MIL,107460,108180,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,72.0,75.0,3,True,-3.0,pbp_fill
22400430.0,20644.0,CHI,107535,108908,1374.0,22.9,384.5,288.2,-3.26,31.0,1.0,107754.0,1.0,transition,missed_shot,0,52.0,6.0,0.0,220.0,50.0,3.0,197.4,1.1,mid_range,,0.0,missed_2,,,3,True,-3.0,
,,MIL,108540,110273,1733.0,57.766666666666666,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,-3.0,pbp_fill
22400430.0,20648.0,CHI,110274,110798,525.0,8.75,708.1,364.4,-1.8,7.0,1.0,110481.0,0.0,transition,scored,3,26.0,2.0,0.0,86.0,95.0,1.0,207.4,15.3,mid_range,,0.0,made_3,75.0,75.0,3,True,0.0,
22400430.0,20649.0,MIL,110799,111029,231.0,3.85,,,-3.61,10.0,1.0,110955.0,0.0,cut,scored,3,7.0,1.0,1.0,24.0,29.0,1.0,116.3,20.2,mid_range,,0.0,made_3,75.0,75.0,3,True,0.0,
22400430.0,20650.0,CHI,111030,111725,696.0,11.6,558.7,335.6,0.1,22.0,1.0,111186.0,1.0,transition,scored,2,43.0,1.0,1.0,147.0,827.0,1.0,261.9,12.4,mid_range,,0.0,made_2,75.0,77.0,3,True,0.0,
,,MIL,111300,112256,956.0,31.866666666666667,,,,,,,,,scored,2,,,,,,,,,,,,made_2,75.0,77.0,3,True,-2.0,pbp_fill
,,CHI,112020,113108,1088.0,36.266666666666666,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,-2.0,pbp_fill
,,MIL,113100,113820,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,-2.0,pbp_fill
,,CHI,114000,114720,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,77.0,77.0,3,True,0.0,pbp_fill
,,MIL,115020,115740,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,0.0,pbp_fill
,,CHI,115560,116280,,12.0,,,,,,,,,turnover,0,,,,,,,,,,,,turnover,,,3,True,0.0,pbp_fill
,,MIL,115860,116580,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,0.0,pbp_fill
,,CHI,116160,116880,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,79.0,77.0,3,True,2.0,pbp_fill
