frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
3939,65.65,,,0,1,0
3942,65.7,,,0,1,0
3945,65.75,,,0,1,0
3948,65.8,,,0,1,0
3951,65.85,,,0,1,0
3954,65.9,,,0,1,0
3957,65.95,,,0,1,0
3960,66.0,,,0,1,0
3963,66.05,,,0,1,0
3966,66.1,,,0,1,0
3969,66.15,,,0,1,0
3972,66.2,,,0,1,0
3975,66.25,,,0,1,0
3978,66.3,,,0,1,0
3981,66.35,,,0,1,0
3984,66.4,,,0,1,0
3987,66.45,,,0,1,0
3990,66.5,,,0,1,0
3993,66.55,,,0,1,0
3996,66.6,,,0,1,0
3999,66.65,,,0,1,0
4002,66.7,,,0,1,0
4005,66.75,,,0,1,0
4008,66.8,,,0,1,0
4011,66.85,,,0,1,0
4014,66.9,739,482,1,1,0
4017,66.95,629,511,1,1,1
4020,67.0,702,494,1,1,0
4023,67.05,629,511,1,1,1
4026,67.1,702,494,1,1,0
4029,67.15,702,494,1,1,0
4032,67.2,702,494,1,1,0
4035,67.25,702,494,1,1,0
4038,67.3,702,494,1,1,0
4041,67.35,702,494,1,1,0
4044,67.4,702,494,1,1,0
4047,67.45,702,494,1,1,0
4230,70.5,702,494,1,1,0
4233,70.55,10,419,1,1,1
4236,70.6,702,494,1,1,0
4239,70.65,606,464,1,1,1
4242,70.7,702,494,1,1,0
4245,70.75,674,399,1,1,1
4248,70.8,702,494,1,1,0
4251,70.85,389,443,1,1,1
4254,70.9,702,494,1,1,0
4257,70.95,262,493,1,1,1
4260,71.0,702,494,1,1,0
4263,71.05,,,0,1,1
4266,71.1,702,494,1,1,0
4269,71.15,212,480,1,1,1
4272,71.2,702,494,1,1,0
4275,71.25,260,401,1,1,1
4278,71.3,702,494,1,1,0
4281,71.35,251,426,1,1,1
4284,71.4,324,525,1,1,0
4287,71.45,19,383,1,1,1
4290,71.5,476,500,1,1,0
4293,71.55,615,455,1,1,1
4296,71.6,,,0,1,0
4299,71.65,,,0,1,0
4302,71.7,545,345,1,1,0
4305,71.75,179,129,1,1,1
4308,71.8,592,489,1,1,0
4311,71.85,475,490,1,1,1
4314,71.9,25,544,1,1,0
4317,71.95,52,446,1,1,1
4320,72.0,142,493,1,1,0
4323,72.05,,,0,1,1
4326,72.1,,,0,1,0
4329,72.15,,,0,1,0
4332,72.2,,,0,1,0
4335,72.25,287,485,1,1,0
4338,72.3,203,487,1,1,0
4341,72.35,84,241,1,1,0
4344,72.4,84,241,1,1,0
4347,72.45,1003,292,1,1,0
4350,72.5,656,328,1,1,1
4353,72.55,,,0,1,0
4356,72.6,,,0,1,0
4359,72.65,,,0,1,0
4362,72.7,,,0,1,0
4365,72.75,,,0,1,0
4368,72.8,,,0,1,0
4371,72.85,,,0,1,0
4374,72.9,,,0,1,0
4377,72.95,,,0,1,0
4380,73.0,,,0,1,0
4383,73.05,,,0,1,0
4386,73.1,,,0,1,0
4389,73.15,,,0,1,0
4392,73.2,,,0,1,0
4395,73.25,,,0,1,0
4398,73.3,,,0,1,0
4401,73.35,,,0,1,0
4404,73.4,,,0,1,0
4407,73.45,,,0,1,0
4410,73.5,,,0,1,0
4413,73.55,,,0,1,0
4416,73.6,,,0,1,0
4419,73.65,,,0,1,0
4422,73.7,,,0,1,0
4425,73.75,,,0,1,0
4428,73.8,,,0,1,0
4431,73.85,,,0,1,0
4434,73.9,,,0,1,0
4437,73.95,,,0,1,0
4440,74.0,,,0,1,0
4443,74.05,,,0,1,0
4446,74.1,,,0,1,0
4449,74.15,,,0,1,0
4452,74.2,,,0,1,0
4455,74.25,,,0,1,0
4458,74.3,,,0,1,0
4461,74.35,,,0,1,0
4464,74.4,,,0,1,0
4467,74.45,,,0,1,0
4470,74.5,,,0,1,0
4473,74.55,,,0,1,0
4476,74.6,,,0,1,0
4479,74.65,,,0,1,0
4482,74.7,,,0,1,0
4485,74.75,,,0,1,0
4488,74.8,,,0,1,0
4491,74.85,,,0,1,0
4494,74.9,,,0,1,0
4497,74.95,,,0,1,0
4500,75.0,,,0,1,0
4503,75.05,,,0,1,0
4506,75.1,,,0,1,0
4509,75.15,,,0,1,0
4512,75.2,,,0,1,0
4515,75.25,,,0,1,0
4518,75.3,,,0,1,0
4521,75.35,,,0,1,0
4524,75.4,,,0,1,0
4527,75.45,,,0,1,0
4530,75.5,,,0,1,0
4533,75.55,,,0,1,0
4536,75.6,,,0,1,0
4539,75.65,,,0,1,0
4542,75.7,,,0,1,0
4545,75.75,,,0,1,0
4548,75.8,,,0,1,0
4551,75.85,,,0,1,0
4554,75.9,,,0,1,0
4557,75.95,,,0,1,0
4560,76.0,,,0,1,0
4563,76.05,,,0,1,0
4566,76.1,466,208,1,1,0
4569,76.15,266,114,1,1,1
4572,76.2,,,0,1,0
4575,76.25,,,0,1,0
4578,76.3,,,0,1,0
4581,76.35,,,0,1,0
4584,76.4,215,253,1,1,0
4587,76.45,295,342,1,1,0
4590,76.5,295,342,1,1,0
4593,76.55,,,0,1,0
4596,76.6,,,0,1,0
4599,76.65,,,0,1,0
4602,76.7,,,0,1,0
4605,76.75,,,0,1,0
4608,76.8,,,0,1,0
4611,76.85,,,0,1,0
4614,76.9,,,0,1,0
4617,76.95,,,0,1,0
4620,77.0,,,0,1,0
4623,77.05,,,0,1,0
4626,77.1,,,0,1,0
4629,77.15,119,151,1,1,0
4632,77.2,429,389,1,1,0
4635,77.25,515,289,1,1,0
4638,77.3,413,334,1,1,0
4641,77.35,70,308,1,1,0
4644,77.4,81,229,1,1,1
4647,77.45,648,362,1,1,0
4650,77.5,485,305,1,1,0
4653,77.55,,,0,1,0
4656,77.6,,,0,1,0
4659,77.65,,,0,1,0
4662,77.7,,,0,1,0
4665,77.75,,,0,1,0
4668,77.8,,,0,1,0
4671,77.85,,,0,1,0
4674,77.9,381,332,1,1,0
4677,77.95,461,332,1,1,0
4680,78.0,278,458,1,1,0
4683,78.05,511,333,1,1,0
4686,78.1,,,0,1,0
4689,78.15,,,0,1,0
4692,78.2,,,0,1,0
4695,78.25,,,0,1,0
4698,78.3,585,260,1,1,0
4701,78.35,679,249,1,1,0
4704,78.4,697,250,1,1,0
4707,78.45,495,357,1,1,0
4710,78.5,,,0,1,0
4713,78.55,,,0,1,0
4716,78.6,633,447,1,1,0
4719,78.65,215,368,1,1,1
4722,78.7,,,0,1,0
4725,78.75,,,0,1,0
4728,78.8,,,0,1,0
4731,78.85,,,0,1,0
4734,78.9,,,0,1,0
4737,78.95,,,0,1,0
4740,79.0,,,0,1,0
4743,79.05,,,0,1,0
4746,79.1,,,0,1,0
4749,79.15,,,0,1,0
4752,79.2,,,0,1,0
4755,79.25,,,0,1,0
4758,79.3,,,0,1,0
4761,79.35,,,0,1,0
4764,79.4,,,0,1,0
4767,79.45,,,0,1,0
4770,79.5,,,0,1,0
4773,79.55,,,0,1,0
4776,79.6,,,0,1,0
4779,79.65,,,0,1,0
4782,79.7,,,0,1,0
4785,79.75,,,0,1,0
4788,79.8,,,0,1,0
4791,79.85,,,0,1,0
4794,79.9,,,0,1,0
4797,79.95,,,0,1,0
4800,80.0,,,0,1,0
4803,80.05,,,0,1,0
4806,80.1,,,0,1,0
4809,80.15,,,0,1,0
4812,80.2,,,0,1,0
4815,80.25,209,286,1,1,0
4818,80.3,,,0,1,0
4821,80.35,,,0,1,0
4824,80.4,,,0,1,0
4827,80.45,,,0,1,0
4830,80.5,430,264,1,1,0
4833,80.55,411,189,1,1,1
4836,80.6,,,0,1,0
4839,80.65,,,0,1,0
4842,80.7,,,0,1,0
4845,80.75,,,0,1,0
4848,80.8,,,0,1,0
4851,80.85,,,0,1,0
4854,80.9,,,0,1,0
4857,80.95,,,0,1,0
4860,81.0,,,0,1,0
4863,81.05,,,0,1,0
4866,81.1,,,0,1,0
4869,81.15,,,0,1,0
4872,81.2,,,0,1,0
4875,81.25,304,202,1,1,0
4878,81.3,479,397,1,1,0
4881,81.35,79,288,1,1,0
4884,81.4,,,0,1,0
4887,81.45,,,0,1,0
4890,81.5,,,0,1,0
4893,81.55,,,0,1,0
4896,81.6,21,539,1,1,0
4899,81.65,497,108,1,1,0
4902,81.7,469,299,1,1,0
4905,81.75,833,292,1,1,0
4908,81.8,655,302,1,1,0
4911,81.85,722,333,1,1,0
4914,81.9,532,283,1,1,0
4917,81.95,637,365,1,1,0
4920,82.0,639,215,1,1,0
4923,82.05,401,344,1,1,0
4926,82.1,,,0,1,0
4929,82.15,,,0,1,0
4932,82.2,,,0,1,0
4935,82.25,,,0,1,0
4938,82.3,625,362,1,1,0
4941,82.35,463,319,1,1,0
4944,82.4,471,313,1,1,0
4947,82.45,210,249,1,1,1
4950,82.5,556,391,1,1,0
4953,82.55,73,319,1,1,0
4956,82.6,131,262,1,1,0
4959,82.65,,,0,1,0
4962,82.7,,,0,1,0
4965,82.75,,,0,1,0
4968,82.8,,,0,1,0
4971,82.85,,,0,1,0
4974,82.9,,,0,1,0
4977,82.95,236,294,1,1,0
4980,83.0,47,286,1,1,0
4983,83.05,323,321,1,1,0
4986,83.1,,,0,1,1
4989,83.15,,,0,1,0
4992,83.2,,,0,1,0
4995,83.25,,,0,1,0
4998,83.3,47,279,1,1,0
5001,83.35,,,0,1,0
5004,83.4,,,0,1,0
5007,83.45,,,0,1,0
5010,83.5,,,0,1,0
5013,83.55,,,0,1,0
5016,83.6,,,0,1,0
5019,83.65,,,0,1,0
5022,83.7,,,0,1,0
5025,83.75,,,0,1,0
5028,83.8,702,494,1,1,0
5031,83.85,702,494,1,1,0
5034,83.9,,,0,1,0
5037,83.95,,,0,1,0
5040,84.0,,,0,1,0
5043,84.05,,,0,1,0
5046,84.1,,,0,1,0
5049,84.15,,,0,1,0
5052,84.2,,,0,1,0
5055,84.25,,,0,1,0
5058,84.3,,,0,1,0
5061,84.35,,,0,1,0
5064,84.4,,,0,1,0
5067,84.45,,,0,1,0
5070,84.5,,,0,1,0
5073,84.55,,,0,1,0
5076,84.6,,,0,1,0
5079,84.65,,,0,1,0
5082,84.7,,,0,1,0
5085,84.75,,,0,1,0
5088,84.8,,,0,1,0
5091,84.85,8,364,1,1,0
5094,84.9,575,407,1,1,0
5097,84.95,418,378,1,1,0
5100,85.0,327,394,1,1,0
5103,85.05,101,391,1,1,0
5106,85.1,267,384,1,1,0
5109,85.15,140,265,1,1,0
5112,85.2,,,0,1,0
5115,85.25,,,0,1,0
5118,85.3,,,0,1,0
5121,85.35,369,384,1,1,0
5124,85.4,171,320,1,1,0
5127,85.45,367,273,1,1,0
5130,85.5,,,0,1,0
5133,85.55,,,0,1,0
5136,85.6,702,494,1,1,0
5139,85.65,702,494,1,1,0
5142,85.7,780,378,1,1,0
5145,85.75,542,235,1,1,1
5148,85.8,,,0,1,0
5151,85.85,,,0,1,0
5154,85.9,542,247,1,1,0
5157,85.95,379,302,1,1,1
5160,86.0,,,0,1,0
5163,86.05,,,0,1,0
5166,86.1,,,0,1,0
5169,86.15,,,0,1,0
5172,86.2,,,0,1,0
5175,86.25,,,0,1,0
5178,86.3,,,0,1,0
5181,86.35,,,0,1,0
5184,86.4,,,0,1,0
5187,86.45,,,0,1,0
5190,86.5,,,0,1,0
5193,86.55,,,0,1,0
5196,86.6,,,0,1,0
5199,86.65,,,0,1,0
5202,86.7,,,0,1,0
5205,86.75,,,0,1,0
5208,86.8,,,0,1,0
5211,86.85,,,0,1,0
5214,86.9,,,0,1,0
5217,86.95,,,0,1,0
5220,87.0,,,0,1,0
5223,87.05,,,0,1,0
5226,87.1,,,0,1,0
5229,87.15,,,0,1,0
5232,87.2,,,0,1,0
5235,87.25,,,0,1,0
5238,87.3,,,0,1,0
5241,87.35,,,0,1,0
5244,87.4,,,0,1,0
5247,87.45,,,0,1,0
5250,87.5,,,0,1,0
5253,87.55,702,494,1,1,0
5256,87.6,105,336,1,1,1
5259,87.65,702,494,1,1,0
5262,87.7,1870,655,1,1,1
5265,87.75,702,494,1,1,0
5268,87.8,244,324,1,1,1
5271,87.85,,,0,1,0
5274,87.9,,,0,1,0
5277,87.95,702,494,1,1,0
5280,88.0,702,494,1,1,0
5283,88.05,,,0,1,0
5286,88.1,,,0,1,0
5289,88.15,702,494,1,1,0
5292,88.2,702,494,1,1,0
5295,88.25,702,494,1,1,0
5298,88.3,634,487,1,1,1
5301,88.35,702,494,1,1,0
5304,88.4,511,472,1,1,1
5307,88.45,,,0,1,0
5310,88.5,,,0,1,0
5313,88.55,,,0,1,0
5316,88.6,,,0,1,0
5319,88.65,,,0,1,0
5322,88.7,,,0,1,0
5325,88.75,210,311,1,1,0
5328,88.8,,,0,1,0
5331,88.85,,,0,1,0
5334,88.9,,,0,1,0
5337,88.95,,,0,1,0
5340,89.0,,,0,1,0
5343,89.05,,,0,1,0
5346,89.1,,,0,1,0
5349,89.15,,,0,1,0
5352,89.2,,,0,1,0
5355,89.25,,,0,1,0
5358,89.3,702,494,1,1,0
5361,89.35,719,456,1,1,1
5364,89.4,,,0,1,0
5367,89.45,,,0,1,0
5370,89.5,,,0,1,0
5373,89.55,,,0,1,0
5376,89.6,,,0,1,0
5379,89.65,,,0,1,0
5382,89.7,,,0,1,0
5385,89.75,,,0,1,0
5388,89.8,,,0,1,0
5391,89.85,,,0,1,0
5394,89.9,,,0,1,0
5397,89.95,,,0,1,0
5400,90.0,,,0,1,0
5403,90.05,,,0,1,0
5406,90.1,,,0,1,0
5409,90.15,67,163,1,1,0
5412,90.2,137,140,1,1,0
5415,90.25,,,0,1,0
5418,90.3,,,0,1,0
5421,90.35,,,0,1,0
5424,90.4,,,0,1,0
5427,90.45,,,0,1,0
5430,90.5,702,494,1,1,0
5433,90.55,818,519,1,1,1
5436,90.6,,,0,1,0
5439,90.65,,,0,1,0
5442,90.7,,,0,1,0
5445,90.75,,,0,1,0
5448,90.8,,,0,1,0
5451,90.85,,,0,1,0
5454,90.9,,,0,1,0
5457,90.95,,,0,1,0
5460,91.0,,,0,1,0
5463,91.05,,,0,1,0
5466,91.1,,,0,1,0
5469,91.15,,,0,1,0
5472,91.2,,,0,1,0
5475,91.25,,,0,1,0
5478,91.3,,,0,1,0
5481,91.35,,,0,1,0
5484,91.4,,,0,1,0
5487,91.45,,,0,1,0
5490,91.5,,,0,1,0
5493,91.55,,,0,1,0
5496,91.6,,,0,1,0
5499,91.65,,,0,1,0
5502,91.7,,,0,1,0
5505,91.75,,,0,1,0
5508,91.8,,,0,1,0
5511,91.85,,,0,1,0
5514,91.9,,,0,1,0
5517,91.95,,,0,1,0
5520,92.0,,,0,1,0
5523,92.05,,,0,1,0
5526,92.1,,,0,1,0
5529,92.15,,,0,1,0
5532,92.2,,,0,1,0
5535,92.25,,,0,1,0
5538,92.3,,,0,1,0
5541,92.35,,,0,1,0
5544,92.4,,,0,1,0
5547,92.45,,,0,1,0
5550,92.5,702,494,1,1,0
5553,92.55,567,466,1,1,1
5556,92.6,,,0,1,0
5559,92.65,,,0,1,0
5562,92.7,,,0,1,0
5565,92.75,,,0,1,0
5568,92.8,,,0,1,0
5571,92.85,,,0,1,0
5574,92.9,217,171,1,1,0
5577,92.95,13,139,1,1,0
5580,93.0,404,251,1,1,0
5583,93.05,336,390,1,1,0
5586,93.1,63,392,1,1,0
5589,93.15,271,364,1,1,0
5592,93.2,522,473,1,1,0
5595,93.25,,,0,1,0
5598,93.3,,,0,1,0
5601,93.35,,,0,1,0
5604,93.4,,,0,1,0
5607,93.45,,,0,1,0
5610,93.5,,,0,1,0
5613,93.55,,,0,1,0
5616,93.6,,,0,1,0
5619,93.65,,,0,1,0
5622,93.7,,,0,1,0
5625,93.75,675,148,1,1,0
5628,93.8,60,26,1,1,1
5631,93.85,,,0,1,0
5634,93.9,292,378,1,1,0
5637,93.95,67,369,1,1,0
5640,94.0,,,0,1,0
5643,94.05,,,0,1,0
5646,94.1,377,402,1,1,0
5649,94.15,61,385,1,1,0
5652,94.2,,,0,1,1
5655,94.25,,,0,1,0
5658,94.3,,,0,1,0
5661,94.35,314,352,1,1,0
5664,94.4,94,277,1,1,1
5667,94.45,62,275,1,1,0
5670,94.5,62,275,1,1,1
5673,94.55,62,275,1,1,0
5676,94.6,375,442,1,1,1
5679,94.65,,,0,1,0
5682,94.7,,,0,1,0
5685,94.75,344,293,1,1,0
5688,94.8,382,265,1,1,1
5691,94.85,,,0,1,0
5694,94.9,,,0,1,0
5697,94.95,902,398,1,1,0
5700,95.0,387,362,1,1,1
5703,95.05,265,315,1,1,0
5706,95.1,6,450,1,1,1
5709,95.15,,,0,1,0
5712,95.2,,,0,1,0
5715,95.25,,,0,1,0
5718,95.3,,,0,1,0
5721,95.35,1155,500,1,1,0
5724,95.4,,,0,1,0
5727,95.45,1076,499,1,1,0
5730,95.5,702,494,1,1,0
5733,95.55,560,446,1,1,1
5736,95.6,702,494,1,1,0
5739,95.65,585,491,1,1,1
5742,95.7,702,494,1,1,0
5745,95.75,427,416,1,1,1
5748,95.8,702,494,1,1,0
5751,95.85,947,563,1,1,1
5754,95.9,,,0,1,0
5757,95.95,,,0,1,0
5760,96.0,702,494,1,1,0
5763,96.05,322,432,1,1,1
5766,96.1,,,0,1,0
5769,96.15,,,0,1,0
5772,96.2,,,0,1,0
5775,96.25,,,0,1,0
5778,96.3,,,0,1,0
5781,96.35,,,0,1,0
5784,96.4,178,496,1,1,0
5787,96.45,178,496,1,1,0
5790,96.5,,,0,1,0
5793,96.55,844,514,1,1,0
5796,96.6,813,487,1,1,0
5799,96.65,729,486,1,1,0
5802,96.7,917,545,1,1,0
5805,96.75,333,405,1,1,1
5808,96.8,840,534,1,1,0
5811,96.85,621,402,1,1,1
5814,96.9,,,0,1,0
5817,96.95,,,0,1,0
5820,97.0,702,494,1,1,0
5823,97.05,702,494,1,1,0
5826,97.1,702,494,1,1,0
5829,97.15,702,494,1,1,0
5832,97.2,702,494,1,1,0
5835,97.25,702,494,1,1,0
5838,97.3,702,494,1,1,0
5841,97.35,702,494,1,1,0
5844,97.4,702,494,1,1,0
5847,97.45,702,494,1,1,0
5850,97.5,702,494,1,1,0
5853,97.55,233,463,1,1,1
5856,97.6,702,494,1,1,0
5859,97.65,293,483,1,1,1
5862,97.7,,,0,1,0
5865,97.75,,,0,1,0
5868,97.8,,,0,1,0
5871,97.85,,,0,1,0
5874,97.9,702,494,1,1,0
5877,97.95,543,485,1,1,1
5880,98.0,702,494,1,1,0
5883,98.05,702,494,1,1,0
5886,98.1,,,0,1,0
5889,98.15,,,0,1,0
5892,98.2,,,0,1,0
5895,98.25,,,0,1,0
5898,98.3,483,302,1,1,0
5901,98.35,676,327,1,1,0
5904,98.4,577,518,1,1,0
5907,98.45,,,0,1,0
5910,98.5,,,0,1,0
5913,98.55,702,494,1,1,0
5916,98.6,702,494,1,1,0
5919,98.65,,,0,1,0
5922,98.7,,,0,1,0
5925,98.75,702,494,1,1,0
5928,98.8,667,491,1,1,1
5931,98.85,702,494,1,1,0
5934,98.9,346,470,1,1,1
5937,98.95,214,441,1,1,0
5940,99.0,47,308,1,1,0
5943,99.05,,,0,1,0
5946,99.1,,,0,1,0
5949,99.15,702,494,1,1,0
5952,99.2,702,494,1,1,0
5955,99.25,702,494,1,1,0
5958,99.3,702,494,1,1,0
5961,99.35,,,0,1,0
5964,99.4,,,0,1,0
5967,99.45,,,0,1,0
5970,99.5,,,0,1,0
5973,99.55,,,0,1,0
5976,99.6,,,0,1,0
5979,99.65,,,0,1,0
5982,99.7,,,0,1,0
5985,99.75,,,0,1,0
5988,99.8,,,0,1,0
5991,99.85,,,0,1,0
5994,99.9,,,0,1,0
5997,99.95,,,0,1,0
6000,100.0,,,0,1,0
6003,100.05,38,87,1,1,0
6006,100.1,111,168,1,1,1
6009,100.15,,,0,1,0
6012,100.2,,,0,1,0
6015,100.25,,,0,1,0
6018,100.3,,,0,1,0
6021,100.35,,,0,1,0
6024,100.4,702,494,1,1,0
6027,100.45,593,460,1,1,1
6030,100.5,,,0,1,0
6033,100.55,,,0,1,0
6036,100.6,547,165,1,1,0
6039,100.65,623,224,1,1,0
6042,100.7,631,368,1,1,0
6045,100.75,,,0,1,0
6048,100.8,,,0,1,0
