game_id,frame,timestamp,possession_id,type,player_id,defender_id,x,y,start_x,end_x,closeout_speed,crash_angle,crash_speed,box_out,ball_handler_id,screener_id,screen_action,handler_id,rotation_dist
0022400430,4041,67.35,26,cut,3,,,,,,,,,,,,,,
0022400430,4239,70.65,26,cut,6,,,,,,,,,,,,,,
0022400430,4245,70.75,26,cut,6,,,,,,,,,,,,,,
0022400430,4275,71.25,26,cut,7,,,,,,,,,,,,,,
0022400430,4278,71.3,26,cut,7,,,,,,,,,,,,,,
0022400430,4299,71.65,26,cut,6,,,,,,,,,,,,,,
0022400430,4308,71.8,26,cut,7,,,,,,,,,,,,,,
0022400430,4311,71.85,26,cut,6,,,,,,,,,,,,,,
0022400430,4311,71.85,26,cut,7,,,,,,,,,,,,,,
0022400430,4326,72.1,26,cut,4,,,,,,,,,,,,,,
0022400430,4332,72.2,26,cut,9,,,,,,,,,,,,,,
0022400430,4335,72.25,26,cut,9,,,,,,,,,,,,,,
0022400430,4341,72.35,26,cut,9,,,,,,,,,,,,,,
0022400430,4356,72.6,26,cut,7,,,,,,,,,,,,,,
0022400430,4368,72.8,26,cut,6,,,,,,,,,,,,,,
0022400430,4368,72.8,26,cut,7,,,,,,,,,,,,,,
0022400430,4371,72.85,26,cut,7,,,,,,,,,,,,,,
0022400430,4374,72.9,26,cut,7,,,,,,,,,,,,,,
0022400430,4377,72.95,26,cut,10,,,,,,,,,,,,,,
0022400430,4380,73.0,26,cut,2,,,,,,,,,,,,,,
0022400430,4386,73.1,26,cut,2,,,,,,,,,,,,,,
0022400430,4401,73.35,26,cut,7,,,,,,,,,,,,,,
0022400430,4404,73.4,26,cut,6,,,,,,,,,,,,,,
0022400430,4407,73.45,26,cut,6,,,,,,,,,,,,,,
0022400430,4410,73.5,26,cut,4,,,,,,,,,,,,,,
0022400430,4410,73.5,26,cut,7,,,,,,,,,,,,,,
0022400430,4416,73.6,26,cut,6,,,,,,,,,,,,,,
0022400430,4419,73.65,26,cut,3,,,,,,,,,,,,,,
0022400430,4419,73.65,26,cut,6,,,,,,,,,,,,,,
0022400430,4422,73.7,26,screen_set,,,490.0,423.0,,,,,,,,,off_ball_screen,,
0022400430,4422,73.7,26,cut,4,,,,,,,,,,,,,,
0022400430,4422,73.7,26,cut,5,,,,,,,,,,,,,,
0022400430,4425,73.75,26,cut,5,,,,,,,,,,,,,,
0022400430,4434,73.9,26,cut,2,,,,,,,,,,,,,,
0022400430,4434,73.9,26,cut,3,,,,,,,,,,,,,,
0022400430,4434,73.9,26,cut,5,,,,,,,,,,,,,,
0022400430,4437,73.95,26,cut,5,,,,,,,,,,,,,,
0022400430,4440,74.0,26,cut,4,,,,,,,,,,,,,,
0022400430,4440,74.0,26,cut,5,,,,,,,,,,,,,,
0022400430,4443,74.05,26,cut,2,,,,,,,,,,,,,,
0022400430,4443,74.05,26,cut,5,,,,,,,,,,,,,,
0022400430,4446,74.1,26,cut,4,,,,,,,,,,,,,,
0022400430,4446,74.1,26,cut,5,,,,,,,,,,,,,,
0022400430,4446,74.1,26,cut,6,,,,,,,,,,,,,,
0022400430,4449,74.15,26,cut,2,,,,,,,,,,,,,,
0022400430,4449,74.15,26,cut,5,,,,,,,,,,,,,,
0022400430,4449,74.15,26,cut,6,,,,,,,,,,,,,,
0022400430,4452,74.2,26,cut,2,,,,,,,,,,,,,,
0022400430,4455,74.25,26,cut,2,,,,,,,,,,,,,,
0022400430,4455,74.25,26,cut,5,,,,,,,,,,,,,,
0022400430,4455,74.25,26,cut,6,,,,,,,,,,,,,,
0022400430,4458,74.3,26,cut,4,,,,,,,,,,,,,,
0022400430,4458,74.3,26,cut,5,,,,,,,,,,,,,,
0022400430,4461,74.35,26,cut,4,,,,,,,,,,,,,,
0022400430,4461,74.35,26,cut,5,,,,,,,,,,,,,,
0022400430,4464,74.4,26,cut,5,,,,,,,,,,,,,,
0022400430,4476,74.6,26,cut,3,,,,,,,,,,,,,,
0022400430,4482,74.7,26,cut,10,,,,,,,,,,,,,,
0022400430,4485,74.75,26,cut,2,,,,,,,,,,,,,,
0022400430,4485,74.75,26,cut,3,,,,,,,,,,,,,,
0022400430,4485,74.75,26,cut,5,,,,,,,,,,,,,,
0022400430,4485,74.75,26,cut,10,,,,,,,,,,,,,,
0022400430,4488,74.8,26,cut,2,,,,,,,,,,,,,,
0022400430,4488,74.8,26,cut,10,,,,,,,,,,,,,,
0022400430,4491,74.85,26,cut,2,,,,,,,,,,,,,,
0022400430,4491,74.85,26,cut,10,,,,,,,,,,,,,,
0022400430,4494,74.9,26,cut,5,,,,,,,,,,,,,,
0022400430,4497,74.95,26,cut,5,,,,,,,,,,,,,,
0022400430,4503,75.05,26,cut,2,,,,,,,,,,,,,,
0022400430,4503,75.05,26,cut,5,,,,,,,,,,,,,,
0022400430,4506,75.1,26,cut,2,,,,,,,,,,,,,,
0022400430,4512,75.2,26,cut,2,,,,,,,,,,,,,,
0022400430,4524,75.4,26,cut,2,,,,,,,,,,,,,,
0022400430,4530,75.5,26,cut,10,,,,,,,,,,,,,,
0022400430,4536,75.6,26,cut,10,,,,,,,,,,,,,,
0022400430,4545,75.75,26,cut,1,,,,,,,,,,,,,,
0022400430,4554,75.9,26,cut,5,,,,,,,,,,,,,,
0022400430,4557,75.95,26,screen_set,,,54.0,148.0,,,,,,,,,off_ball_screen,,
0022400430,4578,76.3,26,cut,2,,,,,,,,,,,,,,
0022400430,4590,76.5,26,cut,2,,,,,,,,,,,,,,
0022400430,4590,76.5,26,cut,9,,,,,,,,,,,,,,
0022400430,4593,76.55,26,cut,2,,,,,,,,,,,,,,
0022400430,4593,76.55,26,cut,9,,,,,,,,,,,,,,
0022400430,4599,76.65,26,cut,2,,,,,,,,,,,,,,
0022400430,4599,76.65,26,cut,5,,,,,,,,,,,,,,
0022400430,4602,76.7,26,cut,2,,,,,,,,,,,,,,
0022400430,4611,76.85,26,cut,5,,,,,,,,,,,,,,
0022400430,4635,77.25,26,cut,9,,,,,,,,,,,,,,
0022400430,4638,77.3,26,cut,9,,,,,,,,,,,,,,
0022400430,4656,77.6,26,cut,7,,,,,,,,,,,,,,
0022400430,4680,78.0,26,cut,4,,,,,,,,,,,,,,
0022400430,4686,78.1,26,cut,4,,,,,,,,,,,,,,
0022400430,4689,78.15,26,cut,1,,,,,,,,,,,,,,
0022400430,4689,78.15,26,cut,5,,,,,,,,,,,,,,
0022400430,4689,78.15,26,cut,8,,,,,,,,,,,,,,
0022400430,4692,78.2,26,cut,5,,,,,,,,,,,,,,
0022400430,4695,78.25,26,cut,4,,,,,,,,,,,,,,
0022400430,4701,78.35,26,cut,4,,,,,,,,,,,,,,
0022400430,4704,78.4,26,cut,1,,,,,,,,,,,,,,
0022400430,4713,78.55,27,cut,6,,,,,,,,,,,,,,
0022400430,4722,78.7,27,cut,8,,,,,,,,,,,,,,
0022400430,4725,78.75,27,cut,6,,,,,,,,,,,,,,
0022400430,4725,78.75,27,cut,7,,,,,,,,,,,,,,
0022400430,4728,78.8,27,cut,1,,,,,,,,,,,,,,
0022400430,4728,78.8,27,cut,7,,,,,,,,,,,,,,
0022400430,4734,78.9,27,cut,4,,,,,,,,,,,,,,
0022400430,4737,78.95,27,cut,1,,,,,,,,,,,,,,
0022400430,4764,79.4,27,cut,10,,,,,,,,,,,,,,
0022400430,4770,79.5,27,cut,1,,,,,,,,,,,,,,
0022400430,4785,79.75,27,cut,1,,,,,,,,,,,,,,
0022400430,4785,79.75,27,cut,10,,,,,,,,,,,,,,
0022400430,4797,79.95,27,cut,10,,,,,,,,,,,,,,
0022400430,4803,80.05,27,cut,10,,,,,,,,,,,,,,
0022400430,4818,80.3,27,cut,10,,,,,,,,,,,,,,
0022400430,4836,80.6,27,cut,10,,,,,,,,,,,,,,
0022400430,4872,81.2,27,cut,1,,,,,,,,,,,,,,
0022400430,4872,81.2,27,cut,10,,,,,,,,,,,,,,
0022400430,4875,81.25,27,cut,1,,,,,,,,,,,,,,
0022400430,4878,81.3,27,cut,10,,,,,,,,,,,,,,
0022400430,4881,81.35,27,cut,1,,,,,,,,,,,,,,
0022400430,4887,81.45,27,cut,1,,,,,,,,,,,,,,
0022400430,4890,81.5,27,cut,6,,,,,,,,,,,,,,
0022400430,4896,81.6,27,cut,8,,,,,,,,,,,,,,
0022400430,4902,81.7,28,cut,7,,,,,,,,,,,,,,
0022400430,4908,81.8,28,cut,1,,,,,,,,,,,,,,
0022400430,4908,81.8,28,cut,3,,,,,,,,,,,,,,
0022400430,4914,81.9,28,cut,8,,,,,,,,,,,,,,
0022400430,4917,81.95,28,cut,7,,,,,,,,,,,,,,
0022400430,4920,82.0,28,cut,8,,,,,,,,,,,,,,
0022400430,4920,82.0,28,cut,9,,,,,,,,,,,,,,
0022400430,4923,82.05,28,help_rotation,,9,,,,,,,,,,,,1,51.4
0022400430,4926,82.1,28,cut,7,,,,,,,,,,,,,,
0022400430,4929,82.15,28,screen_set,,,639.0,215.0,,,,,,,,,off_ball_screen,,
0022400430,4932,82.2,28,cut,7,,,,,,,,,,,,,,
0022400430,4938,82.3,28,cut,6,,,,,,,,,,,,,,
0022400430,4941,82.35,28,cut,4,,,,,,,,,,,,,,
0022400430,4941,82.35,28,cut,6,,,,,,,,,,,,,,
0022400430,4959,82.65,28,cut,4,,,,,,,,,,,,,,
0022400430,4962,82.7,28,cut,4,,,,,,,,,,,,,,
0022400430,4962,82.7,28,cut,6,,,,,,,,,,,,,,
0022400430,4962,82.7,28,cut,9,,,,,,,,,,,,,,
0022400430,4965,82.75,28,cut,6,,,,,,,,,,,,,,
0022400430,4974,82.9,28,cut,4,,,,,,,,,,,,,,
0022400430,4989,83.15,28,cut,10,,,,,,,,,,,,,,
0022400430,5019,83.65,28,cut,6,,,,,,,,,,,,,,
0022400430,5022,83.7,28,cut,6,,,,,,,,,,,,,,
0022400430,5028,83.8,28,cut,3,,,,,,,,,,,,,,
0022400430,5031,83.85,28,cut,3,,,,,,,,,,,,,,
0022400430,5034,83.9,28,screen_set,,,298.0,299.0,,,,,,,,,off_ball_screen,,
0022400430,5037,83.95,28,cut,10,,,,,,,,,,,,,,
0022400430,5043,84.05,28,cut,10,,,,,,,,,,,,,,
0022400430,5094,84.9,29,cut,7,,,,,,,,,,,,,,
0022400430,5100,85.0,29,cut,7,,,,,,,,,,,,,,
0022400430,5118,85.3,29,cut,7,,,,,,,,,,,,,,
0022400430,5151,85.85,29,cut,5,,,,,,,,,,,,,,
0022400430,5169,86.15,29,cut,3,,,,,,,,,,,,,,
0022400430,5172,86.2,29,cut,3,,,,,,,,,,,,,,
0022400430,5175,86.25,29,cut,3,,,,,,,,,,,,,,
0022400430,5178,86.3,29,cut,3,,,,,,,,,,,,,,
0022400430,5181,86.35,29,cut,3,,,,,,,,,,,,,,
0022400430,5184,86.4,29,screen_set,,,362.0,461.0,,,,,,,,,off_ball_screen,,
0022400430,5196,86.6,29,cut,5,,,,,,,,,,,,,,
0022400430,5199,86.65,29,cut,3,,,,,,,,,,,,,,
0022400430,5202,86.7,29,cut,3,,,,,,,,,,,,,,
0022400430,5205,86.75,29,cut,3,,,,,,,,,,,,,,
0022400430,5211,86.85,29,cut,5,,,,,,,,,,,,,,
0022400430,5214,86.9,29,cut,5,,,,,,,,,,,,,,
0022400430,5229,87.15,29,cut,5,,,,,,,,,,,,,,
0022400430,5232,87.2,29,cut,3,,,,,,,,,,,,,,
0022400430,5238,87.3,29,cut,2,,,,,,,,,,,,,,
0022400430,5241,87.35,29,cut,2,,,,,,,,,,,,,,
0022400430,5241,87.35,29,cut,5,,,,,,,,,,,,,,
0022400430,5244,87.4,29,cut,2,,,,,,,,,,,,,,
0022400430,5247,87.45,29,cut,2,,,,,,,,,,,,,,
0022400430,5259,87.65,29,screen_set,,,867.0,491.0,,,,,,,5,8,pick_and_roll,,
0022400430,5262,87.7,29,cut,2,,,,,,,,,,,,,,
0022400430,5262,87.7,29,cut,3,,,,,,,,,,,,,,
0022400430,5310,88.5,30,cut,5,,,,,,,,,,,,,,
0022400430,5331,88.85,30,cut,4,,,,,,,,,,,,,,
0022400430,5331,88.85,30,cut,5,,,,,,,,,,,,,,
0022400430,5334,88.9,30,cut,5,,,,,,,,,,,,,,
0022400430,5337,88.95,30,cut,4,,,,,,,,,,,,,,
0022400430,5340,89.0,30,cut,4,,,,,,,,,,,,,,
0022400430,5340,89.0,30,cut,5,,,,,,,,,,,,,,
0022400430,5376,89.6,30,cut,3,,,,,,,,,,,,,,
0022400430,5379,89.65,30,cut,3,,,,,,,,,,,,,,
0022400430,5439,90.65,30,cut,3,,,,,,,,,,,,,,
0022400430,5442,90.7,30,cut,3,,,,,,,,,,,,,,
0022400430,5457,90.95,30,cut,4,,,,,,,,,,,,,,
0022400430,5460,91.0,30,cut,4,,,,,,,,,,,,,,
0022400430,5463,91.05,30,cut,3,,,,,,,,,,,,,,
0022400430,5466,91.1,30,cut,4,,,,,,,,,,,,,,
0022400430,5469,91.15,30,cut,4,,,,,,,,,,,,,,
0022400430,5478,91.3,30,cut,4,,,,,,,,,,,,,,
0022400430,5484,91.4,30,cut,2,,,,,,,,,,,,,,
0022400430,5499,91.65,30,cut,3,,,,,,,,,,,,,,
0022400430,5505,91.75,30,screen_set,,,114.0,456.0,,,,,,,,,off_ball_screen,,
0022400430,5505,91.75,30,cut,2,,,,,,,,,,,,,,
0022400430,5526,92.1,30,cut,2,,,,,,,,,,,,,,
0022400430,5535,92.25,30,cut,7,,,,,,,,,,,,,,
0022400430,5538,92.3,30,cut,6,,,,,,,,,,,,,,
0022400430,5538,92.3,30,cut,7,,,,,,,,,,,,,,
0022400430,5541,92.35,30,cut,7,,,,,,,,,,,,,,
0022400430,5547,92.45,30,cut,6,,,,,,,,,,,,,,
0022400430,5547,92.45,30,cut,7,,,,,,,,,,,,,,
0022400430,5571,92.85,30,screen_set,,,867.0,491.0,,,,,,,,,off_ball_screen,,
0022400430,5571,92.85,30,cut,2,,,,,,,,,,,,,,
0022400430,5571,92.85,30,cut,4,,,,,,,,,,,,,,
0022400430,5574,92.9,30,cut,2,,,,,,,,,,,,,,
0022400430,5574,92.9,30,cut,4,,,,,,,,,,,,,,
0022400430,5577,92.95,30,screen_set,,,1120.0,497.0,,,,,,,3,6,pick_and_roll,,
0022400430,5577,92.95,30,cut,2,,,,,,,,,,,,,,
0022400430,5577,92.95,30,cut,4,,,,,,,,,,,,,,
0022400430,5577,92.95,30,help_rotation,,6,,,,,,,,,,,,3,35.9
0022400430,5583,93.05,30,cut,1,,,,,,,,,,,,,,
0022400430,5586,93.1,30,cut,1,,,,,,,,,,,,,,
0022400430,5610,93.5,30,cut,9,,,,,,,,,,,,,,
0022400430,5616,93.6,30,cut,9,,,,,,,,,,,,,,
