frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
33,0.551,1,green,1203,1497,0.0,0.0,0.0,mid_range,0,,,2190.4,none,0.0,2249.0,1172.5,1,0,,0.0,897,243,1041,433,,,0.0,1230.3,0.0,0,0,1,0,1.0
33,0.551,2,green,3295,848,0.0,0.0,0.0,paint,0,,,2190.4,none,0.0,2249.0,1172.5,1,0,,0.0,844,236,930,433,,,0.0,44.8,0.0,0,0,1,0,1.0
34,0.567,1,green,1125,1521,81.61,81.61,162.9,mid_range,0,,,2135.0,none,0.0,2144.5,1204.5,1,0,,0.0,899,245,1044,433,,,0.0,1177.8,50.8,0,0,2,0,1.0
34,0.567,2,green,3164,888,136.97,136.97,163.0,paint,0,,,2135.0,none,0.0,2144.5,1204.5,1,0,,0.0,845,236,939,431,,,0.0,92.7,-136.71,0,0,2,0,1.0
35,0.584,1,green,1125,1521,0.0,-81.61,0.0,mid_range,0,,,2124.9,none,0.0,2139.5,1205.5,1,0,,0.0,905,243,1053,433,,,0.0,1177.8,0.0,0,0,3,0,1.0
35,0.584,2,green,3154,890,10.2,-126.77,168.7,paint,0,,,2124.9,none,0.0,2139.5,1205.5,1,0,,0.0,848,236,932,429,,,0.0,102.8,-10.09,0,0,3,0,1.0
36,0.601,1,green,1125,1521,0.0,0.0,0.0,mid_range,0,,,2038.8,none,0.0,2098.5,1218.5,1,0,,0.0,907,242,1054,433,,,0.0,1177.8,0.0,0,0,4,0,1.0
36,0.601,2,green,3072,916,86.02,75.82,162.4,paint,0,,,2038.8,none,0.0,2098.5,1218.5,1,0,,0.0,846,235,949,431,,,0.0,188.8,-86.01,0,0,4,0,1.0
37,0.617,1,green,1414,1437,300.96,300.96,343.8,mid_range,0,,,1698.1,none,0.0,2224.0,1182.5,1,0,,0.0,911.6430053710938,241.87212371826172,1058.5090942382812,432.02979278564453,,,0.0,1388.5,-227.25,0,0,5,0,0.933
37,0.617,2,green,3034,928,39.85,-46.17,162.5,paint,0,,,1698.1,none,0.0,2224.0,1182.5,1,0,,0.0,850,236,948,431,,,0.0,228.6,-39.84,0,0,5,0,1.0
38,0.634,1,green,1414,1437,0.0,-300.96,0.0,mid_range,0,,,1752.5,none,0.0,2250.0,1174.5,1,0,,0.0,780,213,853,358,,,0.0,1388.5,0.0,0,0,6,0,1.0
38,0.634,2,green,3086,912,54.41,14.56,342.9,paint,0,,,1752.5,none,0.0,2250.0,1174.5,1,0,,0.0,847,232,943,430,,,0.0,174.2,54.38,0,0,6,0,1.0
39,0.651,1,green,1414,1437,0.0,0.0,0.0,mid_range,0,,,1692.7,none,0.0,2221.5,1183.5,1,0,,0.0,780,212,854,366,,,0.0,1388.5,0.0,0,0,7,0,1.0
39,0.651,2,green,3029,930,59.77,5.36,162.5,paint,0,,,1692.7,none,0.0,2221.5,1183.5,1,0,,0.0,851,232,946,430,,,0.0,234.0,-59.76,0,0,7,0,1.0
40,0.667,1,green,1414,1437,0.0,0.0,0.0,mid_range,0,,,1651.9,none,0.0,2202.0,1189.5,1,0,,0.0,779,212,853,368,,,0.0,1388.5,0.0,0,0,8,0,1.0
40,0.667,2,green,2990,942,40.8,-18.97,162.9,paint,0,,,1651.9,none,0.0,2202.0,1189.5,1,0,,0.0,851,229,949,430,,,0.0,274.8,-40.79,0,0,8,0,1.0
41,0.684,1,green,1414,1437,0.0,0.0,0.0,mid_range,0,,,1631.0,none,0.0,2192.0,1192.5,1,0,,0.0,779,212,853,363,,,0.0,1388.5,0.0,0,0,9,0,1.0
41,0.684,2,green,2970,948,20.88,-19.92,163.3,paint,0,,,1631.0,none,0.0,2192.0,1192.5,1,0,,0.0,852,230,950,430,,,0.0,295.7,-20.87,0,0,9,0,1.0
42,0.701,1,green,1414,1437,0.0,0.0,0.0,mid_range,1,1157.3,,1658.2,none,0.0,2205.0,1188.5,1,0,right,0.0,778,212,852,361,2523,1106,0.0,1388.5,0.0,0,0,10,1,1.0
42,0.701,2,green,2996,940,27.2,6.32,342.9,paint,0,501.3,,1658.2,none,0.0,2205.0,1188.5,1,0,right,0.0,852,228,951,431,2523,1106,0.0,268.5,27.2,0,0,10,1,1.0
43,0.717,1,green,1414,1437,0.0,0.0,0.0,mid_range,1,1157.3,,1637.4,none,0.0,2195.0,1191.5,1,0,right,0.0,776,211,852,359,2523,1106,0.0,1388.5,0.0,0,0,10,2,1.0
43,0.717,2,green,2976,946,20.88,-6.32,163.3,paint,0,480.4,,1637.4,none,0.0,2195.0,1191.5,1,0,right,0.0,853,227,952,431,2523,1106,0.0,289.3,-20.87,0,0,10,2,1.0
44,0.734,1,green,3349,810,2034.05,2034.05,342.0,paint,0,877.4,,417.9,none,0.0,3152.5,881.0,2,0,right,0.0,772.6139755249023,208.44353485107422,848.4418106079102,358.2031936645508,2523,1106,0.0,108.2,-2019.27,0,0,10,3,0.933
44,0.734,2,green,2956,952,20.88,0.0,163.3,paint,1,459.6,,417.9,none,0.0,3152.5,881.0,2,0,right,0.0,853,226,953,431,2523,1106,0.0,310.2,-20.87,0,0,10,3,1.0
45,0.751,1,green,3318,818,32.02,-2002.03,165.5,paint,0,845.6,,536.4,none,0.0,3065.0,907.0,1,0,right,0.0,771.1352157592773,207.11266326904297,846.9630508422852,356.87232208251953,2523,1106,0.0,76.9,30.97,0,0,10,4,0.867
45,0.751,2,green,2812,996,150.57,129.69,163.0,3pt_arc,1,309.2,,536.4,none,0.0,3065.0,907.0,1,0,right,0.0,854,224,959,428,2523,1106,0.0,460.8,-150.56,0,0,10,4,1.0
46,0.767,1,green,3318,818,0.0,-32.02,0.0,paint,0,819.3,,574.3,none,0.0,3047.0,913.0,1,0,right,0.0,766,208,851,323,2548,1098,26.25,76.9,0.0,0,0,10,5,1.0
46,0.767,2,green,2776,1008,37.95,-112.62,161.6,3pt_arc,1,245.1,,574.3,none,0.0,3047.0,913.0,1,0,right,0.0,855,223,963,429,2548,1098,26.25,498.7,-37.95,0,0,10,5,1.0
47,0.784,1,green,1931,1215,1442.7,1442.7,164.0,backcourt,1,628.0,,1001.7,none,0.0,2416.5,1092.0,1,0,right,0.0,766.2655830383301,197.35918807983398,848.2082939147949,323.9453773498535,2548,1098,0.0,1367.9,-1442.58,0,0,10,6,0.933
47,0.784,2,green,2902,969,131.9,93.95,342.8,paint,0,376.8,,1001.7,none,0.0,2416.5,1092.0,1,0,right,0.0,856,223,958,432,2548,1098,0.0,366.8,131.88,0,0,10,6,1.0
48,0.801,1,green,1931,1215,0.0,-1442.7,0.0,backcourt,1,628.0,,796.5,none,0.0,2318.5,1123.0,0,0,right,0.0,810,228,959,432,2548,1098,0.0,1367.9,0.0,0,0,10,7,1.0
48,0.801,2,green,2706,1031,205.57,73.67,162.4,3pt_arc,0,171.6,,796.5,none,0.0,2318.5,1123.0,0,0,right,0.0,857,221,981,434,2548,1098,0.0,572.4,-205.57,0,0,10,7,1.0
49,0.817,1,green,1931,1215,0.0,0.0,0.0,backcourt,1,628.0,,780.1,none,0.0,2310.5,1125.0,0,0,right,0.0,764,206,850,324,2548,1098,0.0,1367.9,0.0,0,0,10,8,1.0
49,0.817,2,green,2690,1035,16.49,-189.08,166.0,3pt_arc,0,155.3,,780.1,none,0.0,2310.5,1125.0,0,0,right,0.0,857,223,977,432,2548,1098,0.0,588.8,-16.46,0,0,10,8,1.0
50,0.834,1,green,1931,1215,0.0,0.0,0.0,backcourt,1,628.0,,834.1,none,0.0,2336.5,1117.5,0,0,right,0.0,763,205,853,324,2548,1098,0.0,1367.9,0.0,0,0,10,9,1.0
