frame,timestamp,ball_x2d,ball_y2d,detected
1710,28.529,,,0
1713,28.579,,,0
1716,28.629,,,0
1719,28.679,,,0
1722,28.729,,,0
1725,28.779,,,0
1728,28.829,,,0
1731,28.879,,,0
1734,28.929,,,0
1737,28.979,924,899,1
1740,29.029,924,899,1
1743,29.079,,,0
1746,29.129,,,0
1749,29.179,,,0
1752,29.229,,,0
1755,29.279,,,0
1758,29.329,,,0
1761,29.379,,,0
1764,29.429,,,0
1767,29.479,,,0
1770,29.53,,,0
1773,29.58,,,0
1776,29.63,,,0
1779,29.68,,,0
1782,29.73,,,0
1785,29.78,,,0
1788,29.83,,,0
1791,29.88,,,0
1794,29.93,,,0
1797,29.98,,,0
1890,31.532,,,0
1893,31.582,,,0
1896,31.632,,,0
1899,31.682,,,0
1902,31.732,,,0
1905,31.782,,,0
1908,31.832,,,0
1911,31.882,,,0
1914,31.932,,,0
1917,31.982,,,0
1920,32.032,,,0
1923,32.082,,,0
1926,32.132,,,0
1929,32.182,,,0
1932,32.232,,,0
1935,32.282,,,0
1938,32.332,,,0
1941,32.382,713,272,1
1944,32.432,713,272,1
1947,32.482,779,60,1
1950,32.532,779,60,1
1953,32.583,,,0
1956,32.633,,,0
1959,32.683,,,0
1962,32.733,,,0
1965,32.783,,,0
1968,32.833,,,0
1971,32.883,,,0
1974,32.933,,,0
1977,32.983,,,0
3780,63.063,,,0
3783,63.113,,,0
3786,63.163,,,0
3789,63.213,,,0
3792,63.263,,,0
3795,63.313,722,178,1
3798,63.363,722,178,1
3801,63.413,621,2,1
3804,63.463,621,2,1
3807,63.513,684,168,1
3810,63.563,684,168,1
3813,63.614,616,0,1
3816,63.664,616,0,1
3819,63.714,853,46,1
3822,63.764,853,46,1
3825,63.814,572,24,1
3828,63.864,572,24,1
3831,63.914,,,0
3834,63.964,,,0
3837,64.014,838,126,1
3840,64.064,838,126,1
3843,64.114,470,106,1
3846,64.164,470,106,1
3849,64.214,823,91,1
3852,64.264,823,91,1
3855,64.314,,,0
3858,64.364,,,0
3861,64.414,1282,212,1
3864,64.464,1282,212,1
3867,64.514,,,0
3870,64.564,,,0
3873,64.615,963,247,1
3876,64.665,963,247,1
3879,64.715,,,0
3882,64.765,,,0
3885,64.815,1099,259,1
3888,64.865,1099,259,1
3891,64.915,880,45,1
3894,64.965,880,45,1
3897,65.015,1217,288,1
3900,65.065,1217,288,1
3903,65.115,1087,249,1
3906,65.165,1087,249,1
3909,65.215,,,0
3912,65.265,,,0
3915,65.315,1043,286,1
3918,65.365,1043,286,1
3921,65.415,,,0
3924,65.465,,,0
3927,65.515,1213,297,1
3930,65.566,1213,297,1
3933,65.616,901,127,1
3936,65.666,901,127,1
3939,65.716,1032,233,1
3942,65.766,1032,233,1
3945,65.816,1189,293,1
3948,65.866,1189,293,1
3951,65.916,1012,301,1
3954,65.966,1012,301,1
3957,66.016,908,179,1
4140,69.069,908,179,1
4143,69.119,,,0
4146,69.169,,,0
4149,69.219,582,163,1
4152,69.269,582,163,1
4155,69.319,719,199,1
4158,69.369,719,199,1
4161,69.419,564,42,1
4164,69.469,564,42,1
4167,69.519,798,396,1
4170,69.57,798,396,1
4173,69.62,863,641,1
4176,69.67,863,641,1
4179,69.72,1123,192,1
4182,69.77,1123,192,1
4185,69.82,1144,353,1
4188,69.87,1144,353,1
4191,69.92,1051,239,1
4194,69.97,1051,239,1
4197,70.02,1257,395,1
4200,70.07,1257,395,1
4203,70.12,861,403,1
4206,70.17,861,403,1
4209,70.22,,,0
4212,70.27,,,0
4215,70.32,941,143,1
4218,70.37,941,143,1
4221,70.42,877,72,1
4224,70.47,877,72,1
4227,70.52,1051,172,1
4320,72.072,1051,172,1
4323,72.122,1222,183,1
4326,72.172,1222,183,1
4329,72.222,1247,269,1
4332,72.272,1247,269,1
4335,72.322,660,312,1
4338,72.372,660,312,1
4341,72.422,798,109,1
4344,72.472,798,109,1
4347,72.522,818,53,1
4350,72.573,818,53,1
4353,72.623,1022,124,1
4356,72.673,1022,124,1
4359,72.723,1175,248,1
4362,72.773,1175,248,1
4365,72.823,905,122,1
4368,72.873,905,122,1
4371,72.923,,,0
4374,72.973,,,0
4377,73.023,896,112,1
4380,73.073,896,112,1
4383,73.123,763,4,1
4386,73.173,763,4,1
4389,73.223,707,141,1
4392,73.273,707,141,1
4395,73.323,674,179,1
4398,73.373,674,179,1
4401,73.423,,,0
4404,73.473,,,0
4407,73.523,,,0
4410,73.573,,,0
4413,73.624,,,0
4416,73.674,,,0
4419,73.724,1158,620,1
4422,73.774,1158,620,1
4425,73.824,1103,528,1
4428,73.874,1103,528,1
4431,73.924,1093,512,1
4434,73.974,1093,512,1
4437,74.024,,,0
4440,74.074,,,0
4443,74.124,,,0
4446,74.174,,,0
4449,74.224,459,241,1
4452,74.274,459,241,1
4455,74.324,,,0
4458,74.374,,,0
4461,74.424,,,0
4464,74.474,,,0
4467,74.524,694,279,1
4470,74.575,694,279,1
4473,74.625,698,619,1
4476,74.675,698,619,1
4479,74.725,,,0
4482,74.775,,,0
4485,74.825,1105,463,1
4488,74.875,1105,463,1
4491,74.925,,,0
4494,74.975,,,0
4497,75.025,,,0
4500,75.075,,,0
4503,75.125,802,44,1
4506,75.175,802,44,1
4509,75.225,1161,210,1
4512,75.275,1161,210,1
4515,75.325,1165,213,1
4518,75.375,1165,213,1
4521,75.425,1177,220,1
4524,75.475,1177,220,1
4527,75.525,,,0
4530,75.576,,,0
4533,75.626,,,0
4536,75.676,,,0
4539,75.726,1263,228,1
4542,75.776,1263,228,1
4545,75.826,1196,230,1
4548,75.876,1196,230,1
4551,75.926,870,80,1
4554,75.976,870,80,1
4557,76.026,750,17,1
4560,76.076,750,17,1
4563,76.126,1205,173,1
4566,76.176,1205,173,1
4569,76.226,713,105,1
4572,76.276,713,105,1
4575,76.326,656,34,1
4578,76.376,656,34,1
4581,76.426,1234,199,1
4584,76.476,1234,199,1
4587,76.526,1191,252,1
4680,78.078,1191,252,1
4683,78.128,782,79,1
4686,78.178,782,79,1
4689,78.228,980,88,1
4692,78.278,980,88,1
4695,78.328,,,0
4698,78.378,,,0
4701,78.428,,,0
4704,78.478,,,0
4707,78.528,,,0
4710,78.579,,,0
4713,78.629,756,88,1
4716,78.679,756,88,1
4719,78.729,810,186,1
4722,78.779,810,186,1
4725,78.829,,,0
4728,78.879,,,0
4731,78.929,,,0
4734,78.979,,,0
4737,79.029,,,0
4740,79.079,,,0
4743,79.129,810,68,1
4746,79.179,810,68,1
4749,79.229,1133,204,1
4752,79.279,1133,204,1
4755,79.329,904,131,1
4758,79.379,904,131,1
4761,79.429,,,0
4764,79.479,,,0
4767,79.529,696,618,1
4770,79.579,696,618,1
4773,79.63,,,0
4776,79.68,,,0
4779,79.73,454,181,1
4782,79.78,454,181,1
4785,79.83,912,102,1
4788,79.88,912,102,1
4791,79.93,421,184,1
4794,79.98,421,184,1
4797,80.03,1167,223,1
4800,80.08,1167,223,1
4803,80.13,558,79,1
4806,80.18,558,79,1
4809,80.23,1161,222,1
4812,80.28,1161,222,1
4815,80.33,,,0
4818,80.38,,,0
