frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,position_source,source_branch,matched_event_id,coordinate_space,observation,calibration
1974,65.866,1,green,3069,420,0.9016,0.2455,0.0,0.0,0.0,mid_range,0,,,,none,,,3069.0,420.0,0,0,,,238.0,-13.0,853.0,351.0,,,0.0,13.0,0.0,0,84.75,12.27,13.34,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1974_-13_238_351_853,image_px,observed,none
1977,65.966,1,green,3114,413,0.9148,0.2414,15.18,15.18,351.2,mid_range,0,,,,none,,,3114.0,413.0,0,0,,,238.0,-12.0,858.0,350.0,,,0.0,12.8,2.2,0,85.99,12.07,13.22,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,,,1.0540925533894598,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1977_-12_238_350_858,image_px,observed,none
1980,66.066,1,green,3200,402,0.9401,0.235,28.9,13.72,352.7,mid_range,0,,,,none,,,3200.0,402.0,0,0,,,239.0,-12.0,870.0,350.0,,,0.0,12.6,-0.45,0,88.37,11.75,13.26,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.2,half_court,,,0.0,0,unknown,,,1.3333333333333333,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1980_-12_239_350_870,image_px,observed,none
1983,66.166,1,green,3255,396,0.9562,0.2314,18.44,-10.46,353.8,mid_range,0,,,,none,,,3255.0,396.0,0,0,,,239.0,-14.0,877.0,351.0,,,0.0,12.7,-2.17,0,89.89,11.57,13.48,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.3,half_court,,,0.0,0,unknown,,,1.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1983_-14_239_351_877,image_px,observed,none
1986,66.266,1,green,3224,401,0.9471,0.2344,10.47,-7.97,170.8,mid_range,0,,,,none,,,3224.0,401.0,0,0,,,237.0,-14.0,876.0,352.0,,,0.0,12.6,1.06,0,89.03,11.72,13.28,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.4,half_court,,,0.0,0,unknown,,,1.6996731711975948,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1986_-14_237_352_876,image_px,observed,none
1989,66.366,1,green,3224,401,0.9471,0.2344,0.0,-10.47,0.0,mid_range,0,,,,none,,,3224.0,401.0,0,0,,,237.0,-15.0,826.0,352.0,,,0.0,12.6,0.0,0,89.03,11.72,13.28,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.5,half_court,,,0.0,0,unknown,,,1.0,green#?,,,0,1,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,image_px,observed,none
1992,66.466,1,green,3036,426,0.8919,0.249,63.22,63.22,172.4,mid_range,0,,,,none,,,3036.0,426.0,0,0,,,237.0,-15.0,849.0,353.0,,,0.0,13.3,-20.58,0,83.84,12.45,13.48,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.6,half_court,,,0.0,0,unknown,,,1.6666666666666667,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1992_-15_237_353_849,image_px,observed,none
1995,66.567,1,green,3036,426,0.8919,0.249,0.0,-63.22,0.0,mid_range,0,,,,none,,,3036.0,426.0,0,0,,,237.0,-13.0,770.0,352.0,,,0.0,13.3,0.0,0,83.84,12.45,13.48,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.7,half_court,,,0.0,0,unknown,29.48712567294911,668.956420068027,1.3333333333333333,green#?,,,0,1,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,image_px,observed,none
1998,66.667,1,green,3036,426,0.8919,0.249,0.0,0.0,0.0,mid_range,0,,,,none,,,3036.0,426.0,0,0,,,237.0,-13.0,778.0,352.0,,,0.0,13.3,0.0,0,83.84,12.45,13.48,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.8,half_court,,,0.0,0,unknown,29.350687404869618,668.950420369104,1.0,green#?,,,0,1,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,image_px,observed,none
2001,66.767,1,green,3036,426,0.8919,0.249,0.0,0.0,0.0,mid_range,0,,,,none,,,3036.0,426.0,0,0,,,237.0,-13.0,756.0,352.0,,,0.0,13.3,0.0,0,83.84,12.45,13.48,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.9,half_court,,,0.0,0,unknown,28.40935852155624,668.9235000000001,0.3333333333333333,green#?,,,0,1,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,image_px,observed,none
