frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
1620,27.027,,,0,1,0
1626,27.127,,,0,1,0
1632,27.227,,,0,1,0
1638,27.327,,,0,1,0
1644,27.427,,,0,1,0
1650,27.527,,,0,1,0
1656,27.628,,,0,1,0
1662,27.728,,,0,1,0
1668,27.828,890,3315,1,1,0
1674,27.928,894,3315,1,1,0
1680,28.028,898,3315,1,1,0
1686,28.128,900,3315,1,1,0
1692,28.228,899,3315,1,1,0
1698,28.328,898,3315,1,1,0
1704,28.428,894,3315,1,1,0
1710,28.529,894,3315,1,1,0
1716,28.629,894,3315,1,1,0
1722,28.729,894,3315,1,1,0
1728,28.829,894,3315,1,1,0
1734,28.929,894,3315,1,1,0
1740,29.029,894,3315,1,1,0
1746,29.129,894,3315,1,1,0
1752,29.229,894,3315,1,1,0
1758,29.329,894,3315,1,1,0
1764,29.429,716,3314,1,1,0
1770,29.53,710,3314,1,1,0
1776,29.63,768,3314,1,1,0
1782,29.73,774,3314,1,1,0
1788,29.83,786,3314,1,1,0
1794,29.93,787,3314,1,1,0
1800,30.03,811,3314,1,1,0
1806,30.13,828,3314,1,1,0
1812,30.23,828,3314,1,1,0
1818,30.33,805,3314,1,1,0
1824,30.43,804,3314,1,1,0
1830,30.53,808,3314,1,1,0
1836,30.631,815,3314,1,1,0
1842,30.731,820,3314,1,1,0
1848,30.831,822,3314,1,1,0
1854,30.931,846,3314,1,1,0
1860,31.031,856,3314,1,1,0
1866,31.131,859,3314,1,1,0
1872,31.231,859,3314,1,1,0
1878,31.331,859,3314,1,1,0
1884,31.431,859,3314,1,1,0
1890,31.532,859,3314,1,1,0
1896,31.632,859,3314,1,1,0
1902,31.732,859,3314,1,1,0
1908,31.832,859,3314,1,1,0
1914,31.932,859,3314,1,1,0
1920,32.032,859,3314,1,1,0
1926,32.132,859,3314,1,1,0
1932,32.232,859,3314,1,1,0
1938,32.332,859,3314,1,1,0
1944,32.432,859,3314,1,1,0
1950,32.532,859,3314,1,1,0
1956,32.633,859,3314,1,1,0
1962,32.733,859,3314,1,1,0
1968,32.833,859,3314,1,1,0
1974,32.933,859,3314,1,1,0
1980,33.033,859,3314,1,1,0
1986,33.133,859,3314,1,1,0
1992,33.233,859,3314,1,1,0
1998,33.333,859,3314,1,1,0
2004,33.433,859,3314,1,1,0
2010,33.534,859,3314,1,1,0
2016,33.634,859,3314,1,1,0
2022,33.734,859,3314,1,1,0
2028,33.834,859,3314,1,1,0
2034,33.934,859,3314,1,1,0
2040,34.034,859,3314,1,1,0
2046,34.134,859,3314,1,1,0
2052,34.234,859,3314,1,1,0
2058,34.334,859,3314,1,1,0
2064,34.434,859,3314,1,1,0
2070,34.535,859,3314,1,1,0
2076,34.635,859,3314,1,1,0
2082,34.735,859,3314,1,1,0
2088,34.835,859,3314,1,1,0
2094,34.935,859,3314,1,1,0
2100,35.035,859,3314,1,1,0
2106,35.135,859,3314,1,1,0
2112,35.235,859,3314,1,1,0
2118,35.335,859,3314,1,1,0
2124,35.435,859,3314,1,1,0
2130,35.535,,,0,1,0
2136,35.636,,,0,1,0
2142,35.736,2305,3314,1,1,0
2148,35.836,2338,3314,1,1,0
2154,35.936,2338,3314,1,1,0
2160,36.036,2338,3314,1,1,0
2166,36.136,2338,3314,1,1,0
2172,36.236,2338,3314,1,1,0
2178,36.336,2338,3314,1,1,0
2184,36.436,2338,3314,1,1,0
2190,36.537,2338,3314,1,1,0
2196,36.637,2338,3314,1,1,0
2202,36.737,2338,3314,1,1,0
2208,36.837,2338,3314,1,1,0
2214,36.937,2338,3314,1,1,0
2220,37.037,2338,3314,1,1,0
2226,37.137,2338,3314,1,1,0
2232,37.237,2338,3314,1,1,0
2238,37.337,2338,3314,1,1,0
2244,37.437,2338,3314,1,1,0
2250,37.538,951,3315,1,1,0
2256,37.638,948,3315,1,1,0
2262,37.738,951,3315,1,1,0
2268,37.838,957,3315,1,1,0
2274,37.938,963,3315,1,1,0
2280,38.038,968,3315,1,1,0
2286,38.138,972,3315,1,1,0
2292,38.238,978,3315,1,1,0
2298,38.338,978,3315,1,1,0
2304,38.438,978,3315,1,1,0
