game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,play_type,result,outcome_score,pass_count,screen_count,drive_count,cut_count,lineup_id,max_paint_touches,avg_off_ball_distance,min_shot_clock_est,dominant_zone,transition_time_sec,offensive_rebound_poss,pbp_play_type,pbp_score_home,pbp_score_away,pbp_period,pbp_matched,score_diff,source
0022500757,3350,NYK,41952,42221,270,4.5,302.3,589.6,,0,1,41982,0,cut,unknown,,0,0,0,7,251,0,173.9,19.6,backcourt,,0,,,,,False,,
0022500757,3351,BOS,42222,42953,731,12.2,263.3,429.6,,2,0,,0,cut,unknown,,0,0,0,0,678,0,,21.8,mid_range,,0,,,,,False,,
0022500757,3354,NYK,42954,43523,569,9.49,198.8,364.2,-3.24,15,0,,0,transition,unknown,,0,0,0,3,564,0,212.5,21.1,mid_range,,0,,,,,False,,
0022500757,3357,BOS,43524,44051,528,8.81,313.2,488.6,0.7,4,0,,0,hand_off,unknown,,0,2,0,21,405,0,566.3,15.3,mid_range,,0,,,,,False,,
0022500757,3358,NYK,44052,44213,162,2.7,121.8,503.5,-0.7,0,0,,0,cut,unknown,,0,1,0,6,152,0,20.4,21.4,backcourt,,0,,,,,False,,
0022500757,3359,BOS,44214,44561,348,5.81,243.9,402.7,,0,1,44418,0,cut,unknown,,1,2,0,6,649,1,47.0,18.3,mid_range,,0,,,,,False,,
0022500757,3362,NYK,44688,44879,192,3.2,125.0,692.5,,0,0,,0,cut,unknown,,0,0,0,6,142,0,,20.9,paint,,0,,,,,False,,
0022500757,3363,BOS,44880,46337,1458,24.32,120.8,442.2,-1.27,2,1,44952,0,cut,unknown,,1,4,0,54,843,1,12.5,0.0,mid_range,,0,,,,,False,,
0022500757,3365,BOS,46434,46919,486,8.11,130.1,339.4,0.21,8,0,,0,transition,unknown,,0,6,0,18,132,1,98.9,16.0,paint,,0,,,,,False,,
0022500757,3366,NYK,46920,48023,1103,18.41,,,-5.11,0,1,47592,0,hand_off,unknown,,1,2,0,13,864,0,45.8,21.6,corner_3,,0,,,,,False,,
0022500757,3369,BOS,48024,48329,305,5.09,,185.8,3.86,1,0,,0,transition,unknown,,1,3,0,3,861,0,75.4,21.9,3pt_arc,,0,,,,,False,,
0022500757,3372,NYK,48330,48455,126,2.1,285.7,502.6,,0,0,,0,cut,unknown,,0,0,0,7,244,1,212.2,22.0,backcourt,,0,,,,,False,,
0022500757,3375,BOS,48594,48749,156,2.6,,,1.95,4,0,,0,hand_off,unknown,,1,4,0,5,689,1,428.6,21.5,3pt_arc,,0,,,,,False,,
0022500757,3376,NYK,48750,48965,216,3.6,,,-18.56,0,0,,0,hand_off,unknown,,0,0,0,2,487,0,,20.5,backcourt,,0,,,,,False,,
0022500757,3379,BOS,49104,50063,960,16.02,79.0,346.8,2.11,4,0,,0,cut,unknown,,0,9,0,50,806,0,78.1,8.1,backcourt,,0,,,,,False,,
0022500757,3380,NYK,50064,50213,150,2.5,185.9,365.4,9.53,7,0,,0,cut,unknown,,0,0,0,3,533,0,36.4,21.6,mid_range,,0,,,,,False,,
0022500757,3381,BOS,50214,50543,330,5.51,134.9,329.8,-1.34,4,0,,0,fast_break,unknown,,0,5,0,22,436,0,732.6,18.6,3pt_arc,,0,,,,,False,,
0022500757,3386,NYK,50874,51281,408,6.81,165.8,637.1,0.56,2,0,,0,cut,unknown,,0,1,0,30,483,1,89.8,17.3,mid_range,,0,,,,,False,,
0022500757,3387,BOS,51282,51401,120,2.0,325.2,1106.6,-2.24,0,0,,0,fast_break,unknown,,0,0,0,4,839,0,131.1,22.1,paint,,0,,,,,False,,
0022500757,3388,NYK,51402,52949,1547,25.81,248.5,494.6,0.5,5,0,,0,cut,unknown,,3,8,0,70,680,1,413.0,5.0,mid_range,,0,,,,,False,,
0022500757,3391,BOS,52950,53717,768,12.81,79.2,937.1,-15.23,1,0,,0,hand_off,unknown,,0,5,0,43,562,0,254.2,11.3,paint,,0,,,,,False,,
0022500757,3392,NYK,53718,55283,1565,26.11,162.9,478.5,,4,1,55248,0,cut,unknown,,0,2,0,6,939,0,54.5,20.9,mid_range,,0,,,,,False,,
0022500757,3399,BOS,55284,56321,1038,17.32,39.4,387.7,-4.83,2,0,,0,cut,unknown,,0,1,0,31,206,2,141.3,6.8,mid_range,,0,,,,,False,,
0022500757,3400,NYK,56322,56465,144,2.4,,,,0,0,,0,cut,unknown,,0,0,0,5,327,0,173.7,21.7,mid_range,,0,,,,,False,,
0022500757,3401,BOS,56466,56585,120,2.0,,,,0,0,,0,cut,unknown,,2,0,0,1,693,1,,22.1,mid_range,,0,,,,,False,,
0022500757,3402,NYK,56586,57065,480,8.01,230.2,452.6,-8.17,2,0,,0,cut,unknown,,0,3,0,11,500,1,87.8,16.1,mid_range,,0,,,,,False,,
0022500757,3403,BOS,57066,58157,1092,18.22,284.1,335.0,0.11,8,1,57240,0,cut,unknown,,8,10,1,23,623,1,30.6,5.9,backcourt,,0,,,,,False,,
0022500757,3404,NYK,58158,59309,1151,19.21,331.8,673.4,-13.68,4,1,58602,0,transition,unknown,,0,0,0,5,404,0,,20.2,mid_range,,0,,,,,False,,
0022500757,3410,NYK,59454,59765,311,5.19,163.5,545.1,9.55,1,0,,0,transition,unknown,,2,0,0,0,40,0,12.0,23.5,backcourt,,0,,,,,False,,
0022500757,3413,BOS,59766,60203,438,7.31,,,0.49,0,0,,0,transition,unknown,,1,0,0,11,659,1,165.4,16.8,mid_range,,0,,,,,False,,
0022500757,3414,NYK,60204,60917,713,11.9,332.8,531.2,47.31,1,0,,0,fast_break,unknown,,0,1,0,5,913,0,418.6,17.8,mid_range,,0,,,,,False,,
0022500757,3417,BOS,60918,61337,420,7.01,,,,0,0,,0,fast_break,unknown,,1,0,0,1,7,0,75.0,17.1,3pt_arc,,0,,,,,False,,
0022500757,3418,NYK,61338,61949,612,10.21,163.9,588.7,-3.71,0,1,61380,0,transition,unknown,,6,0,0,13,823,2,208.0,13.9,mid_range,0.3,0,,,,,False,,
0022500757,3419,BOS,61950,62513,564,9.41,133.1,380.9,,0,0,,0,cut,unknown,,0,0,0,11,252,0,21.9,14.7,backcourt,,0,,,,,False,,
0022500757,3467,BOS,62868,63389,522,8.71,85.3,457.2,-0.09,1,1,63006,0,cut,unknown,,0,2,0,23,303,0,136.3,15.4,paint,,0,,,,,False,,
0022500757,3468,NYK,63390,63557,168,2.8,471.7,583.9,-0.23,0,0,,0,transition,unknown,,0,0,0,8,569,0,566.1,21.3,mid_range,,0,,,,,False,,
0022500757,3469,BOS,63558,64451,894,14.91,120.7,454.7,0.77,2,0,,0,cut,unknown,,0,5,0,34,290,0,129.8,9.2,3pt_arc,,0,,,,,False,,
0022500757,3523,BOS,64878,65027,150,2.5,269.1,417.7,,0,0,,0,cut,unknown,,2,0,0,6,142,1,33.3,21.6,mid_range,,0,,,,,False,,
0022500757,3524,NYK,65028,65225,198,3.3,458.4,583.7,,0,0,,0,cut,unknown,,0,0,0,4,137,1,41.6,20.8,mid_range,,0,,,,,False,,
0022500757,3525,BOS,65226,65885,659,11.0,260.0,377.3,,0,1,65826,0,spot_up,unknown,,0,1,0,5,598,1,10.8,19.6,3pt_arc,,0,,,,,False,,
0022500757,3529,BOS,66000,66215,216,3.6,270.1,150.9,-6.22,0,0,,0,hand_off,unknown,,0,1,1,4,772,0,,20.5,mid_range,,0,,,,,False,,
0022500757,3530,NYK,66216,66671,455,7.59,480.6,656.6,4.62,4,0,,0,hand_off,unknown,,1,1,0,1,446,0,306.9,21.8,mid_range,,0,,,,,False,,
0022500757,3533,BOS,66672,67061,390,6.51,243.3,442.8,-2.13,5,1,66960,0,fast_break,unknown,,6,1,0,7,257,0,58.7,17.6,mid_range,,0,,,,,False,,
0022500757,3535,BOS,67128,67379,252,4.2,275.6,708.6,,0,0,,0,hand_off,unknown,,0,1,0,9,815,2,124.7,19.9,backcourt,,0,,,,,False,,
0022500757,3536,NYK,67380,67871,491,8.19,,,4.01,3,0,,0,fast_break,unknown,,0,1,1,1,988,0,14.1,22.1,3pt_arc,,0,,,,,False,,
0022500757,3541,BOS,68016,69983,1968,32.83,139.7,545.2,-5.41,1,1,69474,0,cut,unknown,,4,4,0,57,887,0,115.8,0.0,backcourt,,0,,,,,False,,
0022500757,3542,NYK,69984,71237,1253,20.91,161.6,543.3,-4.03,0,0,,0,hand_off,unknown,,0,3,0,13,989,0,21.5,19.0,mid_range,,0,,,,,False,,
0022500757,3545,BOS,71238,71381,144,2.4,97.4,238.9,-0.46,1,0,,0,fast_break,unknown,,1,1,0,4,832,0,12.0,21.7,3pt_arc,,0,,,,,False,,
0022500757,3546,NYK,71382,71573,192,3.2,402.8,511.0,-17.75,0,0,,0,hand_off,unknown,,0,0,0,5,309,0,143.6,20.9,mid_range,,0,,,,,False,,
0022500757,3547,BOS,71574,72005,432,7.21,48.1,457.1,-3.7,1,0,,0,cut,unknown,,2,9,0,25,803,1,75.5,16.9,3pt_arc,,0,,,,,False,,
0022500757,3548,NYK,72006,72287,282,4.7,439.4,565.9,,0,0,,0,cut,unknown,,0,1,0,4,306,1,17.3,19.4,mid_range,,0,,,,,False,,
0022500757,3549,BOS,72288,72833,546,9.11,88.7,391.2,17.77,1,1,72516,0,transition,unknown,,1,4,0,9,998,2,83.9,15.0,backcourt,,0,,,,,False,,
0022500757,3550,NYK,72834,72995,162,2.7,149.9,784.2,0.83,0,0,,0,transition,unknown,,0,0,0,1,834,0,77.9,21.4,paint,,0,,,,,False,,
0022500757,3551,BOS,72996,73247,252,4.2,135.3,555.7,-4.88,1,0,,0,fast_break,unknown,,0,1,0,4,426,0,,19.9,backcourt,,0,,,,,False,,
0022500757,3552,NYK,73248,73529,282,4.7,610.7,365.9,2.35,5,0,,0,transition,unknown,,1,0,0,13,330,1,86.8,19.4,mid_range,,0,,,,,False,,
0022500757,3553,BOS,73530,73841,312,5.21,30.1,330.3,,0,1,73818,0,hand_off,unknown,,0,2,0,16,68,1,170.9,18.9,mid_range,,0,,,,,False,,
0022500757,3554,NYK,73842,74027,186,3.1,735.1,508.0,20.34,2,0,,0,transition,unknown,,0,0,0,0,347,0,95.7,21.0,3pt_arc,,0,,,,,False,,
0022500757,3555,BOS,74028,74351,324,5.41,42.1,273.2,-1.82,1,0,,0,off_screen,unknown,,0,1,0,11,800,0,10.1,18.7,3pt_arc,,0,,,,,False,,
0022500757,3556,NYK,74352,74765,414,6.91,398.3,226.7,-0.74,0,1,74382,0,cut,unknown,,1,3,0,18,333,1,9.8,17.2,3pt_arc,,0,,,,,False,,
0022500757,3557,BOS,74766,75389,624,10.41,85.6,508.1,-2.46,0,0,,0,cut,unknown,,2,2,0,8,743,1,153.8,13.7,3pt_arc,,0,,,,,False,,
0022500757,3558,NYK,75390,75989,600,10.01,1066.3,624.8,49.49,1,0,,0,cut,unknown,,0,2,0,16,878,0,24.3,14.1,mid_range,,0,,,,,False,,
0022500757,3559,BOS,75990,76187,198,3.3,,810.9,,0,0,,0,transition,unknown,,0,0,0,10,44,0,63.6,20.8,mid_range,,0,,,,,False,,
0022500757,3560,NYK,76188,76415,228,3.8,562.7,527.3,24.71,2,0,,0,transition,unknown,,2,0,0,8,620,0,52.9,20.3,mid_range,,0,,,,,False,,
0022500757,3565,BOS,76728,77351,624,10.41,114.8,507.8,-1.22,0,0,,0,cut,unknown,,1,0,0,13,461,1,707.5,13.7,3pt_arc,,0,,,,,False,,
0022500757,3566,NYK,77352,77489,138,2.3,465.5,564.9,0.39,0,1,77364,0,transition,unknown,,0,1,0,3,826,1,372.9,21.8,corner_3,,0,,,,,False,,
0022500757,3570,NYK,77646,78443,798,13.31,579.5,864.3,-15.67,1,1,78246,0,off_screen,unknown,,16,0,0,8,1006,1,210.2,10.8,mid_range,,0,,,,,False,,
0022500757,3571,BOS,78444,222257,143814,2399.3,,,0.02,1,0,,0,transition,unknown,,1,2,0,3,529,1,266.0,0.0,paint,,0,,,,,False,,
0022500757,3574,NYK,222444,222593,150,2.5,,351.2,-2.24,4,1,222450,0,cut,unknown,,4,0,0,0,27,1,,21.6,3pt_arc,,0,,,,,False,,
0022500757,3575,BOS,222594,223241,648,10.81,97.2,598.2,-3.0,4,1,222960,0,hand_off,unknown,,12,4,0,37,23,2,79.9,13.3,mid_range,,0,,,,,False,,
0022500757,3576,NYK,223242,223463,222,3.7,231.0,414.6,3.62,1,0,,0,cut,unknown,,0,1,0,10,30,1,143.5,20.4,3pt_arc,,0,,,,,False,,
0022500757,3577,BOS,223464,224069,606,10.11,66.5,724.2,-1.82,3,1,223506,0,transition,unknown,,2,0,0,10,336,3,118.2,14.0,mid_range,,0,,,,,False,,
0022500757,3578,NYK,224070,224471,402,6.71,570.5,516.2,-0.2,5,0,,0,hand_off,unknown,,0,1,0,14,711,2,165.9,17.4,corner_3,,0,,,,,False,,
0022500757,3579,BOS,224472,224927,456,7.61,74.7,509.7,,0,0,,0,hand_off,unknown,,2,1,0,16,65,1,64.5,16.5,mid_range,,0,,,,,False,,
0022500757,3580,NYK,224928,225845,917,15.3,498.2,519.2,1.07,5,0,,0,hand_off,unknown,,0,6,0,10,992,0,98.4,16.8,mid_range,,0,,,,,False,,
0022500757,3585,BOS,225966,226127,162,2.7,154.7,545.3,3.67,4,1,226002,0,hand_off,unknown,,0,0,1,1,831,1,,21.4,paint,,0,,,,,False,,
0022500757,3586,NYK,226128,226349,222,3.7,101.0,604.9,-3.54,1,0,,0,hand_off,unknown,,1,0,0,4,939,0,28.6,20.4,paint,,0,,,,,False,,
0022500757,3587,BOS,226350,226937,587,9.8,37.3,708.1,-1.77,2,0,,0,transition,unknown,,0,0,0,4,312,0,598.3,21.6,3pt_arc,,0,,,,,False,,
0022500757,3590,NYK,226938,227213,276,4.6,402.5,563.4,7.63,1,1,227160,0,cut,unknown,,1,2,0,10,491,1,201.0,19.5,3pt_arc,,0,,,,,False,,
0022500757,3592,NYK,227250,227513,264,4.4,301.4,702.3,,0,0,,0,cut,unknown,,0,4,0,11,428,1,18.1,19.7,mid_range,,0,,,,,False,,
0022500757,3593,BOS,227514,227969,455,7.59,193.3,561.4,,0,0,,0,cut,unknown,,1,0,0,3,142,2,457.1,19.6,mid_range,,0,,,,,False,,
0022500757,3596,NYK,227970,368609,140640,2346.34,241.4,644.4,3.57,7,1,228996,0,fast_break,missed_shot,0,4,2,1,10,208,1,20.2,3.9,mid_range,,0,missed_2,,,2,True,-11,
,,NYK,299,1018,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,1318,2037,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,2337,3056,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,3056,3776,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,3776,4495,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,4555,5274,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,5154,5874,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,6173,6893,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,6653,7372,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,7732,8451,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,9110,9830,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,9590,10309,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,10309,11028,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,10789,11508,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,11088,11808,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,11628,12347,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,12107,12827,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,12647,13366,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,13366,14085,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,14565,15284,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,15884,16603,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,17802,18521,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,18401,19120,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,18761,19480,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,19120,19840,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,19960,20679,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,20799,21518,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,21698,22417,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,22537,23256,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,23736,24455,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,24515,25234,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,25054,25774,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,26613,27332,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,27152,27872,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,28171,28891,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,30929,31648,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,33746,34465,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,34045,34765,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,36263,36982,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,38241,38961,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,40159,40879,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,48491,49210,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,49390,50109,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,50349,51068,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,52447,53166,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,53106,53826,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,54485,55204,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,55444,56163,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,56163,56883,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,56703,57422,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,60359,61078,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,61558,62277,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,62277,62996,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,63296,64015,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,66173,66893,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,66893,67612,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,75704,76423,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,76423,77142,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,77562,78281,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,78521,79240,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,79660,80379,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,81638,82357,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,82177,82897,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,83796,84515,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,85114,85834,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,85474,86193,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,86433,87152,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,87872,88591,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,88891,89610,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,90389,91108,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,91768,92487,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,92487,93206,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,94105,94825,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,94765,95484,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,97102,97822,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,98361,99080,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,98841,99560,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,99620,100339,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,100459,101178,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,BOS,102077,102797,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
,,NYK,102497,103216,,12.0,,,,,,,,,unknown,,,,,,,,,,,,,,,,,False,,pbp_fill
