frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,coordinate_space,observation,calibration
2787,92.993,10,white,2982,1489,0.876,0.8703,21.97,21.97,170.4,mid_range,0,18.4,10.1,8.3,none,,,3128.0,1452.0,0,0,right,1.8,127.0,354.0,580.0,857.0,3610.0,1268.0,1088.05,19.0,-11.84,0,82.35,43.51,19.59,0,0,52,1.0,hand_off,0,0.0,18.8949,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,-83.17706036944016,645.2719607253312,380.7596208750199,white#?,,,0,43,1,image_px,observed,none
2787,92.993,1,green,3337,1399,0.9803,0.8177,3.14,-19.21,148.0,mid_range,1,8.4,1.8,,pass,,,3337.0,1399.0,0,0,right,1.8,549.0,107.0,1155.0,843.0,3610.0,1268.0,1088.05,15.2,-1.23,0,92.15,40.88,16.24,0,0,52,0.933,hand_off,0,0.0,18.8949,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,-83.17706036944016,645.2719607253312,380.7596208750199,green#?,,,0,43,1,image_px,observed,none
2787,92.993,8,white,3274,1415,0.9618,0.827,1.05,0.0,341.6,mid_range,0,10.1,1.8,8.3,none,,,3128.0,1452.0,0,0,right,1.8,299.14996,71.50531,1088.1985,846.9975,3610.0,1268.0,1088.05,15.5,0.29,0,90.41,41.35,16.43,0,0,52,0.733,hand_off,0,0.0,18.8949,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,-83.17706036944016,645.2719607253312,380.7596208750199,white#?,,,0,43,1,image_px,observed,none
2790,93.093,1,green,3337,1399,0.9803,0.8177,0.0,-3.14,0.0,mid_range,1,1.3,1.7,,none,,,3337.0,1399.0,0,0,right,1.7,549.0,107.0,1155.0,843.0,3377.0,1374.0,255.98,15.2,0.0,0,92.15,40.88,16.24,0,0,53,0.867,hand_off,0,0.0,18.7948,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,-68.3144754566743,591.0202102795859,173.26825701463292,green#?,,,0,27,1,image_px,observed,none
2790,93.093,8,white,3277,1414,0.9627,0.8264,1.05,0.0,341.6,mid_range,0,3.0,1.7,8.0,none,,,3096.0,1468.0,0,0,right,1.7,305.29657,71.437256,1094.345,846.92944,3377.0,1374.0,255.98,15.4,0.29,0,90.49,41.32,16.41,0,0,53,0.667,hand_off,0,0.0,18.7948,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,-68.3144754566743,591.0202102795859,173.26825701463292,white#?,,,0,27,1,image_px,observed,none
2817,93.994,6,white,2880,1568,0.8461,0.9164,19.27,19.27,127.3,mid_range,0,15.8,11.3,10.6,none,,,3112.5,1493.0,0,0,right,,-15.0,-14.0,723.0,1023.0,3416.0,1372.0,7.62,22.2,-18.99,0,79.53,45.82,22.77,0,0,62,1.0,hand_off,0,0.0,17.8939,,,4,,0.0,0.6,half_court,,,0.0,0,unknown,89.40301001523248,463.716771438194,8.246211251235321,white#?,,,0,18,1,image_px,observed,none
2817,93.994,8,white,3345,1418,0.9827,0.8288,23.11,5.57,146.8,mid_range,0,2.3,1.5,3.0,none,,,3112.5,1493.0,0,0,right,,669.0,131.0,1641.0,1035.0,3416.0,1372.0,7.62,15.7,-9.3,0,92.37,41.44,16.83,0,0,62,1.0,hand_off,0,0.0,17.8939,,,4,,0.0,0.6,half_court,,,0.0,0,unknown,89.40301001523248,463.716771438194,8.246211251235321,white#?,,,0,18,1,image_px,observed,none
2817,93.994,2,green,3265,1417,0.9592,0.8282,0.0,0.0,0.0,mid_range,0,4.4,0.9,0.1,none,,,3265.0,1417.0,0,0,right,,-20.48233,-25.60199,505.96597,980.1911,3416.0,1372.0,7.62,15.5,0.0,0,90.16,41.41,16.47,0,0,62,0.933,hand_off,0,0.0,17.8939,,,4,,0.0,0.6,half_court,,,0.0,0,unknown,89.40301001523248,463.716771438194,8.246211251235321,green#?,,,0,18,1,image_px,observed,none
2820,94.094,7,white,3378,1389,0.9924,0.8118,0.47,-36.4,45.0,mid_range,0,1.3,0.5,4.1,none,2.4,2.4,3165.0,1461.7,0,0,right,0.5,690.0,233.0,1318.0,860.0,3421.0,1366.0,7.81,15.1,-0.4,0,93.28,40.59,16.24,0,0,63,1.0,hand_off,0,0.0,17.7938,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,89.43530764465531,457.0880606294522,16.666666666666668,white#?,,,0,48,1,image_px,observed,none
2820,94.094,6,white,2881,1568,0.8464,0.9164,0.33,-18.94,0.0,mid_range,0,15.9,11.2,10.5,none,2.4,2.4,3165.0,1461.7,0,0,right,0.5,-15.0,-14.0,723.0,1023.0,3421.0,1366.0,7.81,22.2,0.15,0,79.56,45.82,22.76,0,0,63,0.933,hand_off,0,0.0,17.7938,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,89.43530764465531,457.0880606294522,16.666666666666668,white#?,,,0,48,1,image_px,observed,none
